,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
2935,4.1%,USD,2018-03-09 08:30:00,4.0%,worse,High,Unemployment Rate,4.1%,,10
2936,0.8%,USD,2018-03-09 10:00:00,0.7%,worse,Low,Final Wholesale Inventories m/m,0.7%,,10
2937,40.1K,GBP,2018-02-26 04:30:00,37.2K,better,Low,High Street Lending,36.1K,,9
2938,,EUR,2018-02-26 09:40:00,,,High,ECB President Draghi Speaks,,,9
2939,593K,USD,2018-02-26 10:00:00,655K,worse,Medium,New Home Sales,643K,better,9
2940,,GBP,2018-02-26 13:00:00,,,Low,MPC Member Cunliffe Speaks,,,9
2941,,USD,2018-02-26 15:15:00,,,Medium,FOMC Member Quarles Speaks,,,9
2942,-566M,NZD,2018-02-26 16:45:00,-2710M,better,Medium,Trade Balance,596M,worse,9
2943,0.8%,JPY,2018-02-27 00:00:00,0.6%,better,Low,BOJ Core CPI y/y,0.7%,,9
2944,0.5%,EUR,2018-02-27 00:00:00,0.5%,,Medium,German Prelim CPI m/m,-0.7%,,9
2945,1.1%,EUR,2018-02-27 03:00:00,0.9%,better,Medium,Spanish Flash CPI y/y,0.6%,better,9
2946,4.6%,EUR,2018-02-27 04:00:00,4.6%,,Medium,M3 Money Supply y/y,4.6%,,9
2947,2.9%,EUR,2018-02-27 04:00:00,2.9%,,Low,Private Loans y/y,2.9%,better,9
2948,,EUR,2018-02-27 05:00:00,,,Medium,German Buba President Weidmann Speaks,,,9
2949,2.06|1.4,EUR,2018-02-27 05:16:00,,,Low,Italian 10-y Bond Auction,2.06|1.3,,9
2950,-0.3%,USD,2018-02-27 08:30:00,0.4%,worse,High,Core Durable Goods Orders m/m,0.7%,,9
2951,,USD,2018-02-27 08:30:00,,,High,Fed Chair Powell Testifies,,,9
2952,-3.7%,USD,2018-02-27 08:30:00,-2.4%,worse,Medium,Durable Goods Orders m/m,2.8%,,9
2953,-74.4B,USD,2018-02-27 08:30:00,-72.3B,worse,Low,Goods Trade Balance,-72.3B,,9
2954,0.7%,USD,2018-02-27 08:30:00,0.3%,worse,Low,Prelim Wholesale Inventories m/m,0.4%,worse,9
2955,6.3%,USD,2018-02-27 09:00:00,6.3%,,Low,S&P/CS Composite-20 HPI y/y,6.4%,,9
2956,0.3%,USD,2018-02-27 09:03:00,0.4%,worse,Low,HPI m/m,0.5%,better,9
2957,130.8,USD,2018-02-27 10:00:00,126.2,better,High,CB Consumer Confidence,124.3,worse,9
2958,28,USD,2018-02-27 10:00:00,15,better,Low,Richmond Manufacturing Index,14,,9
2959,,CAD,2018-02-27 16:00:00,,,Low,Annual Budget Release,,,9
2960,0.0%,NZD,2018-02-27 16:59:00,,,Low,Visitor Arrivals m/m,-2.8%,,9
2961,-10,GBP,2018-02-27 18:29:00,-10,,Low,GfK Consumer Confidence,-9,,9
2962,-6.6%,JPY,2018-02-27 18:50:00,-4.1%,worse,Low,Prelim Industrial Production m/m,2.9%,better,9
2963,1.6%,JPY,2018-02-27 18:50:00,2.3%,worse,Low,Retail Sales y/y,3.6%,,9
2964,-19.0,NZD,2018-02-27 19:00:00,,,High,ANZ Business Confidence,-37.8,,9
2965,-0.8%,GBP,2018-02-27 19:01:00,,,Low,BRC Shop Price Index y/y,-0.5%,,9
2966,0.3%,AUD,2018-02-27 19:30:00,0.4%,worse,Low,Private Sector Credit m/m,0.3%,,9
2967,50.3,CNY,2018-02-27 19:52:00,51.2,worse,Medium,Manufacturing PMI,51.3,,9
2968,54.4,CNY,2018-02-27 19:52:00,,,Medium,Non-Manufacturing PMI,55.3,,9
2969,-13.2%,JPY,2018-02-28 00:00:00,-4.5%,worse,Low,Housing Starts y/y,-2.1%,,9
2970,10.8,EUR,2018-02-28 02:00:00,10.8,,Low,German GfK Consumer Climate,11.0,,9
2971,-1.9%,EUR,2018-02-28 02:45:00,0.5%,worse,Low,French Consumer Spending m/m,-1.2%,,9
2972,-0.1%,EUR,2018-02-28 02:45:00,0.3%,worse,Low,French Prelim CPI m/m,-0.1%,,9
2973,0.6%,EUR,2018-02-28 02:45:00,0.6%,,Low,French Prelim GDP q/q,0.6%,better,9
2974,108.0,CHF,2018-02-28 03:00:00,106.2,better,Medium,KOF Economic Barometer,107.6,better,9
2975,-22K,EUR,2018-02-28 03:55:00,-17K,better,Low,German Unemployment Change,-25K,,9
2976,25.8,CHF,2018-02-28 04:00:00,,,Medium,Credit Suisse Economic Expectations,34.5,,9
2977,1.2%,EUR,2018-02-28 05:00:00,1.2%,,Medium,CPI Flash Estimate y/y,1.3%,,9
2978,1.0%,EUR,2018-02-28 05:00:00,1.0%,,Medium,Core CPI Flash Estimate y/y,1.0%,,9
2979,0.1%,EUR,2018-02-28 05:00:00,0.3%,worse,Low,Italian Prelim CPI m/m,0.3%,better,9
2980,0.67|1.2,EUR,2018-02-28 05:34:00,,,Low,German 10-y Bond Auction,0.69|1.5,,9
2981,3.3%,CAD,2018-02-28 08:30:00,1.8%,better,Medium,RMPI m/m,-0.9%,,9
2982,0.3%,CAD,2018-02-28 08:30:00,0.5%,worse,Low,IPPI m/m,-0.1%,,9
2983,2.5%,USD,2018-02-28 08:30:00,2.5%,,High,Prelim GDP q/q,2.6%,,9
2984,2.3%,USD,2018-02-28 08:30:00,2.4%,,Low,Prelim GDP Price Index q/q,2.4%,,9
2985,61.9,USD,2018-02-28 09:45:00,64.2,worse,Medium,Chicago PMI,65.7,,9
2986,-4.7%,USD,2018-02-28 10:00:00,0.4%,worse,Medium,Pending Home Sales m/m,0.0%,worse,9
2987,3.0M,USD,2018-02-28 10:30:00,2.4M,,High,Crude Oil Inventories,-1.6M,,9
2988,57.5,AUD,2018-02-28 16:30:00,,,Low,AIG Manufacturing Index,58.7,,9
2989,0.8%,NZD,2018-02-28 16:45:00,0.5%,better,Low,Overseas Trade Index q/q,1.3%,better,9
2990,4.3%,JPY,2018-02-28 18:50:00,3.1%,better,Low,Capital Spending q/y,4.2%,,9
2991,-0.2%,AUD,2018-02-28 19:30:00,1.0%,worse,High,Private Capital Expenditure q/q,1.9%,better,9
2992,54.1,JPY,2018-02-28 19:30:00,54.0,,Low,Final Manufacturing PMI,54.0,,9
2993,51.6,CNY,2018-02-28 20:45:00,51.3,,Medium,Caixin Manufacturing PMI,51.5,,9
2994,0.06|4.5,JPY,2018-02-28 22:45:00,,,Low,10-y Bond Auction,0.09|4.6,,9
2995,44.3,JPY,2018-03-01 00:00:00,44.9,worse,Low,Consumer Confidence,44.7,,9
2996,-1.0%,AUD,2018-03-01 00:30:00,,,Low,Commodity Prices y/y,-1.1%,worse,9
2997,0.6%,CHF,2018-03-01 01:45:00,0.6%,,Low,GDP q/q,0.7%,better,9
2998,-0.3%,GBP,2018-03-01 02:00:00,0.2%,worse,Low,Nationwide HPI m/m,0.8%,better,9
2999,-1.4%,CHF,2018-03-01 03:15:00,1.1%,worse,Low,Retail Sales y/y,0.7%,,9
3000,56.0,EUR,2018-03-01 03:15:00,54.8,better,Low,Spanish Manufacturing PMI,55.2,,9
3001,65.5,CHF,2018-03-01 03:30:00,64.1,better,Low,Manufacturing PMI,65.3,,9
3002,56.8,EUR,2018-03-01 03:45:00,57.9,worse,Low,Italian Manufacturing PMI,59.0,,9
3003,55.9,EUR,2018-03-01 03:50:00,56.1,,Low,French Final Manufacturing PMI,56.1,,9
3004,60.6,EUR,2018-03-01 03:55:00,60.3,,Low,German Final Manufacturing PMI,60.3,,9
3005,58.6,EUR,2018-03-01 04:00:00,58.5,,Low,Final Manufacturing PMI,58.5,,9
3006,11.1%,EUR,2018-03-01 04:00:00,10.8%,worse,Low,Italian Monthly Unemployment Rate,10.9%,worse,9
3007,55.2,GBP,2018-03-01 04:30:00,55.1,,High,Manufacturing PMI,55.3,,9
3008,4.7B,GBP,2018-03-01 04:30:00,5.4B,worse,Medium,Net Lending to Individuals m/m,5.1B,,9
3009,1.5%,GBP,2018-03-01 04:30:00,0.4%,better,Low,M4 Money Supply m/m,-0.6%,,9
3010,67K,GBP,2018-03-01 04:30:00,62K,better,Low,Mortgage Approvals,62K,,9
3011,1.50|2.0,EUR,2018-03-01 04:49:00,,,Low,Spanish 10-y Bond Auction,1.58|2.5,,9
3012,8.6%,EUR,2018-03-01 05:00:00,8.6%,,Low,Unemployment Rate,8.6%,better,9
3013,0.90|1.9,EUR,2018-03-01 05:03:00,,,Low,French 10-y Bond Auction,0.98|2.0,,9
3014,-16.3B,CAD,2018-03-01 08:30:00,-17.8B,better,Medium,Current Account,-18.6B,better,9
3015,0.3%,USD,2018-03-01 08:30:00,0.3%,,Medium,Core PCE Price Index m/m,0.2%,,9
3016,0.2%,USD,2018-03-01 08:30:00,0.2%,,Medium,Personal Spending m/m,0.4%,,9
3017,210K,USD,2018-03-01 08:30:00,226K,better,Medium,Unemployment Claims,220K,,9
3018,0.4%,USD,2018-03-01 08:30:00,0.3%,better,Low,Personal Income m/m,0.4%,,9
3019,55.6,CAD,2018-03-01 09:30:00,,,Low,Manufacturing PMI,55.9,,9
3020,55.3,USD,2018-03-01 09:45:00,55.9,worse,Low,Final Manufacturing PMI,55.9,,9
3021,,USD,2018-03-01 10:00:00,,,High,Fed Chair Powell Testifies,,,9
3022,60.8,USD,2018-03-01 10:00:00,58.7,better,High,ISM Manufacturing PMI,59.1,,9
3023,0.0%,USD,2018-03-01 10:00:00,0.3%,worse,Low,Construction Spending m/m,0.8%,,9
3024,74.2,USD,2018-03-01 10:00:00,70.5,better,Low,ISM Manufacturing Prices,72.7,,9
3025,-78B,USD,2018-03-01 10:34:00,-71B,,Low,Natural Gas Storage,-124B,,9
3026,,USD,2018-03-01 11:00:00,,,High,President Trump Speaks,,,9
3027,17.1M,USD,2018-03-01 00:00:00,17.2M,,Low,Total Vehicle Sales,17.2M,,9
3028,0.2%,NZD,2018-03-01 16:45:00,,,Low,Building Consents m/m,-9.5%,,9
3029,0.9%,JPY,2018-03-01 18:30:00,0.8%,better,Low,Tokyo Core CPI y/y,0.7%,,9
3030,2.4%,JPY,2018-03-01 18:30:00,2.8%,better,Low,Unemployment Rate,2.8%,,9
3031,9.4%,JPY,2018-03-01 18:50:00,9.2%,,Low,Monetary Base y/y,9.7%,,9
3032,-2.1%,AUD,2018-03-01 19:30:00,,,Low,HIA New Home Sales m/m,0.7%,,9
3033,-0.7%,EUR,2018-03-02 02:00:00,0.8%,worse,Medium,German Retail Sales m/m,-1.1%,better,9
3034,0.5%,EUR,2018-03-02 02:00:00,0.4%,better,Low,German Import Prices m/m,0.3%,,9
3035,-6.3K,EUR,2018-03-02 03:00:00,-7.2K,,Medium,Spanish Unemployment Change,63.7K,,9
3036,51.4,GBP,2018-03-02 04:30:00,50.5,better,High,Construction PMI,50.2,,9
3037,0.4%,EUR,2018-03-02 05:00:00,0.4%,,Low,PPI m/m,0.1%,worse,9
3038,,GBP,2018-03-02 05:00:00,,,High,BOE Gov Carney Speaks,,,9
3039,0.1%,CAD,2018-03-02 08:30:00,0.1%,,High,GDP m/m,0.4%,,9
3040,,GBP,2018-03-02 08:43:00,,,High,Prime Minister May Speaks,,,9
3041,99.7,USD,2018-03-02 10:00:00,99.4,,Medium,Revised UoM Consumer Sentiment,99.9,,9
3042,2.7%,USD,2018-03-02 10:00:00,,,Low,Revised UoM Inflation Expectations,2.7%,,9
3043,0.37T,JPY,2018-02-18 18:50:00,0.14T,better,Low,Trade Balance,0.09T,,8
3044,,CNY,2018-02-18 00:00:00,,,Non-Economic,Bank Holiday,,,8
3045,0.8%,GBP,2018-02-18 19:01:00,,,Low,Rightmove HPI m/m,0.7%,,8
3046,29.9B,EUR,2018-02-19 04:00:00,30.5B,worse,Low,Current Account,35.0B,better,8
3047,,EUR,2018-02-19 00:00:00,,,Low,Eurogroup Meetings,,,8
3048,,EUR,2018-02-19 06:00:00,,,Low,German Buba Monthly Report,,,8
3049,,USD,2018-02-19 00:00:00,,,Non-Economic,Bank Holiday,,,8
3050,,GBP,2018-02-19 14:45:00,,,High,BOE Gov Carney Speaks,,,8
3051,0.9%,NZD,2018-02-19 16:45:00,0.3%,better,Medium,PPI Input q/q,1.1%,,8
3052,1.0%,NZD,2018-02-19 16:45:00,0.4%,better,Low,PPI Output q/q,1.0%,,8
3053,,AUD,2018-02-19 17:15:00,,,Medium,RBA Assist Gov Bullock Speaks,,,8
3054,,CNY,2018-02-19 00:00:00,,,Non-Economic,Bank Holiday,,,8
3055,,AUD,2018-02-19 19:30:00,,,High,Monetary Policy Meeting Minutes,,,8
3056,2.09B,CHF,2018-02-20 02:00:00,2.78B,worse,Low,Trade Balance,2.60B,,8
3057,0.5%,EUR,2018-02-20 02:00:00,0.3%,better,Low,German PPI m/m,0.2%,,8
3058,17.8,EUR,2018-02-20 05:00:00,16.0,better,Medium,German ZEW Economic Sentiment,20.4,,8
3059,29.3,EUR,2018-02-20 05:00:00,28.4,better,Low,ZEW Economic Sentiment,31.8,,8
3060,,EUR,2018-02-20 00:00:00,,,Low,ECOFIN Meetings,,,8
3061,10,GBP,2018-02-20 06:00:00,12,worse,Low,CBI Industrial Order Expectations,14,,8
3062,-0.5%,CAD,2018-02-20 08:30:00,0.4%,worse,Low,Wholesale Sales m/m,0.3%,worse,8
3063,-0.5%,NZD,2018-02-20 09:44:00,,,Medium,GDT Price Index,5.9%,,8
3064,0,EUR,2018-02-20 10:00:00,1,worse,Low,Consumer Confidence,1,,8
3065,-0.2%,AUD,2018-02-20 18:30:00,,,Low,MI Leading Index m/m,0.2%,worse,8
3066,,CNY,2018-02-20 00:00:00,,,Non-Economic,Bank Holiday,,,8
3067,-19.4%,AUD,2018-02-20 19:30:00,-9.8%,worse,Medium,Construction Work Done q/q,16.6%,better,8
3068,0.6%,AUD,2018-02-20 19:30:00,0.5%,better,Medium,Wage Price Index q/q,0.5%,,8
3069,54.0,JPY,2018-02-20 19:30:00,55.2,worse,Low,Flash Manufacturing PMI,54.8,better,8
3070,0.5%,JPY,2018-02-20 23:30:00,0.5%,,Low,All Industries Activity m/m,1.0%,,8
3071,56.1,EUR,2018-02-21 03:00:00,58.1,worse,Medium,French Flash Manufacturing PMI,58.4,,8
3072,57.9,EUR,2018-02-21 03:00:00,59.1,worse,Medium,French Flash Services PMI,59.2,,8
3073,60.3,EUR,2018-02-21 03:30:00,60.6,,Medium,German Flash Manufacturing PMI,61.1,,8
3074,55.3,EUR,2018-02-21 03:30:00,56.9,worse,Medium,German Flash Services PMI,57.3,,8
3075,58.5,EUR,2018-02-21 04:00:00,59.2,worse,Medium,Flash Manufacturing PMI,59.6,,8
3076,56.7,EUR,2018-02-21 04:00:00,57.7,worse,Medium,Flash Services PMI,58.0,better,8
3077,2.5%,GBP,2018-02-21 04:30:00,2.5%,,High,Average Earnings Index 3m/y,2.5%,,8
3078,-7.2K,GBP,2018-02-21 04:30:00,2.3K,better,Medium,Claimant Count Change,6.2K,better,8
3079,-11.6B,GBP,2018-02-21 04:30:00,-11.5B,,Medium,Public Sector Net Borrowing,0.3B,better,8
3080,4.4%,GBP,2018-02-21 04:30:00,4.3%,worse,Medium,Unemployment Rate,4.3%,,8
3081,,GBP,2018-02-21 09:15:00,,,High,Inflation Report Hearings,,,8
3082,55.9,USD,2018-02-21 09:45:00,55.4,better,Low,Flash Manufacturing PMI,55.5,,8
3083,55.9,USD,2018-02-21 09:45:00,53.8,better,Low,Flash Services PMI,53.3,,8
3084,5.38M,USD,2018-02-21 10:00:00,5.61M,worse,Medium,Existing Home Sales,5.56M,,8
3085,-0.3%,AUD,2018-02-21 10:30:00,,,Low,CB Leading Index m/m,0.4%,better,8
3086,,USD,2018-02-21 14:00:00,,,High,FOMC Meeting Minutes,,,8
3087,4.6%,NZD,2018-02-21 21:06:00,,,Low,Credit Card Spending y/y,6.2%,,8
3088,,USD,2018-02-22 00:15:00,,,Medium,FOMC Member Quarles Speaks,,,8
3089,-0.1%,EUR,2018-02-22 02:45:00,-0.1%,,Low,French Final CPI m/m,-0.1%,,8
3090,115.4,EUR,2018-02-22 04:00:00,117.1,worse,Medium,German Ifo Business Climate,117.6,,8
3091,,All,2018-02-22 00:00:00,,,Medium,OPEC-JMMC Meetings,,,8
3092,0.4%,GBP,2018-02-22 04:30:00,0.5%,worse,High,Second Estimate GDP q/q,0.5%,,8
3093,0.0%,GBP,2018-02-22 04:30:00,0.5%,worse,Medium,Prelim Business Investment q/q,0.5%,better,8
3094,0.6%,GBP,2018-02-22 04:30:00,0.4%,better,Low,Index of Services 3m/3m,0.4%,,8
3095,8,GBP,2018-02-22 06:00:00,13,worse,Low,CBI Realized Sales,12,,8
3096,,EUR,2018-02-22 07:30:00,,,High,ECB Monetary Policy Meeting Accounts,,,8
3097,-1.8%,CAD,2018-02-22 08:30:00,0.1%,worse,High,Core Retail Sales m/m,1.7%,better,8
3098,-0.8%,CAD,2018-02-22 08:30:00,0.0%,worse,Medium,Retail Sales m/m,0.3%,better,8
3099,-1.9%,CAD,2018-02-22 08:30:00,,,Low,Corporate Profits q/q,8.5%,,8
3100,222K,USD,2018-02-22 08:30:00,230K,better,Medium,Unemployment Claims,229K,,8
3101,1.9,EUR,2018-02-22 08:58:00,1.5,better,Low,Belgian NBB Business Climate,1.8,,8
3102,1.0%,USD,2018-02-22 10:00:00,0.7%,better,Low,CB Leading Index m/m,0.6%,,8
3103,,USD,2018-02-22 10:00:00,,,Low,FOMC Member Dudley Speaks,,,8
3104,-124B,USD,2018-02-22 10:30:00,-121B,,Low,Natural Gas Storage,-194B,,8
3105,-1.6M,USD,2018-02-22 11:00:00,2.2M,,High,Crude Oil Inventories,1.8M,,8
3106,,USD,2018-02-22 12:10:00,,,Medium,FOMC Member Bostic Speaks,,,8
3107,1.7%,NZD,2018-02-22 16:45:00,1.4%,better,High,Retail Sales q/q,0.3%,,8
3108,1.8%,NZD,2018-02-22 16:45:00,0.7%,better,Medium,Core Retail Sales q/q,0.6%,,8
3109,0.9%,JPY,2018-02-22 18:30:00,0.8%,better,Low,National Core CPI y/y,0.9%,,8
3110,0.7%,JPY,2018-02-22 18:50:00,0.8%,worse,Low,SPPI y/y,0.8%,,8
3111,0.6%,EUR,2018-02-23 02:00:00,0.6%,,Low,German Final GDP q/q,0.6%,,8
3112,1.3%,EUR,2018-02-23 05:00:00,1.3%,,Medium,Final CPI y/y,1.3%,,8
3113,1.0%,EUR,2018-02-23 05:00:00,1.0%,,Low,Final Core CPI y/y,1.0%,,8
3114,,GBP,2018-02-23 07:00:00,,,Medium,MPC Member Ramsden Speaks,,,8
3115,0.7%,CAD,2018-02-23 08:30:00,0.4%,better,High,CPI m/m,-0.4%,,8
3116,1.8%,CAD,2018-02-23 08:30:00,,,Medium,Common CPI y/y,1.6%,,8
3117,1.9%,CAD,2018-02-23 08:30:00,,,Medium,Median CPI y/y,1.9%,,8
3118,1.8%,CAD,2018-02-23 08:30:00,,,Medium,Trimmed CPI y/y,1.9%,,8
3119,0.5%,CAD,2018-02-23 08:30:00,,,Low,Core CPI m/m,-0.5%,,8
3120,1.6%,CNY,2018-02-23 09:00:00,,,Low,CB Leading Index m/m,1.4%,worse,8
3121,,USD,2018-02-23 10:15:00,,,Medium,FOMC Member Dudley Speaks,,,8
3122,,USD,2018-02-23 11:00:00,,,Low,Fed Monetary Policy Report,,,8
3123,,USD,2018-02-23 13:30:00,,,Medium,FOMC Member Mester Speaks,,,8
3124,,USD,2018-02-23 15:40:00,,,Medium,FOMC Member Williams Speaks,,,8
3125,,JPY,2018-02-11 00:00:00,,,Non-Economic,Bank Holiday,,,7
3126,-0.1%,CHF,2018-02-12 03:15:00,-0.1%,,Low,CPI m/m,0.0%,,7
3127,8.6%,CNY,2018-02-12 04:01:00,8.2%,better,Low,M2 Money Supply y/y,8.2%,,7
3128,2900B,CNY,2018-02-12 04:01:00,2050B,better,Low,New Loans,584B,,7
3129,,GBP,2018-02-12 04:50:00,,,Medium,MPC Member Vlieghe Speaks,,,7
3130,,GBP,2018-02-12 11:30:00,,,Medium,MPC Member McCafferty Speaks,,,7
3131,49.2B,USD,2018-02-12 14:00:00,50.2B,,Low,Federal Budget Balance,-23.2B,,7
3132,,AUD,2018-02-12 16:50:00,,,Medium,RBA Assist Gov Ellis Speaks,,,7
3133,2.7%,JPY,2018-02-12 18:50:00,2.7%,,Low,PPI y/y,3.0%,,7
3134,12,AUD,2018-02-12 19:30:00,,,Medium,NAB Business Confidence,10,worse,7
3135,48.8%,JPY,2018-02-13 00:58:00,,,Low,Prelim Machine Tool Orders y/y,48.3%,,7
3136,0.3%,EUR,2018-02-13 02:45:00,0.2%,better,Low,French Prelim Private Payrolls q/q,0.3%,better,7
3137,0.3%,CHF,2018-02-13 03:15:00,0.2%,better,Medium,PPI m/m,0.2%,,7
3138,3.0%,GBP,2018-02-13 04:30:00,2.9%,better,High,CPI y/y,3.0%,,7
3139,0.7%,GBP,2018-02-13 04:30:00,0.7%,,Medium,PPI Input m/m,0.6%,better,7
3140,4.0%,GBP,2018-02-13 04:30:00,4.1%,worse,Medium,RPI y/y,4.1%,,7
3141,2.7%,GBP,2018-02-13 04:30:00,2.6%,better,Low,Core CPI y/y,2.5%,,7
3142,5.2%,GBP,2018-02-13 04:30:00,4.9%,better,Low,HPI y/y,5.0%,,7
3143,0.1%,GBP,2018-02-13 04:30:00,0.2%,,Low,PPI Output m/m,0.4%,,7
3144,106.9,USD,2018-02-13 06:00:00,106.2,,Low,NFIB Small Business Index,104.9,,7
3145,,USD,2018-02-13 08:00:00,,,Medium,FOMC Member Mester Speaks,,,7
3146,1.2%,NZD,2018-02-13 16:45:00,,,Low,FPI m/m,-0.8%,,7
3147,-2.3%,AUD,2018-02-13 18:30:00,,,Low,Westpac Consumer Sentiment,1.8%,,7
3148,0.0%,JPY,2018-02-13 18:50:00,0.0%,,Low,Prelim GDP Price Index y/y,0.2%,better,7
3149,0.1%,JPY,2018-02-13 18:50:00,0.2%,worse,Low,Prelim GDP q/q,0.6%,better,7
3150,2.1%,NZD,2018-02-13 21:00:00,,,High,Inflation Expectations q/q,2.0%,,7
3151,0.3%,CNY,2018-02-13 22:28:00,,,Low,Foreign Direct Investment ytd/y,7.9%,,7
3152,0.6%,EUR,2018-02-14 02:00:00,0.6%,,Medium,German Prelim GDP q/q,0.8%,,7
3153,-0.7%,EUR,2018-02-14 02:00:00,-0.7%,,Low,German Final CPI m/m,-0.7%,,7
3154,,EUR,2018-02-14 03:00:00,,,Medium,German Buba President Weidmann Speaks,,,7
3155,,CHF,2018-02-14 03:50:00,,,Medium,Gov Board Member Zurbrugg Speaks,,,7
3156,0.3%,EUR,2018-02-14 04:00:00,0.4%,worse,Low,Italian Prelim GDP q/q,0.4%,worse,7
3157,0.6%,EUR,2018-02-14 05:00:00,0.6%,,Medium,Flash GDP q/q,0.6%,,7
3158,0.4%,EUR,2018-02-14 05:00:00,0.1%,better,Low,Industrial Production m/m,1.3%,better,7
3159,1.33|1.5,EUR,2018-02-14 05:33:00,,,Low,German 30-y Bond Auction,1.28|1.4,,7
3160,,CHF,2018-02-14 06:20:00,,,Medium,Gov Board Member Zurbrugg Speaks,,,7
3161,0.5%,USD,2018-02-14 08:30:00,0.3%,better,High,CPI m/m,0.1%,,7
3162,0.3%,USD,2018-02-14 08:30:00,0.2%,better,High,Core CPI m/m,0.3%,,7
3163,0.0%,USD,2018-02-14 08:30:00,0.5%,worse,High,Core Retail Sales m/m,0.1%,worse,7
3164,-0.3%,USD,2018-02-14 08:30:00,0.2%,worse,High,Retail Sales m/m,0.0%,worse,7
3165,-0.2%,GBP,2018-02-14 09:30:00,,,Low,CB Leading Index m/m,-0.2%,,7
3166,0.4%,USD,2018-02-14 10:00:00,0.3%,worse,Low,Business Inventories m/m,0.4%,,7
3167,1.8M,USD,2018-02-14 10:30:00,2.8M,,High,Crude Oil Inventories,1.9M,,7
3168,-11.9%,JPY,2018-02-14 18:50:00,-1.9%,worse,Low,Core Machinery Orders m/m,5.7%,,7
3169,3.6%,AUD,2018-02-14 19:00:00,,,Low,MI Inflation Expectations,3.7%,,7
3170,,CNY,2018-02-14 00:00:00,,,Non-Economic,Bank Holiday,,,7
3171,16.0K,AUD,2018-02-14 19:30:00,15.3K,,High,Employment Change,33.5K,,7
3172,5.5%,AUD,2018-02-14 19:30:00,5.5%,,High,Unemployment Rate,5.6%,worse,7
3173,2.9%,JPY,2018-02-14 23:30:00,2.7%,better,Low,Revised Industrial Production m/m,2.7%,,7
3174,5.25B,EUR,2018-02-15 04:00:00,4.44B,better,Low,Italian Trade Balance,4.84B,,7
3175,1.58|2.5,EUR,2018-02-15 04:55:00,,,Low,Spanish 10-y Bond Auction,1.53|1.8,,7
3176,23.8B,EUR,2018-02-15 05:00:00,22.4B,better,Low,Trade Balance,22.0B,worse,7
3177,10.7K,CAD,2018-02-15 08:30:00,,,Medium,ADP Non-Farm Employment Change,-13.5K,,7
3178,0.4%,USD,2018-02-15 08:30:00,0.4%,,High,PPI m/m,-0.1%,,7
3179,0.4%,USD,2018-02-15 08:30:00,0.2%,better,Medium,Core PPI m/m,-0.1%,,7
3180,13.1,USD,2018-02-15 08:30:00,17.7,worse,Medium,Empire State Manufacturing Index,17.7,,7
3181,25.8,USD,2018-02-15 08:30:00,21.5,better,Medium,Philly Fed Manufacturing Index,22.2,,7
3182,230K,USD,2018-02-15 08:30:00,229K,,Medium,Unemployment Claims,223K,,7
3183,77.5%,USD,2018-02-15 09:15:00,78.0%,worse,Medium,Capacity Utilization Rate,77.7%,worse,7
3184,-0.1%,USD,2018-02-15 09:15:00,0.2%,worse,Medium,Industrial Production m/m,0.4%,worse,7
3185,72,USD,2018-02-15 10:00:00,72,,Low,NAHB Housing Market Index,72,,7
3186,-194B,USD,2018-02-15 10:30:00,-193B,,Low,Natural Gas Storage,-119B,,7
3187,,CAD,2018-02-15 13:30:00,,,Medium,Gov Council Member Schembri Speaks,,,7
3188,27.3B,USD,2018-02-15 16:00:00,50.3B,worse,Low,TIC Long-Term Purchases,57.5B,,7
3189,55.6,NZD,2018-02-15 16:30:00,,,High,Business NZ Manufacturing Index,51.1,,7
3190,,AUD,2018-02-15 17:30:00,,,High,RBA Gov Lowe Speaks,,,7
3191,,CNY,2018-02-15 00:00:00,,,Non-Economic,Bank Holiday,,,7
3192,0.9%,EUR,2018-02-16 02:00:00,0.2%,better,Low,German WPI m/m,-0.3%,,7
3193,0.1%,GBP,2018-02-16 04:30:00,0.5%,worse,High,Retail Sales m/m,-1.4%,better,7
3194,-1.97B,CAD,2018-02-16 08:30:00,19.18B,worse,Medium,Foreign Securities Purchases,19.20B,worse,7
3195,-0.3%,CAD,2018-02-16 08:30:00,0.2%,worse,Medium,Manufacturing Sales m/m,3.8%,better,7
3196,1.40M,USD,2018-02-16 08:30:00,1.29M,better,High,Building Permits,1.30M,,7
3197,1.33M,USD,2018-02-16 08:30:00,1.23M,better,Medium,Housing Starts,1.21M,,7
3198,1.0%,USD,2018-02-16 08:30:00,0.6%,better,Medium,Import Prices m/m,0.2%,,7
3199,99.9,USD,2018-02-16 10:00:00,95.4,better,Medium,Prelim UoM Consumer Sentiment,95.7,better,7
3200,2.7%,USD,2018-02-16 10:00:00,,,Low,Prelim UoM Inflation Expectations,2.7%,,7
3201,54.9,AUD,2018-02-04 17:30:00,,,Low,AIG Services Index,52.0,,6
3202,0.3%,AUD,2018-02-04 19:00:00,,,Low,MI Inflation Gauge m/m,0.1%,,6
3203,0.7%,NZD,2018-02-04 19:00:00,,,Low,ANZ Commodity Prices m/m,-1.9%,better,6
3204,6.2%,AUD,2018-02-04 19:30:00,,,Low,ANZ Job Advertisements m/m,-2.7%,worse,6
3205,54.7,CNY,2018-02-04 20:45:00,53.6,better,Medium,Caixin Services PMI,53.9,,6
