,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
3838,0.4%,AUD,2010-02-25 19:30:00,0.2%,better,Medium,Private Sector Credit m/m,0.3%,,9
3839,-8.1%,JPY,2010-02-26 00:00:00,-11.6%,better,Low,Housing Starts y/y,-15.7%,,9
3840,-1.0%,GBP,2010-02-26 02:00:00,0.4%,worse,High,Nationwide HPI m/m,1.4%,better,9
3841,0.2%,EUR,2010-02-26 00:00:00,0.5%,worse,Medium,German Prelim CPI m/m,-0.6%,,9
3842,0.3%,GBP,2010-02-26 04:30:00,0.2%,better,High,Second Estimate GDP q/q,0.1%,,9
3843,0.5%,GBP,2010-02-26 04:30:00,0.3%,better,Low,Index of Services 3m/3m,0.1%,,9
3844,1.0%,EUR,2010-02-26 05:00:00,1.0%,,Medium,Final CPI y/y,1.0%,,9
3845,0.9%,EUR,2010-02-26 05:00:00,1.2%,worse,Medium,Final Core CPI y/y,1.1%,,9
3846,1.87,CHF,2010-02-26 05:30:00,1.81,,High,KOF Economic Barometer,1.81,,9
3847,-9.8B,CAD,2010-02-26 08:30:00,-8.7B,worse,Medium,Current Account,-13.8B,worse,9
3848,5.9%,USD,2010-02-26 08:30:00,5.6%,better,High,Prelim GDP q/q,5.7%,,9
3849,,USD,2010-02-26 08:30:00,,,Medium,FOMC Member Hoenig Speaks,,,9
3850,0.4%,USD,2010-02-26 08:30:00,0.6%,worse,Low,Prelim GDP Price Index q/q,0.6%,,9
3851,,USD,2010-02-26 09:00:00,,,Low,FOMC Member Duke Speaks,,,9
3852,62.6,USD,2010-02-26 09:45:00,59.6,better,Medium,Chicago PMI,61.5,,9
3853,73.6,USD,2010-02-26 09:55:00,74.0,,Medium,Revised UoM Consumer Sentiment,73.7,,9
3854,2.7%,USD,2010-02-26 09:55:00,,,Low,Revised UoM Inflation Expectations,2.7%,,9
3855,5.05M,USD,2010-02-26 10:00:00,5.51M,worse,High,Existing Home Sales,5.44M,,9
3856,,USD,2010-02-26 10:15:00,,,Low,FOMC Member Dudley Speaks,,,9
3857,,USD,2010-02-26 13:30:00,,,Low,FOMC Member Tarullo Speaks,,,9
3858,1.1%,JPY,2010-02-14 18:50:00,1.0%,better,High,Prelim GDP q/q,0.0%,worse,8
3859,-3.0%,JPY,2010-02-14 18:52:00,-2.2%,worse,Medium,Prelim GDP Price Index y/y,-0.6%,worse,8
3860,,CNY,2010-02-14 00:00:00,,,Non-Economic,Bank Holiday,,,8
3861,3.2%,GBP,2010-02-14 19:01:00,,,Medium,Rightmove HPI m/m,0.4%,,8
3862,1.9%,JPY,2010-02-14 23:30:00,2.2%,worse,Low,Revised Industrial Production m/m,2.2%,,8
3863,0.3%,CHF,2010-02-15 03:15:00,0.1%,better,Medium,PPI m/m,0.2%,better,8
3864,-0.12B,EUR,2010-02-15 04:00:00,-0.72B,better,Low,Italian Trade Balance,-0.91B,worse,8
3865,,EUR,2010-02-15 00:00:00,,,Medium,Eurogroup Meetings,,,8
3866,,USD,2010-02-15 00:00:00,,,Non-Economic,Bank Holiday,,,8
3867,0.3%,NZD,2010-02-15 16:45:00,0.5%,worse,High,PPI Input q/q,-1.1%,,8
3868,-0.4%,NZD,2010-02-15 16:45:00,0.4%,worse,Low,PPI Output q/q,-1.4%,,8
3869,,CNY,2010-02-15 00:00:00,,,Non-Economic,Bank Holiday,,,8
3870,,AUD,2010-02-15 19:30:00,,,High,Monetary Policy Meeting Minutes,,,8
3871,15,AUD,2010-02-15 19:30:00,,,Medium,NAB Business Confidence,8,,8
3872,,AUD,2010-02-15 20:45:00,,,Medium,RBA Assist Gov Debelle Speaks,,,8
3873,,EUR,2010-02-16 00:00:00,,,Medium,ECOFIN Meetings,,,8
3874,3.5%,GBP,2010-02-16 04:30:00,3.6%,worse,High,CPI y/y,2.9%,,8
3875,3.1%,GBP,2010-02-16 04:30:00,3.2%,worse,Medium,Core CPI y/y,2.8%,,8
3876,2.9%,GBP,2010-02-16 04:30:00,1.4%,better,Low,ONS HPI y/y,0.5%,,8
3877,3.7%,GBP,2010-02-16 04:30:00,3.8%,worse,Low,RPI y/y,2.4%,,8
3878,45.1,EUR,2010-02-16 05:00:00,42.5,better,High,German ZEW Economic Sentiment,47.2,,8
3879,40.2,EUR,2010-02-16 05:00:00,42.6,worse,Medium,ZEW Economic Sentiment,46.4,,8
3880,,GBP,2010-02-16 05:30:00,,,High,BOE Inflation Letter,,,8
3881,1.6%,CAD,2010-02-16 08:30:00,2.1%,worse,Medium,Manufacturing Sales m/m,0.1%,,8
3882,24.9,USD,2010-02-16 08:30:00,17.9,better,Medium,Empire State Manufacturing Index,15.9,,8
3883,63.3B,USD,2010-02-16 09:00:00,50.3B,better,High,TIC Long-Term Purchases,126.4B,,8
3884,,USD,2010-02-16 12:00:00,,,Medium,FOMC Member Hoenig Speaks,,,8
3885,17,USD,2010-02-16 13:00:00,16,better,Low,NAHB Housing Market Index,15,,8
3886,0.5%,AUD,2010-02-16 18:30:00,,,Medium,MI Leading Index m/m,1.0%,,8
3887,-0.9%,JPY,2010-02-16 18:50:00,-0.2%,worse,Medium,Tertiary Industry Activity m/m,-0.1%,,8
3888,,CNY,2010-02-16 00:00:00,,,Non-Economic,Bank Holiday,,,8
3889,23.5K,GBP,2010-02-17 04:30:00,-14.6K,worse,High,Claimant Count Change,-9.6K,worse,8
3890,0-0-9,GBP,2010-02-17 04:30:00,0-0-9,,High,MPC Asset Purchase Facility Votes,0-0-9,,8
3891,0-0-9,GBP,2010-02-17 04:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,8
3892,0.8%,GBP,2010-02-17 04:30:00,1.2%,worse,Medium,Average Earnings Index 3m/y,0.8%,better,8
3893,7.8%,GBP,2010-02-17 04:30:00,7.8%,,Low,Unemployment Rate,7.8%,,8
3894,7.0B,EUR,2010-02-17 05:00:00,4.2B,better,Low,Trade Balance,5.3B,better,8
3895,0.7%,CAD,2010-02-17 08:30:00,0.6%,,Medium,Wholesale Sales m/m,2.7%,better,8
3896,0.62M,USD,2010-02-17 08:30:00,0.63M,,High,Building Permits,0.65M,,8
3897,0.59M,USD,2010-02-17 08:30:00,0.58M,,Medium,Housing Starts,0.58M,,8
3898,1.4%,USD,2010-02-17 08:30:00,0.9%,better,Medium,Import Prices m/m,0.2%,better,8
3899,72.6%,USD,2010-02-17 09:15:00,72.6%,,Medium,Capacity Utilization Rate,71.9%,,8
3900,0.9%,USD,2010-02-17 09:15:00,0.7%,better,Medium,Industrial Production m/m,0.7%,better,8
3901,,CAD,2010-02-17 12:35:00,,,Medium,Gov Council Member Longworth Speaks,,,8
3902,,USD,2010-02-17 14:00:00,,,High,FOMC Meeting Minutes,,,8
3903,-42.6B,USD,2010-02-17 14:00:00,-44.2B,,Medium,Federal Budget Balance,-91.9B,,8
3904,,AUD,2010-02-17 17:20:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,8
3905,,CNY,2010-02-17 00:00:00,,,Non-Economic,Bank Holiday,,,8
3906,18,AUD,2010-02-17 19:30:00,,,Medium,NAB Quarterly Business Confidence,16,,8
3907,,JPY,2010-02-17 21:45:00,,,Medium,Monetary Policy Statement,,,8
3908,0.10%,JPY,2010-02-17 21:45:00,0.10%,,Medium,Overnight Call Rate,0.10%,,8
3909,2.42B,CHF,2010-02-18 02:15:00,1.79B,better,Medium,Trade Balance,1.36B,,8
3910,,JPY,2010-02-18 02:22:00,,,High,BOJ Press Conference,,,8
3911,49K,GBP,2010-02-18 04:30:00,63K,worse,Medium,Prelim Mortgage Approvals,62K,,8
3912,4.3B,GBP,2010-02-18 04:30:00,-2.4B,worse,Medium,Public Sector Net Borrowing,14.0B,better,8
3913,0.6%,GBP,2010-02-18 04:30:00,0.6%,,Low,M4 Money Supply m/m,-0.9%,better,8
3914,52.5,CHF,2010-02-18 05:00:00,,,Medium,Credit Suisse Economic Expectations,56.2,,8
3915,,EUR,2010-02-18 06:00:00,,,Low,German Buba Monthly Report,,,8
3916,-36,GBP,2010-02-18 06:00:00,-35,,Medium,CBI Industrial Order Expectations,-39,,8
3917,0.1%,CAD,2010-02-18 07:00:00,0.1%,,High,Core CPI m/m,-0.3%,,8
3918,0.3%,CAD,2010-02-18 07:00:00,0.3%,,Medium,CPI m/m,-0.3%,,8
3919,11.23B,CAD,2010-02-18 08:30:00,7.21B,better,Medium,Foreign Securities Purchases,10.58B,,8
3920,1.4%,USD,2010-02-18 08:30:00,0.8%,better,High,PPI m/m,0.2%,,8
3921,473K,USD,2010-02-18 08:30:00,440K,worse,High,Unemployment Claims,442K,,8
3922,0.3%,USD,2010-02-18 08:30:00,0.2%,better,Medium,Core PPI m/m,0.0%,,8
3923,-17,EUR,2010-02-18 09:00:00,-17,,Low,Consumer Confidence,-16,,8
3924,17.6,USD,2010-02-18 10:00:00,17.2,better,High,Philly Fed Manufacturing Index,15.2,,8
3925,0.3%,USD,2010-02-18 10:00:00,0.6%,worse,Low,CB Leading Index m/m,1.2%,better,8
3926,,CAD,2010-02-18 10:30:00,,,Low,BOC Review,,,8
3927,-190B,USD,2010-02-18 10:30:00,-185B,,Low,Natural Gas Storage,-191B,,8
3928,3.1M,USD,2010-02-18 11:00:00,1.5M,,Medium,Crude Oil Inventories,2.4M,,8
3929,,GBP,2010-02-18 14:00:00,,,Medium,MPC Member Fisher Speaks,,,8
3930,,USD,2010-02-18 16:30:00,,,High,Fed Announcement,,,8
3931,,AUD,2010-02-18 17:30:00,,,High,RBA Gov Stevens Speaks,,,8
3932,,USD,2010-02-18 18:00:00,,,Low,FOMC Member Duke Speaks,,,8
3933,,CNY,2010-02-18 00:00:00,,,Non-Economic,Bank Holiday,,,8
3934,,USD,2010-02-18 20:30:00,,,Medium,FOMC Member Bullard Speaks,,,8
3935,2.6%,NZD,2010-02-18 21:00:00,,,Low,Credit Card Spending y/y,1.9%,,8
3936,-0.3%,JPY,2010-02-18 23:30:00,0.3%,worse,Low,All Industries Activity m/m,0.2%,,8
3937,,JPY,2010-02-19 00:00:00,,,Medium,BOJ Monthly Report,,,8
3938,0.8%,EUR,2010-02-19 02:00:00,0.4%,better,Medium,German PPI m/m,-0.1%,,8
3939,54.6,EUR,2010-02-19 03:00:00,55.3,worse,Medium,French Flash Manufacturing PMI,55.4,better,8
3940,54.7,EUR,2010-02-19 03:00:00,56.4,worse,Medium,French Flash Services PMI,56.3,worse,8
3941,57.1,EUR,2010-02-19 03:30:00,54.1,better,Medium,German Flash Manufacturing PMI,53.7,,8
3942,51.7,EUR,2010-02-19 03:30:00,52.5,worse,Medium,German Flash Services PMI,52.2,better,8
3943,1.9B,EUR,2010-02-19 04:00:00,-0.6B,better,Medium,Current Account,-0.5B,worse,8
3944,54.1,EUR,2010-02-19 04:00:00,52.8,better,Medium,Flash Manufacturing PMI,52.4,better,8
3945,52.0,EUR,2010-02-19 04:00:00,52.6,worse,Medium,Flash Services PMI,52.5,,8
3946,-1.8%,GBP,2010-02-19 04:30:00,-0.5%,worse,High,Retail Sales m/m,0.3%,,8
3947,,USD,2010-02-19 08:00:00,,,Low,FOMC Member Dudley Speaks,,,8
3948,0.4%,CAD,2010-02-19 08:30:00,0.4%,,High,Core Retail Sales m/m,-0.2%,worse,8
3949,0.9%,CAD,2010-02-19 08:30:00,1.1%,worse,Medium,Leading Index m/m,1.5%,,8
3950,0.4%,CAD,2010-02-19 08:30:00,0.6%,worse,Medium,Retail Sales m/m,-0.5%,worse,8
3951,-0.1%,USD,2010-02-19 08:30:00,0.2%,worse,High,Core CPI m/m,0.1%,,8
3952,0.2%,USD,2010-02-19 08:30:00,0.3%,worse,Medium,CPI m/m,0.2%,better,8
3953,9.47%,USD,2010-02-19 10:00:00,,,Medium,Mortgage Delinquencies,9.64%,,8
3954,7.8%,CNY,2010-02-20 06:27:00,,,Low,Foreign Direct Investment ytd/y,-2.6%,,8
3955,-1.5%,JPY,2010-02-07 18:50:00,,,Low,Bank Lending y/y,-1.0%,,7
3956,1.10T,JPY,2010-02-07 18:50:00,1.27T,worse,Low,Current Account,1.30T,,7
3957,2.9%,JPY,2010-02-07 18:50:00,3.0%,worse,Low,M2 Money Stock y/y,3.1%,,7
3958,38.8,JPY,2010-02-08 00:00:00,35.9,better,Low,Economy Watchers Sentiment,35.4,,7
3959,4.1%,CHF,2010-02-08 01:45:00,4.3%,better,Low,Unemployment Rate,4.2%,,7
3960,4.7%,CHF,2010-02-08 03:15:00,1.3%,better,High,Retail Sales y/y,-0.1%,worse,7
3961,-8.2,EUR,2010-02-08 04:30:00,-2.3,worse,Low,Sentix Investor Confidence,-3.7,,7
3962,186K,CAD,2010-02-08 08:15:00,180K,better,High,Housing Starts,176K,,7
3963,,CAD,2010-02-08 13:00:00,,,Medium,Gov Council Member Duguay Speaks,,,7
3964,,EUR,2010-02-08 17:00:00,,,Medium,ECB President Trichet Speaks,,,7
3965,-0.7%,GBP,2010-02-08 19:01:00,,,Medium,BRC Retail Sales Monitor y/y,4.2%,,7
3966,32%,GBP,2010-02-08 19:01:00,28%,better,Medium,RICS House Price Balance,30%,,7
3967,2.31|3.9,JPY,2010-02-08 22:45:00,,,Low,30-y Bond Auction,2.21|3.5,,7
3968,192.0%,JPY,2010-02-09 01:00:00,,,Low,Prelim Machine Tool Orders y/y,63.4%,better,7
3969,-0.6%,EUR,2010-02-09 02:00:00,-0.6%,,Low,German Final CPI m/m,-0.6%,,7
3970,16.7B,EUR,2010-02-09 02:00:00,14.8B,better,Low,German Trade Balance,17.0B,,7
3971,-7.3B,GBP,2010-02-09 04:30:00,-6.6B,worse,Medium,Goods Trade Balance,-6.8B,,7
3972,89.3,USD,2010-02-09 07:30:00,,,Low,NFIB Small Business Index,88.0,,7
3973,-0.8%,USD,2010-02-09 10:00:00,0.5%,better,Low,Final Wholesale Inventories m/m,1.6%,worse,7
3974,46.8,USD,2010-02-09 10:00:00,49.3,worse,Low,IBD/TIPP Economic Optimism,48.8,,7
3975,2.50M,USD,2010-02-09 10:00:00,,,Low,JOLTS Job Openings,2.43M,,7
3976,-2.6%,AUD,2010-02-09 18:30:00,,,Medium,Westpac Consumer Sentiment,5.6%,,7
3977,20.1%,JPY,2010-02-09 18:50:00,8.1%,better,Medium,Core Machinery Orders m/m,-11.3%,,7
3978,-2.1%,JPY,2010-02-09 18:50:00,-2.3%,better,Low,PPI y/y,-3.9%,,7
3979,-5.5%,AUD,2010-02-09 19:30:00,-4.8%,worse,High,Home Loans m/m,-6.1%,worse,7
3980,14.2B,CNY,2010-02-09 22:30:00,20.2B,worse,High,USD-Denominated Trade Balance,18.4B,,7
3981,-0.1%,EUR,2010-02-10 02:45:00,0.6%,worse,Medium,French Industrial Production m/m,0.6%,worse,7
3982,-0.7%,EUR,2010-02-10 04:00:00,0.0%,worse,Low,Italian Industrial Production m/m,0.4%,better,7
3983,0.9%,GBP,2010-02-10 04:30:00,0.4%,better,High,Manufacturing Production m/m,0.2%,better,7
3984,0.5%,GBP,2010-02-10 04:30:00,0.2%,better,Low,Industrial Production m/m,0.4%,,7
3985,3.22|1.7,EUR,2010-02-10 05:06:00,,,Medium,German 10-y Bond Auction,3.38|1.6,,7
3986,,GBP,2010-02-10 05:30:00,,,High,BOE Gov King Speaks,,,7
3987,,GBP,2010-02-10 05:30:00,,,High,BOE Inflation Report,,,7
3988,-0.2B,CAD,2010-02-10 08:30:00,-0.1B,,High,Trade Balance,-0.2B,,7
3989,-40.2B,USD,2010-02-10 08:30:00,-35.8B,worse,High,Trade Balance,-36.4B,,7
3990,0.4%,GBP,2010-02-10 10:00:00,,,Medium,NIESR GDP Estimate,0.1%,worse,7
3991,,USD,2010-02-10 10:00:00,,,High,Fed Chairman Bernanke Testifies,,,7
3992,3.69|2.7,USD,2010-02-10 13:00:00,,,Medium,10-y Bond Auction,3.75|3.0,,7
3993,52.0,NZD,2010-02-10 16:36:00,,,Low,Business NZ Manufacturing Index,53.0,,7
3994,2.1%,NZD,2010-02-10 16:49:00,,,Low,FPI m/m,-0.3%,,7
3995,3.2%,AUD,2010-02-10 19:00:00,,,Medium,MI Inflation Expectations,3.5%,,7
3996,,JPY,2010-02-10 00:00:00,,,Non-Economic,Bank Holiday,,,7
3997,52.7K,AUD,2010-02-10 19:30:00,15.1K,better,High,Employment Change,37.5K,better,7
3998,5.3%,AUD,2010-02-10 19:30:00,5.6%,better,High,Unemployment Rate,5.5%,,7
3999,1.5%,CNY,2010-02-10 21:02:00,2.2%,worse,Medium,CPI y/y,1.9%,,7
4000,4.3%,CNY,2010-02-10 21:02:00,3.9%,better,Medium,PPI y/y,1.7%,,7
4001,1390B,CNY,2010-02-10 21:07:00,,,Medium,New Loans,380B,,7
4002,26.0%,CNY,2010-02-10 21:07:00,26.3%,worse,Low,M2 Money Supply y/y,27.7%,,7
4003,1.3%,EUR,2010-02-11 02:00:00,0.1%,better,Low,German WPI m/m,0.2%,,7
4004,-0.1%,EUR,2010-02-11 03:00:00,-0.1%,,Medium,Spanish Flash GDP q/q,-0.3%,,7
4005,-0.1%,CHF,2010-02-11 03:15:00,-0.4%,better,Medium,CPI m/m,-0.2%,,7
4006,,EUR,2010-02-11 04:00:00,,,Medium,ECB Monthly Bulletin,,,7
4007,,EUR,2010-02-11 00:00:00,,,High,EU Economic Summit,,,7
4008,0.4%,CAD,2010-02-11 08:30:00,0.4%,,Medium,NHPI m/m,0.4%,,7
4009,440K,USD,2010-02-11 08:30:00,460K,better,High,Unemployment Claims,483K,,7
4010,4.72|2.4,USD,2010-02-11 13:00:00,,,Low,30-y Bond Auction,4.64|2.7,,7
4011,-1.6%,NZD,2010-02-11 16:00:00,,,Medium,REINZ HPI m/m,-0.9%,,7
4012,-1.8%,NZD,2010-02-11 16:45:00,0.3%,worse,High,Core Retail Sales m/m,0.8%,,7
4013,0.0%,NZD,2010-02-11 16:45:00,0.7%,worse,Medium,Retail Sales m/m,0.8%,,7
4014,1.3%,NZD,2010-02-11 16:45:00,,,Low,Core Retail Sales q/q,0.7%,,7
4015,1.0%,NZD,2010-02-11 16:45:00,1.5%,worse,Low,Retail Sales q/q,0.3%,,7
4016,39.0,JPY,2010-02-12 00:00:00,38.2,better,Low,Consumer Confidence,37.6,,7
4017,0.0%,EUR,2010-02-12 02:00:00,0.2%,worse,High,German Prelim GDP q/q,0.7%,,7
4018,-0.4%,EUR,2010-02-12 02:45:00,-0.2%,worse,Medium,French Prelim Private Payrolls q/q,-0.5%,worse,7
4019,0.6%,EUR,2010-02-12 02:45:00,0.5%,better,Low,French Prelim GDP q/q,0.2%,worse,7
4020,-0.2%,EUR,2010-02-12 04:00:00,0.1%,worse,Low,Italian Prelim GDP q/q,0.6%,,7
4021,0.1%,EUR,2010-02-12 05:00:00,0.4%,worse,Medium,Flash GDP q/q,0.4%,,7
4022,-1.7%,EUR,2010-02-12 05:00:00,0.3%,worse,Medium,Industrial Production m/m,1.4%,better,7
4023,0.4%,GBP,2010-02-12 05:00:00,,,Low,CB Leading Index m/m,0.9%,,7
4024,2.6%,CAD,2010-02-12 08:30:00,2.0%,better,Low,New Motor Vehicle Sales m/m,-2.8%,better,7
4025,0.6%,USD,2010-02-12 08:30:00,0.4%,better,High,Core Retail Sales m/m,-0.2%,,7
4026,0.5%,USD,2010-02-12 08:30:00,0.4%,better,High,Retail Sales m/m,-0.1%,better,7
4027,73.7,USD,2010-02-12 09:55:00,74.8,worse,High,Prelim UoM Consumer Sentiment,74.4,better,7
4028,2.7%,USD,2010-02-12 09:55:00,,,Low,Prelim UoM Inflation Expectations,2.8%,,7
4029,-0.2%,USD,2010-02-12 10:00:00,0.3%,better,Medium,Business Inventories m/m,0.5%,worse,7
4030,-191B,USD,2010-02-12 10:30:00,-176B,,Low,Natural Gas Storage,-115B,,7
4031,2.4M,USD,2010-02-12 11:00:00,1.4M,,Medium,Crude Oil Inventories,2.3M,,7
4032,,USD,2010-02-12 14:30:00,,,Low,FOMC Member Tarullo Speaks,,,7
4033,,CAD,2010-02-12 23:30:00,,,Medium,BOC Gov Carney Speaks,,,7
4034,,All,2010-01-31 00:00:00,,,Medium,WEF Annual Meetings,,,6
4035,51.0,AUD,2010-01-31 17:30:00,,,Low,AIG Manufacturing Index,48.5,,6
4036,0.8%,AUD,2010-01-31 18:30:00,,,Low,MI Inflation Gauge m/m,0.3%,,6
4037,-4.6%,AUD,2010-01-31 19:26:00,,,Medium,HIA New Home Sales m/m,0.3%,,6
4038,-8.1%,AUD,2010-01-31 19:30:00,,,Medium,ANZ Job Advertisements m/m,4.6%,worse,6
4039,5.2%,AUD,2010-01-31 19:30:00,3.7%,better,Medium,HPI q/q,4.4%,better,6
4040,55.8,CNY,2010-01-31 19:59:00,56.5,worse,High,Manufacturing PMI,56.6,,6
4041,0.4%,NZD,2010-01-31 21:02:00,,,Low,ANZ Commodity Prices m/m,2.6%,,6
4042,57.4,CNY,2010-01-31 21:30:00,,,Medium,Caixin Manufacturing PMI,56.1,,6
4043,-11.7%,AUD,2010-02-01 00:35:00,,,Medium,Commodity Prices y/y,-15.7%,better,6
4044,45.3,EUR,2010-02-01 03:15:00,,,Medium,Spanish Manufacturing PMI,45.2,,6
4045,56.0,CHF,2010-02-01 03:30:00,55.4,better,Medium,Manufacturing PMI,54.6,,6
4046,51.7,EUR,2010-02-01 03:45:00,51.2,better,Low,Italian Manufacturing PMI,50.8,,6
4047,55.4,EUR,2010-02-01 03:50:00,54.7,better,Low,French Final Manufacturing PMI,54.7,,6
4048,53.7,EUR,2010-02-01 03:55:00,53.4,,Low,German Final Manufacturing PMI,53.4,,6
4049,52.4,EUR,2010-02-01 04:00:00,52.0,better,Low,Final Manufacturing PMI,52.0,,6
4050,56.7,GBP,2010-02-01 04:30:00,54.1,better,High,Manufacturing PMI,54.6,better,6
4051,1.2B,GBP,2010-02-01 04:30:00,1.2B,,Medium,Net Lending to Individuals m/m,1.2B,,6
4052,59K,GBP,2010-02-01 04:30:00,62K,worse,Low,Mortgage Approvals,60K,,6
4053,0.1%,USD,2010-02-01 08:30:00,0.1%,,Medium,Core PCE Price Index m/m,0.0%,,6
4054,0.2%,USD,2010-02-01 08:30:00,0.3%,worse,Medium,Personal Spending m/m,0.7%,better,6
4055,0.4%,USD,2010-02-01 08:30:00,0.4%,,Low,Personal Income m/m,0.5%,better,6
4056,58.4,USD,2010-02-01 10:00:00,55.5,better,High,ISM Manufacturing PMI,55.9,,6
4057,,USD,2010-02-01 10:00:00,,,Medium,Treasury Sec Geithner Speaks,,,6
4058,-1.2%,USD,2010-02-01 10:00:00,-0.4%,worse,Low,Construction Spending m/m,-1.2%,worse,6
4059,70.0,USD,2010-02-01 10:00:00,63.0,better,Low,ISM Manufacturing Prices,61.5,,6
4060,,USD,2010-02-01 14:00:00,,,Low,Loan Officer Survey,,,6
4061,0.3%,NZD,2010-02-01 16:45:00,0.5%,worse,High,Labor Cost Index q/q,0.4%,,6
4062,4.9%,JPY,2010-02-01 18:50:00,4.9%,,Low,Monetary Base y/y,5.2%,,6
4063,8,AUD,2010-02-01 19:30:00,,,Medium,NAB Business Confidence,19,,6
4064,-6.1%,JPY,2010-02-01 20:30:00,-2.6%,worse,Medium,Average Cash Earnings y/y,-2.4%,better,6
4065,3.75%,AUD,2010-02-01 22:30:00,4.00%,worse,High,Cash Rate,3.75%,,6
4066,,AUD,2010-02-01 22:30:00,,,High,RBA Rate Statement,,,6
4067,1.35|3.6,JPY,2010-02-01 22:45:00,,,Low,10-y Bond Auction,1.34|2.6,,6
4068,-7,CHF,2010-02-02 01:45:00,-10,better,Medium,SECO Consumer Climate,-14,,6
4069,0.8%,EUR,2010-02-02 02:00:00,0.9%,,Medium,German Retail Sales m/m,-1.7%,worse,6
4070,124.9K,EUR,2010-02-02 03:00:00,,,Medium,Spanish Unemployment Change,54.7K,,6
4071,48.6,GBP,2010-02-02 04:30:00,47.7,better,Medium,Construction PMI,47.1,,6
4072,0.1%,EUR,2010-02-02 05:00:00,0.0%,better,Low,PPI m/m,0.2%,better,6
4073,-2.5%,NZD,2010-02-02 08:30:00,,,Low,GDT Price Index,-5.4%,,6
4074,1.0%,USD,2010-02-02 10:00:00,0.4%,better,High,Pending Home Sales m/m,-16.4%,worse,6
4075,,USD,2010-02-02 10:00:00,,,Medium,Treasury Sec Geithner Speaks,,,6
4076,10.8M,USD,2010-02-02 00:00:00,11.1M,worse,Low,Total Vehicle Sales,11.3M,,6
4077,47.4,AUD,2010-02-02 17:30:00,,,Medium,AIG Services Index,50.0,,6
4078,73,GBP,2010-02-02 19:01:00,70,better,Medium,Nationwide Consumer Confidence,70,better,6
4079,2.3%,GBP,2010-02-02 19:01:00,,,Low,BRC Shop Price Index y/y,2.2%,,6
4080,-2.25B,AUD,2010-02-02 19:30:00,-2.36B,better,High,Trade Balance,-1.73B,,6
4081,55.1,CNY,2010-02-02 20:00:00,,,Low,Non-Manufacturing PMI,57.5,,6
4082,48.8,EUR,2010-02-03 03:15:00,,,Low,Spanish Services PMI,45.0,,6
4083,50.9,EUR,2010-02-03 03:45:00,52.9,worse,Low,Italian Services PMI,53.9,,6
4084,56.3,EUR,2010-02-03 03:50:00,57.0,worse,Low,French Final Services PMI,57.0,,6
4085,52.2,EUR,2010-02-03 03:55:00,51.2,better,Low,German Final Services PMI,51.2,,6
4086,52.5,EUR,2010-02-03 04:00:00,52.3,,Low,Final Services PMI,52.3,,6
4087,54.5,GBP,2010-02-03 04:30:00,56.6,worse,High,Services PMI,56.8,,6
4088,0.0%,EUR,2010-02-03 05:00:00,0.4%,worse,Medium,Retail Sales m/m,-0.5%,better,6
4089,-70.4%,USD,2010-02-03 07:30:00,,,Low,Challenger Job Cuts y/y,-72.9%,,6
4090,-22K,USD,2010-02-03 08:15:00,-31K,better,High,ADP Non-Farm Employment Change,-61K,better,6
4091,50.5,USD,2010-02-03 10:00:00,51.1,worse,High,ISM Non-Manufacturing PMI,50.1,,6
4092,,USD,2010-02-03 10:00:00,,,Low,Treasury Sec Geithner Speaks,,,6
4093,2.3M,USD,2010-02-03 10:30:00,0.4M,,Medium,Crude Oil Inventories,-3.9M,,6
4094,,USD,2010-02-03 12:00:00,,,Medium,FOMC Member Warsh Speaks,,,6
4095,-0.1%,NZD,2010-02-03 16:45:00,-0.1%,,High,Employment Change q/q,-0.8%,,6
4096,7.3%,NZD,2010-02-03 16:45:00,6.8%,worse,High,Unemployment Rate,6.5%,,6
4097,8.5%,NZD,2010-02-03 16:45:00,,,Low,Visitor Arrivals m/m,-4.7%,worse,6
4098,2.2%,AUD,2010-02-03 19:30:00,-0.2%,better,High,Building Approvals m/m,10.4%,better,6
4099,-0.7%,AUD,2010-02-03 19:30:00,0.3%,worse,High,Retail Sales m/m,1.5%,better,6
4100,1.36B,CHF,2010-02-04 02:15:00,2.33B,worse,Medium,Trade Balance,1.98B,worse,6
4101,94B,CHF,2010-02-04 03:00:00,,,High,Foreign Currency Reserves,95B,,6
4102,0.6%,GBP,2010-02-04 04:00:00,0.9%,worse,High,Halifax HPI m/m,0.8%,worse,6
4103,3.58|1.7,EUR,2010-02-04 05:02:00,,,Medium,French 10-y Bond Auction,3.60|1.7,,6
4104,-2.3%,EUR,2010-02-04 06:00:00,0.2%,worse,Medium,German Factory Orders m/m,2.7%,better,6
4105,200B,GBP,2010-02-04 07:00:00,200B,,High,Asset Purchase Facility,200B,,6
4106,,GBP,2010-02-04 07:00:00,,,High,MPC Rate Statement,,,6
4107,0.50%,GBP,2010-02-04 07:00:00,0.50%,,High,Official Bank Rate,0.50%,,6
4108,1.00%,EUR,2010-02-04 07:45:00,1.00%,,High,Main Refinancing Rate,1.00%,,6
4109,2.4%,CAD,2010-02-04 08:30:00,2.7%,worse,High,Building Permits m/m,-3.2%,better,6
4110,,EUR,2010-02-04 08:30:00,,,High,ECB Press Conference,,,6
