,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
3222,4.2%,GBP,2007-03-14 04:30:00,4.0%,better,Medium,Average Earnings Index 3m/y,4.0%,,11
3223,5.5%,GBP,2007-03-14 04:30:00,5.5%,,Low,Unemployment Rate,5.5%,,11
3224,-28.0,CHF,2007-03-14 05:00:00,,,Medium,Credit Suisse Economic Expectations,-17.3,,11
3225,-0.2%,EUR,2007-03-14 05:00:00,0.2%,worse,Medium,Industrial Production m/m,1.2%,better,11
3226,0.3%,EUR,2007-03-14 05:00:00,,,Low,Employment Change q/q,0.3%,worse,11
3227,82.5%,CAD,2007-03-14 07:30:00,83.7%,worse,Low,Capacity Utilization Rate,83.4%,worse,11
3228,-3.3%,CAD,2007-03-14 07:30:00,-4.0%,better,Low,New Motor Vehicle Sales m/m,5.6%,,11
3229,-196B,USD,2007-03-14 07:30:00,-204B,better,Medium,Current Account,-229B,worse,11
3230,0.2%,USD,2007-03-14 07:30:00,0.8%,worse,Medium,Import Prices m/m,-0.9%,better,11
3231,1.1M,USD,2007-03-14 09:30:00,2.0M,,Low,Crude Oil Inventories,-4.8M,,11
3232,,EUR,2007-03-14 13:00:00,,,Medium,ECB President Trichet Speaks,,,11
3233,,NZD,2007-03-14 13:30:00,,,Medium,RBNZ Gov Bollard Speaks,,,11
3234,3.2%,AUD,2007-03-14 18:30:00,,,Low,MI Inflation Expectations,3.2%,,11
3235,22.0K,AUD,2007-03-14 19:30:00,14.5K,better,High,Employment Change,-4.8K,,11
3236,4.6%,AUD,2007-03-14 19:30:00,4.5%,worse,Medium,Unemployment Rate,4.5%,,11
3237,,AUD,2007-03-14 19:30:00,,,Low,RBA Bulletin,,,11
3238,,EUR,2007-03-15 01:00:00,,,Medium,German Buba President Weber Speaks,,,11
3239,0.4%,EUR,2007-03-15 01:00:00,0.4%,,Low,German Final CPI m/m,0.4%,,11
3240,0.2%,EUR,2007-03-15 02:45:00,0.2%,,Low,French Final Private Payrolls q/q,0.2%,,11
3241,,All,2007-03-15 00:00:00,,,Medium,OPEC Meetings,,,11
3242,2.7%,GBP,2007-03-15 04:30:00,,,Medium,Consumer Inflation Expectations,2.7%,,11
3243,,EUR,2007-03-15 05:00:00,,,Medium,ECB Monthly Bulletin,,,11
3244,1.8%,EUR,2007-03-15 05:00:00,1.8%,,Low,Final CPI y/y,1.8%,,11
3245,1.9%,EUR,2007-03-15 05:00:00,1.8%,better,Low,Final Core CPI y/y,1.7%,,11
3246,3.96|2.5,EUR,2007-03-15 05:42:00,,,Low,Spanish 10-y Bond Auction,4.10|2.3,,11
3247,,GBP,2007-03-15 07:00:00,,,Medium,MPC Member Sentance Speaks,,,11
3248,-2.1%,CAD,2007-03-15 07:30:00,-0.7%,worse,Medium,Manufacturing Sales m/m,2.1%,better,11
3249,1.3%,USD,2007-03-15 07:30:00,0.4%,better,High,PPI m/m,-0.6%,,11
3250,0.4%,USD,2007-03-15 07:30:00,0.2%,better,Medium,Core PPI m/m,0.2%,,11
3251,1.9,USD,2007-03-15 07:30:00,16.0,worse,Medium,Empire State Manufacturing Index,24.4,,11
3252,318K,USD,2007-03-15 07:30:00,330K,better,Low,Unemployment Claims,330K,,11
3253,2.25%,CHF,2007-03-15 08:00:00,2.25%,,High,Libor Rate,2.00%,,11
3254,,CHF,2007-03-15 08:00:00,,,High,SNB Monetary Policy Assessment,,,11
3255,97.4B,USD,2007-03-15 08:00:00,46.5B,better,High,TIC Long-Term Purchases,14.3B,,11
3256,-115B,USD,2007-03-15 09:30:00,-118B,,Low,Natural Gas Storage,-102B,,11
3257,0.2,USD,2007-03-15 11:00:00,4.0,worse,Medium,Philly Fed Manufacturing Index,0.6,,11
3258,53.9,NZD,2007-03-15 18:00:00,,,Low,Business NZ Manufacturing Index,55.8,,11
3259,1.6%,JPY,2007-03-15 18:50:00,1.0%,better,Medium,Tertiary Industry Activity m/m,-0.4%,,11
3260,,AUD,2007-03-15 19:25:00,,,Medium,RBA Assist Gov Edey Speaks,,,11
3261,23.4%,CNY,2007-03-15 21:00:00,24.0%,worse,Medium,Fixed Asset Investment ytd/y,24.5%,,11
3262,-3.68B,EUR,2007-03-16 04:00:00,-2.50B,worse,Low,Italian Trade Balance,-0.83B,worse,11
3263,5.1%,CHF,2007-03-16 04:15:00,2.3%,better,Medium,Retail Sales y/y,0.8%,,11
3264,0.2%,USD,2007-03-16 07:30:00,0.2%,,High,Core CPI m/m,0.3%,,11
3265,0.4%,USD,2007-03-16 07:30:00,0.3%,better,Medium,CPI m/m,0.2%,,11
3266,82.0%,USD,2007-03-16 08:15:00,81.3%,better,Medium,Capacity Utilization Rate,81.4%,better,11
3267,1.0%,USD,2007-03-16 08:15:00,0.3%,better,Medium,Industrial Production m/m,-0.3%,better,11
3268,88.8,USD,2007-03-16 09:00:00,90.0,worse,High,Prelim UoM Consumer Sentiment,91.3,worse,11
3269,3.0%,USD,2007-03-16 09:00:00,,,Low,Prelim UoM Inflation Expectations,3.0%,,11
3270,,NZD,2007-03-17 09:00:00,,,Non-Economic,Daylight Saving Time Shift,,,11
3271,54.5,AUD,2007-03-04 17:30:00,,,Low,AIG Services Index,49.5,,10
3272,0.2%,AUD,2007-03-04 18:30:00,,,Low,MI Inflation Gauge m/m,0.0%,,10
3273,16.8%,JPY,2007-03-04 18:50:00,13.5%,better,Medium,Capital Spending q/y,12.0%,,10
3274,2.5%,AUD,2007-03-04 19:30:00,2.4%,,Low,Company Operating Profits q/q,0.5%,,10
3275,56.7,EUR,2007-03-05 03:15:00,,,Low,Spanish Services PMI,57.9,,10
3276,56.2,EUR,2007-03-05 03:45:00,55.6,better,Low,Italian Services PMI,55.4,,10
3277,57.5,EUR,2007-03-05 04:00:00,57.6,,Low,Final Services PMI,57.9,,10
3278,27.5,EUR,2007-03-05 04:30:00,29.3,worse,Low,Sentix Investor Confidence,31.1,,10
3279,57.4,GBP,2007-03-05 04:30:00,59.0,worse,Medium,Services PMI,59.2,,10
3280,,USD,2007-03-05 09:00:00,,,Medium,FOMC Member Kroszner Speaks,,,10
3281,60.5,CAD,2007-03-05 10:00:00,55.2,better,High,Ivey PMI,53.8,,10
3282,54.3,USD,2007-03-05 10:00:00,57.2,worse,High,ISM Non-Manufacturing PMI,59.0,,10
3283,,USD,2007-03-05 14:00:00,,,Medium,FOMC Member Warsh Speaks,,,10
3284,-0.9%,AUD,2007-03-05 19:30:00,0.5%,worse,High,Building Approvals m/m,-1.8%,,10
3285,-0.88B,AUD,2007-03-05 19:30:00,-1.23B,better,Medium,Trade Balance,-1.38,,10
3286,0.5%,CHF,2007-03-06 01:45:00,0.7%,worse,Medium,GDP q/q,0.4%,,10
3287,45B,CHF,2007-03-06 03:00:00,,,Low,Foreign Currency Reserves,45B,,10
3288,-1.0%,EUR,2007-03-06 05:00:00,-0.3%,worse,Low,Retail Sales m/m,0.3%,,10
3289,0.9%,EUR,2007-03-06 05:00:00,0.9%,,Low,Revised GDP q/q,0.9%,,10
3290,3.3%,GBP,2007-03-06 06:00:00,,,Medium,BRC Retail Sales Monitor y/y,3.1%,,10
3291,11.3%,CAD,2007-03-06 08:30:00,2.1%,better,Medium,Building Permits m/m,-9.0%,worse,10
3292,1.6%,USD,2007-03-06 08:30:00,1.7%,,Medium,Revised Nonfarm Productivity q/q,3.0%,,10
3293,6.6%,USD,2007-03-06 08:30:00,3.2%,better,Low,Revised Unit Labor Costs q/q,1.7%,,10
3294,,CAD,2007-03-06 09:00:00,,,High,BOC Rate Statement,,,10
3295,4.25%,CAD,2007-03-06 09:00:00,4.25%,,High,Overnight Rate,4.25%,,10
3296,-4.1%,USD,2007-03-06 10:00:00,-2.2%,worse,High,Pending Home Sales m/m,4.5%,worse,10
3297,-5.6%,USD,2007-03-06 10:00:00,-4.3%,worse,Medium,Factory Orders m/m,2.6%,better,10
3298,,USD,2007-03-06 14:00:00,,,High,Fed Chairman Bernanke Speaks,,,10
3299,6.25%,AUD,2007-03-06 17:30:00,6.25%,,High,Cash Rate,6.25%,,10
3300,51.7,AUD,2007-03-06 17:30:00,,,Low,AIG Construction Index,48.4,,10
3301,85,GBP,2007-03-06 19:01:00,82,better,Low,Nationwide Consumer Confidence,84,,10
3302,,AUD,2007-03-06 19:10:00,,,Medium,RBA Assist Gov Edey Speaks,,,10
3303,1.0%,AUD,2007-03-06 19:30:00,0.5%,better,High,GDP q/q,0.3%,,10
3304,1.6%,NZD,2007-03-06 22:00:00,,,Low,ANZ Commodity Prices m/m,1.3%,,10
3305,35.0%,JPY,2007-03-07 00:00:00,35.0%,,Low,Leading Indicators,31.8%,better,10
3306,3.0%,CHF,2007-03-07 01:45:00,3.0%,,Low,Unemployment Rate,3.0%,,10
3307,1.8%,GBP,2007-03-07 05:30:00,,,Low,BRC Shop Price Index y/y,1.8%,,10
3308,-1.0%,EUR,2007-03-07 06:00:00,0.4%,worse,Medium,German Factory Orders m/m,0.7%,better,10
3309,57K,USD,2007-03-07 08:15:00,100K,worse,Medium,ADP Non-Farm Employment Change,121K,worse,10
3310,-4.8M,USD,2007-03-07 10:30:00,1.8M,,Low,Crude Oil Inventories,1.4M,,10
3311,,USD,2007-03-07 14:00:00,,,Medium,Beige Book,,,10
3312,7.50%,NZD,2007-03-07 15:00:00,7.50%,,High,Official Cash Rate,7.25%,,10
3313,,NZD,2007-03-07 15:00:00,,,High,RBNZ Press Conference,,,10
3314,,NZD,2007-03-07 15:00:00,,,High,RBNZ Rate Statement,,,10
3315,,NZD,2007-03-07 15:00:00,,,Medium,RBNZ Monetary Policy Statement,,,10
3316,6.4B,USD,2007-03-07 15:00:00,7.0B,worse,Low,Consumer Credit m/m,5.0B,worse,10
3317,2.4%,NZD,2007-03-07 16:45:00,3.2%,worse,Low,Overseas Trade Index q/q,-2.2%,worse,10
3318,1.3%,JPY,2007-03-07 18:50:00,,,Low,Bank Lending y/y,1.7%,,10
3319,1.1%,JPY,2007-03-07 18:50:00,1.0%,better,Low,M2 Money Stock y/y,1.0%,,10
3320,15.9%,JPY,2007-03-08 01:00:00,,,Low,Prelim Machine Tool Orders y/y,6.0%,better,10
3321,0.2%,CHF,2007-03-08 01:45:00,0.3%,worse,High,CPI m/m,-0.7%,,10
3322,49.2,JPY,2007-03-08 02:00:00,47.8,better,Low,Economy Watchers Sentiment,47.2,,10
3323,-5.5B,EUR,2007-03-08 02:45:00,,,Low,French Gov Budget Balance,-36.2B,,10
3324,1.8%,GBP,2007-03-08 03:00:00,0.5%,better,High,Halifax HPI m/m,1.4%,,10
3325,1.9%,EUR,2007-03-08 06:00:00,0.3%,better,Medium,German Industrial Production m/m,0.1%,better,10
3326,5.25%,GBP,2007-03-08 07:00:00,5.25%,,High,Official Bank Rate,5.25%,,10
3327,3.75%,EUR,2007-03-08 07:45:00,3.75%,,High,Main Refinancing Rate,3.50%,,10
3328,196K,CAD,2007-03-08 08:15:00,214K,worse,High,Housing Starts,249K,,10
3329,0.3%,CAD,2007-03-08 08:30:00,0.3%,,Low,NHPI m/m,0.0%,,10
3330,,EUR,2007-03-08 08:30:00,,,High,ECB Press Conference,,,10
3331,328K,USD,2007-03-08 08:30:00,330K,,Low,Unemployment Claims,338K,,10
3332,-102B,USD,2007-03-08 09:30:00,-100B,,Low,Natural Gas Storage,-132B,,10
3333,3.9%,JPY,2007-03-08 18:50:00,1.8%,better,Medium,Core Machinery Orders m/m,-0.7%,,10
3334,15.8B,EUR,2007-03-09 02:00:00,14.3B,better,Low,German Trade Balance,14.8B,,10
3335,0.4%,EUR,2007-03-09 02:00:00,0.2%,better,Low,German WPI m/m,0.0%,,10
3336,-0.3%,EUR,2007-03-09 02:45:00,0.1%,worse,Medium,French Industrial Production m/m,1.0%,worse,10
3337,-2.8B,EUR,2007-03-09 02:45:00,-2.5B,worse,Low,French Trade Balance,-2.6B,better,10
3338,-0.2%,GBP,2007-03-09 04:30:00,0.2%,worse,High,Manufacturing Production m/m,0.2%,,10
3339,0.1%,GBP,2007-03-09 04:30:00,0.2%,worse,Low,Industrial Production m/m,-0.1%,,10
3340,14.0K,CAD,2007-03-09 07:00:00,8.0K,better,High,Employment Change,89.0K,,10
3341,6.1%,CAD,2007-03-09 07:00:00,6.2%,better,High,Unemployment Rate,6.2%,,10
3342,6.3B,CAD,2007-03-09 08:30:00,4.8B,better,High,Trade Balance,5.0B,,10
3343,97K,USD,2007-03-09 08:30:00,100K,,High,Non-Farm Employment Change,146K,better,10
3344,-59.1B,USD,2007-03-09 08:30:00,-59.5B,,High,Trade Balance,-61.5B,,10
3345,4.5%,USD,2007-03-09 08:30:00,4.6%,better,High,Unemployment Rate,4.6%,,10
3346,0.4%,USD,2007-03-09 08:30:00,0.3%,better,Medium,Average Hourly Earnings m/m,0.2%,,10
3347,0.7%,USD,2007-03-09 10:00:00,0.0%,worse,Low,Final Wholesale Inventories m/m,-0.5%,,10
3348,,USD,2007-03-09 13:30:00,,,Medium,FOMC Member Kohn Speaks,,,10
3349,,USD,2007-03-09 15:30:00,,,Medium,FOMC Member Kroszner Speaks,,,10
3350,0.5%,GBP,2007-03-09 18:01:00,,,Low,NIESR GDP Estimate,0.7%,worse,10
3351,-833M,NZD,2007-02-25 16:45:00,-652M,worse,High,Trade Balance,-352M,better,9
3352,,JPY,2007-02-25 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,9
3353,-5.9,NZD,2007-02-25 19:00:00,,,Medium,ANZ Business Confidence,-7.7,,9
3354,2.6%,NZD,2007-02-25 21:00:00,,,High,Inflation Expectations q/q,2.7%,,9
3355,4.4,EUR,2007-02-26 02:00:00,4.7,worse,Low,German GfK Consumer Climate,4.9,,9
3356,,EUR,2007-02-26 00:00:00,,,Low,Eurogroup Meetings,,,9
3357,,GBP,2007-02-26 12:30:00,,,Medium,MPC Member Blanchflower Speaks,,,9
3358,5.8%,AUD,2007-02-26 20:00:00,,,Medium,HIA New Home Sales m/m,6.0%,,9
3359,0.4%,EUR,2007-02-27 00:00:00,0.5%,worse,Medium,German Prelim CPI m/m,-0.2%,,9
3360,-0.7%,EUR,2007-02-27 02:00:00,-0.2%,worse,Low,German Import Prices m/m,-0.3%,,9
3361,1.95,CHF,2007-02-27 04:00:00,,,Medium,UBS Consumption Indicator,1.90,,9
3362,9.8%,EUR,2007-02-27 04:00:00,9.7%,,Low,M3 Money Supply y/y,9.8%,,9
3363,10.6%,EUR,2007-02-27 04:00:00,10.8%,worse,Low,Private Loans y/y,10.7%,,9
3364,49.8,EUR,2007-02-27 04:00:00,,,Low,Retail PMI,47.9,,9
3365,,EUR,2007-02-27 00:00:00,,,Low,ECOFIN Meetings,,,9
3366,37.8K,GBP,2007-02-27 04:30:00,,,Medium,High Street Lending,45.5K,,9
3367,4.14|1.6,EUR,2007-02-27 05:17:00,,,Low,Italian 10-y Bond Auction,4.29|1.3,,9
3368,-3.1%,USD,2007-02-27 08:30:00,-0.2%,worse,High,Core Durable Goods Orders m/m,2.6%,better,9
3369,-7.8%,USD,2007-02-27 08:30:00,-2.4%,worse,Medium,Durable Goods Orders m/m,2.8%,worse,9
3370,0.5%,USD,2007-02-27 09:00:00,0.9%,worse,Low,S&P/CS Composite-20 HPI y/y,1.8%,,9
3371,112.5,USD,2007-02-27 10:00:00,109.0,better,High,CB Consumer Confidence,110.2,,9
3372,6.46M,USD,2007-02-27 10:00:00,6.25M,better,High,Existing Home Sales,6.27M,better,9
3373,-10,USD,2007-02-27 10:00:00,-2,worse,Low,Richmond Manufacturing Index,-11,,9
3374,3.9%,NZD,2007-02-27 16:45:00,,,Medium,Building Consents m/m,-4.9%,,9
3375,53.0,JPY,2007-02-27 18:30:00,,,Low,Final Manufacturing PMI,53.4,,9
3376,-1.5%,JPY,2007-02-27 18:50:00,-1.8%,better,Medium,Prelim Industrial Production m/m,0.9%,better,9
3377,-0.8%,JPY,2007-02-27 18:50:00,0.2%,worse,Medium,Retail Sales y/y,-0.2%,,9
3378,4.3%,AUD,2007-02-27 19:30:00,1.5%,better,Medium,Construction Work Done q/q,-2.1%,,9
3379,1.3%,AUD,2007-02-27 19:30:00,1.0%,better,Medium,Private Sector Credit m/m,1.0%,better,9
3380,-0.7%,JPY,2007-02-28 00:00:00,4.5%,worse,Low,Housing Starts y/y,10.2%,,9
3381,0.7%,GBP,2007-02-28 02:00:00,0.5%,better,Medium,Nationwide HPI m/m,0.3%,,9
3382,-69K,EUR,2007-02-28 03:55:00,-78K,worse,Medium,German Unemployment Change,-70K,,9
3383,-5,EUR,2007-02-28 05:00:00,-6,better,Low,Consumer Confidence,-7,,9
3384,1.8%,EUR,2007-02-28 05:00:00,1.9%,worse,Low,Final CPI y/y,1.9%,,9
3385,1.7%,EUR,2007-02-28 05:00:00,1.6%,better,Low,Final Core CPI y/y,1.5%,,9
3386,7.4%,EUR,2007-02-28 05:00:00,7.5%,better,Low,Unemployment Rate,7.5%,,9
3387,1.79,CHF,2007-02-28 05:30:00,1.70,,Medium,KOF Economic Barometer,1.74,,9
3388,-8,GBP,2007-02-28 05:30:00,-8,,Low,GfK Consumer Confidence,-7,,9
3389,,USD,2007-02-28 07:30:00,,,Low,FOMC Member Kohn Speaks,,,9
3390,2.2%,USD,2007-02-28 08:30:00,2.4%,worse,High,Prelim GDP q/q,3.5%,,9
3391,1.7%,USD,2007-02-28 08:30:00,1.5%,better,Low,Prelim GDP Price Index q/q,1.5%,,9
3392,,USD,2007-02-28 08:55:00,,,Medium,FOMC Member Geithner Speaks,,,9
3393,,EUR,2007-02-28 09:00:00,,,High,ECB President Trichet Speaks,,,9
3394,47.9,USD,2007-02-28 09:45:00,50.0,worse,Medium,Chicago PMI,48.8,,9
3395,,USD,2007-02-28 10:00:00,,,High,Fed Chairman Bernanke Testifies,,,9
3396,937K,USD,2007-02-28 10:00:00,1080K,worse,High,New Home Sales,1123K,better,9
3397,1.4M,USD,2007-02-28 10:30:00,2.1M,,Low,Crude Oil Inventories,3.7M,,9
3398,-3.2%,NZD,2007-02-28 16:45:00,,,Low,Visitor Arrivals m/m,-1.5%,worse,9
3399,57.7,AUD,2007-02-28 17:30:00,,,Low,AIG Manufacturing Index,51.3,,9
3400,-0.2%,AUD,2007-02-28 19:30:00,2.9%,worse,High,Private Capital Expenditure q/q,-5.3%,better,9
3401,53.0,CNY,2007-02-28 21:30:00,,,Medium,Caixin Manufacturing PMI,52.0,,9
3402,1.67|3.9,JPY,2007-02-28 22:45:00,,,Low,10-y Bond Auction,1.70|2.8,,9
3403,8.1%,AUD,2007-03-01 00:30:00,,,Medium,Commodity Prices y/y,9.6%,worse,9
3404,56.2,EUR,2007-03-01 03:15:00,,,Low,Spanish Manufacturing PMI,56.2,,9
3405,63.5,CHF,2007-03-01 03:30:00,62.0,better,Medium,Manufacturing PMI,62.0,,9
3406,54.2,EUR,2007-03-01 03:45:00,53.9,,Low,Italian Manufacturing PMI,53.5,,9
3407,55.6,EUR,2007-03-01 04:00:00,55.7,,Medium,Final Manufacturing PMI,55.5,,9
3408,55.4,GBP,2007-03-01 04:30:00,53.0,better,Medium,Manufacturing PMI,53.2,better,9
3409,120K,GBP,2007-03-01 04:30:00,110K,better,Low,Mortgage Approvals,114K,,9
3410,10.7B,GBP,2007-03-01 04:30:00,11.0B,worse,Low,Net Lending to Individuals m/m,11.3B,worse,9
3411,1.8%,EUR,2007-03-01 05:00:00,1.9%,worse,Low,CPI Flash Estimate y/y,1.9%,,9
3412,4.01|2.3,EUR,2007-03-01 05:10:00,,,Low,French 10-y Bond Auction,4.12|2.8,,9
3413,19,GBP,2007-03-01 06:00:00,22,worse,Medium,CBI Realized Sales,30,,9
3414,-3.9%,USD,2007-03-01 07:30:00,,,Low,Challenger Job Cuts y/y,-39.1%,,9
3415,3.0B,CAD,2007-03-01 08:30:00,6.0B,worse,Medium,Current Account,5.8B,better,9
3416,-3.1%,CAD,2007-03-01 08:30:00,-1.9%,worse,Medium,RMPI m/m,5.3%,,9
3417,-0.1%,CAD,2007-03-01 08:30:00,0.3%,worse,Low,IPPI m/m,1.4%,,9
3418,0.3%,USD,2007-03-01 08:30:00,0.2%,better,High,Core PCE Price Index m/m,0.1%,,9
3419,0.5%,USD,2007-03-01 08:30:00,0.4%,better,Medium,Personal Spending m/m,0.7%,,9
3420,1.0%,USD,2007-03-01 08:30:00,0.3%,better,Low,Personal Income m/m,0.5%,,9
3421,338K,USD,2007-03-01 08:30:00,330K,worse,Low,Unemployment Claims,331K,,9
3422,-132B,USD,2007-03-01 09:30:00,-142B,,Low,Natural Gas Storage,-223B,,9
3423,52.3,USD,2007-03-01 10:00:00,50.0,better,High,ISM Manufacturing PMI,49.3,,9
3424,-0.8%,USD,2007-03-01 10:00:00,-0.5%,worse,Low,Construction Spending m/m,0.6%,better,9
3425,59.0,USD,2007-03-01 10:00:00,53.8,better,Low,ISM Manufacturing Prices,53.0,,9
3426,16.6M,USD,2007-03-01 00:00:00,16.2M,better,Low,Total Vehicle Sales,16.6M,,9
3427,,USD,2007-03-01 12:00:00,,,Low,Treasury Sec Paulson Speaks,,,9
3428,0.0%,JPY,2007-03-01 18:30:00,0.1%,worse,Medium,Tokyo Core CPI y/y,0.2%,,9
3429,0.6%,JPY,2007-03-01 18:30:00,-0.2%,better,Low,Household Spending y/y,-1.9%,,9
3430,0.0%,JPY,2007-03-01 18:30:00,0.0%,,Low,National Core CPI y/y,0.1%,,9
3431,4.0%,JPY,2007-03-01 18:30:00,4.1%,better,Low,Unemployment Rate,4.1%,,9
3432,-21.1%,JPY,2007-03-01 18:50:00,-21.5%,,Low,Monetary Base y/y,-21.1%,,9
3433,0.9%,AUD,2007-03-01 19:30:00,0.5%,better,High,Retail Sales m/m,0.2%,worse,9
3434,-15.1B,AUD,2007-03-01 19:30:00,-14.0B,worse,Medium,Current Account,-12.6B,worse,9
3435,53.1,CNY,2007-03-01 20:00:00,,,High,Manufacturing PMI,55.1,,9
3436,-1.4%,JPY,2007-03-01 20:30:00,0.3%,worse,Low,Average Cash Earnings y/y,-0.1%,better,9
3437,-5.1%,EUR,2007-03-02 02:00:00,-1.3%,worse,Medium,German Retail Sales m/m,2.6%,better,9
3438,-7.2K,EUR,2007-03-02 03:00:00,,,Low,Spanish Unemployment Change,59.6K,,9
3439,57.3,GBP,2007-03-02 04:30:00,57.0,,Low,Construction PMI,57.9,,9
3440,0.1%,EUR,2007-03-02 05:00:00,0.3%,worse,Low,PPI m/m,0.0%,,9
3441,0.4%,CAD,2007-03-02 08:30:00,0.3%,better,High,GDP m/m,0.3%,better,9
3442,91.3,USD,2007-03-02 10:00:00,94.0,worse,Medium,Revised UoM Consumer Sentiment,93.3,,9
3443,3.0%,USD,2007-03-02 10:00:00,,,Low,Revised UoM Inflation Expectations,3.0%,,9
3444,49.7,CNY,2007-03-02 20:00:00,,,Low,Non-Manufacturing PMI,55.6,,9
3445,,USD,2007-03-02 23:00:00,,,Medium,Fed Chairman Bernanke Speaks,,,9
3446,,CNY,2007-02-18 19:00:00,,,Non-Economic,Bank Holiday,,,8
3447,0.9%,GBP,2007-02-18 19:01:00,,,Low,Rightmove HPI m/m,0.5%,,8
3448,,EUR,2007-02-19 06:00:00,,,Medium,German Buba Monthly Report,,,8
3449,,USD,2007-02-19 00:00:00,,,Non-Economic,Bank Holiday,,,8
3450,-3.26B,CAD,2007-02-19 08:30:00,3.89B,worse,Medium,Foreign Securities Purchases,11.14B,,8
3451,2.7%,CAD,2007-02-19 08:30:00,0.6%,better,Medium,Wholesale Sales m/m,0.3%,better,8
3452,,CNY,2007-02-19 00:00:00,,,Non-Economic,Bank Holiday,,,8
3453,0.0%,EUR,2007-02-20 02:00:00,0.1%,worse,Low,German PPI m/m,0.0%,,8
3454,1.27B,CHF,2007-02-20 02:15:00,0.75B,better,Medium,Trade Balance,0.41B,,8
3455,-0.2%,CHF,2007-02-20 03:15:00,-0.1%,worse,Medium,PPI m/m,0.0%,,8
3456,0.9%,GBP,2007-02-20 04:30:00,0.8%,,Low,M4 Money Supply m/m,0.9%,,8
3457,-10.3B,GBP,2007-02-20 04:30:00,10.0B,better,Low,Public Sector Net Borrowing,6.5B,better,8
3458,0.1%,CAD,2007-02-20 07:00:00,0.1%,,High,Core CPI m/m,-0.2%,,8
3459,0.1%,CAD,2007-02-20 07:00:00,0.1%,,Medium,CPI m/m,0.2%,,8
3460,,CAD,2007-02-20 07:30:00,,,Low,Gov Council Member Jenkins Speaks,,,8
3461,0.5%,CAD,2007-02-20 08:30:00,0.4%,better,Low,Leading Index m/m,0.2%,worse,8
3462,,AUD,2007-02-20 18:00:00,,,Medium,RBA Gov Stevens Speaks,,,8
3463,0.6%,AUD,2007-02-20 18:30:00,,,Low,MI Leading Index m/m,0.5%,,8
3464,,CNY,2007-02-20 00:00:00,,,Non-Economic,Bank Holiday,,,8
3465,5.3%,AUD,2007-02-20 19:30:00,,,Low,New Motor Vehicle Sales m/m,1.4%,better,8
3466,1.1%,AUD,2007-02-20 19:30:00,0.9%,better,Low,Wage Price Index q/q,0.8%,,8
3467,0.50%,JPY,2007-02-20 23:00:00,0.25%,better,High,Overnight Call Rate,0.25%,,8
3468,,JPY,2007-02-21 01:00:00,,,Low,BOJ Monthly Report,,,8
3469,,JPY,2007-02-21 01:30:00,,,High,BOJ Press Conference,,,8
3470,-0.4%,EUR,2007-02-21 02:45:00,-0.3%,worse,Low,French Final CPI m/m,0.2%,,8
3471,,GBP,2007-02-21 03:00:00,,,Medium,MPC Member Bean Speaks,,,8
3472,2.3B,EUR,2007-02-21 04:00:00,-1.2B,better,Low,Current Account,0.9B,better,8
3473,2-0-7,GBP,2007-02-21 04:30:00,1-0-8,better,High,MPC Official Bank Rate Votes,5-0-4,,8
3474,4,GBP,2007-02-21 06:00:00,-8,better,Medium,CBI Industrial Order Expectations,-9,,8
3475,2.0%,CAD,2007-02-21 08:30:00,0.7%,better,High,Core Retail Sales m/m,0.2%,better,8
3476,2.3%,CAD,2007-02-21 08:30:00,1.0%,better,Medium,Retail Sales m/m,0.3%,better,8
3477,0.3%,USD,2007-02-21 08:30:00,0.2%,better,High,Core CPI m/m,0.1%,worse,8
3478,0.2%,USD,2007-02-21 08:30:00,0.2%,,Medium,CPI m/m,0.4%,worse,8
3479,0.1%,USD,2007-02-21 10:00:00,0.2%,worse,Low,CB Leading Index m/m,0.6%,better,8
3480,,USD,2007-02-21 13:00:00,,,Medium,FOMC Member Kohn Speaks,,,8
3481,,USD,2007-02-21 14:00:00,,,High,FOMC Meeting Minutes,,,8
3482,1.09T,JPY,2007-02-21 18:50:00,0.75T,better,Low,Trade Balance,0.71T,better,8
3483,,CNY,2007-02-21 00:00:00,,,Non-Economic,Bank Holiday,,,8
3484,6.7%,NZD,2007-02-21 20:00:00,,,Low,Credit Card Spending y/y,9.9%,,8
3485,0.9%,EUR,2007-02-22 02:00:00,0.9%,,Low,German Final GDP q/q,0.9%,,8
3486,3.70M,CHF,2007-02-22 03:15:00,3.69M,,Medium,Employment Level,3.70M,,8
3487,0.0%,EUR,2007-02-22 04:00:00,0.1%,worse,Low,Italian Retail Sales m/m,0.3%,,8
3488,3.3%,GBP,2007-02-22 04:30:00,1.3%,better,Medium,Prelim Business Investment q/q,3.1%,,8
3489,2.8%,EUR,2007-02-22 05:00:00,0.2%,better,Medium,Industrial New Orders m/m,1.1%,worse,8
3490,4.90|2.2,GBP,2007-02-22 05:49:00,,,Low,10-y Bond Auction,4.57|2.2,,8
3491,,CAD,2007-02-22 07:30:00,,,Medium,Gov Council Member Kennedy Speaks,,,8
3492,1.5%,CAD,2007-02-22 08:30:00,,,Low,Corporate Profits q/q,2.8%,,8
3493,332K,USD,2007-02-22 08:30:00,320K,worse,Low,Unemployment Claims,359K,,8
