,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
3531,0.68T,JPY,2017-03-21 18:50:00,0.55T,better,Low,Trade Balance,0.20T,,12
3532,,AUD,2017-03-21 20:40:00,,,Medium,RBA Assist Gov Debelle Speaks,,,12
3533,0.1%,JPY,2017-03-21 23:30:00,0.1%,,Low,All Industries Activity m/m,-0.2%,,12
3534,,CHF,2017-03-22 04:00:00,,,Low,Credit Suisse Economic Expectations,,,12
3535,24.1B,EUR,2017-03-22 04:00:00,29.3B,worse,Low,Current Account,30.8B,,12
3536,0.41|1.5,EUR,2017-03-22 05:33:00,,,Low,German 10-y Bond Auction,0.25|1.3,,12
3537,1.79|1.8,GBP,2017-03-22 05:33:00,,,Low,30-y Bond Auction,1.86|1.6,,12
3538,0.0%,USD,2017-03-22 08:00:00,0.4%,worse,Low,HPI m/m,0.4%,,12
3539,,CHF,2017-03-22 09:00:00,,,Low,SNB Quarterly Bulletin,,,12
3540,5.48M,USD,2017-03-22 09:00:00,5.59M,worse,Medium,Existing Home Sales,5.69M,,12
3541,5.0M,USD,2017-03-22 09:30:00,1.9M,,High,Crude Oil Inventories,-0.2M,,12
3542,,CAD,2017-03-22 15:00:00,,,Low,Annual Budget Release,,,12
3543,1.75%,NZD,2017-03-22 15:00:00,1.75%,,High,Official Cash Rate,1.75%,,12
3544,,NZD,2017-03-22 15:00:00,,,High,RBNZ Rate Statement,,,12
3545,,CHF,2017-03-23 02:00:00,,,Low,Trade Balance,,,12
3546,9.8,EUR,2017-03-23 02:00:00,10.1,worse,Low,German GfK Consumer Climate,10.0,,12
3547,,EUR,2017-03-23 04:00:00,,,Low,ECB Economic Bulletin,,,12
3548,,GBP,2017-03-23 04:00:00,,,Medium,MPC Member Broadbent Speaks,,,12
3549,1.4%,GBP,2017-03-23 04:30:00,0.4%,better,High,Retail Sales m/m,-0.5%,worse,12
3550,233.5B,EUR,2017-03-23 05:30:00,,,Medium,Long Term Refinancing Operation,62.2B,,12
3551,9,GBP,2017-03-23 06:00:00,4,better,Low,CBI Realized Sales,9,,12
3552,261K,USD,2017-03-23 07:30:00,240K,worse,High,Unemployment Claims,246K,worse,12
3553,,USD,2017-03-23 07:45:00,,,High,Fed Chair Yellen Speaks,,,12
3554,-1.6,EUR,2017-03-23 09:00:00,-0.6,worse,Low,Belgian NBB Business Climate,-1.1,,12
3555,592K,USD,2017-03-23 09:00:00,566K,better,Medium,New Home Sales,558K,better,12
3556,-150B,USD,2017-03-23 09:30:00,-147B,,Low,Natural Gas Storage,-53B,,12
3557,-5,EUR,2017-03-23 10:00:00,-6,better,Low,Consumer Confidence,-6,,12
3558,,CHF,2017-03-23 12:00:00,,,Medium,Gov Board Member Maechler Speaks,,,12
3559,,USD,2017-03-23 12:00:00,,,Medium,FOMC Member Kashkari Speaks,,,12
3560,-18M,NZD,2017-03-23 16:45:00,160M,worse,Medium,Trade Balance,-257M,better,12
3561,,USD,2017-03-23 18:00:00,,,Medium,FOMC Member Kaplan Speaks,,,12
3562,52.6,JPY,2017-03-23 19:30:00,53.5,worse,Low,Flash Manufacturing PMI,53.3,,12
3563,53.4,EUR,2017-03-24 03:00:00,52.4,better,Medium,French Flash Manufacturing PMI,52.2,,12
3564,58.5,EUR,2017-03-24 03:00:00,56.2,better,Medium,French Flash Services PMI,56.4,,12
3565,58.3,EUR,2017-03-24 03:30:00,56.6,better,Medium,German Flash Manufacturing PMI,56.8,,12
3566,55.6,EUR,2017-03-24 03:30:00,54.5,better,Medium,German Flash Services PMI,54.4,,12
3567,56.2,EUR,2017-03-24 04:00:00,55.3,better,Medium,Flash Manufacturing PMI,55.4,,12
3568,56.5,EUR,2017-03-24 04:00:00,55.4,better,Medium,Flash Services PMI,55.5,,12
3569,42.6K,GBP,2017-03-24 04:30:00,44.9K,worse,Low,High Street Lending,44.1K,worse,12
3570,,USD,2017-03-24 07:00:00,,,Medium,FOMC Member Evans Speaks,,,12
3571,0.2%,CAD,2017-03-24 07:30:00,0.2%,,High,CPI m/m,0.9%,,12
3572,1.3%,CAD,2017-03-24 07:30:00,,,Medium,Common CPI y/y,1.3%,,12
3573,1.9%,CAD,2017-03-24 07:30:00,,,Medium,Median CPI y/y,1.9%,,12
3574,1.6%,CAD,2017-03-24 07:30:00,,,Medium,Trimmed CPI y/y,1.7%,,12
3575,0.4%,CAD,2017-03-24 07:30:00,0.1%,better,Low,Core CPI m/m,0.5%,,12
3576,0.4%,USD,2017-03-24 07:30:00,0.5%,,High,Core Durable Goods Orders m/m,0.0%,better,12
3577,1.7%,USD,2017-03-24 07:30:00,1.1%,better,Medium,Durable Goods Orders m/m,2.0%,better,12
3578,53.4,USD,2017-03-24 08:45:00,54.9,worse,Low,Flash Manufacturing PMI,54.2,,12
3579,52.9,USD,2017-03-24 08:45:00,53.9,worse,Low,Flash Services PMI,53.8,,12
3580,,USD,2017-03-24 09:00:00,,,Medium,FOMC Member Dudley Speaks,,,12
3581,,CHF,2017-03-25 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,12
3582,,EUR,2017-03-25 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,12
3583,,GBP,2017-03-25 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,12
3584,,CAD,2017-03-12 02:00:00,,,Non-Economic,Daylight Saving Time Shift,,,11
3585,,USD,2017-03-12 02:00:00,,,Non-Economic,Daylight Saving Time Shift,,,11
3586,0.2%,NZD,2017-03-12 16:45:00,,,Low,FPI m/m,2.8%,,11
3587,-3.2%,JPY,2017-03-12 18:50:00,0.0%,worse,Low,Core Machinery Orders m/m,6.7%,,11
3588,1.0%,JPY,2017-03-12 18:50:00,1.0%,,Low,PPI y/y,0.5%,,11
3589,0.0%,JPY,2017-03-12 23:30:00,0.2%,worse,Low,Tertiary Industry Activity m/m,-0.3%,,11
3590,-2.3%,EUR,2017-03-13 04:00:00,-0.6%,worse,Low,Italian Industrial Production m/m,1.4%,,11
3591,,EUR,2017-03-13 08:30:00,,,High,ECB President Draghi Speaks,,,11
3592,7,AUD,2017-03-13 19:30:00,,,Low,NAB Business Confidence,10,,11
3593,6.3%,CNY,2017-03-13 21:00:00,6.2%,,High,Industrial Production y/y,6.0%,,11
3594,8.9%,CNY,2017-03-13 21:00:00,8.2%,better,Medium,Fixed Asset Investment ytd/y,8.1%,,11
3595,9.5%,CNY,2017-03-13 21:00:00,10.5%,worse,Low,Retail Sales y/y,10.9%,,11
3596,0.6%,EUR,2017-03-14 02:00:00,0.6%,,Low,German Final CPI m/m,0.6%,,11
3597,12.8,EUR,2017-03-14 05:00:00,13.2,worse,Medium,German ZEW Economic Sentiment,10.4,,11
3598,0.9%,EUR,2017-03-14 05:00:00,1.2%,worse,Low,Industrial Production m/m,-1.2%,better,11
3599,25.6,EUR,2017-03-14 05:00:00,19.3,better,Low,ZEW Economic Sentiment,17.1,,11
3600,105.3,USD,2017-03-14 05:00:00,106.1,,Low,NFIB Small Business Index,105.9,,11
3601,1.31|2.2,GBP,2017-03-14 05:33:00,,,Low,10-y Bond Auction,1.18|2.3,,11
3602,0.3%,USD,2017-03-14 07:30:00,0.1%,better,High,PPI m/m,0.6%,,11
3603,0.3%,USD,2017-03-14 07:30:00,0.2%,better,Medium,Core PPI m/m,0.4%,,11
3604,0.4%,GBP,2017-03-14 08:30:00,,,Low,CB Leading Index m/m,0.1%,better,11
3605,-2.34B,NZD,2017-03-14 16:45:00,-2.43B,,Medium,Current Account,-5.03B,,11
3606,0.1%,AUD,2017-03-14 18:30:00,,,Low,Westpac Consumer Sentiment,2.3%,,11
3607,-2.7%,AUD,2017-03-14 19:30:00,,,Low,New Motor Vehicle Sales m/m,0.5%,,11
3608,-0.4%,JPY,2017-03-14 23:30:00,-0.8%,better,Low,Revised Industrial Production m/m,-0.8%,,11
3609,0.1%,EUR,2017-03-15 02:45:00,0.1%,,Low,French Final CPI m/m,0.1%,,11
3610,-0.2%,CHF,2017-03-15 03:15:00,0.4%,worse,Medium,PPI m/m,0.4%,,11
3611,,EUR,2017-03-15 00:00:00,,,High,Dutch Parliamentary Election,,,11
3612,1.4%,EUR,2017-03-15 04:00:00,0.1%,better,Low,Italian Retail Sales m/m,-0.5%,,11
3613,2.2%,GBP,2017-03-15 04:30:00,2.4%,worse,High,Average Earnings Index 3m/y,2.6%,,11
3614,-11.3K,GBP,2017-03-15 04:30:00,3.2K,better,High,Claimant Count Change,-41.4K,worse,11
3615,4.7%,GBP,2017-03-15 04:30:00,4.8%,better,Medium,Unemployment Rate,4.8%,,11
3616,0.3%,EUR,2017-03-15 05:00:00,0.2%,better,Low,Employment Change q/q,0.2%,,11
3617,1.18|1.4,EUR,2017-03-15 05:36:00,,,Low,German 30-y Bond Auction,1.04|1.3,,11
3618,0.1%,USD,2017-03-15 07:30:00,0.0%,better,High,CPI m/m,0.6%,,11
3619,0.2%,USD,2017-03-15 07:30:00,0.2%,,High,Core CPI m/m,0.3%,,11
3620,0.2%,USD,2017-03-15 07:30:00,0.1%,better,High,Core Retail Sales m/m,1.2%,better,11
3621,0.1%,USD,2017-03-15 07:30:00,0.2%,worse,High,Retail Sales m/m,0.6%,better,11
3622,16.4,USD,2017-03-15 07:30:00,15.3,better,Medium,Empire State Manufacturing Index,18.7,,11
3623,0.3%,USD,2017-03-15 09:00:00,0.3%,,Low,Business Inventories m/m,0.4%,,11
3624,71,USD,2017-03-15 09:00:00,65,better,Low,NAHB Housing Market Index,65,,11
3625,-0.2M,USD,2017-03-15 09:30:00,3.3M,,High,Crude Oil Inventories,8.2M,,11
3626,,USD,2017-03-15 13:00:00,,,High,FOMC Economic Projections,,,11
3627,,USD,2017-03-15 13:00:00,,,High,FOMC Statement,,,11
3628,<1.00%,USD,2017-03-15 13:00:00,<1.00%,,High,Federal Funds Rate,<0.75%,,11
3629,,USD,2017-03-15 13:20:00,,,High,President Trump Speaks,,,11
3630,,USD,2017-03-15 13:30:00,,,High,FOMC Press Conference,,,11
3631,6.3B,USD,2017-03-15 15:00:00,13.4B,worse,Low,TIC Long-Term Purchases,-12.9B,,11
3632,0.4%,NZD,2017-03-15 16:45:00,0.7%,worse,High,GDP q/q,0.8%,worse,11
3633,4.0%,AUD,2017-03-15 19:00:00,,,Low,MI Inflation Expectations,4.1%,,11
3634,-6.4K,AUD,2017-03-15 19:30:00,16.3K,worse,High,Employment Change,13.5K,,11
3635,5.9%,AUD,2017-03-15 19:30:00,5.7%,worse,High,Unemployment Rate,5.7%,,11
3636,,AUD,2017-03-15 19:30:00,,,Low,RBA Bulletin,,,11
3637,-0.10%,JPY,2017-03-15 21:54:00,-0.10%,,High,BOJ Policy Rate,-0.10%,,11
3638,,JPY,2017-03-15 21:54:00,,,Medium,Monetary Policy Statement,,,11
3639,,JPY,2017-03-16 01:30:00,,,High,BOJ Press Conference,,,11
3640,-0.75%,CHF,2017-03-16 03:30:00,-0.75%,,High,Libor Rate,-0.75%,,11
3641,,CHF,2017-03-16 03:30:00,,,High,SNB Monetary Policy Assessment,,,11
3642,1.94|1.3,EUR,2017-03-16 04:46:00,,,Low,Spanish 10-y Bond Auction,1.68|1.4,,11
3643,2.0%,EUR,2017-03-16 05:00:00,2.0%,,Medium,Final CPI y/y,2.0%,,11
3644,0.9%,EUR,2017-03-16 05:00:00,0.9%,,Low,Final Core CPI y/y,0.9%,,11
3645,1-0-8,GBP,2017-03-16 07:00:00,0-0-9,better,High,MPC Official Bank Rate Votes,0-0-9,,11
3646,,GBP,2017-03-16 07:00:00,,,High,Monetary Policy Summary,,,11
3647,0.25%,GBP,2017-03-16 07:00:00,0.25%,,High,Official Bank Rate,0.25%,,11
3648,435B,GBP,2017-03-16 07:00:00,435B,,Medium,Asset Purchase Facility,435B,,11
3649,0-0-9,GBP,2017-03-16 07:00:00,0-0-9,,Medium,MPC Asset Purchase Facility Votes,0-0-9,,11
3650,6.20B,CAD,2017-03-16 07:30:00,9.45B,worse,Medium,Foreign Securities Purchases,10.21B,,11
3651,1.21M,USD,2017-03-16 07:30:00,1.26M,worse,High,Building Permits,1.29M,,11
3652,32.8,USD,2017-03-16 07:30:00,30.2,better,High,Philly Fed Manufacturing Index,43.3,,11
3653,241K,USD,2017-03-16 07:30:00,245K,,High,Unemployment Claims,243K,,11
3654,1.29M,USD,2017-03-16 07:30:00,1.26M,better,Medium,Housing Starts,1.25M,,11
3655,5.63M,USD,2017-03-16 09:00:00,5.45M,better,Medium,JOLTS Job Openings,5.54M,,11
3656,-53B,USD,2017-03-16 09:30:00,-60B,,Low,Natural Gas Storage,-68B,,11
3657,55.2,NZD,2017-03-16 16:30:00,,,Low,Business NZ Manufacturing Index,52.2,better,11
3658,-2.3%,CNY,2017-03-16 17:40:00,,,Low,Foreign Direct Investment ytd/y,-9.2%,,11
3659,-0.57B,EUR,2017-03-17 04:00:00,3.45B,worse,Low,Italian Trade Balance,5.73B,worse,11
3660,15.7B,EUR,2017-03-17 05:00:00,22.3B,worse,Low,Trade Balance,23.1B,worse,11
3661,,All,2017-03-17 00:00:00,,,High,G20 Meetings,,,11
3662,,GBP,2017-03-17 07:00:00,,,Low,BOE Quarterly Bulletin,,,11
3663,0.6%,CAD,2017-03-17 07:30:00,0.7%,,High,Manufacturing Sales m/m,2.1%,worse,11
3664,75.4%,USD,2017-03-17 08:15:00,75.5%,,Medium,Capacity Utilization Rate,75.5%,better,11
3665,0.0%,USD,2017-03-17 08:15:00,0.3%,worse,Medium,Industrial Production m/m,-0.1%,better,11
3666,97.6,USD,2017-03-17 09:00:00,97.1,,High,Prelim UoM Consumer Sentiment,96.3,better,11
3667,0.6%,USD,2017-03-17 09:00:00,0.4%,better,Low,CB Leading Index m/m,0.6%,,11
3668,2.4%,USD,2017-03-17 09:00:00,,,Low,Prelim UoM Inflation Expectations,2.7%,,11
3669,1.3,USD,2017-03-17 09:01:00,,,Low,Labor Market Conditions Index m/m,1.3,,11
3670,,All,2017-03-18 00:00:00,,,High,G20 Meetings,,,11
3671,0.8%,NZD,2017-03-05 16:45:00,,,Low,Building Consents m/m,-7.9%,worse,10
3672,-0.3%,AUD,2017-03-05 19:00:00,,,Low,MI Inflation Gauge m/m,0.6%,,10
3673,0.4%,AUD,2017-03-05 19:30:00,0.4%,,High,Retail Sales m/m,-0.1%,,10
3674,-0.7%,AUD,2017-03-05 19:30:00,,,Low,ANZ Job Advertisements m/m,3.9%,,10
3675,49.9,EUR,2017-03-06 04:10:00,,,Low,Retail PMI,50.1,,10
3676,20.7,EUR,2017-03-06 04:30:00,18.8,better,Low,Sentix Investor Confidence,17.4,,10
3677,,GBP,2017-03-06 06:30:00,,,Medium,MPC Member Hogg Speaks,,,10
3678,1.2%,USD,2017-03-06 10:00:00,1.1%,,Medium,Factory Orders m/m,1.3%,,10
3679,,USD,2017-03-06 15:00:00,,,Medium,FOMC Member Kashkari Speaks,,,10
3680,53.1,AUD,2017-03-06 17:30:00,,,Low,AIG Construction Index,47.7,,10
3681,-0.4%,GBP,2017-03-06 19:01:00,,,Low,BRC Retail Sales Monitor y/y,-0.6%,,10
3682,1.50%,AUD,2017-03-06 22:30:00,1.50%,,High,Cash Rate,1.50%,,10
3683,,AUD,2017-03-06 22:30:00,,,High,RBA Rate Statement,,,10
3684,0.82|3.1,JPY,2017-03-06 22:45:00,,,Low,30-y Bond Auction,0.91|3.2,,10
3685,0.2%,JPY,2017-03-07 00:00:00,0.2%,,Low,BOJ Core CPI y/y,0.1%,,10
3686,-7.4%,EUR,2017-03-07 02:00:00,-2.5%,worse,Medium,German Factory Orders m/m,5.2%,,10
3687,-5.4B,EUR,2017-03-07 02:45:00,,,Low,French Gov Budget Balance,-69.0B,,10
3688,668B,CHF,2017-03-07 03:00:00,,,Low,Foreign Currency Reserves,644B,,10
3689,0.1%,GBP,2017-03-07 03:30:00,0.4%,worse,Medium,Halifax HPI m/m,-1.1%,worse,10
3690,0.4%,EUR,2017-03-07 05:00:00,0.4%,,Low,Revised GDP q/q,0.4%,,10
3691,0.8B,CAD,2017-03-07 08:30:00,0.2B,better,High,Trade Balance,0.4B,worse,10
3692,-48.5B,USD,2017-03-07 08:30:00,-47.0B,worse,Medium,Trade Balance,-44.3B,,10
3693,-6.3%,NZD,2017-03-07 08:43:00,,,High,GDT Price Index,-3.2%,,10
3694,55.0,CAD,2017-03-07 10:00:00,58.9,worse,Medium,Ivey PMI,57.2,,10
3695,55.3,USD,2017-03-07 10:00:00,57.1,worse,Low,IBD/TIPP Economic Optimism,56.4,,10
3696,8.8B,USD,2017-03-07 15:00:00,19.1B,worse,Low,Consumer Credit m/m,14.8B,better,10
3697,0.8%,NZD,2017-03-07 16:45:00,,,Low,Manufacturing Sales q/q,1.1%,better,10
3698,0.3%,JPY,2017-03-07 18:50:00,0.4%,worse,Medium,Final GDP q/q,0.2%,,10
3699,2.8%,JPY,2017-03-07 18:50:00,2.7%,better,Low,Bank Lending y/y,2.5%,,10
3700,1.26T,JPY,2017-03-07 18:50:00,1.46T,worse,Low,Current Account,1.66T,,10
3701,-0.1%,JPY,2017-03-07 18:50:00,-0.1%,,Low,Final GDP Price Index y/y,-0.1%,,10
3702,-60B,CNY,2017-03-07 22:36:00,173B,worse,High,Trade Balance,355B,,10
3703,105.5%,JPY,2017-03-08 00:00:00,105.4%,,Low,Leading Indicators,104.8%,,10
3704,48.6,JPY,2017-03-08 01:00:00,49.9,worse,Low,Economy Watchers Sentiment,49.8,,10
3705,-9.1B,CNY,2017-03-08 01:51:00,27.8B,worse,Low,USD-Denominated Trade Balance,51.4B,,10
3706,2.8%,EUR,2017-03-08 02:00:00,2.6%,better,Low,German Industrial Production m/m,-2.4%,better,10
3707,-7.9B,EUR,2017-03-08 02:45:00,-3.7B,worse,Low,French Trade Balance,-3.6B,worse,10
3708,0.5%,CHF,2017-03-08 03:15:00,0.2%,better,Low,CPI m/m,0.0%,,10
3709,,GBP,2017-03-08 07:30:00,,,High,Annual Budget Release,,,10
3710,210K,CAD,2017-03-08 08:15:00,205K,better,Low,Housing Starts,209K,,10
3711,298K,USD,2017-03-08 08:15:00,184K,better,High,ADP Non-Farm Employment Change,261K,better,10
3712,5.4%,CAD,2017-03-08 08:30:00,3.1%,better,Medium,Building Permits m/m,-4.4%,better,10
3713,0.4%,CAD,2017-03-08 08:30:00,0.4%,,Medium,Labor Productivity q/q,1.2%,,10
3714,1.3%,USD,2017-03-08 08:30:00,1.5%,better,Medium,Revised Nonfarm Productivity q/q,1.3%,,10
3715,1.7%,USD,2017-03-08 08:30:00,1.6%,,Low,Revised Unit Labor Costs q/q,1.7%,,10
3716,-0.2%,USD,2017-03-08 10:00:00,-0.1%,better,Low,Final Wholesale Inventories m/m,-0.1%,,10
3717,8.2M,USD,2017-03-08 10:30:00,1.1M,,High,Crude Oil Inventories,1.5M,,10
3718,2.56|2.7,USD,2017-03-08 13:01:00,,,Medium,10-y Bond Auction,2.33|2.3,,10
3719,4.2%,JPY,2017-03-08 18:50:00,4.2%,,Low,M2 Money Stock y/y,4.0%,worse,10
3720,0.5%,JPY,2017-03-08 19:00:00,0.3%,better,Low,Average Cash Earnings y/y,0.5%,better,10
3721,24%,GBP,2017-03-08 19:01:00,23%,better,Low,RICS House Price Balance,24%,worse,10
3722,0.8%,CNY,2017-03-08 20:30:00,1.9%,worse,High,CPI y/y,2.5%,,10
3723,7.8%,CNY,2017-03-08 20:30:00,7.6%,better,Medium,PPI y/y,6.9%,,10
3724,9.1%,JPY,2017-03-09 00:59:00,,,Low,Prelim Machine Tool Orders y/y,3.5%,,10
3725,0.4%,EUR,2017-03-09 01:30:00,0.4%,,Low,French Final Private Payrolls q/q,0.4%,,10
3726,3.3%,CHF,2017-03-09 01:45:00,3.3%,,Low,Unemployment Rate,3.3%,,10
3727,11.1%,CNY,2017-03-09 04:00:00,11.4%,worse,Low,M2 Money Supply y/y,11.3%,,10
3728,1170B,CNY,2017-03-09 04:00:00,925B,better,Low,New Loans,2030B,,10
3729,,EUR,2017-03-09 00:00:00,,,Medium,ECOFIN Meetings,,,10
3730,-40.0%,USD,2017-03-09 07:30:00,,,Low,Challenger Job Cuts y/y,-38.8%,,10
3731,0.00%,EUR,2017-03-09 07:45:00,0.00%,,High,Main Refinancing Rate,0.00%,,10
3732,0.1%,CAD,2017-03-09 08:30:00,0.1%,,Medium,NHPI m/m,0.1%,,10
3733,82.2%,CAD,2017-03-09 08:30:00,82.6%,worse,Low,Capacity Utilization Rate,81.6%,worse,10
3734,,EUR,2017-03-09 08:30:00,,,High,ECB Press Conference,,,10
3735,243K,USD,2017-03-09 08:30:00,239K,,High,Unemployment Claims,223K,,10
3736,0.2%,USD,2017-03-09 08:30:00,0.1%,,Medium,Import Prices m/m,0.6%,better,10
3737,-68B,USD,2017-03-09 10:30:00,-59B,,Low,Natural Gas Storage,7B,,10
3738,3.17|2.3,USD,2017-03-09 13:01:00,,,Medium,30-y Bond Auction,3.01|2.2,,10
3739,1.1,JPY,2017-03-09 18:50:00,8.4,worse,Medium,BSI Manufacturing Index,7.5,,10
3740,0.5%,AUD,2017-03-09 19:30:00,-0.9%,better,Low,Home Loans m/m,0.2%,worse,10
3741,18.5B,EUR,2017-03-10 02:00:00,19.2B,worse,Low,German Trade Balance,18.3B,,10
3742,0.5%,EUR,2017-03-10 02:00:00,0.3%,better,Low,German WPI m/m,0.8%,,10
3743,-0.3%,EUR,2017-03-10 02:45:00,0.6%,worse,Low,French Industrial Production m/m,-1.1%,worse,10
3744,11.9%,EUR,2017-03-10 04:00:00,11.6%,worse,Low,Italian Quarterly Unemployment Rate,11.6%,,10
3745,-0.9%,GBP,2017-03-10 04:30:00,-0.6%,worse,High,Manufacturing Production m/m,2.2%,better,10
3746,-10.8B,GBP,2017-03-10 04:30:00,-11.1B,better,Medium,Goods Trade Balance,-10.9B,,10
3747,-0.4%,GBP,2017-03-10 04:30:00,-0.3%,,Low,Construction Output m/m,1.8%,,10
3748,2.9%,GBP,2017-03-10 04:30:00,,,Low,Consumer Inflation Expectations,2.8%,,10
3749,-0.4%,GBP,2017-03-10 04:30:00,-0.4%,,Low,Industrial Production m/m,0.9%,worse,10
3750,,EUR,2017-03-10 00:00:00,,,Medium,ECOFIN Meetings,,,10
3751,0.6%,GBP,2017-03-10 08:05:00,,,Low,NIESR GDP Estimate,0.8%,better,10
3752,15.3K,CAD,2017-03-10 08:30:00,0.6K,better,High,Employment Change,48.3K,,10
3753,6.6%,CAD,2017-03-10 08:30:00,6.8%,better,High,Unemployment Rate,6.8%,,10
3754,0.2%,USD,2017-03-10 08:30:00,0.3%,worse,High,Average Hourly Earnings m/m,0.2%,better,10
3755,235K,USD,2017-03-10 08:30:00,196K,better,High,Non-Farm Employment Change,238K,better,10
3756,4.7%,USD,2017-03-10 08:30:00,4.7%,,High,Unemployment Rate,4.8%,,10
3757,-192.0B,USD,2017-03-10 14:00:00,-175.0B,worse,Low,Federal Budget Balance,51.3B,,10
3758,1.9%,NZD,2017-02-26 16:45:00,,,Low,Visitor Arrivals m/m,-1.3%,,9
3759,20.1%,AUD,2017-02-26 19:30:00,8.0%,better,Medium,Company Operating Profits q/q,1.5%,better,9
3760,3.0%,EUR,2017-02-27 03:00:00,3.3%,worse,Medium,Spanish Flash CPI y/y,3.0%,,9
3761,4.9%,EUR,2017-02-27 04:00:00,4.9%,,Medium,M3 Money Supply y/y,5.0%,,9
3762,2.2%,EUR,2017-02-27 04:00:00,2.1%,better,Low,Private Loans y/y,2.0%,,9
3763,2.28|1.4,EUR,2017-02-27 05:26:00,,,Low,Italian 10-y Bond Auction,2.37|1.3,,9
3764,,CHF,2017-02-27 07:30:00,,,Medium,Gov Board Member Zurbrugg Speaks,,,9
3765,-0.2%,USD,2017-02-27 08:30:00,0.5%,worse,High,Core Durable Goods Orders m/m,0.9%,better,9
3766,1.8%,USD,2017-02-27 08:30:00,1.6%,better,Medium,Durable Goods Orders m/m,-0.5%,,9
3767,-2.8%,USD,2017-02-27 10:00:00,1.1%,worse,Medium,Pending Home Sales m/m,0.8%,worse,9
3768,,USD,2017-02-27 11:00:00,,,Medium,FOMC Member Kaplan Speaks,,,9
3769,-285M,NZD,2017-02-27 16:45:00,-3M,worse,Medium,Trade Balance,-36M,better,9
3770,-6,GBP,2017-02-27 18:05:00,-6,,Low,GfK Consumer Confidence,-5,,9
3771,-0.8%,JPY,2017-02-27 18:50:00,0.4%,worse,Low,Prelim Industrial Production m/m,0.7%,better,9
3772,1.0%,JPY,2017-02-27 18:50:00,0.9%,,Low,Retail Sales y/y,0.7%,,9
3773,-2.2%,AUD,2017-02-27 19:00:00,,,Low,HIA New Home Sales m/m,0.2%,,9
3774,16.6,NZD,2017-02-27 19:00:00,,,Medium,ANZ Business Confidence,21.7,,9
3775,-3.9B,AUD,2017-02-27 19:30:00,-3.8B,,Medium,Current Account,-10.2B,better,9
3776,0.2%,AUD,2017-02-27 19:30:00,0.5%,worse,Low,Private Sector Credit m/m,0.7%,,9
3777,12.8%,JPY,2017-02-28 00:05:00,3.3%,better,Low,Housing Starts y/y,3.9%,,9
3778,0.6%,EUR,2017-02-28 02:45:00,0.6%,,Low,French Consumer Spending m/m,-1.0%,worse,9
3779,0.1%,EUR,2017-02-28 02:45:00,0.4%,worse,Low,French Prelim CPI m/m,-0.2%,,9
3780,0.4%,EUR,2017-02-28 02:45:00,0.4%,,Low,French Prelim GDP q/q,0.4%,,9
3781,107.2,CHF,2017-02-28 03:00:00,102.2,better,Medium,KOF Economic Barometer,102.0,better,9
3782,,GBP,2017-02-28 04:15:00,,,Medium,MPC Member Hogg Speaks,,,9
3783,0.3%,EUR,2017-02-28 05:00:00,0.1%,better,Low,Italian Prelim CPI m/m,0.2%,,9
3784,1.7%,CAD,2017-02-28 08:30:00,1.3%,better,Medium,RMPI m/m,6.5%,,9
3785,0.4%,CAD,2017-02-28 08:30:00,0.5%,worse,Low,IPPI m/m,0.3%,worse,9
3786,1.9%,USD,2017-02-28 08:30:00,2.1%,worse,High,Prelim GDP q/q,1.9%,,9
3787,-69.2B,USD,2017-02-28 08:30:00,-66.0B,worse,Low,Goods Trade Balance,-64.4B,,9
3788,2.0%,USD,2017-02-28 08:30:00,2.1%,,Low,Prelim GDP Price Index q/q,2.1%,,9
3789,-0.1%,USD,2017-02-28 08:30:00,0.5%,better,Low,Prelim Wholesale Inventories m/m,0.9%,better,9
3790,5.6%,USD,2017-02-28 09:00:00,5.3%,better,Low,S&P/CS Composite-20 HPI y/y,5.2%,,9
3791,57.4,USD,2017-02-28 09:45:00,53.2,better,Medium,Chicago PMI,50.3,,9
3792,17,USD,2017-02-28 09:59:00,10,better,Low,Richmond Manufacturing Index,12,,9
3793,114.8,USD,2017-02-28 10:00:00,111.3,better,High,CB Consumer Confidence,111.6,,9
3794,,USD,2017-02-28 15:00:00,,,Medium,FOMC Member Harker Speaks,,,9
3795,5.7%,NZD,2017-02-28 16:45:00,4.1%,better,Low,Overseas Trade Index q/q,-1.1%,better,9
3796,59.3,AUD,2017-02-28 17:30:00,,,Low,AIG Manufacturing Index,51.2,,9
3797,3.8%,JPY,2017-02-28 18:50:00,0.6%,better,Low,Capital Spending q/y,-1.3%,,9
3798,-1.0%,GBP,2017-02-28 19:01:00,,,Low,BRC Shop Price Index y/y,-1.7%,,9
3799,1.1%,AUD,2017-02-28 19:30:00,0.7%,better,High,GDP q/q,-0.5%,,9
3800,53.3,JPY,2017-02-28 19:30:00,53.6,,Low,Final Manufacturing PMI,53.5,,9
3801,54.2,CNY,2017-02-28 19:47:00,,,Medium,Non-Manufacturing PMI,54.6,,9
3802,51.6,CNY,2017-02-28 19:54:00,51.2,better,Medium,Manufacturing PMI,51.3,,9
3803,51.7,CNY,2017-02-28 20:45:00,50.9,better,High,Caixin Manufacturing PMI,51.0,,9
