,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
3853,,GBP,2015-02-26 12:30:00,,,Medium,MPC Member Shafik Speaks,,,9
3854,,USD,2015-02-26 13:00:00,,,Medium,FOMC Member Lockhart Speaks,,,9
3855,-3.8%,NZD,2015-02-26 16:45:00,,,Medium,Building Consents m/m,-2.3%,,9
3856,1,GBP,2015-02-26 18:05:00,2,worse,Low,GfK Consumer Confidence,1,,9
3857,-5.1%,JPY,2015-02-26 18:30:00,-4.0%,worse,Medium,Household Spending y/y,-3.4%,,9
3858,2.2%,JPY,2015-02-26 18:30:00,2.2%,,Medium,Tokyo Core CPI y/y,2.2%,,9
3859,2.2%,JPY,2015-02-26 18:30:00,2.4%,worse,Low,National Core CPI y/y,2.5%,,9
3860,3.6%,JPY,2015-02-26 18:30:00,3.4%,worse,Low,Unemployment Rate,3.4%,,9
3861,4.0%,JPY,2015-02-26 18:50:00,2.9%,better,Medium,Prelim Industrial Production m/m,0.8%,worse,9
3862,-2.0%,JPY,2015-02-26 18:50:00,-1.2%,worse,Medium,Retail Sales y/y,0.1%,,9
3863,34.4,NZD,2015-02-26 19:00:00,,,High,ANZ Business Confidence,30.4,,9
3864,0.6%,AUD,2015-02-26 19:30:00,0.5%,better,Low,Private Sector Credit m/m,0.5%,,9
3865,-13.0%,JPY,2015-02-27 00:00:00,-11.1%,worse,Low,Housing Starts y/y,-14.7%,,9
3866,-0.8%,EUR,2015-02-27 02:00:00,-0.8%,,Low,German Import Prices m/m,-1.7%,,9
3867,0.9%,EUR,2015-02-27 00:00:00,0.6%,better,High,German Prelim CPI m/m,-1.1%,worse,9
3868,0.6%,EUR,2015-02-27 02:45:00,-0.3%,better,Medium,French Consumer Spending m/m,1.6%,better,9
3869,90.1,CHF,2015-02-27 03:00:00,89.1,better,Medium,KOF Economic Barometer,96.1,worse,9
3870,-1.1%,EUR,2015-02-27 03:00:00,-1.5%,better,Medium,Spanish Flash CPI y/y,-1.3%,better,9
3871,0.3%,EUR,2015-02-27 05:00:00,0.2%,better,Low,Italian Prelim CPI m/m,-0.4%,,9
3872,2.2%,USD,2015-02-27 08:30:00,2.1%,better,High,Prelim GDP q/q,2.6%,,9
3873,0.1%,USD,2015-02-27 08:30:00,0.0%,,Low,Prelim GDP Price Index q/q,0.0%,,9
3874,45.8,USD,2015-02-27 09:45:00,58.4,worse,Medium,Chicago PMI,59.4,,9
3875,1.7%,USD,2015-02-27 10:00:00,2.5%,worse,Medium,Pending Home Sales m/m,-1.5%,better,9
3876,95.4,USD,2015-02-27 10:00:00,94.2,better,Medium,Revised UoM Consumer Sentiment,93.6,,9
3877,2.8%,USD,2015-02-27 10:00:00,,,Low,Revised UoM Inflation Expectations,2.8%,,9
3878,,USD,2015-02-27 10:15:00,,,Medium,FOMC Member Dudley Speaks,,,9
3879,,USD,2015-02-27 13:30:00,,,Medium,FOMC Member Fischer Speaks,,,9
3880,49.9,CNY,2015-02-28 20:00:00,49.7,,High,Manufacturing PMI,49.8,,9
3881,53.9,CNY,2015-02-28 20:00:00,,,Medium,Non-Manufacturing PMI,53.7,,9
3882,1.7%,NZD,2015-02-15 16:45:00,1.3%,better,High,Retail Sales q/q,1.6%,,8
3883,1.5%,NZD,2015-02-15 16:45:00,1.1%,better,Medium,Core Retail Sales q/q,1.5%,,8
3884,2.1%,GBP,2015-02-15 18:16:00,,,Low,Rightmove HPI m/m,1.4%,,8
3885,0.6%,JPY,2015-02-15 18:50:00,0.9%,worse,High,Prelim GDP q/q,-0.5%,worse,8
3886,2.3%,JPY,2015-02-15 18:50:00,1.9%,better,Low,Prelim GDP Price Index y/y,2.0%,worse,8
3887,-1.5%,AUD,2015-02-15 19:30:00,,,Medium,New Motor Vehicle Sales m/m,2.6%,worse,8
3888,29.4%,CNY,2015-02-15 20:30:00,,,Low,Foreign Direct Investment ytd/y,1.7%,,8
3889,0.8%,JPY,2015-02-15 23:30:00,1.0%,worse,Low,Revised Industrial Production m/m,1.0%,,8
3890,23.3B,EUR,2015-02-16 05:00:00,21.3B,better,Low,Trade Balance,21.6B,better,8
3891,,EUR,2015-02-16 00:00:00,,,High,Eurogroup Meetings,,,8
3892,,EUR,2015-02-16 06:00:00,,,Low,German Buba Monthly Report,,,8
3893,,USD,2015-02-16 00:00:00,,,Non-Economic,Bank Holiday,,,8
3894,,AUD,2015-02-16 19:30:00,,,High,Monetary Policy Meeting Minutes,,,8
3895,5.76B,EUR,2015-02-17 04:00:00,3.27B,better,Low,Italian Trade Balance,3.54B,,8
3896,0.3%,GBP,2015-02-17 04:30:00,0.3%,,High,CPI y/y,0.5%,,8
3897,-3.7%,GBP,2015-02-17 04:30:00,-2.5%,worse,Medium,PPI Input m/m,-3.3%,worse,8
3898,1.1%,GBP,2015-02-17 04:30:00,1.2%,worse,Medium,RPI y/y,1.6%,,8
3899,1.4%,GBP,2015-02-17 04:30:00,1.3%,better,Low,Core CPI y/y,1.3%,,8
3900,9.8%,GBP,2015-02-17 04:30:00,10.3%,worse,Low,ONS HPI y/y,9.9%,,8
3901,-0.5%,GBP,2015-02-17 04:30:00,-0.2%,worse,Low,PPI Output m/m,-0.5%,worse,8
3902,53.0,EUR,2015-02-17 05:00:00,55.4,worse,High,German ZEW Economic Sentiment,48.4,,8
3903,52.7,EUR,2015-02-17 05:00:00,51.3,better,Medium,ZEW Economic Sentiment,45.2,,8
3904,,EUR,2015-02-17 00:00:00,,,Medium,ECOFIN Meetings,,,8
3905,-13.55B,CAD,2015-02-17 08:30:00,5.35B,worse,Medium,Foreign Securities Purchases,4.30B,,8
3906,7.8,USD,2015-02-17 08:30:00,8.9,worse,Medium,Empire State Manufacturing Index,10.0,,8
3907,10.1%,NZD,2015-02-17 09:33:00,,,High,GDT Price Index,9.4%,,8
3908,55,USD,2015-02-17 10:00:00,58,worse,Medium,NAHB Housing Market Index,57,,8
3909,,CHF,2015-02-17 12:00:00,,,High,SNB Chairman Jordan Speaks,,,8
3910,0.4%,AUD,2015-02-17 18:00:00,,,Low,CB Leading Index m/m,0.1%,,8
3911,0.1%,AUD,2015-02-17 18:30:00,,,Low,MI Leading Index m/m,0.0%,,8
3912,,CNY,2015-02-17 00:00:00,,,Non-Economic,Bank Holiday,,,8
3913,,JPY,2015-02-17 21:49:00,,,High,Monetary Policy Statement,,,8
3914,,JPY,2015-02-18 01:31:00,,,High,BOJ Press Conference,,,8
3915,2.1%,GBP,2015-02-18 04:30:00,1.7%,better,High,Average Earnings Index 3m/y,1.8%,better,8
3916,-38.6K,GBP,2015-02-18 04:30:00,-25.2K,better,High,Claimant Count Change,-35.8K,better,8
3917,0-0-9,GBP,2015-02-18 04:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,8
3918,0-0-9,GBP,2015-02-18 04:30:00,0-0-9,,Medium,MPC Asset Purchase Facility Votes,0-0-9,,8
3919,5.7%,GBP,2015-02-18 04:30:00,5.8%,better,Medium,Unemployment Rate,5.8%,,8
3920,-73.0,CHF,2015-02-18 05:00:00,,,Low,Credit Suisse Economic Expectations,-10.8,,8
3921,,EUR,2015-02-18 00:00:00,,,Low,Greek Presidential Elections,,,8
3922,0.37|1.4,EUR,2015-02-18 05:33:00,,,Medium,German 10-y Bond Auction,0.52|1.3,,8
3923,2.5%,CAD,2015-02-18 08:30:00,0.4%,better,High,Wholesale Sales m/m,-0.5%,worse,8
3924,1.05M,USD,2015-02-18 08:30:00,1.08M,worse,High,Building Permits,1.06M,better,8
3925,-0.8%,USD,2015-02-18 08:30:00,-0.4%,worse,High,PPI m/m,-0.3%,,8
3926,-0.1%,USD,2015-02-18 08:30:00,0.1%,worse,Medium,Core PPI m/m,0.3%,,8
3927,1.07M,USD,2015-02-18 08:30:00,1.07M,,Medium,Housing Starts,1.09M,,8
3928,79.4%,USD,2015-02-18 09:15:00,79.9%,worse,Medium,Capacity Utilization Rate,79.4%,worse,8
3929,0.2%,USD,2015-02-18 09:15:00,0.5%,worse,Medium,Industrial Production m/m,-0.3%,worse,8
3930,,USD,2015-02-18 14:00:00,,,High,FOMC Meeting Minutes,,,8
3931,35.4B,USD,2015-02-18 16:00:00,41.3B,worse,Low,TIC Long-Term Purchases,33.5B,,8
3932,-0.4%,NZD,2015-02-18 16:45:00,-0.2%,worse,High,PPI Input q/q,-1.5%,,8
3933,-0.1%,NZD,2015-02-18 16:45:00,-0.3%,better,Low,PPI Output q/q,-1.1%,,8
3934,,USD,2015-02-18 17:00:00,,,Medium,FOMC Member Powell Speaks,,,8
3935,-0.41T,JPY,2015-02-18 18:50:00,-0.95T,better,Medium,Trade Balance,-0.62T,better,8
3936,,CNY,2015-02-18 00:00:00,,,Non-Economic,Bank Holiday,,,8
3937,-0.3%,JPY,2015-02-18 23:30:00,-0.2%,,Low,All Industries Activity m/m,0.0%,,8
3938,,JPY,2015-02-19 00:00:00,,,Low,BOJ Monthly Report,,,8
3939,3.43B,CHF,2015-02-19 02:00:00,1.23B,better,Medium,Trade Balance,1.51B,,8
3940,-1.0%,EUR,2015-02-19 02:45:00,-0.9%,worse,Low,French Final CPI m/m,0.1%,,8
3941,17.8B,EUR,2015-02-19 04:00:00,23.3B,worse,Low,Current Account,19.9B,better,8
3942,1.62|2.0,EUR,2015-02-19 04:43:00,,,Low,Spanish 10-y Bond Auction,1.73|1.8,,8
3943,10,GBP,2015-02-19 06:00:00,7,better,Medium,CBI Industrial Order Expectations,4,,8
3944,,EUR,2015-02-19 07:30:00,,,High,ECB Monetary Policy Meeting Accounts,,,8
3945,283K,USD,2015-02-19 08:30:00,293K,better,High,Unemployment Claims,304K,,8
3946,-7,EUR,2015-02-19 09:59:00,-8,better,Low,Consumer Confidence,-9,,8
3947,5.2,USD,2015-02-19 10:00:00,8.8,worse,High,Philly Fed Manufacturing Index,6.3,,8
3948,0.2%,USD,2015-02-19 10:00:00,0.4%,worse,Low,CB Leading Index m/m,0.4%,worse,8
3949,-111B,USD,2015-02-19 10:30:00,-110B,,Low,Natural Gas Storage,-160B,,8
3950,7.7M,USD,2015-02-19 11:00:00,-1.8M,,Medium,Crude Oil Inventories,4.9M,,8
3951,,EUR,2015-02-19 11:30:00,,,Medium,German Buba President Weidmann Speaks,,,8
3952,,CAD,2015-02-19 12:15:00,,,Low,Gov Council Member Cote Speaks,,,8
3953,,CNY,2015-02-19 00:00:00,,,Non-Economic,Bank Holiday,,,8
3954,51.5,JPY,2015-02-19 20:35:00,52.6,worse,Low,Flash Manufacturing PMI,52.2,,8
3955,-0.6%,EUR,2015-02-20 02:00:00,-0.3%,worse,Low,German PPI m/m,-0.7%,,8
3956,47.7,EUR,2015-02-20 03:00:00,49.7,worse,High,French Flash Manufacturing PMI,49.2,,8
3957,53.4,EUR,2015-02-20 03:00:00,49.9,better,Medium,French Flash Services PMI,49.4,,8
3958,50.9,EUR,2015-02-20 03:30:00,51.8,worse,High,German Flash Manufacturing PMI,50.9,,8
3959,55.5,EUR,2015-02-20 03:30:00,54.3,better,Medium,German Flash Services PMI,54.0,better,8
3960,51.1,EUR,2015-02-20 04:00:00,51.6,worse,Medium,Flash Manufacturing PMI,51.0,,8
3961,53.9,EUR,2015-02-20 04:00:00,53.2,better,Medium,Flash Services PMI,52.7,better,8
3962,-0.3%,GBP,2015-02-20 04:30:00,-0.1%,worse,High,Retail Sales m/m,0.2%,worse,8
3963,-9.4B,GBP,2015-02-20 04:30:00,-9.5B,,Medium,Public Sector Net Borrowing,9.9B,better,8
3964,,EUR,2015-02-20 00:00:00,,,High,Eurogroup Meetings,,,8
3965,-2.3%,CAD,2015-02-20 08:30:00,-0.7%,worse,High,Core Retail Sales m/m,0.6%,worse,8
3966,-2.0%,CAD,2015-02-20 08:30:00,-0.3%,worse,Medium,Retail Sales m/m,0.4%,,8
3967,54.3,USD,2015-02-20 09:45:00,53.7,better,Medium,Flash Manufacturing PMI,53.9,,8
3968,0.98T,JPY,2015-02-08 18:50:00,0.95T,,Medium,Current Account,0.91T,,7
3969,2.5%,JPY,2015-02-08 18:50:00,,,Low,Bank Lending y/y,2.6%,,7
3970,,AUD,2015-02-08 19:15:00,,,High,RBA Gov Stevens Speaks,,,7
3971,1.3%,AUD,2015-02-08 19:30:00,,,Medium,ANZ Job Advertisements m/m,1.8%,,7
3972,39.1,JPY,2015-02-09 00:00:00,39.4,worse,Low,Consumer Confidence,38.8,,7
3973,45.6,JPY,2015-02-09 01:00:00,45.7,,Low,Economy Watchers Sentiment,45.2,,7
3974,21.8B,EUR,2015-02-09 02:00:00,18.2B,better,Low,German Trade Balance,17.9B,,7
3975,,All,2015-02-09 00:00:00,,,Medium,G20 Meetings,,,7
3976,12.4,EUR,2015-02-09 04:30:00,3.4,better,Low,Sentix Investor Confidence,0.9,,7
3977,187K,CAD,2015-02-09 08:13:00,184K,better,Low,Housing Starts,180K,,7
3978,4.9,USD,2015-02-09 10:00:00,,,Low,Labor Market Conditions Index m/m,7.3,better,7
3979,,USD,2015-02-09 16:00:00,,,Medium,FOMC Member Powell Speaks,,,7
3980,-0.3%,JPY,2015-02-09 18:50:00,0.1%,worse,Medium,Tertiary Industry Activity m/m,0.2%,,7
3981,3.4%,JPY,2015-02-09 18:50:00,3.6%,worse,Low,M2 Money Stock y/y,3.6%,,7
3982,0.2%,GBP,2015-02-09 19:01:00,,,Low,BRC Retail Sales Monitor y/y,-0.4%,,7
3983,3,AUD,2015-02-09 19:30:00,,,High,NAB Business Confidence,2,,7
3984,1.9%,AUD,2015-02-09 19:30:00,2.0%,,Medium,HPI q/q,1.4%,,7
3985,0.8%,CNY,2015-02-09 20:30:00,1.1%,worse,High,CPI y/y,1.5%,,7
3986,-4.3%,CNY,2015-02-09 20:30:00,-3.7%,worse,Medium,PPI y/y,-3.3%,,7
3987,3.1%,CHF,2015-02-10 01:45:00,3.2%,better,Low,Unemployment Rate,3.1%,better,7
3988,1.5%,EUR,2015-02-10 02:45:00,0.3%,better,Medium,French Industrial Production m/m,-0.2%,better,7
3989,-0.4%,CHF,2015-02-10 03:15:00,-0.4%,,Medium,CPI m/m,-0.5%,,7
3990,0.4%,EUR,2015-02-10 04:00:00,0.1%,better,Low,Italian Industrial Production m/m,0.3%,,7
3991,,All,2015-02-10 00:00:00,,,Medium,G20 Meetings,,,7
3992,0.1%,GBP,2015-02-10 04:30:00,0.3%,worse,High,Manufacturing Production m/m,0.8%,better,7
3993,-0.2%,GBP,2015-02-10 04:30:00,0.3%,worse,Low,Industrial Production m/m,-0.1%,,7
3994,,USD,2015-02-10 08:20:00,,,Medium,FOMC Member Lacker Speaks,,,7
3995,97.9,USD,2015-02-10 09:00:00,101.3,worse,Low,NFIB Small Business Index,100.4,,7
3996,0.7%,GBP,2015-02-10 09:35:00,,,Medium,NIESR GDP Estimate,0.5%,worse,7
3997,5.03M,USD,2015-02-10 10:00:00,5.03M,,Medium,JOLTS Job Openings,4.85M,worse,7
3998,0.1%,USD,2015-02-10 10:00:00,0.2%,better,Low,Final Wholesale Inventories m/m,0.8%,,7
3999,47.5,USD,2015-02-10 10:00:00,51.4,worse,Low,IBD/TIPP Economic Optimism,51.5,,7
4000,,CAD,2015-02-10 12:45:00,,,Medium,Gov Council Member Wilkins Speaks,,,7
4001,8.0%,AUD,2015-02-10 18:20:00,,,Medium,Westpac Consumer Sentiment,2.4%,,7
4002,,JPY,2015-02-10 00:00:00,,,Non-Economic,Bank Holiday,,,7
4003,2.7%,AUD,2015-02-10 19:30:00,2.3%,better,Medium,Home Loans m/m,-0.4%,better,7
4004,-1.0%,NZD,2015-02-10 21:02:00,,,Low,REINZ HPI m/m,-1.0%,,7
4005,,EUR,2015-02-11 00:00:00,,,High,Eurogroup Meetings,,,7
4006,2.36|1.6,GBP,2015-02-11 05:35:00,,,Low,30-y Bond Auction,2.70|1.8,,7
4007,4.9M,USD,2015-02-11 10:30:00,3.7M,,Medium,Crude Oil Inventories,6.3M,,7
4008,2.00|2.6,USD,2015-02-11 13:01:00,,,Medium,10-y Bond Auction,1.93|2.6,,7
4009,-17.5B,USD,2015-02-11 14:00:00,-2.6B,worse,Low,Federal Budget Balance,1.9B,,7
4010,50.9,NZD,2015-02-11 16:30:00,,,Medium,Business NZ Manufacturing Index,57.1,worse,7
4011,,AUD,2015-02-11 17:00:00,,,Medium,RBA Assist Gov Debelle Speaks,,,7
4012,8.3%,JPY,2015-02-11 18:50:00,2.4%,better,Medium,Core Machinery Orders m/m,1.3%,,7
4013,0.3%,JPY,2015-02-11 18:50:00,1.2%,worse,Low,PPI y/y,1.8%,,7
4014,4.0%,AUD,2015-02-11 19:00:00,,,Medium,MI Inflation Expectations,3.2%,,7
4015,7%,GBP,2015-02-11 19:01:00,10%,worse,Low,RICS House Price Balance,12%,better,7
4016,-12.2K,AUD,2015-02-11 19:30:00,-4.7K,worse,High,Employment Change,42.3K,better,7
4017,6.4%,AUD,2015-02-11 19:30:00,6.2%,worse,High,Unemployment Rate,6.1%,,7
4018,20.4%,JPY,2015-02-12 00:59:00,,,Low,Prelim Machine Tool Orders y/y,33.9%,,7
4019,-1.1%,EUR,2015-02-12 02:00:00,-1.0%,worse,Low,German Final CPI m/m,-1.0%,,7
4020,-0.6%,CHF,2015-02-12 03:28:00,-0.6%,,Medium,PPI m/m,-0.4%,,7
4021,0.0%,EUR,2015-02-12 05:00:00,0.3%,worse,Low,Industrial Production m/m,0.1%,worse,7
4022,,EUR,2015-02-12 00:00:00,,,High,EU Economic Summit,,,7
4023,,GBP,2015-02-12 05:30:00,,,High,BOE Gov Carney Speaks,,,7
4024,,GBP,2015-02-12 05:30:00,,,High,BOE Inflation Report,,,7
4025,,GBP,2015-02-12 05:30:00,,,Medium,BOE Inflation Letter,,,7
4026,0.1%,CAD,2015-02-12 08:30:00,0.2%,worse,Medium,NHPI m/m,0.1%,,7
4027,-0.9%,USD,2015-02-12 08:30:00,-0.4%,worse,High,Core Retail Sales m/m,-0.9%,better,7
4028,-0.8%,USD,2015-02-12 08:30:00,-0.4%,worse,High,Retail Sales m/m,-0.9%,,7
4029,304K,USD,2015-02-12 08:30:00,282K,worse,High,Unemployment Claims,279K,,7
4030,0.1%,USD,2015-02-12 10:00:00,0.2%,better,Medium,Business Inventories m/m,0.2%,,7
4031,-160B,USD,2015-02-12 10:30:00,-165B,,Low,Natural Gas Storage,-115B,,7
4032,2.56|2.3,USD,2015-02-12 13:01:00,,,Low,30-y Bond Auction,2.43|2.3,,7
4033,1.3%,NZD,2015-02-12 16:45:00,,,Low,FPI m/m,0.3%,,7
4034,,AUD,2015-02-12 17:30:00,,,High,RBA Gov Stevens Speaks,,,7
4035,0.9%,CNY,2015-02-12 21:00:00,,,Low,CB Leading Index m/m,1.1%,,7
4036,0.1%,EUR,2015-02-13 01:30:00,0.1%,,Medium,French Prelim GDP q/q,0.3%,,7
4037,0.7%,EUR,2015-02-13 02:00:00,0.3%,better,Medium,German Prelim GDP q/q,0.1%,,7
4038,-0.4%,EUR,2015-02-13 02:00:00,0.4%,worse,Low,German WPI m/m,-1.0%,,7
4039,0.0%,EUR,2015-02-13 02:45:00,-0.1%,better,Medium,French Prelim Private Payrolls q/q,-0.3%,worse,7
4040,0.0%,EUR,2015-02-13 04:00:00,0.0%,,Medium,Italian Prelim GDP q/q,-0.1%,,7
4041,1470B,CNY,2015-02-13 04:02:00,1355B,better,Medium,New Loans,697B,,7
4042,10.8%,CNY,2015-02-13 04:02:00,12.1%,worse,Low,M2 Money Supply y/y,12.2%,,7
4043,0.4%,GBP,2015-02-13 04:30:00,2.6%,worse,Low,Construction Output m/m,-1.8%,,7
4044,0.3%,EUR,2015-02-13 05:00:00,0.2%,better,Medium,Flash GDP q/q,0.2%,,7
4045,1.7%,CAD,2015-02-13 08:30:00,0.8%,better,High,Manufacturing Sales m/m,-1.3%,,7
4046,-2.8%,USD,2015-02-13 08:30:00,-3.1%,better,Medium,Import Prices m/m,-1.9%,better,7
4047,0.1%,GBP,2015-02-13 09:30:00,,,Low,CB Leading Index m/m,-0.3%,,7
4048,93.6,USD,2015-02-13 10:00:00,98.2,worse,High,Prelim UoM Consumer Sentiment,98.1,,7
4049,2.8%,USD,2015-02-13 10:00:00,,,Low,Prelim UoM Inflation Expectations,2.5%,,7
4050,49.0,AUD,2015-02-01 17:25:00,,,Low,AIG Manufacturing Index,46.9,,6
4051,0.1%,AUD,2015-02-01 18:30:00,,,Low,MI Inflation Gauge m/m,0.0%,,6
4052,52.2,JPY,2015-02-01 20:35:00,52.1,,Low,Final Manufacturing PMI,52.1,,6
4053,49.7,CNY,2015-02-01 20:45:00,49.8,,High,Caixin Manufacturing PMI,49.8,,6
4054,-20.4%,AUD,2015-02-02 00:30:00,,,Low,Commodity Prices y/y,-20.6%,better,6
4055,54.7,EUR,2015-02-02 03:15:00,54.2,better,Medium,Spanish Manufacturing PMI,53.8,,6
4056,48.2,CHF,2015-02-02 03:30:00,54.5,worse,Low,Manufacturing PMI,54.0,,6
4057,49.9,EUR,2015-02-02 03:45:00,49.3,better,Medium,Italian Manufacturing PMI,48.4,,6
4058,49.2,EUR,2015-02-02 03:50:00,49.5,,Low,French Final Manufacturing PMI,49.5,,6
4059,50.9,EUR,2015-02-02 03:55:00,51.0,,Medium,German Final Manufacturing PMI,51.0,,6
4060,51.0,EUR,2015-02-02 04:00:00,51.0,,Low,Final Manufacturing PMI,51.0,,6
4061,53.0,GBP,2015-02-02 04:30:00,52.9,,High,Manufacturing PMI,52.7,,6
4062,0.0%,USD,2015-02-02 08:30:00,0.0%,,Medium,Core PCE Price Index m/m,0.0%,,6
4063,-0.3%,USD,2015-02-02 08:30:00,-0.1%,worse,Medium,Personal Spending m/m,0.5%,worse,6
4064,0.3%,USD,2015-02-02 08:30:00,0.2%,better,Low,Personal Income m/m,0.3%,worse,6
4065,51.0,CAD,2015-02-02 09:30:00,,,Low,Manufacturing PMI,53.9,,6
4066,53.9,USD,2015-02-02 09:45:00,54.1,,Low,Final Manufacturing PMI,53.7,,6
4067,53.5,USD,2015-02-02 10:00:00,54.9,worse,High,ISM Manufacturing PMI,55.5,,6
4068,0.4%,USD,2015-02-02 10:00:00,0.9%,worse,Low,Construction Spending m/m,-0.2%,,6
4069,35.0,USD,2015-02-02 10:00:00,40.1,worse,Low,ISM Manufacturing Prices,38.5,,6
4070,,USD,2015-02-02 14:00:00,,,Low,Loan Officer Survey,,,6
4071,37.4%,JPY,2015-02-02 18:50:00,40.1%,worse,Low,Monetary Base y/y,38.2%,,6
4072,-0.9%,NZD,2015-02-02 19:00:00,,,Low,ANZ Commodity Prices m/m,-4.4%,,6
4073,-3.3%,AUD,2015-02-02 19:30:00,-4.8%,better,High,Building Approvals m/m,7.7%,,6
4074,-0.44B,AUD,2015-02-02 19:30:00,-0.85B,better,High,Trade Balance,-1.02B,worse,6
4075,2.25%,AUD,2015-02-02 22:30:00,2.50%,worse,High,Cash Rate,2.50%,,6
4076,,AUD,2015-02-02 22:30:00,,,High,RBA Rate Statement,,,6
4077,0.31|2.7,JPY,2015-02-02 22:45:00,,,Low,10-y Bond Auction,0.30|3.4,,6
4078,1.52B,CHF,2015-02-03 02:00:00,2.17B,worse,Medium,Trade Balance,3.80B,worse,6
4079,78.0K,EUR,2015-02-03 03:00:00,83.4K,better,High,Spanish Unemployment Change,-64.4K,,6
4080,59.1,GBP,2015-02-03 04:30:00,56.9,better,High,Construction PMI,57.6,,6
4081,-1.0%,EUR,2015-02-03 05:00:00,-0.7%,worse,Low,PPI m/m,-0.3%,,6
4082,-0.4%,EUR,2015-02-03 05:00:00,-0.1%,worse,Low,Italian Prelim CPI m/m,0.0%,,6
4083,-7.6%,CAD,2015-02-03 08:30:00,-8.8%,better,Medium,RMPI m/m,-5.7%,,6
4084,-1.6%,CAD,2015-02-03 08:30:00,-0.5%,worse,Low,IPPI m/m,-0.5%,worse,6
4085,-3.4%,USD,2015-02-03 10:00:00,-1.8%,worse,Medium,Factory Orders m/m,-1.7%,worse,6
4086,9.4%,NZD,2015-02-03 10:06:00,,,High,GDT Price Index,1.0%,,6
4087,16.7M,USD,2015-02-03 00:00:00,17.0M,worse,Low,Total Vehicle Sales,16.9M,,6
4088,1.2%,NZD,2015-02-03 16:45:00,0.8%,better,High,Employment Change q/q,0.9%,better,6
4089,5.7%,NZD,2015-02-03 16:45:00,5.3%,worse,High,Unemployment Rate,5.4%,,6
4090,0.5%,NZD,2015-02-03 16:45:00,0.5%,,Low,Labor Cost Index q/q,0.5%,,6
4091,49.9,AUD,2015-02-03 17:30:00,,,Low,AIG Services Index,47.5,,6
4092,,NZD,2015-02-03 19:00:00,,,High,RBNZ Gov Wheeler Speaks,,,6
4093,-1.3%,GBP,2015-02-03 19:01:00,,,Low,BRC Shop Price Index y/y,-1.7%,,6
4094,2,AUD,2015-02-03 19:30:00,,,Medium,NAB Quarterly Business Confidence,6,,6
4095,1.6%,JPY,2015-02-03 20:30:00,1.6%,,Medium,Average Cash Earnings y/y,0.1%,better,6
4096,51.8,CNY,2015-02-03 20:45:00,,,Medium,Caixin Services PMI,53.4,,6
4097,56.7,EUR,2015-02-04 03:15:00,54.5,better,Medium,Spanish Services PMI,54.3,,6
4098,51.2,EUR,2015-02-04 03:45:00,49.9,better,Medium,Italian Services PMI,49.4,,6
4099,49.4,EUR,2015-02-04 03:50:00,49.5,,Low,French Final Services PMI,49.5,,6
4100,54.0,EUR,2015-02-04 03:55:00,52.7,better,Medium,German Final Services PMI,52.7,,6
4101,52.7,EUR,2015-02-04 04:00:00,52.3,better,Low,Final Services PMI,52.3,,6
4102,57.2,GBP,2015-02-04 04:30:00,56.6,better,High,Services PMI,55.8,,6
4103,0.3%,EUR,2015-02-04 05:00:00,-0.1%,better,Medium,Retail Sales m/m,0.7%,better,6
4104,213K,USD,2015-02-04 08:15:00,224K,worse,High,ADP Non-Farm Employment Change,253K,better,6
4105,54.2,USD,2015-02-04 09:45:00,54.3,,Low,Final Services PMI,54.0,,6
4106,45.4,CAD,2015-02-04 10:00:00,53.8,worse,High,Ivey PMI,55.4,,6
4107,56.7,USD,2015-02-04 10:00:00,56.6,,High,ISM Non-Manufacturing PMI,56.2,,6
4108,6.3M,USD,2015-02-04 10:30:00,4.0M,,Medium,Crude Oil Inventories,8.9M,,6
4109,-1.9%,AUD,2015-02-04 19:00:00,,,Low,HIA New Home Sales m/m,2.2%,,6
4110,0.2%,AUD,2015-02-04 19:30:00,0.3%,worse,High,Retail Sales m/m,0.1%,,6
4111,1.46|2.7,JPY,2015-02-04 22:45:00,,,Low,30-y Bond Auction,1.12|3.6,,6
4112,-6,CHF,2015-02-05 01:45:00,-13,better,Low,SECO Consumer Climate,-11,,6
4113,4.2%,EUR,2015-02-05 02:00:00,1.4%,better,Medium,German Factory Orders m/m,-2.4%,,6
4114,2.0%,GBP,2015-02-05 03:00:00,0.1%,better,Medium,Halifax HPI m/m,1.1%,better,6
4115,,EUR,2015-02-05 04:00:00,,,Medium,ECB Economic Bulletin,,,6
4116,46.6,EUR,2015-02-05 04:10:00,,,Low,Retail PMI,47.6,,6
4117,,EUR,2015-02-05 05:00:00,,,Medium,EU Economic Forecasts,,,6
4118,0.61|1.9,EUR,2015-02-05 05:00:00,,,Low,French 10-y Bond Auction,0.79|2.0,,6
4119,0.50%,GBP,2015-02-05 07:00:00,0.50%,,High,Official Bank Rate,0.50%,,6
4120,375B,GBP,2015-02-05 07:00:00,375B,,Medium,Asset Purchase Facility,375B,,6
4121,17.6%,USD,2015-02-05 07:30:00,,,Low,Challenger Job Cuts y/y,6.6%,,6
4122,-0.6B,CAD,2015-02-05 08:30:00,-1.2B,better,High,Trade Balance,-0.3B,better,6
4123,-46.6B,USD,2015-02-05 08:30:00,-38.2B,worse,High,Trade Balance,-39.8B,worse,6
