,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
3351,5.9,EUR,2011-03-29 01:00:00,5.9,,Medium,German GfK Consumer Climate,6.0,,13
3352,0.5%,EUR,2011-03-29 00:00:00,0.4%,better,Medium,German Prelim CPI m/m,0.5%,,13
3353,0.9%,EUR,2011-03-29 01:45:00,0.6%,better,Medium,French Consumer Spending m/m,-0.3%,better,13
3354,-10.5B,GBP,2011-03-29 03:30:00,-10.3B,,High,Current Account,-8.7B,better,13
3355,-0.5%,GBP,2011-03-29 03:30:00,-0.6%,better,Medium,Final GDP q/q,-0.6%,,13
3356,2.0B,GBP,2011-03-29 03:30:00,1.2B,better,Medium,Net Lending to Individuals m/m,1.6B,,13
3357,-0.3%,GBP,2011-03-29 03:30:00,0.7%,worse,Low,M4 Money Supply m/m,0.8%,,13
3358,47K,GBP,2011-03-29 03:30:00,47K,,Low,Mortgage Approvals,46K,,13
3359,0.0%,GBP,2011-03-29 03:30:00,-2.3%,better,Low,Revised Business Investment q/q,-2.5%,,13
3360,-3.1%,USD,2011-03-29 08:00:00,-3.1%,,Medium,S&P/CS Composite-20 HPI y/y,-2.4%,,13
3361,63.4,USD,2011-03-29 09:00:00,64.9,worse,High,CB Consumer Confidence,72.0,better,13
3362,,GBP,2011-03-29 10:00:00,,,Medium,MPC Member Weale Speaks,,,13
3363,-9.7%,NZD,2011-03-29 16:45:00,,,High,Building Consents m/m,9.1%,worse,13
3364,0.4%,JPY,2011-03-29 18:50:00,-0.1%,better,Medium,Prelim Industrial Production m/m,1.3%,worse,13
3365,3.6%,EUR,2011-03-30 02:00:00,,,Low,Spanish Flash CPI y/y,3.6%,,13
3366,-0.5%,GBP,2011-03-30 03:30:00,-0.6%,better,Low,Index of Services 3m/3m,-0.6%,better,13
3367,53.5,EUR,2011-03-30 04:00:00,,,Low,Retail PMI,49.9,,13
3368,2.24,CHF,2011-03-30 04:30:00,2.16,,High,KOF Economic Barometer,2.19,,13
3369,15,GBP,2011-03-30 05:00:00,-1,better,Medium,CBI Realized Sales,6,,13
3370,4.80|1.5,EUR,2011-03-30 05:28:00,,,Medium,Italian 10-y Bond Auction,4.84|1.3,,13
3371,-38.6%,USD,2011-03-30 06:30:00,,,Low,Challenger Job Cuts y/y,20.0%,,13
3372,201K,USD,2011-03-30 07:15:00,205K,,High,ADP Non-Farm Employment Change,208K,worse,13
3373,1.8%,CAD,2011-03-30 07:30:00,0.6%,better,Medium,RMPI m/m,0.4%,,13
3374,0.7%,CAD,2011-03-30 07:30:00,0.4%,better,Low,IPPI m/m,0.4%,better,13
3375,2.9M,USD,2011-03-30 09:30:00,1.6M,,Medium,Crude Oil Inventories,2.1M,,13
3376,,GBP,2011-03-30 10:30:00,,,Medium,MPC Member Fisher Speaks,,,13
3377,-28,GBP,2011-03-30 18:01:00,-29,better,Medium,GfK Consumer Confidence,-28,,13
3378,46.4,JPY,2011-03-30 18:15:00,,,Low,Final Manufacturing PMI,52.9,,13
3379,-7.4%,AUD,2011-03-30 19:30:00,4.2%,worse,High,Building Approvals m/m,-11.6%,better,13
3380,0.5%,AUD,2011-03-30 19:30:00,0.4%,better,High,Retail Sales m/m,0.4%,,13
3381,0.5%,AUD,2011-03-30 19:30:00,0.3%,better,Medium,Private Sector Credit m/m,0.3%,,13
3382,0.3%,JPY,2011-03-30 20:30:00,0.3%,,Medium,Average Cash Earnings y/y,0.4%,better,13
3383,-8.7,NZD,2011-03-30 21:00:00,,,High,ANZ Business Confidence,34.5,,13
3384,,EUR,2011-03-30 22:15:00,,,Medium,ECB President Trichet Speaks,,,13
3385,10.1%,JPY,2011-03-31 00:00:00,7.5%,better,Low,Housing Starts y/y,2.7%,,13
3386,-0.3%,EUR,2011-03-31 01:00:00,0.4%,worse,Medium,German Retail Sales m/m,0.4%,worse,13
3387,0.5%,GBP,2011-03-31 01:00:00,-0.1%,better,High,Nationwide HPI m/m,0.7%,better,13
3388,-55K,EUR,2011-03-31 02:55:00,-23K,better,Medium,German Unemployment Change,-54K,better,13
3389,,GBP,2011-03-31 03:30:00,,,Medium,BOE Credit Conditions Survey,,,13
3390,2.6%,EUR,2011-03-31 04:00:00,2.4%,better,Medium,CPI Flash Estimate y/y,2.4%,,13
3391,0.4%,EUR,2011-03-31 04:00:00,0.4%,,Low,Italian Prelim CPI m/m,0.3%,,13
3392,,GBP,2011-03-31 05:15:00,,,Medium,MPC Member Miles Speaks,,,13
3393,0.5%,CAD,2011-03-31 07:30:00,0.5%,,High,GDP m/m,0.5%,,13
3394,388K,USD,2011-03-31 07:30:00,379K,worse,High,Unemployment Claims,394K,worse,13
3395,70.6,USD,2011-03-31 08:45:00,70.1,better,Medium,Chicago PMI,71.2,,13
3396,-0.1%,USD,2011-03-31 09:00:00,0.7%,worse,Medium,Factory Orders m/m,3.3%,better,13
3397,12B,USD,2011-03-31 09:30:00,-2B,,Low,Natural Gas Storage,-6B,,13
3398,,USD,2011-03-31 11:45:00,,,Low,FOMC Member Tarullo Speaks,,,13
3399,3.1%,NZD,2011-03-31 16:45:00,,,Low,Manufacturing Sales q/q,0.1%,worse,13
3400,47.9,AUD,2011-03-31 17:20:00,,,Low,AIG Manufacturing Index,51.1,,13
3401,6,JPY,2011-03-31 18:50:00,6,,High,Tankan Manufacturing Index,5,,13
3402,3,JPY,2011-03-31 18:50:00,2,better,Medium,Tankan Non-Manufacturing Index,1,,13
3403,53.4,CNY,2011-03-31 20:00:00,54.6,worse,High,Manufacturing PMI,52.2,,13
3404,51.8,CNY,2011-03-31 21:30:00,,,Medium,Caixin Manufacturing PMI,52.5,,13
3405,41.3%,AUD,2011-04-01 00:30:00,,,Medium,Commodity Prices y/y,44.9%,worse,13
3406,1.5%,CHF,2011-04-01 02:15:00,-0.8%,better,High,Retail Sales y/y,-2.4%,better,13
3407,51.6,EUR,2011-04-01 02:15:00,,,Medium,Spanish Manufacturing PMI,52.1,,13
3408,59.3,CHF,2011-04-01 02:30:00,62.2,worse,Medium,Manufacturing PMI,63.5,,13
3409,56.2,EUR,2011-04-01 02:45:00,58.0,worse,Medium,Italian Manufacturing PMI,59.0,,13
3410,55.4,EUR,2011-04-01 02:50:00,56.6,worse,Low,French Final Manufacturing PMI,56.6,,13
3411,60.9,EUR,2011-04-01 02:55:00,60.9,,Low,German Final Manufacturing PMI,60.9,,13
3412,57.5,EUR,2011-04-01 03:00:00,57.7,,Low,Final Manufacturing PMI,57.7,,13
3413,8.4%,EUR,2011-04-01 03:00:00,8.5%,better,Low,Italian Monthly Unemployment Rate,8.6%,,13
3414,8.5%,EUR,2011-04-01 03:00:00,8.3%,worse,Low,Italian Quarterly Unemployment Rate,8.4%,worse,13
3415,57.1,GBP,2011-04-01 03:30:00,60.7,worse,High,Manufacturing PMI,60.9,worse,13
3416,9.9%,EUR,2011-04-01 04:00:00,9.9%,,Medium,Unemployment Rate,10.0%,worse,13
3417,,USD,2011-04-01 07:15:00,,,Medium,FOMC Member Plosser Speaks,,,13
3418,216K,USD,2011-04-01 07:30:00,191K,better,High,Non-Farm Employment Change,194K,,13
3419,8.8%,USD,2011-04-01 07:30:00,8.9%,better,High,Unemployment Rate,8.9%,,13
3420,0.0%,USD,2011-04-01 07:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.0%,,13
3421,61.2,USD,2011-04-01 09:00:00,61.1,,High,ISM Manufacturing PMI,61.4,,13
3422,-1.4%,USD,2011-04-01 09:00:00,-0.1%,worse,Low,Construction Spending m/m,-1.8%,worse,13
3423,,USD,2011-04-01 09:00:00,,,Low,FOMC Member Dudley Speaks,,,13
3424,85.0,USD,2011-04-01 09:00:00,83.1,better,Low,ISM Manufacturing Prices,82.0,,13
3425,13.1M,USD,2011-04-01 00:00:00,13.3M,worse,Low,Total Vehicle Sales,13.4M,,13
3426,,NZD,2011-04-02 09:00:00,,,Non-Economic,Daylight Saving Time Shift,,,13
3427,,AUD,2011-04-02 11:00:00,,,Non-Economic,Daylight Saving Time Shift,,,13
3428,60.2,CNY,2011-04-02 20:00:00,,,Low,Non-Manufacturing PMI,44.1,,13
3429,0.8%,GBP,2011-03-20 18:31:00,,,Medium,Rightmove HPI m/m,3.1%,,12
3430,,JPY,2011-03-20 00:00:00,,,Non-Economic,Bank Holiday,,,12
3431,,GBP,2011-03-20 19:01:00,,,Low,BOE Quarterly Bulletin,,,12
3432,5.3%,NZD,2011-03-20 21:00:00,,,Low,Credit Card Spending y/y,5.5%,,12
3433,,EUR,2011-03-21 00:00:00,,,Medium,ECOFIN Meetings,,,12
3434,,EUR,2011-03-21 06:00:00,,,Low,German Buba Monthly Report,,,12
3435,,EUR,2011-03-21 09:00:00,,,High,ECB President Trichet Speaks,,,12
3436,4.88M,USD,2011-03-21 09:00:00,5.15M,worse,High,Existing Home Sales,5.40M,better,12
3437,2.9%,JPY,2011-03-21 23:30:00,2.7%,better,Low,All Industries Activity m/m,-0.3%,,12
3438,2.49B,CHF,2011-03-22 02:00:00,2.13B,better,Medium,Trade Balance,2.04B,better,12
3439,4.4%,GBP,2011-03-22 04:30:00,4.2%,better,High,CPI y/y,4.0%,,12
3440,10.3B,GBP,2011-03-22 04:30:00,6.8B,worse,High,Public Sector Net Borrowing,-6.3B,better,12
3441,5.5%,GBP,2011-03-22 04:30:00,5.2%,better,Medium,RPI y/y,5.1%,,12
3442,3.4%,GBP,2011-03-22 04:30:00,3.2%,better,Low,Core CPI y/y,3.0%,,12
3443,,CHF,2011-03-22 05:30:00,,,Medium,SNB Chairman Hildebrand Speaks,,,12
3444,5,GBP,2011-03-22 06:00:00,-5,better,Medium,CBI Industrial Order Expectations,-8,,12
3445,,USD,2011-03-22 06:35:00,,,Medium,FOMC Member Fisher Speaks,,,12
3446,0.0%,CAD,2011-03-22 07:30:00,0.8%,worse,High,Core Retail Sales m/m,0.6%,,12
3447,0.8%,CAD,2011-03-22 07:30:00,0.7%,better,Medium,Leading Index m/m,0.4%,better,12
3448,-0.3%,CAD,2011-03-22 07:30:00,1.1%,worse,Medium,Retail Sales m/m,-0.2%,,12
3449,,USD,2011-03-22 07:30:00,,,Medium,Treasury Sec Geithner Speaks,,,12
3450,20,USD,2011-03-22 08:59:00,23,worse,Low,Richmond Manufacturing Index,25,,12
3451,,GBP,2011-03-22 09:00:00,,,Medium,MPC Member Sentance Speaks,,,12
3452,-0.3%,USD,2011-03-22 09:00:00,-0.2%,worse,Low,HPI m/m,-1.0%,worse,12
3453,,GBP,2011-03-22 13:00:00,,,Medium,MPC Member Sentance Speaks,,,12
3454,,CAD,2011-03-22 15:00:00,,,Medium,Annual Budget Release,,,12
3455,-3.52B,NZD,2011-03-22 16:45:00,-2.13B,worse,High,Current Account,-0.03B,better,12
3456,1-0-8,GBP,2011-03-23 04:30:00,1-0-8,,High,MPC Asset Purchase Facility Votes,1-0-8,,12
3457,3-0-6,GBP,2011-03-23 04:30:00,3-0-6,,High,MPC Official Bank Rate Votes,3-0-6,,12
3458,29.9K,GBP,2011-03-23 04:30:00,29.4K,better,Medium,High Street Lending,29.2K,,12
3459,0.1%,EUR,2011-03-23 05:00:00,1.4%,worse,Medium,Industrial New Orders m/m,2.7%,better,12
3460,,USD,2011-03-23 06:00:00,,,Medium,FOMC Member Fisher Speaks,,,12
3461,3.24|2.2,EUR,2011-03-23 06:04:00,,,Medium,German 10-y Bond Auction,3.28|1.9,,12
3462,,GBP,2011-03-23 07:30:00,,,High,Annual Budget Release,,,12
3463,6.2,EUR,2011-03-23 09:00:00,5.1,better,Medium,Belgian NBB Business Climate,5.8,,12
3464,250K,USD,2011-03-23 09:00:00,291K,worse,High,New Home Sales,301K,better,12
3465,2.1M,USD,2011-03-23 09:30:00,2.0M,,Medium,Crude Oil Inventories,1.7M,,12
3466,-11,EUR,2011-03-23 10:00:00,-11,,Low,Consumer Confidence,-10,,12
3467,,USD,2011-03-23 11:00:00,,,High,Fed Chairman Bernanke Speaks,,,12
3468,0.2%,NZD,2011-03-23 16:45:00,0.1%,better,High,GDP q/q,-0.2%,,12
3469,0.1%,AUD,2011-03-23 18:00:00,,,Medium,CB Leading Index m/m,0.7%,,12
3470,0.56T,JPY,2011-03-23 19:28:00,0.68T,worse,Medium,Trade Balance,0.27T,better,12
3471,,AUD,2011-03-23 19:30:00,,,Medium,RBA Financial Stability Review,,,12
3472,,AUD,2011-03-23 21:15:00,,,Medium,RBA Assist Gov Edey Speaks,,,12
3473,52.5,CNY,2011-03-23 21:30:00,,,Medium,Caixin Flash Manufacturing PMI,51.7,,12
3474,56.6,EUR,2011-03-24 03:00:00,56.1,better,Medium,French Flash Manufacturing PMI,55.7,better,12
3475,60.7,EUR,2011-03-24 03:00:00,59.6,better,Medium,French Flash Services PMI,59.7,worse,12
3476,60.9,EUR,2011-03-24 03:30:00,62.1,worse,Medium,German Flash Manufacturing PMI,62.7,,12
3477,60.1,EUR,2011-03-24 03:30:00,58.5,better,Medium,German Flash Services PMI,58.6,worse,12
3478,57.7,EUR,2011-03-24 04:00:00,58.3,worse,Medium,Flash Manufacturing PMI,59.0,,12
3479,56.9,EUR,2011-03-24 04:00:00,56.4,better,Medium,Flash Services PMI,56.8,worse,12
3480,,GBP,2011-03-24 04:00:00,,,Medium,MPC Member Dale Speaks,,,12
3481,,EUR,2011-03-24 00:00:00,,,Medium,EU Economic Summit,,,12
3482,-0.8%,GBP,2011-03-24 04:30:00,-0.5%,worse,High,Retail Sales m/m,1.5%,worse,12
3483,-0.6%,USD,2011-03-24 07:30:00,2.1%,worse,High,Core Durable Goods Orders m/m,-3.0%,better,12
3484,382K,USD,2011-03-24 07:30:00,388K,better,High,Unemployment Claims,387K,,12
3485,-0.9%,USD,2011-03-24 07:30:00,1.2%,worse,Medium,Durable Goods Orders m/m,3.6%,better,12
3486,-6B,USD,2011-03-24 09:30:00,-11B,,Low,Natural Gas Storage,-56B,,12
3487,,CHF,2011-03-24 12:00:00,,,Low,Gov Board Member Danthine Speaks,,,12
3488,,NZD,2011-03-24 17:30:00,,,High,RBNZ Gov Bollard Speaks,,,12
3489,-0.3%,JPY,2011-03-24 18:30:00,-0.3%,,Medium,Tokyo Core CPI y/y,-0.4%,,12
3490,-0.3%,JPY,2011-03-24 18:30:00,-0.3%,,Low,National Core CPI y/y,-0.2%,,12
3491,,USD,2011-03-24 18:30:00,,,Low,FOMC Member Duke Speaks,,,12
3492,-1.0%,JPY,2011-03-24 18:50:00,-1.1%,better,Low,SPPI y/y,-1.1%,,12
3493,1.1%,EUR,2011-03-25 02:00:00,1.0%,better,Low,German Import Prices m/m,1.5%,,12
3494,111.1,EUR,2011-03-25 04:00:00,110.6,better,High,German Ifo Business Climate,111.3,,12
3495,2.0%,EUR,2011-03-25 04:00:00,1.7%,better,Medium,M3 Money Supply y/y,1.5%,,12
3496,2.6%,EUR,2011-03-25 04:00:00,2.6%,,Low,Private Loans y/y,2.4%,,12
3497,-0.3%,EUR,2011-03-25 04:00:00,0.4%,worse,Low,Italian Retail Sales m/m,0.2%,,12
3498,,USD,2011-03-25 04:00:00,,,Medium,FOMC Member Kocherlakota Speaks,,,12
3499,,EUR,2011-03-25 00:00:00,,,High,EU Economic Summit,,,12
3500,,CHF,2011-03-25 05:00:00,,,Low,SNB Quarterly Bulletin,,,12
3501,,USD,2011-03-25 06:30:00,,,Medium,FOMC Member Fisher Speaks,,,12
3502,3.1%,USD,2011-03-25 07:30:00,3.0%,better,Medium,Final GDP q/q,2.8%,,12
3503,0.4%,USD,2011-03-25 07:30:00,0.4%,,Low,Final GDP Price Index q/q,0.4%,,12
3504,67.5,USD,2011-03-25 08:55:00,68.1,worse,Medium,Revised UoM Consumer Sentiment,68.2,,12
3505,4.6%,USD,2011-03-25 08:55:00,,,Low,Revised UoM Inflation Expectations,4.6%,,12
3506,,USD,2011-03-25 11:15:00,,,Medium,FOMC Member Plosser Speaks,,,12
3507,,CAD,2011-03-26 09:30:00,,,Medium,BOC Gov Carney Speaks,,,12
3508,,CHF,2011-03-26 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,12
3509,,EUR,2011-03-26 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,12
3510,,GBP,2011-03-26 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,12
3511,,CAD,2011-03-13 02:00:00,,,Non-Economic,Daylight Saving Time Shift,,,11
3512,,USD,2011-03-13 02:00:00,,,Non-Economic,Daylight Saving Time Shift,,,11
3513,2.3%,NZD,2011-03-13 16:55:00,,,Medium,REINZ HPI m/m,-2.6%,,11
3514,536B,CNY,2011-03-13 21:07:00,604B,worse,Medium,New Loans,1040B,,11
3515,15.7%,CNY,2011-03-13 21:07:00,17.0%,worse,Low,M2 Money Supply y/y,17.2%,,11
3516,,GBP,2011-03-13 21:30:00,,,High,BOE Gov King Speaks,,,11
3517,1.3%,JPY,2011-03-13 23:30:00,2.4%,worse,Low,Revised Industrial Production m/m,2.4%,,11
3518,40.6,JPY,2011-03-14 00:00:00,41.6,worse,Low,Consumer Confidence,41.1,,11
3519,,JPY,2011-03-14 00:48:00,,,High,Monetary Policy Statement,,,11
3520,<0.10%,JPY,2011-03-14 00:48:00,<0.10%,,High,Overnight Call Rate,<0.10%,,11
3521,,JPY,2011-03-14 02:16:00,,,High,BOJ Press Conference,,,11
3522,,EUR,2011-03-14 00:00:00,,,Medium,Eurogroup Meetings,,,11
3523,0.3%,EUR,2011-03-14 05:00:00,0.4%,worse,Medium,Industrial Production m/m,0.3%,better,11
3524,,EUR,2011-03-14 07:00:00,,,Medium,German Buba President Weber Speaks,,,11
3525,76.4%,CAD,2011-03-14 07:30:00,79.1%,worse,Medium,Capacity Utilization Rate,76.2%,worse,11
3526,,AUD,2011-03-14 17:05:00,,,Medium,RBA Assist Gov Debelle Speaks,,,11
3527,,AUD,2011-03-14 19:30:00,,,High,Monetary Policy Meeting Minutes,,,11
3528,0.2%,AUD,2011-03-14 19:30:00,,,Medium,New Motor Vehicle Sales m/m,-2.4%,worse,11
3529,27.1%,CNY,2011-03-14 23:44:00,,,Low,Foreign Direct Investment ytd/y,23.4%,,11
3530,0.5%,EUR,2011-03-15 01:30:00,0.6%,worse,Low,French Final CPI m/m,-0.2%,,11
3531,,EUR,2011-03-15 00:00:00,,,Medium,ECOFIN Meetings,,,11
3532,0.5%,GBP,2011-03-15 04:30:00,3.5%,worse,Low,ONS HPI y/y,3.8%,,11
3533,14.1,EUR,2011-03-15 05:00:00,16.2,worse,High,German ZEW Economic Sentiment,15.7,,11
3534,31.0,EUR,2011-03-15 05:00:00,34.5,worse,Medium,ZEW Economic Sentiment,29.5,,11
3535,0.1%,EUR,2011-03-15 05:00:00,0.2%,worse,Low,Employment Change q/q,0.0%,,11
3536,0.4%,GBP,2011-03-15 05:00:00,,,Low,CB Leading Index m/m,0.6%,worse,11
3537,0.5%,CAD,2011-03-15 07:30:00,0.3%,worse,Medium,Labor Productivity q/q,0.4%,worse,11
3538,3.2%,CAD,2011-03-15 07:30:00,2.3%,better,Low,New Motor Vehicle Sales m/m,-4.8%,,11
3539,17.5,USD,2011-03-15 07:30:00,16.2,better,Medium,Empire State Manufacturing Index,15.4,,11
3540,1.4%,USD,2011-03-15 07:30:00,0.9%,better,Medium,Import Prices m/m,1.3%,worse,11
3541,51.5B,USD,2011-03-15 08:00:00,59.3B,worse,High,TIC Long-Term Purchases,62.5B,worse,11
3542,-8.4%,NZD,2011-03-15 08:30:00,,,Low,GDT Price Index,6.2%,,11
3543,17,USD,2011-03-15 09:00:00,17,,Low,NAHB Housing Market Index,16,,11
3544,,USD,2011-03-15 13:14:00,,,High,FOMC Statement,,,11
3545,<0.25%,USD,2011-03-15 13:14:00,<0.25%,,High,Federal Funds Rate,<0.25%,,11
3546,-0.1%,AUD,2011-03-15 18:30:00,,,Medium,MI Leading Index m/m,0.9%,better,11
3547,-3.2,JPY,2011-03-15 18:50:00,-7.3,better,Medium,BSI Manufacturing Index,-8.0,,11
3548,-5.3%,AUD,2011-03-15 19:30:00,-1.1%,worse,Low,Housing Starts q/q,-13.0%,better,11
3549,0.3%,CNY,2011-03-15 21:00:00,,,Low,CB Leading Index m/m,-0.5%,,11
3550,,JPY,2011-03-16 00:00:00,,,Medium,BOJ Monthly Report,,,11
3551,,GBP,2011-03-16 02:00:00,,,High,BOE Gov King Speaks,,,11
3552,-10.2K,GBP,2011-03-16 04:30:00,1.2K,better,High,Claimant Count Change,1.5K,better,11
3553,2.3%,GBP,2011-03-16 04:30:00,2.2%,better,Medium,Average Earnings Index 3m/y,1.8%,,11
3554,8.0%,GBP,2011-03-16 04:30:00,7.9%,worse,Low,Unemployment Rate,7.9%,,11
3555,-13.5,CHF,2011-03-16 05:00:00,,,Medium,Credit Suisse Economic Expectations,-17.2,,11
3556,2.4%,EUR,2011-03-16 05:00:00,2.4%,,Medium,Final CPI y/y,2.4%,,11
3557,1.0%,EUR,2011-03-16 05:00:00,1.1%,worse,Medium,Final Core CPI y/y,1.1%,,11
3558,4.5%,CAD,2011-03-16 07:30:00,1.3%,better,Medium,Manufacturing Sales m/m,0.6%,better,11
3559,0.52M,USD,2011-03-16 07:30:00,0.58M,worse,High,Building Permits,0.56M,,11
3560,1.6%,USD,2011-03-16 07:30:00,0.7%,better,High,PPI m/m,0.8%,,11
3561,0.2%,USD,2011-03-16 07:30:00,0.2%,,Medium,Core PPI m/m,0.5%,,11
3562,-113B,USD,2011-03-16 07:30:00,-111B,,Medium,Current Account,-126B,,11
3563,0.48M,USD,2011-03-16 07:30:00,0.58M,worse,Medium,Housing Starts,0.62M,,11
3564,1.7M,USD,2011-03-16 09:30:00,1.8M,,Medium,Crude Oil Inventories,2.5M,,11
3565,97.9,NZD,2011-03-16 16:00:00,,,Low,Westpac Consumer Sentiment,108.3,,11
3566,,JPY,2011-03-16 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,11
3567,2.1%,JPY,2011-03-16 18:50:00,1.5%,better,Medium,Tertiary Industry Activity m/m,-0.9%,,11
3568,,AUD,2011-03-16 19:30:00,,,Low,RBA Bulletin,,,11
3569,,CHF,2011-03-17 01:45:00,,,Medium,SECO Economic Forecasts,,,11
3570,,EUR,2011-03-17 00:00:00,,,Non-Economic,Italian Bank Holiday,,,11
3571,7.4%,CHF,2011-03-17 03:15:00,4.7%,better,Medium,Industrial Production q/q,1.4%,worse,11
3572,0.25%,CHF,2011-03-17 03:30:00,0.25%,,High,Libor Rate,0.25%,,11
3573,,CHF,2011-03-17 03:30:00,,,High,SNB Monetary Policy Assessment,,,11
3574,4.0%,GBP,2011-03-17 04:30:00,,,Medium,Consumer Inflation Expectations,3.9%,,11
3575,5.16|1.8,EUR,2011-03-17 05:43:00,,,Medium,Spanish 10-y Bond Auction,5.20|1.5,,11
3576,3.66|2.0,GBP,2011-03-17 06:39:00,,,Medium,10-y Bond Auction,3.89|2.1,,11
3577,13.29B,CAD,2011-03-17 07:30:00,6.36B,better,Medium,Foreign Securities Purchases,9.40B,worse,11
3578,1.5%,CAD,2011-03-17 07:30:00,0.9%,better,Medium,Wholesale Sales m/m,0.9%,,11
3579,0.2%,USD,2011-03-17 07:30:00,0.1%,better,High,Core CPI m/m,0.2%,,11
3580,385K,USD,2011-03-17 07:30:00,388K,,High,Unemployment Claims,401K,,11
3581,0.5%,USD,2011-03-17 07:30:00,0.5%,,Medium,CPI m/m,0.4%,,11
3582,76.3%,USD,2011-03-17 08:15:00,76.6%,worse,Medium,Capacity Utilization Rate,76.4%,better,11
3583,-0.1%,USD,2011-03-17 08:15:00,0.7%,worse,Medium,Industrial Production m/m,0.3%,better,11
3584,43.4,USD,2011-03-17 09:00:00,29.9,better,High,Philly Fed Manufacturing Index,35.9,,11
3585,0.8%,USD,2011-03-17 09:00:00,0.9%,worse,Low,CB Leading Index m/m,0.1%,,11
3586,-56B,USD,2011-03-17 09:30:00,-41B,,Low,Natural Gas Storage,-71B,,11
3587,38,GBP,2011-03-17 19:01:00,48,worse,Medium,Nationwide Consumer Confidence,48,better,11
3588,,All,2011-03-17 00:00:00,,,High,G7 Meetings,,,11
3589,0.7%,EUR,2011-03-18 02:00:00,0.7%,,Medium,German PPI m/m,1.2%,,11
3590,0.2%,CHF,2011-03-18 03:15:00,0.4%,worse,Medium,PPI m/m,0.1%,,11
3591,-0.7B,EUR,2011-03-18 04:00:00,-10.6B,better,Medium,Current Account,-12.5B,better,11
3592,-6.56B,EUR,2011-03-18 04:00:00,-1.98B,worse,Low,Italian Trade Balance,-2.78B,,11
3593,43K,GBP,2011-03-18 04:36:00,47K,worse,Medium,Prelim Mortgage Approvals,41K,,11
3594,-3.3B,EUR,2011-03-18 05:00:00,-2.0B,worse,Low,Trade Balance,-1.1B,better,11
3595,0.2%,CAD,2011-03-18 06:00:00,0.5%,worse,High,Core CPI m/m,0.0%,,11
3596,0.3%,CAD,2011-03-18 06:00:00,0.4%,worse,Medium,CPI m/m,0.3%,,11
3597,,EUR,2011-03-18 11:00:00,,,Medium,ECB President Trichet Speaks,,,11
3598,9.6%,NZD,2011-03-06 16:45:00,,,High,Building Consents m/m,-18.2%,better,10
3599,44.6,AUD,2011-03-06 17:30:00,,,Low,AIG Construction Index,40.2,,10
3600,1.2%,AUD,2011-03-06 19:30:00,,,High,ANZ Job Advertisements m/m,3.0%,better,10
3601,101.9%,JPY,2011-03-07 00:00:00,102.4%,worse,Low,Leading Indicators,101.0%,,10
3602,17.1,EUR,2011-03-07 04:30:00,16.8,better,Low,Sentix Investor Confidence,16.7,,10
3603,,EUR,2011-03-07 07:00:00,,,Medium,ECB President Trichet Speaks,,,10
3604,-5.1%,CAD,2011-03-07 08:30:00,1.3%,worse,High,Building Permits m/m,2.6%,better,10
3605,,USD,2011-03-07 09:15:00,,,Medium,FOMC Member Fisher Speaks,,,10
3606,,USD,2011-03-07 10:00:00,,,Medium,FOMC Member Evans Speaks,,,10
3607,5.0B,USD,2011-03-07 15:00:00,3.7B,better,Low,Consumer Credit m/m,4.1B,worse,10
3608,-1.8%,JPY,2011-03-07 18:50:00,,,Low,Bank Lending y/y,-1.8%,,10
3609,1.09T,JPY,2011-03-07 18:50:00,1.19T,worse,Low,Current Account,1.52T,worse,10
3610,2.4%,JPY,2011-03-07 18:50:00,2.3%,better,Low,M2 Money Stock y/y,2.3%,,10
3611,-0.4%,GBP,2011-03-07 19:01:00,,,Medium,BRC Retail Sales Monitor y/y,2.3%,,10
3612,-26%,GBP,2011-03-07 19:01:00,-25%,worse,Medium,RICS House Price Balance,-31%,,10
3613,14,AUD,2011-03-07 19:30:00,,,Medium,NAB Business Confidence,4,,10
3614,2.18|3.6,JPY,2011-03-07 22:45:00,,,Low,30-y Bond Auction,2.16|5.8,,10
3615,48.4,JPY,2011-03-08 00:00:00,45.7,better,Low,Economy Watchers Sentiment,44.3,,10
3616,3.4%,CHF,2011-03-08 01:45:00,3.4%,,Low,Unemployment Rate,3.5%,,10
3617,-5.9B,EUR,2011-03-08 02:45:00,-4.9B,worse,Low,French Trade Balance,-5.1B,,10
3618,,EUR,2011-03-08 05:00:00,,,Medium,German Buba President Weber Speaks,,,10
3619,2.9%,EUR,2011-03-08 06:00:00,2.6%,better,Medium,German Factory Orders m/m,-3.6%,worse,10
3620,94.5,USD,2011-03-08 07:30:00,95.0,,Low,NFIB Small Business Index,94.1,,10
3621,182K,CAD,2011-03-08 08:15:00,174K,better,High,Housing Starts,171K,,10
3622,43.0,USD,2011-03-08 10:00:00,51.8,worse,Low,IBD/TIPP Economic Optimism,50.9,,10
3623,,JPY,2011-03-08 11:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,10
3624,,GBP,2011-03-08 15:40:00,,,High,BOE Gov King Speaks,,,10
3625,2.0%,NZD,2011-03-08 16:49:00,,,Low,Visitor Arrivals m/m,1.4%,,10
