,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
3357,0.9%,CNY,2014-03-24 21:00:00,,,Low,CB Leading Index m/m,0.3%,worse,13
3358,,AUD,2014-03-24 23:45:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,13
3359,110.7,EUR,2014-03-25 04:00:00,110.9,,High,German Ifo Business Climate,111.3,,13
3360,1.7%,GBP,2014-03-25 04:30:00,1.7%,,High,CPI y/y,1.9%,,13
3361,47.6K,GBP,2014-03-25 04:30:00,50.0K,worse,Medium,High Street Lending,49.3K,worse,13
3362,-0.4%,GBP,2014-03-25 04:30:00,0.4%,worse,Medium,PPI Input m/m,-0.9%,,13
3363,2.7%,GBP,2014-03-25 04:30:00,2.6%,better,Medium,RPI y/y,2.8%,,13
3364,1.7%,GBP,2014-03-25 04:30:00,1.6%,better,Low,Core CPI y/y,1.6%,,13
3365,6.8%,GBP,2014-03-25 04:30:00,5.7%,better,Low,ONS HPI y/y,5.5%,,13
3366,0.0%,GBP,2014-03-25 04:30:00,0.2%,worse,Low,PPI Output m/m,0.3%,,13
3367,13,GBP,2014-03-25 06:00:00,30,worse,Medium,CBI Realized Sales,37,,13
3368,13.2%,USD,2014-03-25 08:00:00,13.3%,,Medium,S&P/CS Composite-20 HPI y/y,13.4%,,13
3369,0.5%,USD,2014-03-25 08:00:00,0.7%,worse,Low,HPI m/m,0.7%,worse,13
3370,-7,USD,2014-03-25 08:59:00,-1,worse,Low,Richmond Manufacturing Index,-6,,13
3371,82.3,USD,2014-03-25 09:00:00,78.7,better,High,CB Consumer Confidence,78.3,,13
3372,440K,USD,2014-03-25 09:00:00,447K,worse,High,New Home Sales,455K,worse,13
3373,,EUR,2014-03-25 11:00:00,,,High,ECB President Draghi Speaks,,,13
3374,,EUR,2014-03-25 11:30:00,,,Medium,German Buba President Weidmann Speaks,,,13
3375,,AUD,2014-03-25 17:30:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,13
3376,,USD,2014-03-25 18:00:00,,,Medium,FOMC Member Plosser Speaks,,,13
3377,0.7%,JPY,2014-03-25 18:50:00,0.8%,worse,Low,SPPI y/y,0.7%,worse,13
3378,,AUD,2014-03-25 19:30:00,,,Medium,RBA Financial Stability Review,,,13
3379,,AUD,2014-03-25 22:30:00,,,High,RBA Gov Stevens Speaks,,,13
3380,1.57,CHF,2014-03-26 02:00:00,,,Low,UBS Consumption Indicator,1.49,better,13
3381,8.5,EUR,2014-03-26 02:00:00,8.5,,Medium,German GfK Consumer Climate,8.5,,13
3382,0.0%,EUR,2014-03-26 04:00:00,0.4%,worse,Low,Italian Retail Sales m/m,-0.3%,,13
3383,0.2%,USD,2014-03-26 07:30:00,0.3%,,High,Core Durable Goods Orders m/m,0.9%,worse,13
3384,2.2%,USD,2014-03-26 07:30:00,1.1%,better,Medium,Durable Goods Orders m/m,-1.3%,worse,13
3385,55.5,USD,2014-03-26 08:45:00,54.2,better,Low,Flash Services PMI,53.3,better,13
3386,,CHF,2014-03-26 09:00:00,,,Low,SNB Quarterly Bulletin,,,13
3387,6.6M,USD,2014-03-26 09:30:00,2.9M,,Medium,Crude Oil Inventories,5.9M,,13
3388,,USD,2014-03-26 15:00:00,,,Low,Bank Stress Test Results,,,13
3389,818M,NZD,2014-03-26 16:45:00,595M,better,High,Trade Balance,286M,worse,13
3390,1.3%,EUR,2014-03-27 04:00:00,1.3%,,Medium,M3 Money Supply y/y,1.2%,,13
3391,-2.2%,EUR,2014-03-27 04:00:00,-2.1%,worse,Medium,Private Loans y/y,-2.3%,worse,13
3392,1.7%,GBP,2014-03-27 04:30:00,0.5%,better,High,Retail Sales m/m,-2.0%,worse,13
3393,,GBP,2014-03-27 04:30:00,,,Low,FPC Statement,,,13
3394,311K,USD,2014-03-27 07:30:00,326K,better,High,Unemployment Claims,321K,,13
3395,,USD,2014-03-27 07:30:00,,,Medium,FOMC Member Pianalto Speaks,,,13
3396,2.6%,USD,2014-03-27 07:30:00,2.7%,worse,Medium,Final GDP q/q,2.4%,,13
3397,1.6%,USD,2014-03-27 07:30:00,1.6%,,Low,Final GDP Price Index q/q,1.6%,,13
3398,-0.8%,USD,2014-03-27 09:00:00,0.1%,worse,High,Pending Home Sales m/m,-0.2%,worse,13
3399,-57B,USD,2014-03-27 09:30:00,-49B,,Low,Natural Gas Storage,-48B,,13
3400,,CHF,2014-03-27 12:00:00,,,Medium,Gov Board Member Zurbrugg Speaks,,,13
3401,-2.5%,JPY,2014-03-27 18:30:00,0.2%,worse,Medium,Household Spending y/y,1.1%,,13
3402,1.0%,JPY,2014-03-27 18:30:00,0.9%,better,Medium,Tokyo Core CPI y/y,0.9%,,13
3403,1.3%,JPY,2014-03-27 18:30:00,1.3%,,Low,National Core CPI y/y,1.3%,,13
3404,3.6%,JPY,2014-03-27 18:30:00,3.7%,better,Low,Unemployment Rate,3.7%,,13
3405,3.6%,JPY,2014-03-27 18:50:00,3.4%,better,Medium,Retail Sales y/y,4.4%,,13
3406,-5,GBP,2014-03-27 19:05:00,-6,better,Low,GfK Consumer Confidence,-7,,13
3407,,USD,2014-03-27 19:20:00,,,Low,FOMC Member Tarullo Speaks,,,13
3408,-0.1%,EUR,2014-03-28 02:00:00,0.3%,worse,Low,German Import Prices m/m,-0.1%,,13
3409,0.3%,EUR,2014-03-28 00:00:00,0.4%,worse,Medium,German Prelim CPI m/m,0.5%,,13
3410,0.1%,EUR,2014-03-28 02:45:00,1.0%,worse,Medium,French Consumer Spending m/m,-2.1%,,13
3411,-0.2%,EUR,2014-03-28 03:00:00,-0.1%,worse,Medium,Spanish Flash CPI y/y,-0.1%,,13
3412,-22.4B,GBP,2014-03-28 04:30:00,-13.5B,worse,High,Current Account,-22.8B,worse,13
3413,0.7%,GBP,2014-03-28 04:30:00,0.7%,,Medium,Final GDP q/q,0.7%,,13
3414,0.9%,GBP,2014-03-28 04:30:00,0.6%,better,Low,Index of Services 3m/3m,0.8%,,13
3415,2.4%,GBP,2014-03-28 04:30:00,2.4%,,Low,Revised Business Investment q/q,2.4%,,13
3416,3.29|1.3,EUR,2014-03-28 05:21:00,,,Medium,Italian 10-y Bond Auction,3.42|1.6,,13
3417,0.1%,USD,2014-03-28 07:30:00,0.1%,,Medium,Core PCE Price Index m/m,0.1%,,13
3418,0.3%,USD,2014-03-28 07:30:00,0.3%,,Medium,Personal Spending m/m,0.2%,worse,13
3419,0.3%,USD,2014-03-28 07:30:00,0.4%,worse,Low,Personal Income m/m,0.3%,,13
3420,80.0,USD,2014-03-28 08:55:00,80.6,worse,Medium,Revised UoM Consumer Sentiment,79.9,,13
3421,3.2%,USD,2014-03-28 08:55:00,,,Low,Revised UoM Inflation Expectations,3.2%,,13
3422,,EUR,2014-03-28 12:30:00,,,Medium,German Buba President Weidmann Speaks,,,13
3423,,CHF,2014-03-29 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,13
3424,,EUR,2014-03-29 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,13
3425,,GBP,2014-03-29 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,13
3426,121.7,NZD,2014-03-16 16:00:00,,,Low,Westpac Consumer Sentiment,120.1,,12
3427,1.6%,GBP,2014-03-16 18:04:00,,,Low,Rightmove HPI m/m,3.3%,,12
3428,0.1%,AUD,2014-03-16 19:30:00,,,Medium,New Motor Vehicle Sales m/m,-4.0%,worse,12
3429,,GBP,2014-03-17 04:30:00,,,Medium,MPC Member Cunliffe Speaks,,,12
3430,0.7%,EUR,2014-03-17 05:00:00,0.8%,worse,Medium,Final CPI y/y,0.8%,,12
3431,1.0%,EUR,2014-03-17 05:00:00,1.0%,,Low,Final Core CPI y/y,1.0%,,12
3432,1.09B,CAD,2014-03-17 07:30:00,3.24B,worse,Medium,Foreign Securities Purchases,-4.28B,,12
3433,5.6,USD,2014-03-17 07:30:00,6.6,worse,Medium,Empire State Manufacturing Index,4.5,,12
3434,78.8%,USD,2014-03-17 08:15:00,78.7%,,Medium,Capacity Utilization Rate,78.5%,,12
3435,0.6%,USD,2014-03-17 08:15:00,0.2%,better,Medium,Industrial Production m/m,-0.2%,better,12
3436,47,USD,2014-03-17 09:00:00,50,worse,Medium,NAHB Housing Market Index,46,,12
3437,,EUR,2014-03-17 10:00:00,,,Medium,German Buba President Weidmann Speaks,,,12
3438,,AUD,2014-03-17 19:30:00,,,High,Monetary Policy Meeting Minutes,,,12
3439,10.4%,CNY,2014-03-17 21:23:00,,,Low,Foreign Direct Investment ytd/y,16.1%,,12
3440,,CHF,2014-03-18 01:45:00,,,Low,SECO Economic Forecasts,,,12
3441,-0.1%,EUR,2014-03-18 02:00:00,0.2%,worse,Low,German WPI m/m,-0.1%,,12
3442,0.37B,EUR,2014-03-18 04:00:00,2.47B,worse,Low,Italian Trade Balance,3.61B,,12
3443,,EUR,2014-03-18 04:15:00,,,Medium,German Constitutional Court Ruling,,,12
3444,46.6,EUR,2014-03-18 05:00:00,52.8,worse,High,German ZEW Economic Sentiment,55.7,,12
3445,61.5,EUR,2014-03-18 05:00:00,67.3,worse,Medium,ZEW Economic Sentiment,68.5,,12
3446,1.5%,CAD,2014-03-18 07:30:00,1.1%,better,High,Manufacturing Sales m/m,-1.5%,worse,12
3447,1.02M,USD,2014-03-18 07:30:00,0.97M,better,High,Building Permits,0.95M,,12
3448,0.1%,USD,2014-03-18 07:30:00,0.1%,,High,Core CPI m/m,0.1%,,12
3449,0.1%,USD,2014-03-18 07:30:00,0.1%,,Medium,CPI m/m,0.1%,,12
3450,0.91M,USD,2014-03-18 07:30:00,0.92M,,Medium,Housing Starts,0.91M,better,12
3451,7.3B,USD,2014-03-18 08:00:00,23.4B,worse,Medium,TIC Long-Term Purchases,-45.9B,,12
3452,-5.2%,NZD,2014-03-18 08:30:00,,,Low,GDT Price Index,-4.0%,,12
3453,,CAD,2014-03-18 10:55:00,,,High,BOC Gov Poloz Speaks,,,12
3454,,GBP,2014-03-18 12:45:00,,,High,BOE Gov Carney Speaks,,,12
3455,-1.43B,NZD,2014-03-18 16:45:00,-1.44B,,Medium,Current Account,-4.88B,,12
3456,-0.1%,AUD,2014-03-18 18:30:00,,,Low,MI Leading Index m/m,-0.1%,better,12
3457,-1.13T,JPY,2014-03-18 18:50:00,-0.89T,worse,Medium,Trade Balance,-1.76T,better,12
3458,1.0%,JPY,2014-03-18 23:30:00,1.3%,worse,Low,All Industries Activity m/m,-0.3%,worse,12
3459,,JPY,2014-03-19 00:00:00,,,High,BOJ Gov Kuroda Speaks,,,12
3460,-34.6K,GBP,2014-03-19 04:30:00,-23.3K,better,High,Claimant Count Change,-33.9K,better,12
3461,0-0-9,GBP,2014-03-19 04:30:00,0-0-9,,High,MPC Asset Purchase Facility Votes,0-0-9,,12
3462,0-0-9,GBP,2014-03-19 04:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,12
3463,7.2%,GBP,2014-03-19 04:30:00,7.2%,,High,Unemployment Rate,7.2%,,12
3464,1.4%,GBP,2014-03-19 04:30:00,1.3%,better,Medium,Average Earnings Index 3m/y,1.2%,better,12
3465,19.0,CHF,2014-03-19 05:00:00,,,Medium,Credit Suisse Economic Expectations,28.7,,12
3466,1.58|1.6,EUR,2014-03-19 05:43:00,,,Medium,German 10-y Bond Auction,1.64|1.1,,12
3467,0.8%,CAD,2014-03-19 07:30:00,1.2%,worse,Medium,Wholesale Sales m/m,-1.3%,,12
3468,,GBP,2014-03-19 07:30:00,,,High,Annual Budget Release,,,12
3469,-81B,USD,2014-03-19 07:30:00,-88B,better,Medium,Current Account,-96B,,12
3470,5.9M,USD,2014-03-19 09:30:00,2.4M,,Medium,Crude Oil Inventories,6.2M,,12
3471,,CHF,2014-03-19 12:45:00,,,High,SNB Chairman Jordan Speaks,,,12
3472,,USD,2014-03-19 13:00:00,,,High,FOMC Economic Projections,,,12
3473,,USD,2014-03-19 13:00:00,,,High,FOMC Statement,,,12
3474,<0.25%,USD,2014-03-19 13:00:00,<0.25%,,Medium,Federal Funds Rate,<0.25%,,12
3475,,USD,2014-03-19 13:30:00,,,High,FOMC Press Conference,,,12
3476,0.9%,NZD,2014-03-19 16:45:00,1.0%,worse,High,GDP q/q,1.2%,worse,12
3477,,AUD,2014-03-19 19:30:00,,,Low,RBA Bulletin,,,12
3478,2.62B,CHF,2014-03-20 02:00:00,2.47B,better,Low,Trade Balance,2.55B,worse,12
3479,0.0%,EUR,2014-03-20 02:00:00,0.2%,worse,Medium,German PPI m/m,-0.1%,,12
3480,,JPY,2014-03-20 02:15:00,,,High,BOJ Gov Kuroda Speaks,,,12
3481,<0.25%,CHF,2014-03-20 03:30:00,<0.25%,,High,Libor Rate,<0.25%,,12
3482,,CHF,2014-03-20 03:30:00,,,High,SNB Monetary Policy Assessment,,,12
3483,,EUR,2014-03-20 00:00:00,,,Medium,EU Economic Summit,,,12
3484,6,GBP,2014-03-20 06:00:00,5,,Medium,CBI Industrial Order Expectations,3,,12
3485,320K,USD,2014-03-20 07:30:00,327K,better,High,Unemployment Claims,315K,,12
3486,4.60M,USD,2014-03-20 09:00:00,4.65M,worse,High,Existing Home Sales,4.62M,,12
3487,9.0,USD,2014-03-20 09:00:00,4.2,better,High,Philly Fed Manufacturing Index,-6.3,,12
3488,0.5%,USD,2014-03-20 09:00:00,0.3%,better,Low,CB Leading Index m/m,0.1%,worse,12
3489,-48B,USD,2014-03-20 09:30:00,-58B,,Low,Natural Gas Storage,-195B,,12
3490,,GBP,2014-03-20 11:30:00,,,Medium,MPC Member Weale Speaks,,,12
3491,,USD,2014-03-20 15:00:00,,,Medium,Bank Stress Test Results,,,12
3492,2.2%,NZD,2014-03-20 16:45:00,,,Low,Visitor Arrivals m/m,2.8%,better,12
3493,0.2%,AUD,2014-03-20 18:00:00,,,Medium,CB Leading Index m/m,0.8%,,12
3494,,JPY,2014-03-20 00:00:00,,,Non-Economic,Bank Holiday,,,12
3495,5.9%,NZD,2014-03-20 21:00:00,,,Low,Credit Card Spending y/y,9.4%,,12
3496,25.3B,EUR,2014-03-21 04:00:00,18.4B,better,Medium,Current Account,20.0B,worse,12
3497,,EUR,2014-03-21 00:00:00,,,Medium,EU Economic Summit,,,12
3498,7.5B,GBP,2014-03-21 04:30:00,7.8B,,Medium,Public Sector Net Borrowing,-6.8B,better,12
3499,0.7%,CAD,2014-03-21 07:30:00,0.5%,better,High,Core CPI m/m,0.2%,,12
3500,1.0%,CAD,2014-03-21 07:30:00,0.9%,better,High,Core Retail Sales m/m,-1.5%,worse,12
3501,0.8%,CAD,2014-03-21 07:30:00,0.6%,better,Medium,CPI m/m,0.3%,,12
3502,1.3%,CAD,2014-03-21 07:30:00,0.8%,better,Medium,Retail Sales m/m,-1.9%,worse,12
3503,-9,EUR,2014-03-21 10:00:00,-12,better,Low,Consumer Confidence,-13,,12
3504,,USD,2014-03-21 12:45:00,,,High,FOMC Member Fisher Speaks,,,12
3505,,GBP,2014-03-21 15:30:00,,,Medium,MPC Member Dale Speaks,,,12
3506,,USD,2014-03-21 15:30:00,,,Medium,FOMC Member Kocherlakota Speaks,,,12
3507,,USD,2014-03-21 17:30:00,,,Medium,FOMC Member Stein Speaks,,,12
3508,,JPY,2014-03-22 11:30:00,,,High,BOJ Gov Kuroda Speaks,,,12
3509,,CAD,2014-03-09 02:00:00,,,Non-Economic,Daylight Saving Time Shift,,,11
3510,,USD,2014-03-09 02:00:00,,,Non-Economic,Daylight Saving Time Shift,,,11
3511,6.3%,NZD,2014-03-09 16:45:00,,,Low,Manufacturing Sales q/q,6.2%,better,11
3512,-0.59T,JPY,2014-03-09 18:50:00,-0.59T,,Medium,Current Account,0.07T,better,11
3513,0.2%,JPY,2014-03-09 18:50:00,0.2%,,Medium,Final GDP q/q,0.3%,,11
3514,2.2%,JPY,2014-03-09 18:50:00,,,Low,Bank Lending y/y,2.3%,,11
3515,-0.3%,JPY,2014-03-09 18:50:00,-0.4%,better,Low,Final GDP Price Index y/y,-0.4%,,11
3516,53.0,JPY,2014-03-10 00:00:00,54.3,worse,Low,Economy Watchers Sentiment,54.7,,11
3517,-0.2%,EUR,2014-03-10 02:45:00,0.6%,worse,Medium,French Industrial Production m/m,-0.6%,worse,11
3518,645B,CNY,2014-03-10 03:03:00,730B,worse,Medium,New Loans,1320B,,11
3519,13.3%,CNY,2014-03-10 03:03:00,13.2%,,Low,M2 Money Supply y/y,13.2%,,11
3520,0.3%,CHF,2014-03-10 03:15:00,2.7%,worse,Medium,Retail Sales y/y,2.5%,better,11
3521,1.0%,EUR,2014-03-10 04:00:00,0.4%,better,Low,Italian Industrial Production m/m,-0.8%,better,11
3522,13.9,EUR,2014-03-10 04:30:00,14.3,worse,Low,Sentix Investor Confidence,13.3,,11
3523,,EUR,2014-03-10 00:00:00,,,Medium,Eurogroup Meetings,,,11
3524,,USD,2014-03-10 05:15:00,,,Medium,FOMC Member Plosser Speaks,,,11
3525,192K,CAD,2014-03-10 07:12:00,190K,,Low,Housing Starts,180K,,11
3526,,GBP,2014-03-10 09:15:00,,,Medium,MPC Member Bean Speaks,,,11
3527,2.1%,NZD,2014-03-10 14:59:00,,,Low,REINZ HPI m/m,-2.4%,,11
3528,4.0%,JPY,2014-03-10 18:50:00,4.4%,worse,Low,M2 Money Stock y/y,4.3%,worse,11
3529,-1.0%,GBP,2014-03-10 19:01:00,,,Medium,BRC Retail Sales Monitor y/y,3.9%,,11
3530,7,AUD,2014-03-10 19:30:00,,,High,NAB Business Confidence,9,better,11
3531,,JPY,2014-03-10 22:00:00,,,High,Monetary Policy Statement,,,11
3532,26.0%,JPY,2014-03-11 01:00:00,,,Low,Prelim Machine Tool Orders y/y,40.3%,better,11
3533,17.2B,EUR,2014-03-11 02:00:00,19.3B,worse,Medium,German Trade Balance,18.3B,,11
3534,,JPY,2014-03-11 02:26:00,,,High,BOJ Press Conference,,,11
3535,,GBP,2014-03-11 04:30:00,,,High,Inflation Report Hearings,,,11
3536,0.4%,GBP,2014-03-11 04:30:00,0.3%,better,High,Manufacturing Production m/m,0.4%,better,11
3537,0.1%,GBP,2014-03-11 04:30:00,0.3%,worse,Low,Industrial Production m/m,0.5%,better,11
3538,,EUR,2014-03-11 00:00:00,,,Medium,ECOFIN Meetings,,,11
3539,2.93|2.2,GBP,2014-03-11 05:35:00,,,Low,10-y Bond Auction,2.73|1.8,,11
3540,91.4,USD,2014-03-11 06:30:00,95.3,worse,Low,NFIB Small Business Index,94.1,,11
3541,3.97M,USD,2014-03-11 09:00:00,4.02M,,High,JOLTS Job Openings,3.91M,worse,11
3542,0.6%,USD,2014-03-11 09:00:00,0.5%,worse,Low,Final Wholesale Inventories m/m,0.4%,worse,11
3543,0.8%,GBP,2014-03-11 10:00:00,,,Medium,NIESR GDP Estimate,0.7%,worse,11
3544,-0.7%,AUD,2014-03-11 18:30:00,,,Medium,Westpac Consumer Sentiment,-3.0%,,11
3545,12.5,JPY,2014-03-11 18:50:00,11.3,better,Medium,BSI Manufacturing Index,9.7,,11
3546,0.9%,JPY,2014-03-11 18:50:00,0.7%,better,Medium,Tertiary Industry Activity m/m,-0.5%,,11
3547,1.8%,JPY,2014-03-11 18:50:00,2.2%,worse,Low,PPI y/y,2.5%,,11
3548,0.0%,AUD,2014-03-11 19:30:00,0.8%,worse,Medium,Home Loans m/m,-3.3%,worse,11
3549,,JPY,2014-03-12 00:00:00,,,Low,BOJ Monthly Report,,,11
3550,38.3,JPY,2014-03-12 00:00:00,40.3,worse,Low,Consumer Confidence,40.5,,11
3551,0.1%,EUR,2014-03-12 01:30:00,0.1%,,Low,French Final Private Payrolls q/q,0.1%,,11
3552,-0.2%,EUR,2014-03-12 05:00:00,0.6%,worse,Medium,Industrial Production m/m,-0.4%,better,11
3553,13.7B,EUR,2014-03-12 05:00:00,14.5B,worse,Low,Trade Balance,16.0B,,11
3554,,All,2014-03-12 00:00:00,,,High,G7 Meetings,,,11
3555,6.2M,USD,2014-03-12 09:30:00,2.1M,,Medium,Crude Oil Inventories,1.4M,,11
3556,2.73|2.9,USD,2014-03-12 12:01:00,,,Medium,10-y Bond Auction,2.80|2.5,,11
3557,,USD,2014-03-12 13:00:00,,,Low,Treasury Sec Lew Speaks,,,11
3558,2.75%,NZD,2014-03-12 15:00:00,2.75%,,High,Official Cash Rate,2.50%,,11
3559,,NZD,2014-03-12 15:00:00,,,High,RBNZ Monetary Policy Statement,,,11
3560,,NZD,2014-03-12 15:00:00,,,High,RBNZ Press Conference,,,11
3561,,NZD,2014-03-12 15:00:00,,,High,RBNZ Rate Statement,,,11
3562,-1.0%,NZD,2014-03-12 16:45:00,,,Low,FPI m/m,1.2%,,11
3563,13.4%,JPY,2014-03-12 18:50:00,7.3%,better,Medium,Core Machinery Orders m/m,-15.7%,,11
3564,2.1%,AUD,2014-03-12 19:00:00,,,Medium,MI Inflation Expectations,2.3%,,11
3565,45%,GBP,2014-03-12 19:01:00,52%,worse,Low,RICS House Price Balance,52%,worse,11
3566,47.3K,AUD,2014-03-12 19:30:00,15.3K,better,High,Employment Change,18.0K,better,11
3567,6.0%,AUD,2014-03-12 19:30:00,6.0%,,High,Unemployment Rate,6.0%,,11
3568,,NZD,2014-03-12 20:10:00,,,High,RBNZ Gov Wheeler Speaks,,,11
3569,8.6%,CNY,2014-03-13 00:47:00,9.5%,worse,High,Industrial Production y/y,9.7%,,11
3570,17.9%,CNY,2014-03-13 00:47:00,19.5%,worse,Medium,Fixed Asset Investment ytd/y,19.6%,,11
3571,11.8%,CNY,2014-03-13 00:47:00,13.5%,worse,Low,Retail Sales y/y,13.6%,,11
3572,0.6%,EUR,2014-03-13 02:45:00,0.4%,better,Low,French Final CPI m/m,-0.6%,,11
3573,,EUR,2014-03-13 04:00:00,,,Medium,ECB Monthly Bulletin,,,11
3574,0.3%,CAD,2014-03-13 07:30:00,0.3%,,Medium,NHPI m/m,0.1%,,11
3575,82.0%,CAD,2014-03-13 07:30:00,82.3%,worse,Low,Capacity Utilization Rate,81.2%,worse,11
3576,0.3%,USD,2014-03-13 07:30:00,0.2%,better,High,Core Retail Sales m/m,-0.3%,worse,11
3577,0.3%,USD,2014-03-13 07:30:00,0.3%,,High,Retail Sales m/m,-0.6%,worse,11
3578,315K,USD,2014-03-13 07:30:00,334K,better,High,Unemployment Claims,324K,,11
3579,0.9%,USD,2014-03-13 07:30:00,0.6%,better,Medium,Import Prices m/m,0.4%,better,11
3580,0.4%,USD,2014-03-13 09:00:00,0.4%,,Medium,Business Inventories m/m,0.5%,,11
3581,,USD,2014-03-13 09:00:00,,,Medium,Fed Gov Nomination Hearings,,,11
3582,-195B,USD,2014-03-13 09:30:00,-199B,,Low,Natural Gas Storage,-152B,,11
3583,3.63|2.4,USD,2014-03-13 12:01:00,,,Low,30-y Bond Auction,3.69|2.3,,11
3584,-193.5B,USD,2014-03-13 12:52:00,-223.2B,better,Medium,Federal Budget Balance,-10.3B,,11
3585,56.2,NZD,2014-03-13 16:30:00,,,Medium,Business NZ Manufacturing Index,56.3,,11
3586,,JPY,2014-03-13 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,11
3587,,GBP,2014-03-13 19:01:00,,,Low,BOE Quarterly Bulletin,,,11
3588,3.8%,JPY,2014-03-13 23:30:00,4.0%,worse,Low,Revised Industrial Production m/m,4.0%,,11
3589,0.5%,EUR,2014-03-14 02:00:00,0.5%,,Low,German Final CPI m/m,0.5%,,11
3590,-0.4%,CHF,2014-03-14 03:15:00,0.3%,worse,Medium,PPI m/m,0.0%,,11
3591,-9.8B,GBP,2014-03-14 04:30:00,-8.7B,worse,Medium,Goods Trade Balance,-7.7B,,11
3592,1.8%,GBP,2014-03-14 04:30:00,1.4%,better,Low,Construction Output m/m,2.0%,,11
3593,0.1%,EUR,2014-03-14 05:00:00,0.0%,better,Low,Employment Change q/q,0.0%,,11
3594,0.7%,GBP,2014-03-14 05:00:00,,,Low,CB Leading Index m/m,-0.1%,,11
3595,-0.1%,USD,2014-03-14 07:30:00,0.2%,worse,High,PPI m/m,0.2%,,11
3596,-0.2%,USD,2014-03-14 07:30:00,0.1%,worse,Medium,Core PPI m/m,0.2%,,11
3597,79.9,USD,2014-03-14 08:55:00,81.9,worse,High,Prelim UoM Consumer Sentiment,81.6,,11
3598,3.2%,USD,2014-03-14 08:55:00,,,Low,Prelim UoM Inflation Expectations,3.2%,,11
3599,2.3%,NZD,2014-03-02 16:45:00,1.9%,better,Medium,Overseas Trade Index q/q,7.5%,,10
3600,48.6,AUD,2014-03-02 17:15:00,,,Low,AIG Manufacturing Index,46.7,,10
3601,0.2%,AUD,2014-03-02 18:30:00,,,Low,MI Inflation Gauge m/m,0.1%,,10
3602,4.0%,JPY,2014-03-02 18:50:00,5.1%,worse,Medium,Capital Spending q/y,1.5%,,10
3603,0.5%,AUD,2014-03-02 18:59:00,,,Medium,HIA New Home Sales m/m,-0.4%,,10
3604,,All,2014-03-02 00:00:00,,,High,G7 Meetings,,,10
3605,5.1%,AUD,2014-03-02 19:30:00,,,Medium,ANZ Job Advertisements m/m,0.0,better,10
3606,1.7%,AUD,2014-03-02 19:30:00,2.3%,worse,Medium,Company Operating Profits q/q,4.3%,better,10
3607,55.0,CNY,2014-03-02 20:00:00,,,Medium,Non-Manufacturing PMI,53.4,,10
3608,48.5,CNY,2014-03-02 20:45:00,48.5,,High,Caixin Manufacturing PMI,48.3,,10
3609,-12.1%,AUD,2014-03-03 00:30:00,,,Low,Commodity Prices y/y,-9.3%,better,10
3610,52.5,EUR,2014-03-03 03:15:00,53.2,worse,Medium,Spanish Manufacturing PMI,52.2,,10
3611,57.6,CHF,2014-03-03 03:30:00,57.2,better,Medium,Manufacturing PMI,56.1,,10
3612,52.3,EUR,2014-03-03 03:45:00,53.7,worse,Medium,Italian Manufacturing PMI,53.1,,10
3613,49.7,EUR,2014-03-03 03:50:00,48.5,better,Low,French Final Manufacturing PMI,48.5,,10
3614,54.8,EUR,2014-03-03 03:55:00,54.7,,Low,German Final Manufacturing PMI,54.7,,10
3615,53.2,EUR,2014-03-03 04:00:00,53.2,,Low,Final Manufacturing PMI,53.0,,10
3616,56.9,GBP,2014-03-03 04:30:00,56.9,,High,Manufacturing PMI,56.6,,10
3617,2.1B,GBP,2014-03-03 04:30:00,2.5B,worse,Medium,Net Lending to Individuals m/m,2.3B,,10
3618,0.3%,GBP,2014-03-03 04:30:00,0.3%,,Low,M4 Money Supply m/m,-1.4%,,10
3619,77K,GBP,2014-03-03 04:30:00,74K,better,Low,Mortgage Approvals,73K,,10
3620,2.6%,CAD,2014-03-03 08:30:00,2.3%,better,Medium,RMPI m/m,1.8%,,10
3621,1.4%,CAD,2014-03-03 08:30:00,0.9%,better,Low,IPPI m/m,0.6%,worse,10
3622,0.1%,USD,2014-03-03 08:30:00,0.1%,,Medium,Core PCE Price Index m/m,0.1%,,10
3623,0.4%,USD,2014-03-03 08:30:00,0.2%,better,Medium,Personal Spending m/m,0.1%,worse,10
3624,0.3%,USD,2014-03-03 08:30:00,0.2%,better,Low,Personal Income m/m,0.0%,,10
3625,,EUR,2014-03-03 09:00:00,,,High,ECB President Draghi Speaks,,,10
3626,57.1,USD,2014-03-03 09:00:00,56.7,better,Low,Final Manufacturing PMI,56.7,,10
3627,52.9,CAD,2014-03-03 09:30:00,,,Low,Manufacturing PMI,51.7,,10
3628,53.2,USD,2014-03-03 10:00:00,52.3,better,High,ISM Manufacturing PMI,51.3,,10
3629,0.1%,USD,2014-03-03 10:00:00,0.0%,,Low,Construction Spending m/m,1.5%,better,10
3630,60.0,USD,2014-03-03 10:00:00,57.2,better,Low,ISM Manufacturing Prices,60.5,,10
3631,15.3M,USD,2014-03-03 00:00:00,15.3M,,Low,Total Vehicle Sales,15.2M,,10
