,datetime,new,total_error,pips_candle_max_0_30_after,pips_candle_max_0_60_after,pips_candle_max_0_120_after,pips_candle_max_0_180_after,pips_candle_max_0_240_after
1017,2011-09-28 08:30:00,Core Durable Goods Orders m/m,0,0,0,6,6,6
1018,2011-09-29 08:30:00,Unemployment Claims,0,24,24,33,33,33
1019,2011-09-29 10:00:00,Pending Home Sales m/m,3,28,28,28,28,28
1020,2011-10-03 10:00:00,ISM Manufacturing PMI,3,25,25,25,25,25
1021,2011-10-05 08:15:00,ADP Non-Farm Employment Change,3,4,4,4,4,4
1022,2011-10-05 10:00:00,ISM Non-Manufacturing PMI,0,14,14,14,14,37
1023,2011-10-06 08:30:00,Unemployment Claims,3,25,42,158,161,161
1024,2011-10-07 08:30:00,Non-Farm Employment Change_Unemployment Rate,6,43,43,53,53,53
1025,2011-10-13 08:30:00,Trade Balance_Unemployment Claims,-3,14,14,14,14,14
1026,2011-10-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m,12,7,78,85,85,85
1027,2011-10-14 09:55:00,Prelim UoM Consumer Sentiment,0,24,24,24,24,24
1028,2011-10-18 08:30:00,PPI m/m,3,22,33,33,33,33
1029,2011-10-18 09:00:00,TIC Long-Term Purchases,3,12,12,12,12,32
1030,2011-10-19 08:30:00,Core CPI m/m_Building Permits,-3,37,37,37,37,37
1031,2011-10-20 08:30:00,Unemployment Claims,-3,15,15,15,15,15
1032,2011-10-20 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,3,8,8,8,8,8
1033,2011-10-25 10:00:00,CB Consumer Confidence,0,45,52,52,52,59
1034,2011-10-26 08:30:00,Core Durable Goods Orders m/m,0,11,45,45,45,45
1035,2011-10-26 10:00:00,New Home Sales,3,0,0,0,0,0
1036,2011-10-27 08:30:00,Unemployment Claims_Advance GDP q/q,3,27,90,90,124,160
1037,2011-10-27 10:00:00,Pending Home Sales m/m,-3,14,31,66,98,120
1038,2011-11-01 10:00:00,ISM Manufacturing PMI,-3,36,44,44,55,108
1039,2011-11-02 08:15:00,ADP Non-Farm Employment Change,6,4,32,39,39,39
1040,2011-11-03 08:30:00,Unemployment Claims,0,5,5,5,5,5
1041,2011-11-03 10:00:00,ISM Non-Manufacturing PMI,-3,89,122,122,131,190
1042,2011-11-04 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,6,6,6,6,6
1043,2011-11-10 08:30:00,Trade Balance_Unemployment Claims,6,24,24,24,24,24
1044,2011-11-11 09:55:00,Prelim UoM Consumer Sentiment,6,22,61,104,111,111
1045,2011-11-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,0,22,22,33,33,33
1046,2011-11-16 08:30:00,Core CPI m/m,0,6,18,40,62,62
1047,2011-11-16 09:00:00,TIC Long-Term Purchases,3,16,38,58,60,60
1048,2011-11-17 08:30:00,Unemployment Claims_Building Permits,6,20,33,39,39,39
1049,2011-11-17 10:00:00,Philly Fed Manufacturing Index,-3,25,25,25,25,25
1050,2011-11-21 10:00:00,Existing Home Sales,3,23,23,81,81,81
1051,2011-11-22 08:30:00,Prelim GDP q/q,-3,4,4,10,10,19
1052,2011-11-23 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,0,7,16,16,16,16
1053,2011-11-28 10:00:00,New Home Sales,-6,6,6,6,6,6
1054,2011-11-29 10:00:00,CB Consumer Confidence,6,12,12,18,35,35
1055,2011-11-30 08:15:00,ADP Non-Farm Employment Change,6,55,101,101,101,101
1056,2011-11-30 10:00:00,Pending Home Sales m/m,3,6,6,6,6,6
1057,2011-12-01 08:30:00,Unemployment Claims,-3,0,0,11,11,11
1058,2011-12-01 10:00:00,ISM Manufacturing PMI,3,8,8,8,8,8
1059,2011-12-02 08:30:00,Non-Farm Employment Change_Unemployment Rate,6,0,0,0,0,0
1060,2011-12-05 10:00:00,ISM Non-Manufacturing PMI,-3,18,18,18,18,18
1061,2011-12-08 08:30:00,Unemployment Claims,3,14,14,14,14,14
1062,2011-12-09 08:30:00,Trade Balance,-3,9,9,35,37,37
1063,2011-12-09 09:55:00,Prelim UoM Consumer Sentiment,3,20,20,22,22,22
1064,2011-12-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m,-3,16,16,32,32,32
1065,2011-12-15 08:30:00,Unemployment Claims_PPI m/m,3,18,18,18,18,18
1066,2011-12-15 09:00:00,TIC Long-Term Purchases,-3,14,14,14,14,14
1067,2011-12-15 10:00:00,Philly Fed Manufacturing Index,3,1,1,8,8,8
1068,2011-12-16 08:30:00,Core CPI m/m,3,16,16,16,16,16
1069,2011-12-20 08:30:00,Building Permits,3,46,55,55,55,55
1070,2011-12-21 10:00:00,Existing Home Sales,-6,19,20,20,44,44
1071,2011-12-22 08:30:00,Unemployment Claims,3,2,2,8,24,24
1072,2011-12-23 08:30:00,Core Durable Goods Orders m/m,0,3,3,3,3,3
1073,2011-12-23 10:00:00,New Home Sales,3,10,12,13,26,26
1074,2011-12-27 10:00:00,CB Consumer Confidence,0,6,10,14,14,14
1075,2011-12-29 08:30:00,Unemployment Claims,-3,12,25,44,44,64
1076,2011-12-29 10:00:00,Pending Home Sales m/m,3,7,7,27,27,27
1077,2012-01-03 10:00:00,ISM Manufacturing PMI,3,24,24,25,25,33
1078,2012-01-05 08:15:00,ADP Non-Farm Employment Change,3,40,40,40,40,40
1079,2012-01-05 08:30:00,Unemployment Claims,-3,23,23,23,23,23
1080,2012-01-05 10:00:00,ISM Non-Manufacturing PMI,-3,21,21,21,21,21
1081,2012-01-06 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,12,12,12,12,12
1082,2012-01-12 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,-3,34,73,106,106,113
1083,2012-01-13 08:30:00,Trade Balance,-3,10,10,10,10,10
1084,2012-01-13 09:55:00,Prelim UoM Consumer Sentiment,6,8,8,15,15,15
1085,2012-01-18 08:30:00,PPI m/m,-3,5,5,5,5,17
1086,2012-01-18 08:56:00,TIC Long-Term Purchases,6,22,38,38,38,59
1087,2012-01-19 08:30:00,Unemployment Claims_Core CPI m/m_Building Permits,3,19,19,19,19,35
1088,2012-01-19 10:00:00,Philly Fed Manufacturing Index,-3,6,15,52,52,60
1089,2012-01-20 10:00:00,Existing Home Sales,-6,28,28,33,33,33
1090,2012-01-25 10:00:00,Pending Home Sales m/m,-3,12,24,29,115,144
1091,2012-01-26 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,3,3,3,9,9,9
1092,2012-01-26 10:00:00,New Home Sales,-3,0,0,0,0,0
1093,2012-01-27 08:30:00,Advance GDP q/q,-6,7,7,21,56,69
1094,2012-01-31 10:00:00,CB Consumer Confidence,-3,11,11,11,11,11
1095,2012-02-01 08:15:00,ADP Non-Farm Employment Change,-6,14,14,27,45,45
1096,2012-02-01 10:00:00,ISM Manufacturing PMI,-3,33,45,51,51,51
1097,2012-02-02 08:30:00,Unemployment Claims,3,8,25,31,68,68
1098,2012-02-03 08:30:00,Non-Farm Employment Change_Unemployment Rate,6,29,29,29,29,29
1099,2012-02-03 10:00:00,ISM Non-Manufacturing PMI,3,35,36,36,61,64
1100,2012-02-09 08:30:00,Unemployment Claims,0,34,48,58,58,58
1101,2012-02-10 08:30:00,Trade Balance,0,3,4,14,14,14
1102,2012-02-10 09:55:00,Prelim UoM Consumer Sentiment,0,13,13,13,14,14
1103,2012-02-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m,-6,4,12,21,21,21
1104,2012-02-15 08:54:00,TIC Long-Term Purchases,-3,20,20,20,20,20
1105,2012-02-16 08:30:00,Unemployment Claims_PPI m/m_Building Permits,0,9,30,49,61,118
1106,2012-02-16 10:00:00,Philly Fed Manufacturing Index,3,12,24,81,81,85
1107,2012-02-17 08:30:00,Core CPI m/m,0,2,14,14,14,14
1108,2012-02-22 10:00:00,Existing Home Sales,-6,20,37,47,47,47
1109,2012-02-23 08:30:00,Unemployment Claims,0,7,7,10,21,21
1110,2012-02-24 10:00:00,New Home Sales,6,29,29,29,40,40
1111,2012-02-27 10:00:00,Pending Home Sales m/m,6,21,33,33,33,33
1112,2012-02-28 08:30:00,Core Durable Goods Orders m/m,0,4,4,4,14,16
1113,2012-02-28 10:00:00,CB Consumer Confidence,6,2,2,43,43,43
1114,2012-02-29 08:30:00,Prelim GDP q/q,3,4,13,24,24,24
1115,2012-03-01 08:30:00,Unemployment Claims,0,2,19,35,35,35
1116,2012-03-01 10:00:00,ISM Manufacturing PMI,-3,30,30,30,30,30
1117,2012-03-05 10:00:00,ISM Non-Manufacturing PMI,3,1,15,15,15,15
1118,2012-03-07 08:15:00,ADP Non-Farm Employment Change,3,15,15,15,39,46
1119,2012-03-08 08:30:00,Unemployment Claims,-3,35,35,35,40,40
1120,2012-03-09 08:30:00,Trade Balance_Non-Farm Employment Change_Unemployment Rate,0,3,3,3,3,3
1121,2012-03-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m,9,4,4,4,17,34
1122,2012-03-15 08:30:00,Unemployment Claims_PPI m/m,0,12,12,17,30,34
1123,2012-03-15 09:00:00,TIC Long-Term Purchases,3,5,5,26,27,52
1124,2012-03-15 10:00:00,Philly Fed Manufacturing Index,3,20,33,34,59,69
1125,2012-03-16 08:30:00,Core CPI m/m,-3,22,22,72,72,72
1126,2012-03-16 09:55:00,Prelim UoM Consumer Sentiment,0,17,24,24,24,24
1127,2012-03-20 08:30:00,Building Permits,3,8,13,56,64,64
1128,2012-03-21 10:00:00,Existing Home Sales,3,27,27,27,27,27
1129,2012-03-22 08:30:00,Unemployment Claims,3,26,26,26,38,51
1130,2012-03-23 10:00:00,New Home Sales,-6,9,32,35,35,35
1131,2012-03-26 10:00:00,Pending Home Sales m/m,-3,14,14,14,14,14
1132,2012-03-27 10:00:00,CB Consumer Confidence,3,13,20,20,20,20
1133,2012-03-28 08:30:00,Core Durable Goods Orders m/m,3,5,5,5,5,5
1134,2012-03-29 08:30:00,Unemployment Claims,-6,18,18,18,18,18
1135,2012-04-02 10:00:00,ISM Manufacturing PMI,0,6,11,30,41,41
1136,2012-04-04 08:15:00,ADP Non-Farm Employment Change,3,1,1,5,5,5
1137,2012-04-04 10:00:00,ISM Non-Manufacturing PMI,-3,4,4,4,4,4
1138,2012-04-05 08:30:00,Unemployment Claims,0,4,4,15,21,21
1139,2012-04-06 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,27,27,27,27,27
1140,2012-04-12 08:30:00,Trade Balance_Unemployment Claims_PPI m/m,-6,0,3,28,29,29
1141,2012-04-13 08:30:00,Core CPI m/m,0,5,5,5,5,5
1142,2012-04-13 09:55:00,Prelim UoM Consumer Sentiment,0,0,0,0,0,0
1143,2012-04-16 08:30:00,Core Retail Sales m/m_Retail Sales m/m,3,23,32,32,44,54
1144,2012-04-16 08:56:00,TIC Long-Term Purchases,-3,3,17,27,39,47
1145,2012-04-17 08:30:00,Building Permits,3,7,7,12,22,22
1146,2012-04-19 08:30:00,Unemployment Claims,-6,19,27,65,70,70
1147,2012-04-19 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,-6,25,30,30,30,30
1148,2012-04-24 10:00:00,New Home Sales_CB Consumer Confidence,0,4,4,4,4,4
1149,2012-04-25 08:30:00,Core Durable Goods Orders m/m,0,3,14,14,14,14
1150,2012-04-26 08:30:00,Unemployment Claims,-3,10,14,44,44,44
1151,2012-04-26 10:00:00,Pending Home Sales m/m,6,34,34,34,34,34
1152,2012-04-27 08:30:00,Advance GDP q/q,0,26,26,26,26,26
1153,2012-05-01 10:00:00,ISM Manufacturing PMI,3,3,3,3,3,3
1154,2012-05-02 08:15:00,ADP Non-Farm Employment Change,-6,5,5,19,24,24
1155,2012-05-03 08:30:00,Unemployment Claims,3,66,68,68,68,68
1156,2012-05-03 10:00:00,ISM Non-Manufacturing PMI,-3,0,0,0,0,0
1157,2012-05-04 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,26,40,49,49,49
1158,2012-05-10 08:30:00,Trade Balance_Unemployment Claims,-3,6,20,21,21,21
1159,2012-05-11 08:30:00,PPI m/m,-3,4,4,23,23,23
1160,2012-05-11 09:55:00,Prelim UoM Consumer Sentiment,6,14,23,23,23,23
1161,2012-05-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m,-9,3,3,3,3,3
1162,2012-05-16 08:30:00,Building Permits,0,15,15,15,15,15
1163,2012-05-17 08:30:00,Unemployment Claims,0,27,34,51,51,51
1164,2012-05-17 10:00:00,Philly Fed Manufacturing Index,-3,39,39,39,39,39
1165,2012-05-22 10:00:00,Existing Home Sales,0,15,15,15,15,15
1166,2012-05-23 10:00:00,New Home Sales,6,3,3,3,3,3
1167,2012-05-24 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,0,57,57,57,57,57
1168,2012-05-29 10:00:00,CB Consumer Confidence,-6,9,10,10,10,10
1169,2012-05-30 10:00:00,Pending Home Sales m/m,-6,7,7,7,7,7
1170,2012-05-31 08:15:00,ADP Non-Farm Employment Change,-3,2,2,2,2,2
1171,2012-05-31 08:30:00,Unemployment Claims_Prelim GDP q/q,-3,3,3,3,3,3
1172,2012-06-01 08:30:00,Non-Farm Employment Change_Unemployment Rate,-9,15,101,110,110,110
1173,2012-06-01 10:00:00,ISM Manufacturing PMI,-3,8,8,8,8,8
1174,2012-06-05 10:00:00,ISM Non-Manufacturing PMI,0,0,2,2,2,2
1175,2012-06-07 08:30:00,Unemployment Claims,-3,4,23,23,23,23
1176,2012-06-08 08:30:00,Trade Balance,-3,2,2,3,24,28
1177,2012-06-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-15,18,18,18,64,67
1178,2012-06-14 08:30:00,Unemployment Claims_Core CPI m/m,-3,21,21,38,41,50
1179,2012-06-15 09:55:00,Prelim UoM Consumer Sentiment,0,7,16,25,25,35
1180,2012-06-19 08:30:00,Building Permits,3,18,38,50,93,93
1181,2012-06-21 08:30:00,Unemployment Claims,-3,2,2,2,2,2
1182,2012-06-21 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,-6,3,3,3,3,3
1183,2012-06-25 10:00:00,New Home Sales,6,4,4,4,13,14
1184,2012-06-26 10:00:00,CB Consumer Confidence,-6,7,7,7,10,10
1185,2012-06-27 08:30:00,Core Durable Goods Orders m/m,-3,9,9,9,9,9
1186,2012-06-27 10:00:00,Pending Home Sales m/m,3,3,3,3,4,4
1187,2012-06-28 08:30:00,Unemployment Claims,-3,9,14,15,15,15
1188,2012-07-02 10:00:00,ISM Manufacturing PMI,-3,2,2,2,3,3
1189,2012-07-05 08:15:00,ADP Non-Farm Employment Change,3,-1,-1,-1,-1,-1
1190,2012-07-05 08:30:00,Unemployment Claims,3,0,0,0,0,0
1191,2012-07-05 10:00:00,ISM Non-Manufacturing PMI,-3,17,26,26,27,28
1192,2012-07-06 08:30:00,Non-Farm Employment Change_Unemployment Rate,0,13,13,13,13,13
1193,2012-07-11 08:30:00,Trade Balance,0,13,13,27,27,27
1194,2012-07-12 08:30:00,Unemployment Claims,3,19,19,21,21,37
1195,2012-07-13 08:30:00,PPI m/m,3,7,24,72,72,72
1196,2012-07-13 09:55:00,Prelim UoM Consumer Sentiment,-6,22,22,22,22,22
1197,2012-07-16 08:30:00,Core Retail Sales m/m_Retail Sales m/m,-6,41,46,46,74,74
1198,2012-07-17 08:30:00,Core CPI m/m,0,6,8,8,8,8
1199,2012-07-18 08:30:00,Building Permits,0,0,23,25,30,34
1200,2012-07-19 08:30:00,Unemployment Claims,-3,7,7,7,7,7
1201,2012-07-19 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,-3,11,22,22,44,44
1202,2012-07-25 10:00:00,New Home Sales,0,12,12,12,12,35
1203,2012-07-26 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,3,17,17,31,31,31
1204,2012-07-26 10:00:00,Pending Home Sales m/m,-6,32,32,32,32,32
1205,2012-07-27 08:30:00,Advance GDP q/q,-3,5,33,73,73,73
1206,2012-07-31 10:00:00,CB Consumer Confidence,6,16,35,45,45,45
1207,2012-08-01 08:15:00,ADP Non-Farm Employment Change,3,9,21,29,29,29
1208,2012-08-01 10:00:00,ISM Manufacturing PMI,-3,0,0,0,0,0
1209,2012-08-02 08:30:00,Unemployment Claims,3,22,22,22,22,22
1210,2012-08-03 08:30:00,Non-Farm Employment Change_Unemployment Rate,-3,46,73,114,139,160
1211,2012-08-03 10:00:00,ISM Non-Manufacturing PMI,3,21,23,67,67,67
1212,2012-08-09 08:30:00,Trade Balance_Unemployment Claims,6,6,6,6,15,15
1213,2012-08-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,0,4,4,4,4,4
1214,2012-08-15 08:30:00,Core CPI m/m,-3,6,6,6,6,6
1215,2012-08-16 08:30:00,Unemployment Claims_Building Permits,3,29,39,58,68,68
1216,2012-08-16 10:00:00,Philly Fed Manufacturing Index,-3,35,45,45,45,49
1217,2012-08-17 09:55:00,Prelim UoM Consumer Sentiment,3,2,2,2,2,2
1218,2012-08-22 09:20:00,Existing Home Sales,-3,44,45,47,47,47
1219,2012-08-23 08:30:00,Unemployment Claims,-3,3,3,20,34,34
1220,2012-08-23 10:00:00,New Home Sales,6,33,45,47,47,47
1221,2012-08-24 08:30:00,Core Durable Goods Orders m/m,-6,5,5,5,42,42
1222,2012-08-28 10:00:00,CB Consumer Confidence,-6,8,8,15,15,15
1223,2012-08-29 08:30:00,Prelim GDP q/q,0,22,22,22,22,22
1224,2012-08-29 10:00:00,Pending Home Sales m/m,3,9,9,22,22,22
1225,2012-08-30 08:30:00,Unemployment Claims,0,14,14,16,16,16
1226,2012-09-04 10:00:00,ISM Manufacturing PMI,-3,2,2,2,2,2
1227,2012-09-06 08:15:00,ADP Non-Farm Employment Change,6,11,11,11,12,12
1228,2012-09-06 08:30:00,Unemployment Claims,0,0,0,0,25,25
1229,2012-09-06 10:00:00,ISM Non-Manufacturing PMI,3,18,55,55,55,55
1230,2012-09-07 08:30:00,Non-Farm Employment Change_Unemployment Rate,-3,47,48,66,77,77
1231,2012-09-11 08:30:00,Trade Balance,6,48,59,62,92,93
1232,2012-09-13 08:30:00,Unemployment Claims_PPI m/m,0,1,1,1,3,13
1233,2012-09-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m,0,13,28,82,82,82
1234,2012-09-14 09:55:00,Prelim UoM Consumer Sentiment,6,21,21,21,21,21
1235,2012-09-19 08:30:00,Building Permits,0,27,35,58,74,77
1236,2012-09-19 10:00:00,Existing Home Sales,3,12,15,28,31,31
1237,2012-09-20 08:30:00,Unemployment Claims,-3,1,1,1,1,1
1238,2012-09-20 10:00:00,Philly Fed Manufacturing Index,3,14,24,24,24,24
1239,2012-09-25 10:00:00,CB Consumer Confidence,6,13,17,17,17,17
1240,2012-09-26 10:00:00,New Home Sales,-3,2,2,2,4,4
1241,2012-09-27 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,-3,17,17,17,17,30
1242,2012-09-27 10:00:00,Pending Home Sales m/m,0,1,1,19,34,54
1243,2012-10-01 10:00:00,ISM Manufacturing PMI,3,11,11,11,11,11
1244,2012-10-03 08:15:00,ADP Non-Farm Employment Change,0,6,6,9,14,14
1245,2012-10-03 10:00:00,ISM Non-Manufacturing PMI,3,30,30,30,30,30
1246,2012-10-04 08:30:00,Unemployment Claims,0,13,13,16,30,38
1247,2012-10-05 08:30:00,Non-Farm Employment Change_Unemployment Rate,6,31,34,60,60,60
1248,2012-10-11 08:30:00,Trade Balance_Unemployment Claims,3,10,21,25,27,27
1249,2012-10-12 08:30:00,PPI m/m,3,5,5,5,5,5
1250,2012-10-12 09:55:00,Prelim UoM Consumer Sentiment,0,5,5,5,5,5
1251,2012-10-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m,12,0,0,0,0,0
1252,2012-10-16 08:30:00,Core CPI m/m,-3,0,0,8,8,8
1253,2012-10-17 08:30:00,Building Permits,3,9,9,9,9,12
1254,2012-10-18 08:30:00,Unemployment Claims,-3,5,5,10,10,15
1255,2012-10-18 10:00:00,Philly Fed Manufacturing Index,3,2,2,13,16,16
1256,2012-10-19 10:00:00,Existing Home Sales,0,4,4,4,4,4
1257,2012-10-24 10:00:00,New Home Sales,0,2,5,5,5,5
1258,2012-10-25 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,0,0,6,6,6,6
1259,2012-10-25 10:00:00,Pending Home Sales m/m,-3,7,7,7,7,7
1260,2012-10-26 08:30:00,Advance GDP q/q,0,24,37,58,58,58
1261,2012-11-01 08:15:00,ADP Non-Farm Employment Change,3,21,25,25,25,25
1262,2012-11-01 08:30:00,Unemployment Claims,3,14,14,14,14,14
1263,2012-11-01 10:00:00,CB Consumer Confidence_ISM Manufacturing PMI,0,13,13,13,13,13
1264,2012-11-02 08:30:00,Non-Farm Employment Change_Unemployment Rate,6,5,5,5,5,5
1265,2012-11-05 10:00:00,ISM Non-Manufacturing PMI,-3,0,0,5,5,5
1266,2012-11-08 08:30:00,Trade Balance_Unemployment Claims,6,38,38,38,38,38
1267,2012-11-09 09:55:00,Prelim UoM Consumer Sentiment,3,14,14,14,15,15
1268,2012-11-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-3,3,7,7,7,7
1269,2012-11-15 08:30:00,Unemployment Claims_Core CPI m/m,-3,8,27,45,45,45
1270,2012-11-15 10:00:00,Philly Fed Manufacturing Index,-3,14,14,14,14,14
1271,2012-11-19 10:00:00,Existing Home Sales,0,14,36,36,36,36
1272,2012-11-20 08:30:00,Building Permits,0,3,3,3,3,6
1273,2012-11-21 08:30:00,Unemployment Claims,0,18,28,28,28,28
1274,2012-11-27 08:30:00,Core Durable Goods Orders m/m,0,1,1,1,1,1
1275,2012-11-27 10:00:00,CB Consumer Confidence,6,6,7,18,18,18
1276,2012-11-28 10:00:00,New Home Sales,-6,29,41,50,63,63
1277,2012-11-29 08:30:00,Unemployment Claims_Prelim GDP q/q,-6,2,2,15,15,15
1278,2012-11-29 10:00:00,Pending Home Sales m/m,3,2,2,2,2,2
1279,2012-12-03 10:00:00,ISM Manufacturing PMI,-3,5,29,29,29,29
1280,2012-12-05 08:15:00,ADP Non-Farm Employment Change,-3,10,10,17,17,26
1281,2012-12-05 10:00:00,ISM Non-Manufacturing PMI,3,9,9,15,21,21
1282,2012-12-06 08:30:00,Unemployment Claims,3,16,16,16,16,16
1283,2012-12-07 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,9,18,18,53,53
1284,2012-12-07 09:55:00,Prelim UoM Consumer Sentiment,-6,10,39,51,51,51
1285,2012-12-11 08:30:00,Trade Balance,3,7,7,11,17,17
1286,2012-12-13 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-3,10,16,29,34,34
1287,2012-12-14 08:30:00,Core CPI m/m,-3,10,22,35,63,95
1288,2012-12-19 08:30:00,Building Permits,0,1,1,3,3,3
1289,2012-12-20 08:30:00,Unemployment Claims,0,31,31,31,31,31
1290,2012-12-20 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,3,5,5,5,5,5
1291,2012-12-21 08:30:00,Core Durable Goods Orders m/m,6,10,10,10,10,10
1292,2012-12-27 08:30:00,Unemployment Claims,3,10,10,10,10,10
1293,2012-12-27 10:00:00,New Home Sales_CB Consumer Confidence,-12,2,2,2,2,2
1294,2012-12-28 10:00:00,Pending Home Sales m/m,0,0,5,5,5,5
1295,2013-01-02 10:00:00,ISM Manufacturing PMI,3,2,2,2,2,2
1296,2013-01-03 08:15:00,ADP Non-Farm Employment Change,6,19,24,24,29,29
1297,2013-01-03 08:30:00,Unemployment Claims,-6,8,11,11,16,16
1298,2013-01-04 08:30:00,Non-Farm Employment Change_Unemployment Rate,0,22,32,38,38,38
1299,2013-01-04 10:00:00,ISM Non-Manufacturing PMI,3,4,4,9,9,9
1300,2013-01-10 08:30:00,Unemployment Claims,0,92,101,116,119,137
1301,2013-01-11 08:30:00,Trade Balance,-3,3,17,17,17,17
1302,2013-01-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,3,13,13,24,24,24
1303,2013-01-16 08:30:00,Core CPI m/m,-3,0,15,22,34,34
1304,2013-01-17 08:30:00,Unemployment Claims_Building Permits,3,4,4,4,4,4
1305,2013-01-17 10:00:00,Philly Fed Manufacturing Index,-3,6,7,7,12,33
1306,2013-01-18 09:55:00,Prelim UoM Consumer Sentiment,-6,1,1,1,1,11
1307,2013-01-22 10:00:00,Existing Home Sales,-6,0,0,0,0,6
1308,2013-01-24 08:30:00,Unemployment Claims,3,31,31,39,61,61
1309,2013-01-25 10:00:00,New Home Sales,0,1,11,11,11,11
1310,2013-01-28 08:30:00,Core Durable Goods Orders m/m,0,35,39,39,39,39
1311,2013-01-28 10:00:00,Pending Home Sales m/m,-3,1,4,10,10,10
1312,2013-01-29 10:00:00,CB Consumer Confidence,0,8,8,8,8,8
1313,2013-01-30 08:15:00,ADP Non-Farm Employment Change,0,23,23,41,42,43
1314,2013-01-30 08:30:00,Advance GDP q/q,0,17,17,35,37,37
1315,2013-01-31 08:30:00,Unemployment Claims,-3,15,23,24,41,41
1316,2013-02-01 08:30:00,Non-Farm Employment Change_Unemployment Rate,0,25,25,25,65,65
1317,2013-02-01 10:00:00,ISM Manufacturing PMI,3,46,88,101,101,101
1318,2013-02-05 10:00:00,ISM Non-Manufacturing PMI,0,9,9,52,52,52
1319,2013-02-07 08:30:00,Unemployment Claims,-3,5,5,5,5,5
1320,2013-02-08 08:30:00,Trade Balance,3,14,27,37,37,37
1321,2013-02-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m,3,3,4,8,8,8
1322,2013-02-14 08:30:00,Unemployment Claims,3,2,2,10,10,10
1323,2013-02-15 09:55:00,Prelim UoM Consumer Sentiment,3,30,30,30,30,30
1324,2013-02-20 08:30:00,PPI m/m_Building Permits,-3,17,17,17,17,17
1325,2013-02-21 08:30:00,Unemployment Claims_Core CPI m/m,0,7,22,38,41,41
1326,2013-02-21 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,-3,4,5,7,7,7
1327,2013-02-26 10:00:00,New Home Sales_CB Consumer Confidence,9,0,0,0,0,0
1328,2013-02-27 08:30:00,Core Durable Goods Orders m/m,0,15,16,53,53,53
1329,2013-02-27 10:00:00,Pending Home Sales m/m,6,39,39,39,39,39
1330,2013-02-28 08:30:00,Unemployment Claims_Prelim GDP q/q,0,11,11,11,11,11
1331,2013-03-01 10:00:00,ISM Manufacturing PMI,3,15,15,15,59,59
1332,2013-03-05 10:00:00,ISM Non-Manufacturing PMI,3,1,1,1,1,18
1333,2013-03-06 08:15:00,ADP Non-Farm Employment Change,6,3,4,4,4,4
1334,2013-03-07 08:30:00,Trade Balance_Unemployment Claims,0,62,69,88,88,88
1335,2013-03-08 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,0,0,0,0,0
1336,2013-03-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m,12,3,3,3,3,3
1337,2013-03-14 08:30:00,Unemployment Claims_PPI m/m,3,28,28,54,61,83
1338,2013-03-15 08:30:00,Core CPI m/m,0,12,12,12,12,12
1339,2013-03-15 09:55:00,Prelim UoM Consumer Sentiment,0,23,23,23,23,23
1340,2013-03-19 08:30:00,Building Permits,-3,9,9,13,13,13
1341,2013-03-21 08:30:00,Unemployment Claims,3,12,12,12,12,22
1342,2013-03-21 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,0,6,15,47,47,47
1343,2013-03-26 08:30:00,Core Durable Goods Orders m/m,0,3,6,13,22,22
1344,2013-03-26 10:00:00,New Home Sales_CB Consumer Confidence,-12,16,17,25,25,25
1345,2013-03-27 10:00:00,Pending Home Sales m/m,-3,3,5,16,19,19
