,datetime,new,total_error,pips_candle_max_0_30_after,pips_candle_max_0_60_after,pips_candle_max_0_120_after,pips_candle_max_0_180_after,pips_candle_max_0_240_after
5348,2016-11-16 16:00:00,TIC Long-Term Purchases,-2,6,11,21,30,30
5349,2016-11-17 08:30:00,Unemployment Claims_Core CPI m/m_Building Permits_CPI m/m_Housing Starts_Philly Fed Manufacturing Index,2,2,9,9,9,9
5350,2016-11-17 10:30:00,Natural Gas Storage,0,2,3,3,3,3
5351,2016-11-18 10:00:00,CB Leading Index m/m,0,3,3,3,3,3
5352,2016-11-22 09:59:00,Richmond Manufacturing Index,1,2,2,4,18,18
5353,2016-11-22 10:00:00,Existing Home Sales,2,2,2,4,18,18
5354,2016-11-23 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m,0,1,1,1,1,1
5355,2016-11-23 09:00:00,HPI m/m,1,5,9,9,15,15
5356,2016-11-23 09:45:00,Flash Manufacturing PMI,0,5,5,11,11,11
5357,2016-11-23 10:00:00,New Home Sales_Revised UoM Consumer Sentiment,-2,0,0,12,12,12
5358,2016-11-23 10:30:00,Crude Oil Inventories,0,7,27,33,33,33
5359,2016-11-23 12:00:00,Natural Gas Storage,0,12,12,12,12,12
5360,2016-11-25 08:30:00,Goods Trade Balance_Prelim Wholesale Inventories m/m,0,9,30,30,30,30
5361,2016-11-25 09:45:00,Flash Services PMI,0,5,5,5,5,5
5362,2016-11-29 08:30:00,Prelim GDP q/q_Prelim GDP Price Index q/q,3,25,28,56,65,66
5363,2016-11-29 09:00:00,S&P/CS Composite-20 HPI y/y,-1,12,26,49,49,60
5364,2016-11-29 10:00:00,CB Consumer Confidence,6,28,37,37,48,53
5365,2016-11-30 08:15:00,ADP Non-Farm Employment Change,0,34,34,34,34,34
5366,2016-11-30 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,2,22,22,22,22,22
5367,2016-11-30 09:45:00,Chicago PMI,2,6,16,16,16,16
5368,2016-11-30 10:00:00,Pending Home Sales m/m,-2,5,21,21,21,21
5369,2016-11-30 10:30:00,Crude Oil Inventories,0,21,21,21,21,21
5370,2016-12-01 00:00:00,Total Vehicle Sales,0,7,12,23,23,23
5371,2016-12-01 08:30:00,Unemployment Claims,-3,9,9,9,9,11
5372,2016-12-01 09:45:00,Final Manufacturing PMI,0,10,10,35,37,37
5373,2016-12-01 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,5,7,13,34,34,45
5374,2016-12-01 10:30:00,Natural Gas Storage,0,23,42,44,44,68
5375,2016-12-02 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-3,0,5,18,25,25
5376,2016-12-05 09:45:00,Final Services PMI,0,6,8,8,22,64
5377,2016-12-05 10:00:00,ISM Non-Manufacturing PMI,3,0,2,2,34,58
5378,2016-12-06 08:30:00,Trade Balance_Revised Nonfarm Productivity q/q_Revised Unit Labor Costs q/q,-1,2,2,4,5,5
5379,2016-12-06 10:00:00,IBD/TIPP Economic Optimism_Factory Orders m/m,5,22,23,23,23,23
5380,2016-12-07 10:00:00,JOLTS Job Openings,2,22,22,22,22,22
5381,2016-12-07 10:30:00,Crude Oil Inventories,0,5,6,6,6,6
5382,2016-12-07 15:00:00,Consumer Credit m/m,0,8,8,8,8,8
5383,2016-12-08 08:30:00,Unemployment Claims,0,10,10,10,10,10
5384,2016-12-08 10:30:00,Natural Gas Storage,0,3,6,11,11,11
5385,2016-12-09 10:00:00,Final Wholesale Inventories m/m_Prelim UoM Consumer Sentiment,6,3,3,3,3,3
5386,2016-12-12 14:00:00,Federal Budget Balance,-1,3,3,3,3,3
5387,2016-12-13 06:00:00,NFIB Small Business Index,1,0,0,4,20,26
5388,2016-12-13 08:30:00,Import Prices m/m,0,1,1,20,34,34
5389,2016-12-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m_Core PPI m/m,-7,4,4,9,10,18
5390,2016-12-14 09:15:00,Capacity Utilization Rate_Industrial Production m/m,0,1,11,18,18,26
5391,2016-12-14 10:00:00,Business Inventories m/m,1,16,17,17,25,25
5392,2016-12-14 10:30:00,Crude Oil Inventories,0,6,6,14,14,14
5393,2016-12-14 14:00:00,Federal Funds Rate,0,1,1,1,1,1
5394,2016-12-15 08:30:00,Unemployment Claims_Empire State Manufacturing Index_Core CPI m/m_CPI m/m_Philly Fed Manufacturing Index_Current Account,5,17,28,28,28,28
5395,2016-12-15 09:45:00,Flash Manufacturing PMI,0,8,8,8,8,8
5396,2016-12-15 10:00:00,NAHB Housing Market Index,1,10,14,14,14,14
5397,2016-12-15 10:30:00,Natural Gas Storage,0,6,6,6,6,6
5398,2016-12-15 16:00:00,TIC Long-Term Purchases,1,5,6,8,9,17
5399,2016-12-16 08:30:00,Building Permits_Housing Starts,-2,15,15,15,16,31
5400,2016-12-19 09:45:00,Flash Services PMI,-1,8,14,14,14,14
5401,2016-12-21 10:00:00,Existing Home Sales,0,5,8,8,8,8
5402,2016-12-21 10:30:00,Crude Oil Inventories,0,8,8,8,8,8
5403,2016-12-22 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m_Final GDP q/q_Final GDP Price Index q/q,0,8,20,56,56,56
5404,2016-12-22 09:00:00,HPI m/m,0,21,36,57,57,57
5405,2016-12-22 10:00:00,CB Leading Index m/m_Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-5,21,21,21,21,21
5406,2016-12-22 10:30:00,Natural Gas Storage,0,5,5,5,5,5
5407,2016-12-23 10:00:00,New Home Sales_Revised UoM Consumer Sentiment,2,14,30,30,30,30
5408,2016-12-27 09:00:00,S&P/CS Composite-20 HPI y/y,0,4,4,10,13,13
5409,2016-12-27 09:59:00,Richmond Manufacturing Index,1,9,9,12,12,12
5410,2016-12-27 10:00:00,CB Consumer Confidence,6,9,9,12,12,12
5411,2016-12-28 10:00:00,Pending Home Sales m/m,-2,15,15,15,15,15
5412,2016-12-29 08:30:00,Unemployment Claims_Goods Trade Balance_Prelim Wholesale Inventories m/m,0,18,18,18,42,42
5413,2016-12-29 10:30:00,Natural Gas Storage,0,30,30,30,30,32
5414,2016-12-29 11:00:00,Crude Oil Inventories,0,7,7,7,7,10
5415,2016-12-30 09:45:00,Chicago PMI,-2,19,35,35,35,35
5416,2017-01-03 09:45:00,Final Manufacturing PMI,0,6,6,32,32,32
5417,2017-01-03 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,5,9,29,74,74,74
5418,2017-01-04 00:00:00,Total Vehicle Sales,1,3,6,11,18,37
5419,2017-01-05 08:15:00,ADP Non-Farm Employment Change,-3,32,39,51,105,105
5420,2017-01-05 08:30:00,Unemployment Claims,3,13,20,53,86,86
5421,2017-01-05 09:45:00,Final Services PMI,1,21,60,75,75,75
5422,2017-01-05 10:00:00,ISM Non-Manufacturing PMI,3,30,57,63,63,63
5423,2017-01-05 10:30:00,Natural Gas Storage,0,41,47,47,47,47
5424,2017-01-05 11:00:00,Crude Oil Inventories,0,11,11,11,11,11
5425,2017-01-06 08:30:00,Trade Balance_Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,1,22,22,22,22,22
5426,2017-01-06 10:00:00,Factory Orders m/m,-2,17,27,27,27,27
5427,2017-01-09 15:00:00,Consumer Credit m/m,1,1,1,2,12,16
5428,2017-01-10 06:00:00,NFIB Small Business Index,1,2,2,2,2,17
5429,2017-01-10 10:00:00,Final Wholesale Inventories m/m_JOLTS Job Openings,-5,3,3,5,5,5
5430,2017-01-11 10:00:00,IBD/TIPP Economic Optimism,1,6,6,67,113,149
5431,2017-01-11 10:30:00,Crude Oil Inventories,0,15,54,81,160,160
5432,2017-01-12 08:30:00,Unemployment Claims_Import Prices m/m,1,5,5,22,22,22
5433,2017-01-12 10:30:00,Natural Gas Storage,0,6,10,13,13,13
5434,2017-01-12 14:00:00,Federal Budget Balance,-1,5,5,5,5,5
5435,2017-01-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m_Core PPI m/m,7,38,38,38,38,38
5436,2017-01-13 10:00:00,Business Inventories m/m_Prelim UoM Consumer Sentiment,-2,20,28,29,40,42
5437,2017-01-17 08:30:00,Empire State Manufacturing Index,-2,18,28,35,35,35
5438,2017-01-18 08:30:00,Core CPI m/m_CPI m/m,0,7,15,29,36,36
5439,2017-01-18 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-2,13,19,30,30,30
5440,2017-01-18 10:00:00,NAHB Housing Market Index,-2,15,22,22,22,22
5441,2017-01-18 16:00:00,TIC Long-Term Purchases,1,4,4,4,4,4
5442,2017-01-19 08:30:00,Unemployment Claims_Building Permits_Housing Starts_Philly Fed Manufacturing Index,8,13,13,13,13,13
5443,2017-01-19 10:30:00,Natural Gas Storage,0,30,32,32,36,38
5444,2017-01-19 11:00:00,Crude Oil Inventories,0,8,8,8,12,35
5445,2017-01-24 09:45:00,Flash Manufacturing PMI,1,11,11,11,11,11
5446,2017-01-24 10:00:00,Richmond Manufacturing Index_Existing Home Sales,1,2,2,2,2,2
5447,2017-01-25 09:00:00,HPI m/m,0,1,1,8,16,16
5448,2017-01-25 10:30:00,Crude Oil Inventories,0,1,1,9,9,9
5449,2017-01-26 08:30:00,Unemployment Claims_Goods Trade Balance_Prelim Wholesale Inventories m/m,-6,2,2,2,2,2
5450,2017-01-26 09:45:00,Flash Services PMI,2,5,5,5,5,9
5451,2017-01-26 10:00:00,CB Leading Index m/m_New Home Sales,1,4,4,4,6,11
5452,2017-01-26 10:30:00,Natural Gas Storage,0,4,4,4,20,24
5453,2017-01-27 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m_Advance GDP q/q_Advance GDP Price Index q/q,-2,3,24,24,24,24
5454,2017-01-27 10:00:00,Revised UoM Consumer Sentiment,0,11,11,11,11,11
5455,2017-01-30 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,2,10,15,37,62,62
5456,2017-01-30 10:00:00,Pending Home Sales m/m,0,18,40,43,53,53
5457,2017-01-31 08:30:00,Employment Cost Index q/q,-2,9,29,50,61,61
5458,2017-01-31 09:00:00,S&P/CS Composite-20 HPI y/y,1,31,52,63,63,63
5459,2017-01-31 09:45:00,Chicago PMI,-2,26,26,37,37,37
5460,2017-01-31 10:00:00,CB Consumer Confidence,-6,0,14,14,14,14
5461,2017-02-01 00:00:00,Total Vehicle Sales,-1,3,3,3,3,9
5462,2017-02-01 08:15:00,ADP Non-Farm Employment Change,3,2,2,2,2,2
5463,2017-02-01 09:45:00,Final Manufacturing PMI,0,2,2,3,3,3
5464,2017-02-01 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,3,7,21,21,21,28
5465,2017-02-01 10:30:00,Crude Oil Inventories,0,16,16,16,16,38
5466,2017-02-01 14:00:00,Federal Funds Rate,0,15,21,21,21,21
5467,2017-02-02 08:30:00,Unemployment Claims_Prelim Nonfarm Productivity q/q_Prelim Unit Labor Costs q/q,1,22,22,22,22,22
5468,2017-02-02 10:30:00,Natural Gas Storage,0,1,1,1,1,1
5469,2017-02-03 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-6,11,20,28,35,35
5470,2017-02-03 09:45:00,Final Services PMI,1,13,29,29,29,29
5471,2017-02-03 10:00:00,Factory Orders m/m_ISM Non-Manufacturing PMI,-5,23,30,30,30,30
5472,2017-02-07 08:30:00,Trade Balance,0,7,8,9,21,32
5473,2017-02-07 10:00:00,IBD/TIPP Economic Optimism_JOLTS Job Openings,0,12,21,25,35,37
5474,2017-02-07 15:00:00,Consumer Credit m/m,0,2,2,2,2,2
5475,2017-02-08 10:30:00,Crude Oil Inventories,0,16,16,16,16,16
5476,2017-02-09 08:30:00,Unemployment Claims,3,4,10,13,13,13
5477,2017-02-09 10:00:00,Final Wholesale Inventories m/m,0,14,14,14,14,14
5478,2017-02-09 10:30:00,Natural Gas Storage,0,18,18,18,18,18
5479,2017-02-10 08:30:00,Import Prices m/m,0,10,10,19,29,32
5480,2017-02-10 10:00:00,Prelim UoM Consumer Sentiment,-3,14,14,27,27,28
5481,2017-02-10 14:00:00,Federal Budget Balance,1,0,1,5,9,9
5482,2017-02-14 05:59:00,NFIB Small Business Index,0,8,16,16,16,16
5483,2017-02-14 08:30:00,PPI m/m_Core PPI m/m,5,5,5,5,5,5
5484,2017-02-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Empire State Manufacturing Index_Core CPI m/m_CPI m/m,20,15,25,57,71,86
5485,2017-02-15 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-6,21,33,41,65,65
5486,2017-02-15 10:00:00,Business Inventories m/m_NAHB Housing Market Index,-1,17,17,46,46,46
5487,2017-02-15 10:30:00,Crude Oil Inventories,0,3,20,35,35,35
5488,2017-02-15 16:00:00,TIC Long-Term Purchases,0,4,4,4,4,21
5489,2017-02-16 08:30:00,Unemployment Claims_Building Permits_Housing Starts_Philly Fed Manufacturing Index,8,2,8,24,34,34
5490,2017-02-16 10:30:00,Natural Gas Storage,0,19,20,20,20,20
5491,2017-02-17 10:00:00,CB Leading Index m/m,1,2,2,2,2,2
5492,2017-02-21 09:45:00,Flash Manufacturing PMI_Flash Services PMI,-1,7,7,9,9,9
5493,2017-02-22 10:00:00,Existing Home Sales,2,6,38,49,55,55
5494,2017-02-23 08:30:00,Unemployment Claims,0,11,11,14,21,21
5495,2017-02-23 09:00:00,HPI m/m,1,2,7,14,14,14
5496,2017-02-23 10:30:00,Natural Gas Storage,0,16,16,16,16,16
5497,2017-02-23 11:00:00,Crude Oil Inventories,0,6,6,6,6,6
5498,2017-02-24 10:00:00,New Home Sales_Revised UoM Consumer Sentiment,-2,14,14,14,21,21
5499,2017-02-27 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,2,17,19,24,39,46
5500,2017-02-27 10:00:00,Pending Home Sales m/m,-4,13,19,35,35,35
5501,2017-02-28 08:30:00,Prelim GDP q/q_Prelim GDP Price Index q/q_Goods Trade Balance_Prelim Wholesale Inventories m/m,-2,2,2,17,24,24
5502,2017-02-28 09:00:00,S&P/CS Composite-20 HPI y/y,1,7,21,34,34,34
5503,2017-02-28 09:45:00,Chicago PMI,2,19,22,28,28,28
5504,2017-02-28 09:59:00,Richmond Manufacturing Index,1,9,16,16,16,16
5505,2017-02-28 10:00:00,CB Consumer Confidence,3,9,16,16,16,16
5506,2017-03-01 00:00:00,Total Vehicle Sales,0,3,4,7,7,7
5507,2017-03-01 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-1,4,8,26,43,50
5508,2017-03-01 09:45:00,Final Manufacturing PMI,0,13,26,36,38,38
5509,2017-03-01 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,2,8,20,30,32,32
5510,2017-03-01 10:30:00,Crude Oil Inventories,0,15,20,27,27,27
5511,2017-03-02 08:30:00,Unemployment Claims,3,5,5,9,16,16
5512,2017-03-02 10:30:00,Natural Gas Storage,0,14,14,14,14,14
5513,2017-03-03 09:45:00,Final Services PMI,0,4,10,10,10,23
5514,2017-03-03 10:00:00,ISM Non-Manufacturing PMI,3,3,11,11,16,27
5515,2017-03-06 10:00:00,Factory Orders m/m,0,1,5,5,5,5
5516,2017-03-07 08:30:00,Trade Balance,-2,1,1,1,8,15
5517,2017-03-07 10:00:00,IBD/TIPP Economic Optimism,-1,8,16,17,23,23
5518,2017-03-07 15:00:00,Consumer Credit m/m,0,4,7,7,7,7
5519,2017-03-08 08:15:00,ADP Non-Farm Employment Change,6,10,18,21,21,21
5520,2017-03-08 08:30:00,Revised Nonfarm Productivity q/q_Revised Unit Labor Costs q/q,2,10,15,16,16,16
5521,2017-03-08 10:00:00,Final Wholesale Inventories m/m,1,7,7,7,7,7
5522,2017-03-08 10:30:00,Crude Oil Inventories,0,4,4,4,4,4
5523,2017-03-09 08:30:00,Unemployment Claims_Import Prices m/m,2,43,61,61,61,61
5524,2017-03-09 10:30:00,Natural Gas Storage,0,11,11,11,12,19
5525,2017-03-10 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,6,35,35,35,56,60
5526,2017-03-10 14:00:00,Federal Budget Balance,-1,4,11,17,17,17
5527,2017-03-14 06:00:00,NFIB Small Business Index,0,8,9,9,9,9
5528,2017-03-14 08:30:00,PPI m/m_Core PPI m/m,5,5,5,13,14,18
5529,2017-03-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Empire State Manufacturing Index_Core CPI m/m_CPI m/m,11,5,5,5,11,13
5530,2017-03-15 10:00:00,Business Inventories m/m_NAHB Housing Market Index,1,13,15,23,30,75
5531,2017-03-15 10:30:00,Crude Oil Inventories,0,5,11,13,20,72
5532,2017-03-15 14:00:00,Federal Funds Rate,0,23,46,56,67,67
5533,2017-03-15 16:00:00,TIC Long-Term Purchases,-1,11,11,11,11,13
5534,2017-03-16 08:30:00,Unemployment Claims_Building Permits_Housing Starts_Philly Fed Manufacturing Index,2,10,10,15,18,18
5535,2017-03-16 10:00:00,JOLTS Job Openings,2,13,16,16,16,16
5536,2017-03-16 10:30:00,Natural Gas Storage,0,4,4,4,4,4
5537,2017-03-17 09:15:00,Capacity Utilization Rate_Industrial Production m/m,2,2,13,14,14,14
5538,2017-03-17 10:00:00,Prelim UoM Consumer Sentiment_CB Leading Index m/m,4,2,2,2,2,2
5539,2017-03-21 08:30:00,Current Account,0,2,9,18,18,18
5540,2017-03-22 09:00:00,HPI m/m,-1,8,8,23,23,23
5541,2017-03-22 10:00:00,Existing Home Sales,-2,11,19,19,19,19
5542,2017-03-22 10:30:00,Crude Oil Inventories,0,12,12,12,12,12
5543,2017-03-23 08:30:00,Unemployment Claims,-6,10,12,12,15,15
5544,2017-03-23 10:00:00,New Home Sales,4,11,15,15,15,15
5545,2017-03-23 10:30:00,Natural Gas Storage,0,4,4,4,4,4
5546,2017-03-24 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,7,8,8,8,9,15
5547,2017-03-24 09:45:00,Flash Manufacturing PMI_Flash Services PMI,-2,0,5,13,16,16
5548,2017-03-28 08:30:00,Goods Trade Balance_Prelim Wholesale Inventories m/m,1,3,9,12,13,13
5549,2017-03-28 09:00:00,S&P/CS Composite-20 HPI y/y,0,10,13,14,14,14
5550,2017-03-28 09:59:00,Richmond Manufacturing Index,1,6,8,8,8,8
5551,2017-03-28 10:00:00,CB Consumer Confidence,6,6,8,8,8,8
5552,2017-03-29 10:00:00,Pending Home Sales m/m,2,3,9,9,9,13
5553,2017-03-29 10:30:00,Crude Oil Inventories,0,7,7,7,9,11
5554,2017-03-30 08:30:00,Unemployment Claims_Final GDP q/q_Final GDP Price Index q/q,0,3,15,20,20,20
5555,2017-03-30 10:30:00,Natural Gas Storage,0,10,10,10,10,10
5556,2017-03-31 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-1,2,11,11,19,19
5557,2017-03-31 09:45:00,Chicago PMI,2,1,1,16,16,16
5558,2017-03-31 10:00:00,Revised UoM Consumer Sentiment,-2,1,20,20,20,20
5559,2017-04-03 01:00:00,Total Vehicle Sales,-1,2,2,2,2,2
5560,2017-04-03 09:45:00,Final Manufacturing PMI,0,14,14,14,14,14
5561,2017-04-03 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,2,12,12,12,12,12
5562,2017-04-04 08:30:00,Trade Balance,2,0,3,3,11,11
5563,2017-04-04 10:00:00,IBD/TIPP Economic Optimism_Factory Orders m/m,1,6,14,18,18,18
5564,2017-04-05 08:15:00,ADP Non-Farm Employment Change,0,15,15,16,16,16
5565,2017-04-05 09:45:00,Final Services PMI,0,15,15,15,15,15
5566,2017-04-05 10:00:00,ISM Non-Manufacturing PMI,-3,2,5,7,7,7
5567,2017-04-05 10:30:00,Crude Oil Inventories,0,3,5,5,5,5
5568,2017-04-06 08:30:00,Unemployment Claims,3,6,6,7,9,9
5569,2017-04-06 10:30:00,Natural Gas Storage,0,8,8,8,8,8
5570,2017-04-07 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,0,5,5,5,5,5
5571,2017-04-07 10:00:00,Final Wholesale Inventories m/m,-1,9,9,9,9,9
5572,2017-04-07 15:00:00,Consumer Credit m/m,2,3,7,11,11,11
5573,2017-04-11 06:00:00,NFIB Small Business Index,0,7,7,7,7,7
5574,2017-04-11 10:00:00,JOLTS Job Openings,2,13,18,18,18,18
5575,2017-04-12 08:30:00,Import Prices m/m,2,3,9,15,21,22
5576,2017-04-12 10:30:00,Crude Oil Inventories,0,6,6,7,7,7
5577,2017-04-12 14:00:00,Federal Budget Balance,-1,6,6,77,80,80
5578,2017-04-13 08:30:00,Unemployment Claims_PPI m/m_Core PPI m/m,-2,5,10,10,10,10
5579,2017-04-13 10:00:00,Prelim UoM Consumer Sentiment,0,12,19,23,23,23
5580,2017-04-13 10:30:00,Natural Gas Storage,0,8,11,12,12,12
5581,2017-04-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,-18,6,6,6,6,6
5582,2017-04-14 10:00:00,Business Inventories m/m,0,1,5,8,8,8
5583,2017-04-17 08:30:00,Empire State Manufacturing Index,-2,2,2,17,24,24
5584,2017-04-17 10:00:00,NAHB Housing Market Index,-1,4,11,11,11,11
5585,2017-04-17 16:00:00,TIC Long-Term Purchases,1,5,10,12,12,12
5586,2017-04-18 08:30:00,Building Permits_Housing Starts,-2,14,14,14,20,22
5587,2017-04-18 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-2,3,4,9,16,19
5588,2017-04-19 10:30:00,Crude Oil Inventories,0,7,7,7,7,9
5589,2017-04-20 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,-3,2,16,20,21,27
5590,2017-04-20 10:00:00,CB Leading Index m/m,0,2,2,9,9,9
5591,2017-04-20 10:30:00,Natural Gas Storage,0,10,12,18,18,18
5592,2017-04-21 09:45:00,Flash Manufacturing PMI_Flash Services PMI,-2,2,2,2,2,6
5593,2017-04-21 10:00:00,Existing Home Sales,2,11,11,11,11,16
5594,2017-04-25 09:00:00,S&P/CS Composite-20 HPI y/y_HPI m/m,3,9,29,49,61,66
5595,2017-04-25 09:59:00,Richmond Manufacturing Index,1,29,29,41,46,46
5596,2017-04-25 10:00:00,New Home Sales_CB Consumer Confidence,-6,29,29,41,46,46
5597,2017-04-26 10:30:00,Crude Oil Inventories,0,0,0,0,0,19
5598,2017-04-27 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m_Goods Trade Balance_Prelim Wholesale Inventories m/m,-5,36,36,36,36,36
5599,2017-04-27 10:00:00,Pending Home Sales m/m,-2,12,17,17,32,32
5600,2017-04-27 10:30:00,Natural Gas Storage,0,7,7,15,22,22
5601,2017-04-28 08:30:00,Advance GDP q/q_Advance GDP Price Index q/q_Employment Cost Index q/q,4,0,0,0,0,0
5602,2017-04-28 09:45:00,Chicago PMI,2,7,7,7,7,7
5603,2017-04-28 10:00:00,Revised UoM Consumer Sentiment,-2,2,2,2,2,2
5604,2017-05-01 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-6,9,9,11,11,11
5605,2017-05-01 09:45:00,Final Manufacturing PMI,0,13,15,15,15,15
5606,2017-05-01 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,-2,10,10,10,10,10
5607,2017-05-02 01:00:00,Total Vehicle Sales,-1,10,10,10,10,10
5608,2017-05-03 08:15:00,ADP Non-Farm Employment Change,-3,0,0,0,0,1
5609,2017-05-03 09:45:00,Final Services PMI,1,1,3,6,11,11
5610,2017-05-03 10:00:00,ISM Non-Manufacturing PMI,3,5,5,11,13,17
5611,2017-05-03 10:30:00,Crude Oil Inventories,0,1,3,9,9,13
5612,2017-05-03 14:00:00,Federal Funds Rate,0,0,0,0,0,0
5613,2017-05-04 08:30:00,Trade Balance_Unemployment Claims_Prelim Nonfarm Productivity q/q_Prelim Unit Labor Costs q/q,9,15,15,23,30,56
5614,2017-05-04 10:00:00,Factory Orders m/m,0,2,10,31,36,36
5615,2017-05-04 10:30:00,Natural Gas Storage,0,8,8,34,34,34
5616,2017-05-05 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,0,16,16,18,18,24
5617,2017-05-05 15:00:00,Consumer Credit m/m,0,8,11,12,12,12
5618,2017-05-09 06:00:00,NFIB Small Business Index,0,1,1,1,1,1
5619,2017-05-09 10:00:00,IBD/TIPP Economic Optimism_Final Wholesale Inventories m/m_JOLTS Job Openings,0,6,11,11,11,11
5620,2017-05-10 08:30:00,Import Prices m/m,4,4,4,4,4,4
5621,2017-05-10 10:30:00,Crude Oil Inventories,0,3,3,3,3,3
5622,2017-05-10 14:00:00,Federal Budget Balance,1,3,8,13,14,14
5623,2017-05-11 08:30:00,Unemployment Claims_PPI m/m_Core PPI m/m,8,14,19,29,32,32
5624,2017-05-11 10:30:00,Natural Gas Storage,0,3,8,8,8,8
5625,2017-05-12 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,-6,39,41,43,44,50
5626,2017-05-12 10:00:00,Business Inventories m/m_Prelim UoM Consumer Sentiment,0,10,11,17,17,17
5627,2017-05-15 08:30:00,Empire State Manufacturing Index,-2,8,12,14,14,14
5628,2017-05-15 10:00:00,NAHB Housing Market Index,1,0,0,1,1,1
5629,2017-05-15 16:00:00,TIC Long-Term Purchases,-1,2,2,4,7,7
5630,2017-05-16 08:30:00,Building Permits_Housing Starts,-5,22,22,22,22,22
5631,2017-05-16 09:15:00,Capacity Utilization Rate_Industrial Production m/m,2,6,6,15,15,15
5632,2017-05-17 10:30:00,Crude Oil Inventories,0,8,10,10,12,18
5633,2017-05-18 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,5,1,1,1,7,11
5634,2017-05-18 10:00:00,CB Leading Index m/m,-2,17,22,26,27,27
5635,2017-05-18 10:30:00,Natural Gas Storage,0,14,15,19,19,19
5636,2017-05-23 09:45:00,Flash Manufacturing PMI_Flash Services PMI,1,2,2,11,11,11
5637,2017-05-23 09:59:00,Richmond Manufacturing Index,-1,2,7,25,25,25
5638,2017-05-23 10:00:00,New Home Sales,0,2,7,25,25,25
5639,2017-05-24 08:58:00,HPI m/m,1,11,11,11,11,11
5640,2017-05-24 10:00:00,Existing Home Sales,-2,4,4,4,4,23
5641,2017-05-24 10:30:00,Crude Oil Inventories,0,2,2,2,2,24
5642,2017-05-25 08:30:00,Unemployment Claims_Goods Trade Balance_Prelim Wholesale Inventories m/m,-1,0,6,15,15,18
5643,2017-05-25 10:30:00,Natural Gas Storage,0,8,15,19,19,19
5644,2017-05-26 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m_Prelim GDP q/q_Prelim GDP Price Index q/q,7,3,3,3,3,3
5645,2017-05-26 10:00:00,Revised UoM Consumer Sentiment,0,16,16,16,16,16
5646,2017-05-30 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,4,13,22,44,44,44
5647,2017-05-30 09:00:00,S&P/CS Composite-20 HPI y/y,1,11,33,33,33,33
5648,2017-05-30 10:00:00,CB Consumer Confidence,-6,1,1,1,1,1
5649,2017-05-31 09:45:00,Chicago PMI,2,3,3,13,13,13
5650,2017-05-31 10:00:00,Pending Home Sales m/m,-2,1,7,12,12,12
5651,2017-06-01 01:00:00,Total Vehicle Sales,-1,1,1,4,4,4
5652,2017-06-01 08:15:00,ADP Non-Farm Employment Change,3,9,13,27,27,27
5653,2017-06-01 08:30:00,Unemployment Claims,-3,5,8,21,21,21
