,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
122,2007-11-05 10:00:00,18,0.59,0,0.0,0,0,1,0,1,0,0,1,2007,45,0,1,10,2,3,10,-1,-3,8,1,5,13,-4,-4,10,-6,-3,9,-5,-1,15,-3,18,0,-5,1
123,2007-11-09 08:30:00,31,1.15,1,8.94,3,0,1,0,0,1,0,1,2007,45,4,1,14,-3,-3,18,-14,-9,11,-10,3,9,-8,3,6,-10,-2,10,-8,2,22,-10,23,-9,6,1
124,2007-11-09 10:00:00,28,-2.24,1,-1.37,1,0,0,1,0,0,1,1,2007,45,4,1,15,4,8,18,-8,-12,11,-5,5,15,0,4,11,-1,-1,11,0,2,24,2,31,-9,2,1
125,2007-11-13 15:00:00,24,0.78,1,0.0,0,0,1,0,1,0,0,1,2007,46,1,1,20,10,11,10,6,-4,9,2,-4,6,4,1,10,-2,-5,7,-3,-1,21,-1,27,-1,9,1
126,2007-11-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,46,3,1,19,-15,-14,13,-16,-2,17,-24,-4,11,-28,-3,12,-23,7,20,-36,-13,44,-22,21,8,-30,0
127,2007-11-16 09:00:00,30,-0.61,1,-14.53,0,0,0,1,1,0,0,1,2007,46,4,1,16,4,4,13,6,2,12,9,4,15,15,7,17,23,5,15,18,-6,33,24,30,8,19,2
128,2007-11-27 10:00:00,4,-2.08,1,-0.49,1,0,0,1,0,0,1,1,2007,48,1,1,10,2,2,10,3,6,10,2,-2,8,0,-3,9,-3,-3,17,-12,-8,22,-4,19,-5,-10,1
129,2007-11-28 08:30:00,8,-0.61,0,1.1,1,0,0,1,0,1,0,1,2007,48,2,1,17,8,7,15,5,-5,12,-1,-4,14,-4,-10,8,-4,2,16,5,7,22,-3,63,28,9,1
130,2007-11-28 10:00:00,14,-0.29,0,-1.01,0,0,0,1,1,0,0,1,2007,48,2,1,10,1,3,10,-2,-3,14,-5,-3,13,-8,-5,11,-7,-2,10,-9,1,19,-8,23,-8,5,1
131,2007-11-29 08:30:00,26,0.0,0,1.0,0,1,0,0,1,0,0,1,2007,48,3,1,19,-7,-6,9,-6,0,10,-5,2,9,-13,-8,9,-9,2,8,-9,0,22,-8,39,22,-22,0
132,2007-11-29 10:00:00,21,-0.54,0,-4.43,1,0,0,1,0,0,1,1,2007,48,3,1,10,-2,-4,12,7,8,15,13,6,26,32,19,9,30,-3,10,25,-6,41,29,25,1,29,2
133,2007-12-03 10:00:00,17,-0.4,0,0.0,0,1,0,0,1,0,0,1,2007,49,0,1,9,2,0,10,2,-1,16,9,6,7,6,-3,11,6,0,8,3,-3,16,4,22,-1,3,1
134,2007-12-05 08:15:00,0,3.48,2,3.25,2,0,1,0,0,1,0,1,2007,49,2,1,21,-10,-7,43,-45,-39,17,-39,6,17,-40,1,22,-50,-11,16,-40,9,60,-46,25,7,-39,0
135,2007-12-05 10:00:00,18,-0.36,0,0.0,0,0,0,1,1,0,0,1,2007,49,2,1,21,-2,0,8,-1,4,17,4,4,8,6,1,18,-4,-7,9,-2,3,29,-3,38,-16,-3,1
136,2007-12-07 10:00:00,28,-0.22,0,1.33,1,1,0,0,0,1,0,1,2007,49,4,1,13,-1,0,10,1,0,14,3,3,22,14,11,13,12,-4,8,12,1,26,12,29,-9,-2,1
137,2007-12-10 10:00:00,24,0.33,0,11.71,2,0,1,0,0,1,0,1,2007,50,0,1,11,-7,-5,9,-12,-4,8,-13,-3,9,-9,4,6,-12,-3,11,-17,-5,21,-10,22,4,-12,0
138,2007-12-11 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,50,1,1,50,-14,-11,29,-35,-21,23,-21,12,33,-32,-9,15,-31,1,15,-22,7,56,-26,50,5,-41,0
139,2007-12-12 08:30:00,31,-0.35,1,-6.71,1,1,0,0,1,0,0,1,2007,50,2,1,20,8,11,12,8,2,21,-5,-16,13,2,7,18,10,9,24,21,12,30,12,46,3,-9,1
140,2007-12-14 08:30:00,7,1.1,3,0.0,0,0,1,0,1,0,0,1,2007,50,4,1,47,-37,-36,19,-26,11,15,-16,9,14,-21,-4,15,-12,9,16,-25,-11,47,-13,64,9,-33,0
141,2007-12-17 09:00:00,30,0.91,1,-21.09,3,0,1,0,0,0,1,1,2007,51,0,1,23,6,6,10,8,3,7,8,0,8,6,-1,10,4,-2,13,-6,-9,28,3,23,-3,-18,0
142,2007-12-18 08:30:00,3,0.0,0,-1.01,0,1,0,0,1,0,0,1,2007,51,1,1,24,10,10,10,9,-2,7,7,0,6,6,-3,5,8,0,7,7,-2,24,9,33,9,20,2
143,2007-12-27 08:30:00,8,-0.68,1,-0.3,0,0,0,1,0,0,1,1,2007,52,3,1,18,3,6,35,33,28,16,35,2,10,38,2,8,40,3,18,53,13,60,43,26,1,60,2
144,2007-12-27 10:00:00,4,0.95,1,0.58,0,0,1,0,0,1,0,1,2007,52,3,1,12,0,0,9,-3,-2,14,5,7,8,1,-5,9,-4,-5,6,-2,2,16,-4,18,-8,2,1
145,2007-12-28 10:00:00,21,-1.75,1,-0.66,0,0,0,1,0,0,1,1,2007,52,4,1,26,22,22,19,24,1,13,22,-1,13,25,0,9,21,-4,9,21,0,41,21,39,8,22,2
146,2007-12-31 10:00:00,14,0.33,1,-1.01,0,0,1,0,1,0,0,1,2007,52,0,1,18,-12,-12,28,-24,-12,21,-40,-15,37,-11,29,17,-21,-9,18,-35,-13,45,-22,63,-41,-52,0
147,2008-01-02 10:00:00,17,-8.55,1,0.0,0,0,0,1,1,0,0,1,2008,1,2,1,37,37,35,14,38,1,19,49,10,14,54,6,11,49,-5,20,34,-15,57,47,49,-5,53,2
148,2008-01-03 08:15:00,0,-0.13,0,-4.47,1,1,0,0,0,0,1,1,2008,1,3,1,21,-4,2,34,-26,-21,16,-17,9,39,-44,-26,14,-47,-2,10,-46,1,59,-41,42,-20,-38,0
149,2008-01-04 10:00:00,18,0.18,0,0.0,0,0,1,0,1,0,0,1,2008,1,4,1,35,-12,-11,20,-20,-6,21,-25,2,15,-23,3,11,-18,2,15,-19,-1,42,-17,77,-23,-13,0
150,2008-01-08 10:00:00,24,-0.36,0,37.73,3,0,0,1,0,1,0,1,2008,2,1,1,24,-5,-7,16,-7,-3,9,-6,3,9,-12,-6,15,-23,-12,13,-15,8,39,-25,36,20,-16,0
151,2008-01-11 08:30:00,31,-2.34,1,0.0,0,0,0,1,1,0,0,1,2008,2,4,1,28,-3,-5,14,1,4,12,1,0,14,10,6,13,13,2,18,16,2,38,12,34,0,6,1
152,2008-01-16 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,3,2,1,27,1,2,26,-12,-14,17,-8,5,16,3,8,18,-9,-12,14,-6,1,39,-6,42,18,11,1
153,2008-01-16 09:00:00,30,0.25,0,0.0,1,0,1,0,1,0,0,1,2008,3,2,1,11,-4,-5,15,7,11,13,9,3,11,5,-4,21,17,11,15,11,-5,30,15,39,1,24,2
154,2008-01-17 08:30:00,3,-3.13,1,-1.01,0,0,0,1,1,0,0,1,2008,3,3,1,26,-20,-22,15,-26,-1,21,-18,8,21,-30,-15,17,-22,5,21,-14,3,43,-19,42,8,-35,0
155,2008-01-18 10:00:00,28,2.4,1,0.87,1,0,1,0,0,1,0,1,2008,3,4,1,16,-6,-6,9,-6,-1,12,-5,-2,10,-11,-5,10,-8,2,11,-12,-5,20,-7,40,-24,-37,0
156,2008-01-24 08:30:00,32,1.1,1,-1.2,0,0,1,0,1,0,0,1,2008,4,3,1,25,10,12,10,10,-2,10,14,2,16,19,6,15,24,3,12,24,1,42,25,38,-22,48,2
157,2008-01-24 10:00:00,14,-0.62,0,0.0,0,0,0,1,1,0,0,1,2008,4,3,1,17,8,6,19,23,13,25,9,-14,10,12,1,12,13,1,15,20,5,36,13,35,13,15,2
158,2008-01-28 10:00:00,21,-0.97,0,-0.51,0,0,0,1,0,0,1,1,2008,5,0,1,18,-8,-8,12,-7,-2,14,-2,7,12,1,3,14,3,5,13,-3,-5,22,2,62,42,15,2
159,2008-01-29 08:30:00,8,1.44,1,0.54,0,0,1,0,0,1,0,1,2008,5,1,1,13,-6,-5,8,-6,1,14,-7,-1,11,-11,-5,11,-12,-2,13,-15,-5,19,-9,28,-12,-7,1
160,2008-01-29 10:00:00,4,0.31,0,3.47,1,0,1,0,0,1,0,1,2008,5,1,1,10,-2,-3,16,-15,-11,20,-16,-1,12,-17,0,11,-13,3,18,1,14,29,-14,18,-1,-4,1
161,2008-01-30 08:15:00,0,2.82,1,-0.54,0,0,1,0,1,0,0,1,2008,5,2,1,39,-22,-24,22,-35,-13,20,-40,-5,32,-13,29,17,-11,3,16,-21,-12,49,-11,42,8,-28,0
162,2008-01-30 08:30:00,1,1.0,0,1.0,0,0,0,1,0,1,0,1,2008,5,2,1,32,27,29,17,29,3,16,19,-12,12,13,-7,10,16,3,16,17,4,36,15,52,-37,11,1
163,2008-01-30 14:15:00,15,0.0,0,-1.75,3,1,0,0,1,0,0,1,2008,5,2,1,51,54,51,34,49,-6,23,58,10,13,53,-4,19,62,7,20,61,-1,71,59,80,9,80,2
164,2008-02-01 10:00:00,17,3.03,1,0.0,0,0,1,0,1,0,0,1,2008,5,4,1,38,-15,-16,34,-42,-29,27,-29,13,24,-11,18,16,-12,-1,17,-10,1,57,-12,115,-72,-16,0
165,2008-02-05 10:00:00,18,-7.13,2,-1.7,3,0,0,1,1,0,0,1,2008,6,1,1,15,-3,-2,14,-4,0,18,7,11,15,-4,-10,21,-6,-2,13,-6,-1,23,-4,70,-36,-6,1
166,2008-02-07 08:30:00,32,-1.37,1,-3.59,1,0,0,1,1,0,0,1,2008,6,3,1,16,-1,1,43,-34,-34,27,-41,-3,12,-43,1,41,-87,-38,24,-70,18,95,-86,47,-12,-51,0
167,2008-02-07 10:00:00,24,-0.1,0,-14.61,1,0,0,1,0,0,1,1,2008,6,3,1,19,14,16,18,13,-3,18,14,4,20,24,12,18,14,-10,9,18,5,33,15,34,8,0,1
168,2008-02-14 08:30:00,31,1.31,1,0.0,0,0,1,0,1,0,0,1,2008,7,3,1,19,-13,-9,11,-12,0,11,-12,1,13,-17,-6,10,-15,1,19,-27,-12,32,-11,31,11,-30,0
169,2008-02-15 09:00:00,30,-0.21,0,0.0,0,0,0,1,1,0,0,1,2008,7,4,1,14,7,7,14,8,-1,16,8,3,8,8,0,8,11,4,10,9,2,17,7,28,7,2,1
170,2008-02-15 09:55:00,28,-1.64,1,-2.23,1,0,0,1,0,0,1,1,2008,7,4,1,16,8,9,28,27,18,14,20,-7,10,24,5,19,8,-15,13,11,-2,37,14,21,2,13,2
171,2008-02-25 10:00:00,14,0.96,1,-1.02,1,0,1,0,1,0,0,1,2008,9,0,1,18,-14,-11,18,-18,-4,9,-14,-2,12,-14,-3,10,-14,-1,12,-18,-4,28,-11,34,-4,8,1
172,2008-02-26 08:30:00,23,1.72,1,0.0,0,0,1,0,1,0,0,1,2008,9,1,1,16,0,0,22,9,8,14,6,-3,9,7,0,10,7,0,12,7,1,28,6,29,-12,8,1
173,2008-02-26 10:00:00,4,-2.24,1,-0.62,1,0,0,1,0,0,1,1,2008,9,1,1,21,14,14,15,12,-1,11,14,2,11,11,2,9,14,2,11,16,5,22,11,33,-5,6,1
174,2008-02-27 08:30:00,8,-0.13,0,-1.33,1,0,0,1,0,0,1,1,2008,9,2,1,17,2,0,22,-9,-12,19,-9,0,21,-23,-13,11,-21,1,13,-15,4,44,-21,32,7,12,2
175,2008-02-27 10:00:00,21,-0.46,0,-0.05,1,0,0,1,1,0,0,1,2008,9,2,1,23,4,3,19,-3,-8,15,-5,0,19,5,8,11,0,-4,13,3,3,37,-1,74,42,19,2
176,2008-02-28 08:30:00,26,1.0,0,1.0,0,0,0,1,1,0,0,1,2008,9,3,1,28,6,7,14,5,-1,16,0,-7,12,2,-1,12,-6,-5,21,8,15,36,-6,53,24,24,2
177,2008-03-03 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2008,10,0,1,21,-2,0,18,-15,-8,49,-28,-15,22,-40,-13,33,-49,-5,19,-49,-1,69,-46,63,49,-61,0
178,2008-03-05 08:15:00,0,-0.78,0,-1.83,0,0,0,1,0,0,1,1,2008,10,2,1,20,2,1,18,11,7,16,13,5,13,8,-4,26,27,19,21,36,9,43,26,32,11,34,2
179,2008-03-05 10:00:00,18,1.69,0,0.0,0,0,1,0,1,0,0,1,2008,10,2,1,22,-17,-17,11,-16,1,13,-16,0,18,-22,-4,13,-24,1,20,-8,16,36,-24,23,10,26,2
180,2008-03-06 10:00:00,24,0.35,0,1.83,0,0,1,0,0,1,0,1,2008,10,3,1,18,9,8,20,11,0,13,13,3,22,25,12,19,13,-12,13,12,-1,30,12,41,1,11,1
181,2008-03-11 08:30:00,31,0.49,0,3.45,3,0,1,0,0,1,0,1,2008,11,1,1,49,-30,-30,50,-54,-23,27,-72,-17,28,-87,-14,40,-112,-25,19,-104,7,133,-111,67,-12,-73,0
182,2008-03-14 08:30:00,7,-1.2,3,0.0,0,0,0,1,1,0,0,1,2008,11,4,1,34,-10,-14,26,-28,-14,17,-29,-2,24,-38,-12,16,-29,9,22,-19,9,60,-32,52,35,-28,0
183,2008-03-14 09:55:00,28,0.32,1,0.87,1,0,1,0,0,1,0,1,2008,11,4,1,35,19,14,38,58,34,47,21,-38,35,45,24,30,32,-13,27,8,-21,74,24,103,68,27,2
184,2008-03-17 09:00:00,30,0.03,0,0.0,0,0,1,0,1,0,0,1,2008,12,0,1,21,4,3,17,8,4,15,8,-1,52,-30,-39,27,-10,20,24,-27,-17,54,-11,61,-17,-40,0
185,2008-03-18 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,12,1,1,44,-3,-9,46,11,16,21,6,-6,24,1,-4,21,2,3,16,-7,-12,63,-1,59,-16,-71,0
186,2008-03-24 10:00:00,14,1.59,1,0.0,0,0,1,0,1,0,0,1,2008,13,0,1,33,-37,-33,13,-40,-5,15,-38,2,12,-36,0,12,-35,0,12,-40,-6,45,-30,63,-13,-49,0
187,2008-03-25 10:00:00,4,-2.39,2,1.31,1,0,0,1,0,1,0,1,2008,13,1,1,20,5,3,23,14,9,15,11,-1,10,10,0,11,12,3,15,8,-4,33,10,30,-1,6,1
188,2008-03-26 08:30:00,8,-1.49,1,1.13,1,0,0,1,0,1,0,1,2008,13,2,1,25,3,5,14,2,-2,18,-8,-10,11,-9,-2,12,-15,-6,13,-10,5,41,-13,38,-3,-21,0
189,2008-03-26 10:00:00,21,0.43,1,0.6,1,0,1,0,0,1,0,1,2008,13,2,1,15,3,2,12,-6,-8,13,-2,5,10,-1,4,8,-1,1,13,5,5,18,-1,32,3,4,1
190,2008-03-27 08:30:00,32,-0.29,0,-6.71,1,1,0,0,1,0,0,1,2008,13,3,1,41,-29,-25,19,-32,-4,29,-56,-21,13,-59,-1,20,-55,5,16,-49,4,67,-49,55,-16,-7,1
191,2008-04-01 10:00:00,17,0.48,1,0.0,0,0,1,0,1,0,0,1,2008,14,1,1,20,-5,-3,36,-20,-16,20,-6,13,25,-27,-21,25,-40,-12,21,-25,14,48,-37,34,-7,-30,0
192,2008-04-02 08:15:00,0,0.98,1,-0.83,0,0,1,0,1,0,0,1,2008,14,2,1,41,-31,-30,17,-19,13,21,-34,-15,20,-41,-5,16,-29,11,14,-37,-7,58,-29,80,-31,-25,0
193,2008-04-03 10:00:00,18,0.94,0,0.0,0,0,1,0,1,0,0,1,2008,14,3,1,36,-32,-33,20,-33,-3,23,-43,-11,19,-30,13,15,-32,-2,13,-30,5,49,-36,42,21,3,1
194,2008-04-08 10:00:00,24,-0.6,0,1.21,0,0,0,1,0,1,0,1,2008,15,1,1,18,-5,-6,15,-5,1,10,-1,3,15,-5,-5,11,1,4,12,-2,-2,26,-1,45,35,-18,0
195,2008-04-11 09:55:00,28,-1.18,1,-0.66,0,0,0,1,0,0,1,1,2008,15,4,1,12,0,0,13,3,3,15,12,7,15,8,-4,11,7,0,16,-6,-12,28,6,39,5,-7,1
196,2008-04-15 08:30:00,23,1.43,0,0.0,0,0,1,0,1,0,0,1,2008,16,1,1,29,-17,-14,27,-36,-18,24,-31,5,18,-21,8,10,-23,-4,14,-16,6,50,-19,42,0,-46,0
197,2008-04-15 09:00:00,30,0.35,0,-8.57,1,0,1,0,0,0,1,1,2008,16,1,1,28,-18,-15,19,-26,-8,12,-22,3,23,-34,-12,11,-34,1,15,-25,8,43,-30,56,-8,-22,0
198,2008-04-17 08:30:00,32,-0.18,0,-2.39,0,1,0,0,1,0,0,1,2008,16,3,1,17,-8,-6,23,2,8,17,-12,-14,21,7,18,22,19,13,16,19,-1,47,22,85,-40,24,2
199,2008-04-22 10:00:00,14,0.31,0,0.0,0,0,1,0,1,0,0,1,2008,17,1,1,18,-13,-14,23,-2,13,18,-3,-4,28,16,18,15,23,8,29,47,23,75,23,56,20,28,2
200,2008-04-24 08:30:00,8,0.54,1,0.87,0,0,1,0,0,1,0,1,2008,17,3,1,47,-32,-31,24,-45,-14,29,-60,-14,21,-52,9,23,-43,8,13,-48,-5,67,-42,55,21,-79,0
201,2008-04-24 10:00:00,21,-1.73,1,-0.6,0,0,0,1,0,0,1,1,2008,17,3,1,41,26,25,22,15,-10,13,11,-3,20,-3,-15,11,2,7,14,7,6,49,0,69,-1,-6,1
202,2008-04-29 10:00:00,4,-0.08,0,1.25,1,1,0,0,0,1,0,1,2008,18,1,1,27,0,1,15,-6,-11,17,-11,-5,12,-9,1,25,6,16,21,15,8,41,8,48,33,20,2
203,2008-04-30 08:15:00,0,1.43,1,-0.87,0,0,1,0,1,0,0,1,2008,18,2,1,25,1,3,14,-7,-7,20,-7,-1,34,3,12,14,8,1,14,-2,-9,39,9,42,-13,21,2
204,2008-04-30 08:30:00,1,0.63,0,0.0,0,0,1,0,1,0,0,1,2008,18,2,1,34,10,12,14,15,1,14,5,-9,13,10,4,22,24,15,15,23,-3,51,28,48,-22,21,2
205,2008-04-30 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,18,2,1,49,-23,-25,39,5,32,36,33,28,21,31,2,32,59,27,16,59,-1,91,58,49,-3,55,2
206,2008-05-01 10:00:00,17,0.26,0,0.0,0,0,1,0,1,0,0,1,2008,18,3,1,24,-14,-13,17,-27,-12,19,-12,15,13,-17,-6,15,-28,-9,16,-23,6,37,-28,46,-10,-30,0
207,2008-05-05 10:00:00,18,2.86,1,0.0,0,0,1,0,1,0,0,1,2008,19,0,1,28,-27,-26,22,-43,-15,17,-38,7,12,-32,5,18,-23,9,13,-17,5,50,-21,44,1,-7,1
208,2008-05-07 10:00:00,24,0.0,0,-3.07,1,1,0,0,0,0,1,1,2008,19,2,1,23,-11,-13,14,-7,4,11,-12,-5,14,-16,-4,10,-16,3,13,-14,1,32,-17,31,14,-7,1
209,2008-05-09 08:30:00,31,1.31,1,-1.65,1,0,1,0,1,0,0,1,2008,19,4,1,22,-12,-13,26,-2,14,19,-11,-10,12,-7,2,15,-15,-6,13,-15,-1,28,-15,28,-1,-11,1
210,2008-05-14 08:30:00,7,-1.1,3,0.0,0,0,0,1,1,0,0,1,2008,20,2,1,35,27,28,26,40,10,16,42,1,19,25,-16,12,27,-2,13,31,4,54,28,40,-9,33,2
211,2008-05-15 09:00:00,30,0.55,0,-3.49,1,0,1,0,0,0,1,1,2008,20,3,1,31,16,18,14,7,-9,10,10,1,18,19,10,18,13,-6,11,18,5,41,15,47,13,1,1
212,2008-05-16 08:30:00,3,2.0,1,0.0,0,0,1,0,1,0,0,1,2008,20,4,1,27,-17,-16,31,-34,-17,12,-34,6,13,-37,-3,22,-50,-12,16,-46,4,58,-49,40,29,-26,0
213,2008-05-16 09:55:00,28,-0.49,0,-0.4,0,0,0,1,0,0,1,1,2008,20,4,1,20,10,11,15,13,1,26,36,23,20,42,6,20,57,15,14,56,-2,68,59,48,26,67,2
214,2008-05-20 08:30:00,23,-0.53,1,0.0,0,0,0,1,1,0,0,1,2008,21,1,1,32,13,16,21,11,-3,15,9,-3,14,9,1,14,16,9,14,14,-2,38,19,36,6,-4,1
215,2008-05-22 08:30:00,32,0.43,0,-2.3,0,0,1,0,1,0,0,1,2008,21,3,1,32,-29,-27,20,-16,10,16,-21,-4,20,-16,6,18,-20,-6,18,-19,5,33,-22,39,4,-8,1
216,2008-05-23 10:00:00,14,0.34,0,-1.01,0,0,1,0,1,0,0,1,2008,21,4,1,24,-8,-9,12,-10,-2,9,-7,1,12,-6,4,15,-4,4,19,2,4,24,-3,28,-4,8,1
217,2008-05-28 08:30:00,8,1.52,1,0.39,0,0,1,0,0,1,0,1,2008,22,2,1,44,-36,-35,16,-27,9,13,-24,5,10,-21,3,16,-16,5,15,-24,-6,44,-17,58,4,-17,0
218,2008-05-29 08:30:00,26,0.0,0,0.0,1,1,0,0,1,0,0,1,2008,22,3,1,22,12,11,16,17,3,20,26,8,12,16,-10,14,6,-8,21,-7,-13,43,5,36,-18,-22,0
219,2008-06-02 10:00:00,17,0.43,0,0.0,0,0,1,0,1,0,0,1,2008,23,0,1,24,-16,-12,14,-7,8,14,1,7,9,3,2,15,9,7,12,13,2,47,15,32,8,12,2
220,2008-06-04 08:15:00,0,1.36,1,-0.56,0,0,1,0,1,0,0,1,2008,23,2,1,23,-14,-13,19,-18,-6,19,-11,7,12,-13,0,22,2,16,17,9,6,44,4,36,1,8,1
221,2008-06-04 10:00:00,18,0.6,0,0.0,0,0,1,0,1,0,0,1,2008,23,2,1,18,-3,-2,16,3,6,18,8,5,13,7,-1,13,8,-3,11,11,3,31,9,50,-27,14,2
222,2008-06-05 08:30:00,32,1.76,1,-2.24,0,0,1,0,1,0,0,1,2008,23,3,1,33,-24,-23,41,12,36,25,2,-9,31,23,19,28,32,9,56,73,40,115,34,48,-8,113,2
223,2008-06-09 10:00:00,24,6.19,1,0.0,0,0,1,0,1,0,0,1,2008,24,0,1,32,-12,-12,20,-9,-1,19,-15,-8,16,-16,-1,19,-16,2,19,-16,1,36,-17,105,-66,34,2
224,2008-06-10 08:30:00,31,-0.5,1,4.68,3,0,0,1,0,1,0,1,2008,24,1,1,16,-4,-1,15,-4,0,17,6,8,9,7,0,16,-1,-8,9,-3,-1,20,1,36,12,-33,0
225,2008-06-13 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,24,4,1,41,8,12,23,-11,-18,23,-14,2,23,-16,2,15,-22,-9,29,-3,19,52,-18,46,18,-15,0
226,2008-06-13 09:55:00,28,-0.55,0,-0.22,0,0,0,1,1,0,0,1,2008,24,4,1,24,16,14,19,5,-11,18,11,2,14,9,-3,14,4,-2,18,15,12,26,1,37,-11,9,1
227,2008-06-16 09:00:00,30,3.43,1,-0.23,0,0,1,0,1,0,0,1,2008,25,0,1,23,14,11,13,17,6,9,20,4,18,27,7,14,31,8,9,26,-4,42,27,47,27,13,2
228,2008-06-19 08:30:00,32,-0.52,0,-1.53,0,0,0,1,1,0,0,1,2008,25,3,1,18,-6,-6,18,-3,3,16,5,7,12,1,-2,13,0,-2,17,12,12,31,0,32,-6,14,2
229,2008-06-24 10:00:00,4,-1.89,1,0.89,0,0,0,1,0,1,0,1,2008,26,1,1,34,29,25,14,25,2,18,33,7,15,43,5,11,44,1,12,39,-7,47,42,56,11,24,2
230,2008-06-25 08:30:00,8,0.0,0,-1.26,1,1,0,0,0,0,1,1,2008,26,2,1,13,-9,-8,9,-8,0,13,-13,-3,9,-14,-1,14,-9,6,9,-6,1,20,-6,31,16,9,1
231,2008-06-25 10:00:00,21,-0.11,0,-0.08,0,0,0,1,1,0,0,1,2008,26,2,1,15,-7,-8,11,-9,-3,8,-10,0,7,-10,0,8,-6,7,8,-8,-2,18,-7,23,6,-35,0
232,2008-06-25 14:09:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2008,26,2,1,80,15,16,28,21,7,35,40,14,36,64,25,19,61,-4,34,80,19,122,62,80,9,88,2
233,2008-06-26 10:00:00,14,0.34,0,0.0,0,0,1,0,1,0,0,1,2008,26,3,1,12,7,7,12,15,8,16,15,3,10,22,7,15,8,-11,13,2,-11,28,13,20,-9,24,2
234,2008-07-01 10:00:00,17,1.17,1,0.0,0,0,1,0,1,0,0,1,2008,27,1,1,44,-35,-35,20,-29,7,43,0,31,19,-9,-9,11,-11,-2,12,-14,-7,50,-7,67,-12,-21,0
235,2008-07-02 08:15:00,0,-1.22,1,-4.56,1,0,0,1,0,0,1,1,2008,27,2,1,41,38,32,18,33,-5,18,23,-11,14,29,8,14,34,2,20,37,3,51,28,55,19,60,2
236,2008-07-03 10:00:00,18,-2.58,1,0.0,0,0,0,1,1,0,0,1,2008,27,3,1,34,26,24,21,12,-11,14,11,-2,20,-5,-17,18,-11,-4,12,-17,-6,52,-13,42,-20,-33,0
237,2008-07-08 10:00:00,24,-0.72,0,1.56,1,0,0,1,0,1,0,1,2008,28,1,1,18,11,11,22,-7,-17,16,2,9,13,-2,-5,14,-12,-9,16,2,14,28,-12,20,-11,15,2
238,2008-07-10 08:30:00,32,3.61,2,0.0,1,0,1,0,1,0,0,1,2008,28,3,1,17,-3,-2,8,-4,0,9,-5,0,14,-8,-3,11,-3,2,16,5,7,26,-1,26,5,9,1
239,2008-07-11 08:30:00,31,1.34,1,-1.22,0,0,1,0,1,0,0,1,2008,28,4,1,20,-16,-17,26,-1,11,16,-6,-3,13,-11,-3,14,-1,8,15,0,2,27,-3,76,65,34,2
240,2008-07-11 09:55:00,28,0.35,1,-0.25,0,0,1,0,1,0,0,1,2008,28,4,1,10,-3,-4,17,-12,-10,14,-11,3,19,-1,9,12,1,2,16,11,9,29,1,85,45,13,2
241,2008-07-16 08:30:00,7,1.1,3,0.0,0,0,1,0,1,0,0,1,2008,29,2,1,40,5,8,16,3,-3,15,10,5,12,9,-2,8,5,-2,13,6,1,40,8,52,-25,-10,1
242,2008-07-16 09:00:00,30,-0.12,0,-0.93,0,0,0,1,0,0,1,1,2008,29,2,1,18,5,7,10,2,-2,8,1,2,15,-7,-8,16,-20,-12,13,-24,-5,38,-17,40,2,-11,1
243,2008-07-17 08:30:00,3,3.17,3,-1.01,0,0,1,0,1,0,0,1,2008,29,3,1,29,-12,-8,26,-30,-14,19,-45,-14,16,-36,10,16,-27,7,15,-34,-7,47,-23,33,15,-16,0
244,2008-07-24 10:00:00,14,-1.07,1,0.0,0,0,0,1,1,0,0,1,2008,30,3,1,32,25,26,18,34,10,16,28,-6,10,29,1,15,19,-9,9,18,-2,41,21,53,20,-10,1
245,2008-07-25 08:30:00,8,1.16,1,0.68,0,0,1,0,0,1,0,1,2008,30,4,1,31,-19,-14,18,-10,8,15,-13,-3,17,-16,-4,8,-18,-2,10,-20,-4,31,-11,55,-32,-26,0
246,2008-07-25 10:00:00,21,1.01,1,1.72,1,0,1,0,0,1,0,1,2008,30,4,1,26,-17,-17,9,-17,0,16,-23,-7,18,-20,3,18,-11,8,12,-15,-4,30,-11,37,-3,-16,0
