,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
3755,2.18|2.1,GBP,2012-03-01 05:35:00,,,Medium,10-y Bond Auction,2.09|2.2,,9
3756,,USD,2012-03-01 08:00:00,,,Medium,FOMC Member Pianalto Speaks,,,9
3757,-10.3B,CAD,2012-03-01 08:30:00,-9.4B,worse,Medium,Current Account,-12.3B,worse,9
3758,0.1%,CAD,2012-03-01 08:30:00,0.3%,worse,Medium,RMPI m/m,-2.5%,,9
3759,0.3%,CAD,2012-03-01 08:30:00,0.4%,worse,Low,IPPI m/m,-0.9%,worse,9
3760,351K,USD,2012-03-01 08:30:00,350K,,High,Unemployment Claims,353K,,9
3761,0.2%,USD,2012-03-01 08:30:00,0.2%,,Medium,Core PCE Price Index m/m,0.1%,worse,9
3762,0.2%,USD,2012-03-01 08:30:00,0.4%,worse,Medium,Personal Spending m/m,0.0%,,9
3763,0.3%,USD,2012-03-01 08:30:00,0.5%,worse,Low,Personal Income m/m,0.5%,,9
3764,51.8,CAD,2012-03-01 09:30:00,,,Low,Manufacturing PMI,50.6,,9
3765,,USD,2012-03-01 10:00:00,,,High,Fed Chairman Bernanke Testifies,,,9
3766,52.4,USD,2012-03-01 10:00:00,54.6,worse,High,ISM Manufacturing PMI,54.1,,9
3767,-0.1%,USD,2012-03-01 10:00:00,1.1%,worse,Low,Construction Spending m/m,1.4%,,9
3768,61.5,USD,2012-03-01 10:00:00,57.6,better,Low,ISM Manufacturing Prices,55.5,,9
3769,,USD,2012-03-01 10:30:00,,,Medium,FOMC Member Raskin Speaks,,,9
3770,-82B,USD,2012-03-01 10:30:00,-89B,,Low,Natural Gas Storage,-166B,,9
3771,15.1M,USD,2012-03-01 00:00:00,14.0M,better,Low,Total Vehicle Sales,14.2M,,9
3772,,USD,2012-03-01 12:30:00,,,Medium,FOMC Member Lockhart Speaks,,,9
3773,-2.3%,JPY,2012-03-01 18:30:00,-0.7%,worse,Medium,Household Spending y/y,0.5%,,9
3774,-0.3%,JPY,2012-03-01 18:30:00,-0.4%,better,Medium,Tokyo Core CPI y/y,-0.4%,,9
3775,-0.1%,JPY,2012-03-01 18:30:00,-0.2%,better,Low,National Core CPI y/y,-0.1%,,9
3776,4.6%,JPY,2012-03-01 18:30:00,4.5%,worse,Low,Unemployment Rate,4.6%,,9
3777,11.3%,JPY,2012-03-01 18:50:00,15.6%,worse,Low,Monetary Base y/y,15.0%,,9
3778,0.0%,NZD,2012-03-01 19:00:00,,,Low,ANZ Commodity Prices m/m,1.1%,,9
3779,-1.6%,EUR,2012-03-02 02:00:00,0.5%,worse,Medium,German Retail Sales m/m,0.1%,better,9
3780,112.3K,EUR,2012-03-02 03:00:00,,,Medium,Spanish Unemployment Change,177.5K,,9
3781,,EUR,2012-03-02 00:00:00,,,Medium,EU Economic Summit,,,9
3782,54.3,GBP,2012-03-02 04:30:00,51.3,better,High,Construction PMI,51.4,,9
3783,0.7%,EUR,2012-03-02 05:00:00,0.6%,better,Low,PPI m/m,-0.2%,,9
3784,0.4%,CAD,2012-03-02 08:30:00,0.3%,better,High,GDP m/m,-0.1%,,9
3785,48.4,CNY,2012-03-02 20:00:00,,,Low,Non-Manufacturing PMI,52.9,,9
3786,0.5%,NZD,2012-02-19 16:45:00,0.4%,,High,PPI Input q/q,0.6%,,8
3787,0.1%,NZD,2012-02-19 16:45:00,0.5%,worse,Low,PPI Output q/q,0.2%,,8
3788,4.1%,GBP,2012-02-19 18:40:00,,,Medium,Rightmove HPI m/m,-0.8%,,8
3789,-0.61T,JPY,2012-02-19 18:50:00,-0.83T,better,Medium,Trade Balance,-0.57T,,8
3790,,EUR,2012-02-20 06:00:00,,,Low,German Buba Monthly Report,,,8
3791,,USD,2012-02-20 00:00:00,,,Non-Economic,Bank Holiday,,,8
3792,,AUD,2012-02-20 19:30:00,,,High,Monetary Policy Meeting Minutes,,,8
3793,2.5%,NZD,2012-02-20 21:00:00,,,High,Inflation Expectations q/q,2.8%,,8
3794,,AUD,2012-02-20 21:30:00,,,High,RBA Gov Stevens Speaks,,,8
3795,1.3%,JPY,2012-02-20 23:30:00,1.6%,worse,Low,All Industries Activity m/m,-1.0%,,8
3796,1.55B,CHF,2012-02-21 02:00:00,1.95B,worse,Medium,Trade Balance,2.01B,worse,8
3797,,EUR,2012-02-21 00:00:00,,,Medium,ECOFIN Meetings,,,8
3798,,EUR,2012-02-21 00:00:00,,,Medium,Eurogroup Meetings,,,8
3799,-10.7B,GBP,2012-02-21 04:30:00,-8.9B,better,High,Public Sector Net Borrowing,11.1B,,8
3800,0.0%,CAD,2012-02-21 08:30:00,0.1%,worse,High,Core Retail Sales m/m,0.4%,better,8
3801,-0.2%,CAD,2012-02-21 08:30:00,-0.2%,,Medium,Retail Sales m/m,0.4%,better,8
3802,0.9%,CAD,2012-02-21 08:30:00,0.6%,better,Medium,Wholesale Sales m/m,-0.3%,,8
3803,-20,EUR,2012-02-21 10:00:00,-20,,Low,Consumer Confidence,-21,,8
3804,,GBP,2012-02-21 14:30:00,,,Medium,MPC Member Bean Speaks,,,8
3805,0.2%,AUD,2012-02-21 18:00:00,,,Medium,CB Leading Index m/m,-0.3%,,8
3806,0.5%,AUD,2012-02-21 18:30:00,,,Medium,MI Leading Index m/m,-0.1%,better,8
3807,1.0%,AUD,2012-02-21 19:30:00,0.8%,better,Medium,Wage Price Index q/q,0.7%,,8
3808,3.1%,NZD,2012-02-21 21:00:00,,,Low,Credit Card Spending y/y,5.9%,,8
3809,49.7,CNY,2012-02-21 21:30:00,,,High,Caixin Flash Manufacturing PMI,48.8,,8
3810,-0.4%,EUR,2012-02-22 01:30:00,-0.1%,worse,Low,French Final CPI m/m,0.4%,,8
3811,50.2,EUR,2012-02-22 03:00:00,49.1,better,Medium,French Flash Manufacturing PMI,48.5,,8
3812,50.3,EUR,2012-02-22 03:00:00,52.3,worse,Medium,French Flash Services PMI,52.3,better,8
3813,50.1,EUR,2012-02-22 03:30:00,51.6,worse,Medium,German Flash Manufacturing PMI,51.0,,8
3814,52.6,EUR,2012-02-22 03:30:00,53.8,worse,Medium,German Flash Services PMI,53.7,worse,8
3815,49.0,EUR,2012-02-22 04:00:00,49.4,worse,Medium,Flash Manufacturing PMI,48.8,,8
3816,49.4,EUR,2012-02-22 04:00:00,50.7,worse,Medium,Flash Services PMI,50.4,,8
3817,2-0-7,GBP,2012-02-22 04:30:00,0-0-9,better,High,MPC Asset Purchase Facility Votes,0-0-9,,8
3818,0-0-9,GBP,2012-02-22 04:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,8
3819,1.9%,EUR,2012-02-22 05:00:00,0.6%,better,Medium,Industrial New Orders m/m,-1.1%,better,8
3820,-7.7,EUR,2012-02-22 09:00:00,-8.2,better,Medium,Belgian NBB Business Climate,-9.5,,8
3821,4.57M,USD,2012-02-22 10:00:00,4.66M,worse,High,Existing Home Sales,4.38M,worse,8
3822,109.6,EUR,2012-02-23 04:00:00,108.7,better,High,German Ifo Business Climate,108.3,,8
3823,38.1K,GBP,2012-02-23 04:30:00,37.3K,better,Medium,High Street Lending,36.6K,,8
3824,,EUR,2012-02-23 05:00:00,,,Medium,EU Economic Forecasts,,,8
3825,-3,GBP,2012-02-23 06:00:00,-14,better,Medium,CBI Industrial Order Expectations,-16,,8
3826,9.0%,CAD,2012-02-23 08:30:00,,,Low,Corporate Profits q/q,-0.5%,,8
3827,351K,USD,2012-02-23 08:30:00,352K,,High,Unemployment Claims,351K,,8
3828,0.7%,USD,2012-02-23 10:00:00,0.2%,better,Low,HPI m/m,0.7%,worse,8
3829,,CAD,2012-02-23 10:30:00,,,Low,BOC Review,,,8
3830,-166B,USD,2012-02-23 10:30:00,-146B,,Low,Natural Gas Storage,-127B,,8
3831,1.6M,USD,2012-02-23 11:00:00,0.9M,,Medium,Crude Oil Inventories,-0.2M,,8
3832,,AUD,2012-02-23 17:30:00,,,High,RBA Gov Stevens Speaks,,,8
3833,-0.2%,JPY,2012-02-23 18:50:00,0.1%,worse,Low,SPPI y/y,0.1%,,8
3834,1.6%,CNY,2012-02-23 21:00:00,,,Low,CB Leading Index m/m,0.8%,better,8
3835,-0.2%,EUR,2012-02-24 02:00:00,-0.2%,,Low,German Final GDP q/q,-0.2%,,8
3836,-1.1%,EUR,2012-02-24 04:00:00,-0.2%,worse,Low,Italian Retail Sales m/m,-0.7%,worse,8
3837,-0.2%,GBP,2012-02-24 04:30:00,-0.2%,,High,Second Estimate GDP q/q,-0.2%,,8
3838,-5.6%,GBP,2012-02-24 04:30:00,-0.3%,worse,Medium,Prelim Business Investment q/q,1.0%,better,8
3839,0.0%,GBP,2012-02-24 04:30:00,0.2%,worse,Low,Index of Services 3m/3m,0.2%,better,8
3840,75.3,USD,2012-02-24 09:55:00,72.8,better,Medium,Revised UoM Consumer Sentiment,72.5,,8
3841,3.3%,USD,2012-02-24 09:55:00,,,Low,Revised UoM Inflation Expectations,3.2%,,8
3842,,CAD,2012-02-24 10:00:00,,,Medium,BOC Gov Carney Speaks,,,8
3843,321K,USD,2012-02-24 10:00:00,316K,better,High,New Home Sales,324K,better,8
3844,,USD,2012-02-24 10:45:00,,,Medium,FOMC Member Williams Speaks,,,8
3845,,USD,2012-02-24 13:30:00,,,Low,FOMC Member Dudley Speaks,,,8
3846,,EUR,2012-02-24 15:00:00,,,Medium,German Buba President Weidmann Speaks,,,8
3847,,All,2012-02-25 00:00:00,,,Medium,G20 Meetings,,,8
3848,-0.6%,JPY,2012-02-12 18:50:00,-0.3%,worse,High,Prelim GDP q/q,1.4%,worse,7
3849,-1.6%,JPY,2012-02-12 18:50:00,-1.6%,,Medium,Prelim GDP Price Index y/y,-2.1%,worse,7
3850,1.4%,JPY,2012-02-12 18:50:00,0.9%,better,Medium,Tertiary Industry Activity m/m,-0.6%,better,7
3851,2.3%,AUD,2012-02-12 19:30:00,1.9%,better,High,Home Loans m/m,1.8%,better,7
3852,1.2%,EUR,2012-02-13 02:00:00,0.2%,better,Low,German WPI m/m,0.0%,,7
3853,0.0%,CHF,2012-02-13 03:15:00,0.2%,worse,Medium,PPI m/m,0.3%,,7
3854,,AUD,2012-02-13 16:45:00,,,Medium,RBA Assist Gov Debelle Speaks,,,7
3855,0.0%,NZD,2012-02-13 16:47:00,,,Low,FPI m/m,0.2%,,7
3856,-16%,GBP,2012-02-13 18:32:00,-16%,,Medium,RICS House Price Balance,-16%,,7
3857,4,AUD,2012-02-13 19:30:00,,,Medium,NAB Business Confidence,3,,7
3858,,USD,2012-02-13 21:45:00,,,Medium,FOMC Member Williams Speaks,,,7
3859,-1.4%,NZD,2012-02-13 22:01:00,,,Medium,REINZ HPI m/m,-0.1%,,7
3860,,JPY,2012-02-13 22:43:00,,,High,Monetary Policy Statement,,,7
3861,<0.10%,JPY,2012-02-13 22:43:00,<0.10%,,High,Overnight Call Rate,<0.10%,,7
3862,3.8%,JPY,2012-02-13 23:30:00,4.0%,worse,Low,Revised Industrial Production m/m,4.0%,,7
3863,,JPY,2012-02-14 02:33:00,,,High,BOJ Press Conference,,,7
3864,-0.2%,EUR,2012-02-14 02:45:00,0.2%,worse,Medium,French Prelim Private Payrolls q/q,0.0%,,7
3865,3.6%,GBP,2012-02-14 04:30:00,3.6%,,High,CPI y/y,4.2%,,7
3866,3.9%,GBP,2012-02-14 04:30:00,4.1%,worse,Medium,RPI y/y,4.8%,,7
3867,2.6%,GBP,2012-02-14 04:30:00,2.7%,worse,Low,Core CPI y/y,3.0%,,7
3868,0.1%,GBP,2012-02-14 04:30:00,-0.1%,better,Low,ONS HPI y/y,-0.3%,,7
3869,5.4,EUR,2012-02-14 05:00:00,-11.8,better,High,German ZEW Economic Sentiment,-21.6,,7
3870,-1.1%,EUR,2012-02-14 05:00:00,-1.1%,,Medium,Industrial Production m/m,0.0%,better,7
3871,-8.1,EUR,2012-02-14 05:00:00,-21.1,better,Medium,ZEW Economic Sentiment,-32.5,,7
3872,-0.5%,GBP,2012-02-14 05:00:00,,,Low,CB Leading Index m/m,-0.6%,,7
3873,,GBP,2012-02-14 05:30:00,,,High,BOE Inflation Letter,,,7
3874,93.9,USD,2012-02-14 07:30:00,95.1,worse,Low,NFIB Small Business Index,93.8,,7
3875,-3.0%,CAD,2012-02-14 08:30:00,0.5%,worse,Low,New Motor Vehicle Sales m/m,-1.0%,,7
3876,0.7%,USD,2012-02-14 08:30:00,0.6%,better,High,Core Retail Sales m/m,-0.5%,worse,7
3877,0.4%,USD,2012-02-14 08:30:00,0.8%,worse,High,Retail Sales m/m,0.0%,worse,7
3878,0.3%,USD,2012-02-14 08:30:00,0.3%,,Medium,Import Prices m/m,-0.1%,,7
3879,0.4%,USD,2012-02-14 10:00:00,0.4%,,Medium,Business Inventories m/m,0.3%,,7
3880,,USD,2012-02-14 10:00:00,,,Medium,Treasury Sec Geithner Speaks,,,7
3881,2.2%,NZD,2012-02-14 16:45:00,1.2%,better,Medium,Retail Sales q/q,2.4%,,7
3882,2.9%,NZD,2012-02-14 16:47:00,1.1%,better,High,Core Retail Sales q/q,2.6%,,7
3883,,USD,2012-02-14 17:40:00,,,Medium,FOMC Member Lockhart Speaks,,,7
3884,4.2%,AUD,2012-02-14 18:30:00,,,Medium,Westpac Consumer Sentiment,2.4%,,7
3885,1.3%,AUD,2012-02-14 19:30:00,,,Medium,New Motor Vehicle Sales m/m,-2.7%,better,7
3886,,JPY,2012-02-15 00:00:00,,,Medium,BOJ Monthly Report,,,7
3887,0.2%,EUR,2012-02-15 01:30:00,-0.2%,better,Medium,French Prelim GDP q/q,0.3%,worse,7
3888,-0.2%,EUR,2012-02-15 02:00:00,-0.3%,better,High,German Prelim GDP q/q,0.6%,better,7
3889,-0.7%,EUR,2012-02-15 04:00:00,-0.6%,worse,Low,Italian Prelim GDP q/q,-0.2%,,7
3890,6.9K,GBP,2012-02-15 04:30:00,3.2K,worse,High,Claimant Count Change,1.9K,worse,7
3891,8.4%,GBP,2012-02-15 04:30:00,8.4%,,Medium,Unemployment Rate,8.4%,,7
3892,2.0%,GBP,2012-02-15 04:30:00,1.8%,better,Low,Average Earnings Index 3m/y,2.0%,better,7
3893,-21.2,CHF,2012-02-15 05:00:00,,,Medium,Credit Suisse Economic Expectations,-50.1,,7
3894,-0.3%,EUR,2012-02-15 05:00:00,-0.3%,,Medium,Flash GDP q/q,0.1%,worse,7
3895,7.5B,EUR,2012-02-15 05:00:00,3.5B,better,Low,Trade Balance,6.1B,,7
3896,,GBP,2012-02-15 05:30:00,,,High,BOE Gov King Speaks,,,7
3897,,GBP,2012-02-15 05:30:00,,,High,BOE Inflation Report,,,7
3898,-3.7%,NZD,2012-02-15 08:30:00,,,Low,GDT Price Index,-1.4%,,7
3899,19.5,USD,2012-02-15 08:30:00,14.7,better,Medium,Empire State Manufacturing Index,13.5,,7
3900,17.9B,USD,2012-02-15 08:54:00,45.4B,worse,High,TIC Long-Term Purchases,61.3B,,7
3901,78.5%,USD,2012-02-15 09:15:00,78.6%,,Medium,Capacity Utilization Rate,78.6%,better,7
3902,0.0%,USD,2012-02-15 09:15:00,0.7%,worse,Medium,Industrial Production m/m,1.0%,better,7
3903,29,USD,2012-02-15 10:00:00,26,better,Low,NAHB Housing Market Index,25,,7
3904,-0.2M,USD,2012-02-15 10:30:00,1.8M,,Medium,Crude Oil Inventories,0.3M,,7
3905,,USD,2012-02-15 14:00:00,,,High,FOMC Meeting Minutes,,,7
3906,50.5,NZD,2012-02-15 16:26:00,,,Low,Business NZ Manufacturing Index,51.6,,7
3907,,AUD,2012-02-15 17:10:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,7
3908,2.5%,AUD,2012-02-15 18:58:00,,,Medium,MI Inflation Expectations,2.8%,,7
3909,47,GBP,2012-02-15 19:01:00,40,better,Medium,Nationwide Consumer Confidence,38,,7
3910,46.3K,AUD,2012-02-15 19:30:00,10.5K,better,High,Employment Change,-35.6K,worse,7
3911,5.1%,AUD,2012-02-15 19:30:00,5.3%,better,High,Unemployment Rate,5.2%,,7
3912,-0.3%,CNY,2012-02-15 20:54:00,,,Low,Foreign Direct Investment ytd/y,9.7%,,7
3913,,EUR,2012-02-16 04:00:00,,,Medium,ECB Monthly Bulletin,,,7
3914,1.45B,EUR,2012-02-16 04:00:00,-1.21B,better,Low,Italian Trade Balance,-1.58B,,7
3915,7.38B,CAD,2012-02-16 08:30:00,7.98B,worse,Medium,Foreign Securities Purchases,14.64B,worse,7
3916,0.6%,CAD,2012-02-16 08:30:00,1.0%,worse,Medium,Manufacturing Sales m/m,1.9%,,7
3917,0.68M,USD,2012-02-16 08:30:00,0.68M,,High,Building Permits,0.67M,,7
3918,0.1%,USD,2012-02-16 08:30:00,0.3%,worse,High,PPI m/m,-0.1%,,7
3919,348K,USD,2012-02-16 08:30:00,364K,better,High,Unemployment Claims,361K,,7
3920,0.4%,USD,2012-02-16 08:30:00,0.1%,better,Medium,Core PPI m/m,0.3%,,7
3921,0.70M,USD,2012-02-16 08:30:00,0.68M,,Medium,Housing Starts,0.69M,better,7
3922,,USD,2012-02-16 09:00:00,,,High,Fed Chairman Bernanke Speaks,,,7
3923,10.2,USD,2012-02-16 10:00:00,9.0,better,High,Philly Fed Manufacturing Index,7.3,,7
3924,7.58%,USD,2012-02-16 10:00:00,,,Medium,Mortgage Delinquencies,7.99%,,7
3925,-127B,USD,2012-02-16 10:30:00,-126B,,Low,Natural Gas Storage,-78B,,7
3926,,NZD,2012-02-16 18:00:00,,,Medium,RBNZ Gov Bollard Speaks,,,7
3927,,JPY,2012-02-16 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,7
3928,0.6%,EUR,2012-02-17 02:00:00,0.4%,better,Medium,German PPI m/m,-0.4%,,7
3929,2.0B,EUR,2012-02-17 04:00:00,2.3B,worse,Medium,Current Account,-0.9B,better,7
3930,0.9%,GBP,2012-02-17 04:30:00,-0.3%,better,High,Retail Sales m/m,0.6%,,7
3931,0.2%,CAD,2012-02-17 07:00:00,0.1%,better,High,Core CPI m/m,-0.5%,,7
3932,0.4%,CAD,2012-02-17 07:00:00,0.3%,better,Medium,CPI m/m,-0.6%,,7
3933,0.7%,CAD,2012-02-17 08:30:00,0.6%,better,Medium,Leading Index m/m,0.7%,worse,7
3934,0.2%,USD,2012-02-17 08:30:00,0.2%,,High,Core CPI m/m,0.1%,,7
3935,0.2%,USD,2012-02-17 08:30:00,0.3%,worse,Medium,CPI m/m,0.0%,,7
3936,0.4%,USD,2012-02-17 10:00:00,0.6%,worse,Low,CB Leading Index m/m,0.5%,better,7
3937,,GBP,2012-02-17 14:00:00,,,Medium,MPC Member Posen Speaks,,,7
3938,,NZD,2012-02-05 00:00:00,,,Non-Economic,Bank Holiday,,,6
3939,0.2%,AUD,2012-02-05 18:30:00,,,Low,MI Inflation Gauge m/m,0.5%,,6
3940,-0.1%,AUD,2012-02-05 19:30:00,0.2%,worse,High,Retail Sales m/m,0.1%,better,6
3941,6.0%,AUD,2012-02-05 19:30:00,,,Medium,ANZ Job Advertisements m/m,-0.6%,better,6
3942,0.6%,GBP,2012-02-06 03:00:00,0.1%,better,High,Halifax HPI m/m,-1.0%,,6
3943,-11.1,EUR,2012-02-06 04:30:00,-14.8,better,Medium,Sentix Investor Confidence,-21.1,,6
3944,1.7%,EUR,2012-02-06 06:00:00,0.7%,better,Medium,German Factory Orders m/m,-4.9%,,6
3945,64.1,CAD,2012-02-06 10:00:00,58.6,better,High,Ivey PMI,63.5,,6
3946,0.7%,NZD,2012-02-06 16:45:00,0.5%,better,High,Labor Cost Index q/q,0.5%,,6
3947,39.8,AUD,2012-02-06 17:22:00,,,Low,AIG Construction Index,41.0,,6
3948,-0.3%,GBP,2012-02-06 19:01:00,,,Medium,BRC Retail Sales Monitor y/y,2.2%,,6
3949,4.25%,AUD,2012-02-06 22:30:00,4.00%,better,High,Cash Rate,4.25%,,6
3950,,AUD,2012-02-06 22:30:00,,,High,RBA Rate Statement,,,6
3951,94.3%,JPY,2012-02-07 00:00:00,93.9%,,Low,Leading Indicators,93.7%,better,6
3952,-5.0B,EUR,2012-02-07 02:45:00,-5.2B,better,Low,French Trade Balance,-4.1B,better,6
3953,227B,CHF,2012-02-07 03:00:00,,,High,Foreign Currency Reserves,254B,,6
3954,-2.9%,EUR,2012-02-07 06:00:00,-0.1%,worse,Medium,German Industrial Production m/m,0.0%,better,6
3955,,CHF,2012-02-07 06:15:00,,,High,Gov Board Member Jordan Speaks,,,6
3956,,CAD,2012-02-07 08:05:00,,,Low,Gov Council Member Macklem Speaks,,,6
3957,11.1%,CAD,2012-02-07 08:30:00,0.2%,better,High,Building Permits m/m,-2.6%,better,6
3958,,USD,2012-02-07 10:00:00,,,High,Fed Chairman Bernanke Testifies,,,6
3959,49.4,USD,2012-02-07 10:00:00,48.1,better,Low,IBD/TIPP Economic Optimism,47.5,,6
3960,3.38M,USD,2012-02-07 10:00:00,,,Low,JOLTS Job Openings,3.12M,,6
3961,19.3B,USD,2012-02-07 15:00:00,7.7B,better,Low,Consumer Credit m/m,20.4B,,6
3962,0.6%,JPY,2012-02-07 18:50:00,,,Low,Bank Lending y/y,0.4%,,6
3963,0.75T,JPY,2012-02-07 18:50:00,0.63T,better,Low,Current Account,0.48T,,6
3964,1.4%,GBP,2012-02-07 19:00:00,,,Low,BRC Shop Price Index y/y,1.7%,,6
3965,44.1,JPY,2012-02-08 00:00:00,47.6,worse,Low,Economy Watchers Sentiment,47.0,,6
3966,3.1%,CHF,2012-02-08 01:45:00,3.1%,,Low,Unemployment Rate,3.1%,,6
3967,13.9B,EUR,2012-02-08 02:00:00,14.1B,,Low,German Trade Balance,14.9B,,6
3968,-90.8B,EUR,2012-02-08 02:45:00,,,Low,French Gov Budget Balance,-97.2B,,6
3969,198K,CAD,2012-02-08 08:13:00,193K,better,Medium,Housing Starts,200K,,6
3970,0.3M,USD,2012-02-08 10:30:00,2.9M,,Medium,Crude Oil Inventories,4.2M,,6
3971,,USD,2012-02-08 10:40:00,,,Medium,FOMC Member Williams Speaks,,,6
3972,2.02|3.1,USD,2012-02-08 13:00:00,,,Medium,10-y Bond Auction,1.90|3.3,,6
3973,0.1%,NZD,2012-02-08 16:45:00,0.4%,worse,High,Employment Change q/q,0.2%,,6
3974,6.3%,NZD,2012-02-08 16:45:00,6.5%,better,High,Unemployment Rate,6.6%,,6
3975,-7.1%,JPY,2012-02-08 18:50:00,-4.8%,worse,Medium,Core Machinery Orders m/m,14.8%,,6
3976,3.0%,JPY,2012-02-08 18:50:00,3.1%,worse,Low,M2 Money Stock y/y,3.2%,better,6
3977,1,AUD,2012-02-08 19:30:00,,,Medium,NAB Quarterly Business Confidence,-3,better,6
3978,4.5%,CNY,2012-02-08 20:32:00,4.0%,better,High,CPI y/y,4.1%,,6
3979,0.7%,CNY,2012-02-08 20:32:00,0.8%,,Medium,PPI y/y,1.7%,,6
3980,40.0,JPY,2012-02-09 00:00:00,38.6,better,Low,Consumer Confidence,38.9,,6
3981,-6.6%,JPY,2012-02-09 01:00:00,,,Low,Prelim Machine Tool Orders y/y,17.4%,,6
3982,-19,CHF,2012-02-09 01:45:00,-23,better,Medium,SECO Consumer Climate,-24,,6
3983,,EUR,2012-02-09 00:00:00,,,Medium,Eurogroup Meetings,,,6
3984,1.0%,GBP,2012-02-09 04:30:00,0.3%,better,High,Manufacturing Production m/m,-0.1%,better,6
3985,-7.1B,GBP,2012-02-09 04:30:00,-8.5B,better,Medium,Goods Trade Balance,-8.9B,worse,6
3986,0.5%,GBP,2012-02-09 04:30:00,0.2%,better,Low,Industrial Production m/m,-0.5%,better,6
3987,325B,GBP,2012-02-09 07:00:00,325B,,High,Asset Purchase Facility,275B,,6
3988,,GBP,2012-02-09 07:00:00,,,High,MPC Rate Statement,,,6
3989,0.50%,GBP,2012-02-09 07:00:00,0.50%,,High,Official Bank Rate,0.50%,,6
3990,1.00%,EUR,2012-02-09 07:45:00,1.00%,,High,Main Refinancing Rate,1.00%,,6
3991,0.1%,CAD,2012-02-09 08:30:00,0.2%,worse,Medium,NHPI m/m,0.3%,,6
3992,,EUR,2012-02-09 08:30:00,,,High,ECB Press Conference,,,6
3993,358K,USD,2012-02-09 08:30:00,369K,better,High,Unemployment Claims,373K,worse,6
3994,-0.2%,GBP,2012-02-09 10:00:00,,,Medium,NIESR GDP Estimate,-0.2%,worse,6
3995,1.0%,USD,2012-02-09 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.0%,better,6
3996,-78B,USD,2012-02-09 10:30:00,-82B,,Low,Natural Gas Storage,-132B,,6
3997,3.24|2.5,USD,2012-02-09 13:00:00,,,Low,30-y Bond Auction,2.99|2.6,,6
3998,0.5%,JPY,2012-02-09 18:50:00,0.9%,worse,Low,PPI y/y,1.2%,,6
3999,,AUD,2012-02-09 19:30:00,,,High,RBA Monetary Policy Statement,,,6
4000,27.3B,CNY,2012-02-09 22:04:00,10.8B,better,High,USD-Denominated Trade Balance,16.5B,,6
4001,-0.4%,EUR,2012-02-10 02:00:00,-0.4%,,Low,German Final CPI m/m,-0.4%,,6
4002,-1.4%,EUR,2012-02-10 02:45:00,-0.8%,worse,Medium,French Industrial Production m/m,1.1%,,6
4003,-0.4%,CHF,2012-02-10 03:15:00,-0.3%,worse,High,CPI m/m,-0.2%,,6
4004,1.4%,EUR,2012-02-10 04:02:00,-0.5%,better,Low,Italian Industrial Production m/m,0.3%,,6
4005,738B,CNY,2012-02-10 04:07:00,1002B,worse,Medium,New Loans,641B,,6
4006,12.4%,CNY,2012-02-10 04:07:00,13.7%,worse,Low,M2 Money Supply y/y,13.6%,,6
4007,0.5%,GBP,2012-02-10 04:30:00,0.4%,,High,PPI Input m/m,-0.6%,,6
4008,0.5%,GBP,2012-02-10 04:30:00,0.1%,better,Low,PPI Output m/m,-0.2%,,6
4009,2.7B,CAD,2012-02-10 08:30:00,0.7B,better,High,Trade Balance,1.2B,,6
4010,-48.8B,USD,2012-02-10 08:30:00,-48.1B,,High,Trade Balance,-47.1B,,6
4011,72.5,USD,2012-02-10 09:55:00,74.4,worse,High,Prelim UoM Consumer Sentiment,75.0,better,6
4012,3.2%,USD,2012-02-10 09:55:00,,,Low,Prelim UoM Inflation Expectations,3.3%,,6
4013,,USD,2012-02-10 12:30:00,,,High,Fed Chairman Bernanke Speaks,,,6
4014,,USD,2012-02-10 12:50:00,,,Medium,FOMC Member Pianalto Speaks,,,6
4015,-27.4B,USD,2012-02-10 13:59:00,-58.5B,better,Medium,Federal Budget Balance,-86.0B,,6
4016,,All,2012-01-29 00:00:00,,,Medium,WEF Annual Meetings,,,5
4017,-0.4%,EUR,2012-01-30 00:00:00,-0.4%,,Medium,German Prelim CPI m/m,0.7%,,5
4018,-0.3%,EUR,2012-01-30 03:00:00,-0.2%,worse,Medium,Spanish Flash GDP q/q,0.0%,,5
4019,42.9,EUR,2012-01-30 04:00:00,,,Low,Retail PMI,43.9,,5
4020,,EUR,2012-01-30 00:00:00,,,Medium,EU Economic Summit,,,5
4021,6.08|1.4,EUR,2012-01-30 05:24:00,,,High,Italian 10-y Bond Auction,6.98|1.4,,5
4022,0.2%,USD,2012-01-30 08:30:00,0.1%,better,Medium,Core PCE Price Index m/m,0.1%,,5
4023,0.0%,USD,2012-01-30 08:30:00,0.2%,worse,Medium,Personal Spending m/m,0.1%,,5
4024,0.5%,USD,2012-01-30 08:30:00,0.4%,better,Low,Personal Income m/m,0.1%,,5
4025,,USD,2012-01-30 14:00:00,,,Low,Loan Officer Survey,,,5
4026,2.1%,NZD,2012-01-30 16:45:00,,,High,Building Consents m/m,-6.2%,,5
4027,50.7,JPY,2012-01-30 18:15:00,,,Low,Final Manufacturing PMI,50.2,,5
