,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
3464,-1.79,CHF,2009-03-27 05:30:00,-1.55,worse,Medium,KOF Economic Barometer,-1.37,,13
3465,,GBP,2009-03-27 06:45:00,,,Medium,MPC Member Tucker Speaks,,,13
3466,0.2%,USD,2009-03-27 07:30:00,0.1%,better,Medium,Core PCE Price Index m/m,0.2%,better,13
3467,0.2%,USD,2009-03-27 07:30:00,0.2%,,Medium,Personal Spending m/m,1.0%,better,13
3468,-0.2%,USD,2009-03-27 07:30:00,-0.1%,worse,Low,Personal Income m/m,0.2%,worse,13
3469,57.3,USD,2009-03-27 08:55:00,56.7,better,Medium,Revised UoM Consumer Sentiment,56.6,,13
3470,2.0%,USD,2009-03-27 08:55:00,,,Low,Revised UoM Inflation Expectations,2.2%,,13
3471,,CHF,2009-03-28 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,13
3472,,EUR,2009-03-28 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,13
3473,,GBP,2009-03-28 20:00:00,,,Non-Economic,Daylight Saving Time Shift,,,13
3474,,All,2009-03-15 00:00:00,,,Low,OPEC Meetings,,,12
3475,0.0%,NZD,2009-03-15 16:55:00,,,Low,Manufacturing Sales q/q,1.3%,,12
3476,,USD,2009-03-15 18:00:00,,,High,Fed Chairman Bernanke Speaks,,,12
3477,0.9%,GBP,2009-03-15 19:01:00,,,Medium,Rightmove HPI m/m,1.2%,,12
3478,,GBP,2009-03-15 19:01:00,,,Low,BOE Quarterly Bulletin,,,12
3479,-26.2%,CNY,2009-03-15 22:09:00,,,Low,Foreign Direct Investment ytd/y,-32.6%,,12
3480,1.2%,EUR,2009-03-16 05:00:00,1.2%,,Medium,Final CPI y/y,1.2%,,12
3481,1.7%,EUR,2009-03-16 05:00:00,1.6%,better,Medium,Final Core CPI y/y,1.6%,,12
3482,-0.3%,EUR,2009-03-16 05:00:00,,,Low,Final Employment Change q/q,-0.1%,,12
3483,74.7%,CAD,2009-03-16 07:30:00,75.2%,worse,Low,Capacity Utilization Rate,78.1%,better,12
3484,-38.2,USD,2009-03-16 07:30:00,-31.5,worse,Medium,Empire State Manufacturing Index,-34.7,,12
3485,-43.0B,USD,2009-03-16 08:00:00,44.3B,worse,High,TIC Long-Term Purchases,34.7B,,12
3486,70.9%,USD,2009-03-16 08:15:00,71.1%,worse,Medium,Capacity Utilization Rate,71.9%,,12
3487,-1.4%,USD,2009-03-16 08:15:00,-1.2%,worse,Medium,Industrial Production m/m,-1.9%,worse,12
3488,,EUR,2009-03-16 11:30:00,,,Medium,ECB President Trichet Speaks,,,12
3489,9,USD,2009-03-16 12:00:00,9,,Low,NAHB Housing Market Index,9,,12
3490,0.4%,JPY,2009-03-16 18:50:00,-0.5%,better,Medium,Tertiary Industry Activity m/m,-1.6%,,12
3491,,AUD,2009-03-16 19:30:00,,,High,Monetary Policy Meeting Minutes,,,12
3492,,CHF,2009-03-17 01:45:00,,,Medium,SECO Economic Forecasts,,,12
3493,0.1%,CHF,2009-03-17 03:15:00,-0.1%,better,Medium,Industrial Production q/q,-5.1%,,12
3494,-11.5%,GBP,2009-03-17 04:33:00,-11.7%,better,Low,ONS HPI y/y,-10.2%,,12
3495,-3.5,EUR,2009-03-17 05:00:00,-7.7,better,High,German ZEW Economic Sentiment,-5.8,,12
3496,-6.5,EUR,2009-03-17 05:00:00,-11.7,better,Medium,ZEW Economic Sentiment,-8.7,,12
3497,,JPY,2009-03-17 05:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,12
3498,-0.5%,CAD,2009-03-17 07:30:00,0.0%,better,Medium,Labor Productivity q/q,0.1%,worse,12
3499,-5.4%,CAD,2009-03-17 07:30:00,-5.7%,better,Medium,Manufacturing Sales m/m,-8.2%,worse,12
3500,0.55M,USD,2009-03-17 07:30:00,0.50M,better,High,Building Permits,0.53M,,12
3501,0.1%,USD,2009-03-17 07:30:00,0.3%,worse,High,PPI m/m,0.8%,,12
3502,0.2%,USD,2009-03-17 07:30:00,0.1%,better,Medium,Core PPI m/m,0.4%,,12
3503,0.58M,USD,2009-03-17 07:30:00,0.45M,better,Medium,Housing Starts,0.48M,,12
3504,,EUR,2009-03-17 14:15:00,,,Medium,ECB President Trichet Speaks,,,12
3505,,EUR,2009-03-17 14:30:00,,,Medium,German Buba President Weber Speaks,,,12
3506,,GBP,2009-03-17 15:10:00,,,High,BOE Gov King Speaks,,,12
3507,-0.2%,AUD,2009-03-17 18:30:00,,,Low,MI Leading Index m/m,-0.4%,,12
3508,,JPY,2009-03-17 22:27:00,,,Medium,Monetary Policy Statement,,,12
3509,0.10%,JPY,2009-03-17 22:27:00,0.10%,,Medium,Overnight Call Rate,0.10%,,12
3510,,JPY,2009-03-18 02:24:00,,,High,BOJ Press Conference,,,12
3511,1.2%,CHF,2009-03-18 03:15:00,-0.6%,better,Medium,Retail Sales y/y,3.6%,,12
3512,-0.2%,EUR,2009-03-18 04:00:00,-2.3%,better,Low,Italian Industrial Production m/m,-3.9%,worse,12
3513,138.4K,GBP,2009-03-18 04:30:00,84.5K,worse,High,Claimant Count Change,93.5K,worse,12
3514,9-0-0,GBP,2009-03-18 04:30:00,9-0-0,,High,MPC Asset Purchase Facility Votes,,,12
3515,0-9-0,GBP,2009-03-18 04:30:00,0-9-0,,High,MPC Official Bank Rate Votes,0-9-0,,12
3516,1.8%,GBP,2009-03-18 04:30:00,3.0%,worse,Medium,Average Earnings Index 3m/y,3.1%,worse,12
3517,6.5%,GBP,2009-03-18 04:30:00,6.5%,,Low,Unemployment Rate,6.3%,,12
3518,3.23|2.1,EUR,2009-03-18 05:06:00,,,Low,German 10-y Bond Auction,3.28|1.2,,12
3519,4.20|1.6,EUR,2009-03-18 05:41:00,,,Low,Spanish 10-y Bond Auction,3.81|1.8,,12
3520,-4.2%,CAD,2009-03-18 07:30:00,-2.6%,worse,Medium,Wholesale Sales m/m,-3.1%,better,12
3521,0.2%,USD,2009-03-18 07:30:00,0.1%,better,High,Core CPI m/m,0.2%,,12
3522,0.4%,USD,2009-03-18 07:30:00,0.3%,better,Medium,CPI m/m,0.3%,,12
3523,-133B,USD,2009-03-18 07:30:00,-137B,better,Medium,Current Account,-181B,worse,12
3524,2.0M,USD,2009-03-18 09:30:00,1.2M,,Medium,Crude Oil Inventories,0.7M,,12
3525,,USD,2009-03-18 13:17:00,,,High,FOMC Statement,,,12
3526,<0.25%,USD,2009-03-18 13:17:00,<0.25%,,High,Federal Funds Rate,<0.25%,,12
3527,,AUD,2009-03-18 15:50:00,,,Medium,RBA Assist Gov Edey Speaks,,,12
3528,-1.7%,JPY,2009-03-18 18:50:00,-2.0%,better,Low,All Industries Activity m/m,-2.6%,,12
3529,-9.9%,AUD,2009-03-18 19:30:00,1.0%,worse,Low,Housing Starts q/q,-8.9%,better,12
3530,-3.5%,AUD,2009-03-18 19:30:00,,,Low,New Motor Vehicle Sales m/m,-1.1%,,12
3531,,AUD,2009-03-18 19:30:00,,,Low,RBA Bulletin,,,12
3532,,JPY,2009-03-19 00:00:00,,,Medium,BOJ Monthly Report,,,12
3533,,JPY,2009-03-19 01:20:00,,,Low,BOJ Gov Shirakawa Speaks,,,12
3534,0.73B,CHF,2009-03-19 02:15:00,1.01B,worse,Low,Trade Balance,1.99B,worse,12
3535,-3.59B,EUR,2009-03-19 04:00:00,-2.47B,worse,Low,Italian Trade Balance,-0.41B,,12
3536,9.0B,GBP,2009-03-19 04:30:00,8.0B,worse,Medium,Public Sector Net Borrowing,-2.6B,worse,12
3537,1.4%,GBP,2009-03-19 04:30:00,1.4%,,Low,M4 Money Supply m/m,2.4%,,12
3538,-57.1,CHF,2009-03-19 05:00:00,,,Medium,Credit Suisse Economic Expectations,-57.7,,12
3539,0.5%,CAD,2009-03-19 06:00:00,0.2%,better,High,Core CPI m/m,-0.4%,,12
3540,0.7%,CAD,2009-03-19 06:00:00,0.3%,better,Medium,CPI m/m,-0.3%,,12
3541,-58,GBP,2009-03-19 06:00:00,-55,worse,Medium,CBI Industrial Order Expectations,-56,,12
3542,10.43B,CAD,2009-03-19 07:30:00,-2.00B,better,Medium,Foreign Securities Purchases,-2.42B,better,12
3543,646K,USD,2009-03-19 07:30:00,652K,better,High,Unemployment Claims,658K,,12
3544,,GBP,2009-03-19 08:15:00,,,Medium,Chancellor Darling Speaks,,,12
3545,-35.0,USD,2009-03-19 09:00:00,-39.1,better,Medium,Philly Fed Manufacturing Index,-41.3,,12
3546,-0.4%,USD,2009-03-19 09:00:00,-0.6%,better,Low,CB Leading Index m/m,0.1%,worse,12
3547,,USD,2009-03-19 09:30:00,,,Medium,FOMC Member Tarullo Speaks,,,12
3548,-30B,USD,2009-03-19 09:30:00,-26B,,Low,Natural Gas Storage,-112B,,12
3549,,CHF,2009-03-19 11:00:00,,,Medium,Gov Board Member Jordan Speaks,,,12
3550,,USD,2009-03-19 14:00:00,,,High,Fed Announcement,,,12
3551,2.9%,NZD,2009-03-19 16:45:00,,,Low,Visitor Arrivals m/m,-7.4%,worse,12
3552,,JPY,2009-03-19 00:00:00,,,Non-Economic,Bank Holiday,,,12
3553,-1.9%,NZD,2009-03-19 21:16:00,,,Low,Credit Card Spending y/y,-2.2%,,12
3554,-0.5%,EUR,2009-03-20 02:00:00,-0.2%,worse,Medium,German PPI m/m,-1.2%,,12
3555,-3.5%,EUR,2009-03-20 05:00:00,-3.8%,better,Medium,Industrial Production m/m,-2.7%,worse,12
3556,6.9%,EUR,2009-03-20 05:30:00,7.0%,better,Low,Italian Quarterly Unemployment Rate,6.7%,,12
3557,1.3%,CAD,2009-03-20 07:30:00,0.4%,better,High,Core Retail Sales m/m,-3.1%,better,12
3558,1.9%,CAD,2009-03-20 07:30:00,0.8%,better,Medium,Retail Sales m/m,-5.2%,better,12
3559,5.5%,CAD,2009-03-20 07:30:00,6.0%,worse,Low,New Motor Vehicle Sales m/m,-10.8%,better,12
3560,,USD,2009-03-20 09:00:00,,,Low,FOMC Member Duke Speaks,,,12
3561,,USD,2009-03-20 11:00:00,,,High,Fed Chairman Bernanke Speaks,,,12
3562,,CAD,2009-03-08 02:00:00,,,Non-Economic,Daylight Saving Time Shift,,,11
3563,,USD,2009-03-08 02:00:00,,,Non-Economic,Daylight Saving Time Shift,,,11
3564,3.5%,JPY,2009-03-08 18:50:00,,,Low,Bank Lending y/y,3.6%,worse,11
3565,2.1%,JPY,2009-03-08 18:50:00,1.9%,better,Low,M2 Money Stock y/y,2.0%,better,11
3566,0.26T,JPY,2009-03-08 18:52:00,0.40T,worse,Low,Current Account,0.56T,better,11
3567,19.4,JPY,2009-03-09 00:00:00,17.3,better,Low,Economy Watchers Sentiment,17.1,,11
3568,3.1%,CHF,2009-03-09 01:45:00,3.1%,,Low,Unemployment Rate,3.0%,worse,11
3569,,EUR,2009-03-09 00:00:00,,,Low,Eurogroup Meetings,,,11
3570,-42.7,EUR,2009-03-09 04:30:00,-37.8,worse,Low,Sentix Investor Confidence,-36.1,,11
3571,135K,CAD,2009-03-09 07:15:00,144K,worse,High,Housing Starts,154K,,11
3572,-1.8%,GBP,2009-03-09 19:01:00,,,Medium,BRC Retail Sales Monitor y/y,1.1%,,11
3573,-78%,GBP,2009-03-09 19:01:00,-76%,worse,Medium,RICS House Price Balance,-77%,worse,11
3574,-10.4%,AUD,2009-03-09 19:30:00,,,Medium,ANZ Job Advertisements m/m,-6.3%,,11
3575,-22,AUD,2009-03-09 19:30:00,,,Medium,NAB Business Confidence,-32,,11
3576,-1.6%,CNY,2009-03-09 21:00:00,-1.0%,worse,Medium,CPI y/y,1.0%,,11
3577,-4.5%,CNY,2009-03-09 21:00:00,-4.5%,,Medium,PPI y/y,-3.3%,,11
3578,77.1%,JPY,2009-03-10 00:00:00,77.2%,,Low,Leading Indicators,79.4%,,11
3579,-83.9%,JPY,2009-03-10 01:08:00,,,Low,Prelim Machine Tool Orders y/y,-84.1%,better,11
3580,8.3B,EUR,2009-03-10 02:00:00,10.0B,worse,Medium,German Trade Balance,11.0B,,11
3581,0.6%,EUR,2009-03-10 02:00:00,0.6%,,Low,German Final CPI m/m,0.6%,,11
3582,-3.1%,EUR,2009-03-10 02:45:00,-0.7%,worse,Medium,French Industrial Production m/m,-1.5%,better,11
3583,-8.1B,EUR,2009-03-10 02:45:00,,,Low,French Gov Budget Balance,-56.5B,,11
3584,-4.5B,EUR,2009-03-10 02:45:00,-3.0B,worse,Low,French Trade Balance,-3.0B,worse,11
3585,,EUR,2009-03-10 00:00:00,,,Low,ECOFIN Meetings,,,11
3586,-2.9%,GBP,2009-03-10 04:30:00,-1.5%,worse,High,Manufacturing Production m/m,-1.9%,better,11
3587,-2.6%,GBP,2009-03-10 04:30:00,-1.2%,worse,Low,Industrial Production m/m,-1.5%,better,11
3588,3.07|2.1,GBP,2009-03-10 05:37:00,,,Low,10-y Bond Auction,3.94|1.8,,11
3589,,USD,2009-03-10 07:30:00,,,High,Fed Chairman Bernanke Speaks,,,11
3590,82.6,USD,2009-03-10 07:30:00,,,Low,NFIB Small Business Index,84.1,,11
3591,-0.7%,USD,2009-03-10 09:00:00,-1.0%,worse,Low,Final Wholesale Inventories m/m,-1.5%,better,11
3592,45.3,USD,2009-03-10 09:00:00,42.8,better,Low,IBD/TIPP Economic Optimism,44.6,,11
3593,2.99M,USD,2009-03-10 10:00:00,,,Low,JOLTS Job Openings,3.22M,better,11
3594,-0.9%,NZD,2009-03-10 16:45:00,-3.0%,better,Low,Overseas Trade Index q/q,-0.9%,better,11
3595,-0.2%,AUD,2009-03-10 18:30:00,,,Medium,Westpac Consumer Sentiment,-4.6%,,11
3596,-3.2%,JPY,2009-03-10 18:50:00,-4.9%,better,Medium,Core Machinery Orders m/m,-1.7%,,11
3597,-1.1%,JPY,2009-03-10 18:50:00,-1.3%,better,Low,PPI y/y,-0.3%,,11
3598,-1.8%,GBP,2009-03-10 19:01:00,,,Low,NIESR GDP Estimate,-1.7%,,11
3599,3.5%,AUD,2009-03-10 19:30:00,4.0%,worse,High,Home Loans m/m,6.7%,better,11
3600,26.5%,CNY,2009-03-10 21:00:00,21.5%,better,Medium,Fixed Asset Investment ytd/y,26.1%,,11
3601,4.8B,CNY,2009-03-10 23:00:00,28.3B,worse,High,USD-Denominated Trade Balance,39.1B,,11
3602,-1.2%,EUR,2009-03-11 02:00:00,-0.1%,worse,Medium,German PPI m/m,-0.8%,better,11
3603,-7.7B,GBP,2009-03-11 04:30:00,-7.5B,worse,Medium,Goods Trade Balance,-7.2B,better,11
3604,-8.0%,EUR,2009-03-11 06:00:00,-1.9%,worse,Medium,German Factory Orders m/m,-7.6%,worse,11
3605,-0.6%,CAD,2009-03-11 07:30:00,-0.3%,worse,Low,NHPI m/m,-0.1%,,11
3606,,USD,2009-03-11 09:00:00,,,Low,Assist Treasury Sec Kashkari Speaks,,,11
3607,0.7M,USD,2009-03-11 09:30:00,0.1M,,Medium,Crude Oil Inventories,-0.7M,,11
3608,,USD,2009-03-11 12:00:00,,,Low,Treasury Sec Geithner Speaks,,,11
3609,3.04|2.1,USD,2009-03-11 13:00:00,,,Medium,10-y Bond Auction,2.82|2.2,,11
3610,-192.8B,USD,2009-03-11 13:00:00,-203.0B,better,Medium,Federal Budget Balance,-83.8B,,11
3611,3.00%,NZD,2009-03-11 15:00:00,3.00%,,High,Official Cash Rate,3.50%,,11
3612,,NZD,2009-03-11 15:00:00,,,High,RBNZ Press Conference,,,11
3613,,NZD,2009-03-11 15:00:00,,,High,RBNZ Rate Statement,,,11
3614,,NZD,2009-03-11 15:00:00,,,Medium,RBNZ Monetary Policy Statement,,,11
3615,38.6,NZD,2009-03-11 16:26:00,,,Low,Business NZ Manufacturing Index,41.8,,11
3616,0.2%,NZD,2009-03-11 16:51:00,,,Low,FPI m/m,0.8%,,11
3617,-3.2%,JPY,2009-03-11 18:50:00,-3.5%,better,Medium,Final GDP q/q,-3.3%,,11
3618,0.7%,JPY,2009-03-11 18:50:00,0.9%,worse,Low,Final GDP Price Index y/y,0.9%,,11
3619,2.2%,AUD,2009-03-11 19:00:00,,,Low,MI Inflation Expectations,2.3%,,11
3620,1.8K,AUD,2009-03-11 19:30:00,-20.6K,better,High,Employment Change,0.3K,,11
3621,5.2%,AUD,2009-03-11 19:30:00,5.0%,worse,High,Unemployment Rate,4.8%,,11
3622,3.8%,CNY,2009-03-11 21:00:00,11.3%,worse,High,Industrial Production y/y,5.7%,,11
3623,1070B,CNY,2009-03-11 21:00:00,,,Medium,New Loans,1620B,,11
3624,20.5%,CNY,2009-03-11 21:00:00,19.3%,better,Low,M2 Money Supply y/y,18.8%,,11
3625,0.4%,EUR,2009-03-12 02:45:00,0.2%,better,Low,French Final CPI m/m,-0.4%,,11
3626,-0.7%,EUR,2009-03-12 02:45:00,-0.6%,worse,Low,French Final Private Payrolls q/q,-0.6%,,11
3627,,EUR,2009-03-12 04:00:00,,,Medium,ECB Monthly Bulletin,,,11
3628,2.1%,GBP,2009-03-12 04:30:00,,,Medium,Consumer Inflation Expectations,2.8%,,11
3629,-0.8%,EUR,2009-03-12 05:00:00,-0.1%,worse,Low,PPI m/m,-1.5%,worse,11
3630,-0.4%,GBP,2009-03-12 05:00:00,,,Low,CB Leading Index m/m,-0.7%,worse,11
3631,-7.5%,EUR,2009-03-12 06:00:00,-3.3%,worse,Medium,German Industrial Production m/m,-3.9%,better,11
3632,,EUR,2009-03-12 07:00:00,,,Medium,ECB President Trichet Speaks,,,11
3633,0.7%,USD,2009-03-12 07:30:00,-0.1%,better,High,Core Retail Sales m/m,1.6%,better,11
3634,-0.1%,USD,2009-03-12 07:30:00,-0.5%,better,High,Retail Sales m/m,1.8%,better,11
3635,654K,USD,2009-03-12 07:30:00,642K,worse,High,Unemployment Claims,645K,worse,11
3636,0.25%,CHF,2009-03-12 08:00:00,0.25%,,High,Libor Rate,0.50%,,11
3637,,CHF,2009-03-12 08:00:00,,,High,SNB Monetary Policy Assessment,,,11
3638,-1.1%,USD,2009-03-12 09:00:00,-1.2%,worse,Medium,Business Inventories m/m,-1.6%,better,11
3639,,USD,2009-03-12 09:00:00,,,Medium,Treasury Sec Geithner Speaks,,,11
3640,-112B,USD,2009-03-12 09:30:00,-104B,,Low,Natural Gas Storage,-102B,,11
3641,,CAD,2009-03-12 11:45:00,,,Medium,Gov Council Member Longworth Speaks,,,11
3642,3.64|2.4,USD,2009-03-12 12:00:00,,,Low,30-y Bond Auction,3.54|2.0,,11
3643,,GBP,2009-03-12 13:30:00,,,Medium,MPC Member Barker Speaks,,,11
3644,0.3%,NZD,2009-03-12 16:45:00,0.2%,better,High,Core Retail Sales m/m,-0.7%,worse,11
3645,-1.1%,NZD,2009-03-12 16:45:00,-0.1%,worse,High,Retail Sales m/m,-0.7%,better,11
3646,15.2%,CNY,2009-03-12 21:00:00,15.6%,worse,Low,Retail Sales y/y,19.0%,,11
3647,-10.2%,JPY,2009-03-12 23:30:00,-9.9%,worse,Low,Revised Industrial Production m/m,-10.0%,,11
3648,26.7,JPY,2009-03-13 00:00:00,26.4,better,Low,Consumer Confidence,26.4,,11
3649,-0.1%,EUR,2009-03-13 02:00:00,0.2%,worse,Low,German WPI m/m,-0.4%,,11
3650,-0.6%,CHF,2009-03-13 03:15:00,-0.2%,worse,Medium,PPI m/m,-0.8%,,11
3651,0.1%,EUR,2009-03-13 05:00:00,0.2%,worse,Medium,Retail Sales m/m,-0.3%,worse,11
3652,,All,2009-03-13 00:00:00,,,Medium,G20 Meetings,,,11
3653,-82.6K,CAD,2009-03-13 06:00:00,-50.5K,worse,High,Employment Change,-129.0K,,11
3654,7.7%,CAD,2009-03-13 06:00:00,7.4%,worse,High,Unemployment Rate,7.2%,,11
3655,-1.0B,CAD,2009-03-13 07:30:00,-1.0B,,High,Trade Balance,-0.7B,worse,11
3656,-36.0B,USD,2009-03-13 07:30:00,-38.3B,better,High,Trade Balance,-39.9B,,11
3657,-0.2%,USD,2009-03-13 07:30:00,-0.7%,better,Medium,Import Prices m/m,-1.2%,,11
3658,56.6,USD,2009-03-13 08:55:00,55.0,better,High,Prelim UoM Consumer Sentiment,56.3,,11
3659,2.2%,USD,2009-03-13 08:55:00,,,Low,Prelim UoM Inflation Expectations,1.9%,better,11
3660,,All,2009-03-14 00:00:00,,,Medium,G20 Meetings,,,11
3661,,USD,2009-03-14 11:00:00,,,High,Treasury Sec Geithner Speaks,,,11
3662,,EUR,2009-03-01 00:00:00,,,Medium,EU Economic Summit,,,10
3663,31.7,AUD,2009-03-01 17:30:00,,,Low,AIG Manufacturing Index,36.6,,10
3664,0.7%,AUD,2009-03-01 18:30:00,,,Low,MI Inflation Gauge m/m,0.8%,,10
3665,8.3%,AUD,2009-03-01 19:03:00,,,Medium,HIA New Home Sales m/m,-1.7%,,10
3666,-6.5%,AUD,2009-03-01 19:30:00,-1.7%,worse,Low,Company Operating Profits q/q,7.3%,better,10
3667,-1.3%,JPY,2009-03-01 20:30:00,-1.2%,worse,Medium,Average Cash Earnings y/y,-0.8%,better,10
3668,45.1,CNY,2009-03-01 21:30:00,,,Medium,Caixin Manufacturing PMI,42.2,,10
3669,19.1%,AUD,2009-03-02 00:30:00,,,Medium,Commodity Prices y/y,25.5%,worse,10
3670,31.8,EUR,2009-03-02 03:15:00,,,Low,Spanish Manufacturing PMI,31.5,,10
3671,32.6,CHF,2009-03-02 03:30:00,34.8,worse,Medium,Manufacturing PMI,35.0,,10
3672,35.0,EUR,2009-03-02 03:45:00,35.4,worse,Low,Italian Manufacturing PMI,36.1,,10
3673,34.8,EUR,2009-03-02 03:50:00,35.4,worse,Low,French Final Manufacturing PMI,35.4,,10
3674,32.1,EUR,2009-03-02 03:55:00,32.1,,Low,German Final Manufacturing PMI,32.2,,10
3675,33.5,EUR,2009-03-02 04:00:00,33.6,,Medium,Final Manufacturing PMI,33.6,,10
3676,34.7,GBP,2009-03-02 04:30:00,34.9,,High,Manufacturing PMI,35.8,,10
3677,31K,GBP,2009-03-02 04:30:00,33K,worse,Low,Mortgage Approvals,31K,,10
3678,1.1B,GBP,2009-03-02 04:30:00,1.8B,worse,Low,Net Lending to Individuals m/m,2.1B,,10
3679,1.2%,EUR,2009-03-02 05:00:00,1.0%,better,Medium,CPI Flash Estimate y/y,1.1%,,10
3680,0.2%,EUR,2009-03-02 05:00:00,0.2%,,Low,Italian Prelim CPI m/m,-0.1%,,10
3681,-1.0%,CAD,2009-03-02 08:30:00,-0.7%,worse,High,GDP m/m,-0.7%,,10
3682,0.1%,USD,2009-03-02 08:30:00,0.1%,,Medium,Core PCE Price Index m/m,0.0%,,10
3683,0.6%,USD,2009-03-02 08:30:00,0.3%,better,Medium,Personal Spending m/m,-1.0%,,10
3684,0.4%,USD,2009-03-02 08:30:00,-0.2%,better,Low,Personal Income m/m,-0.2%,,10
3685,35.8,USD,2009-03-02 10:00:00,34.0,better,High,ISM Manufacturing PMI,35.6,,10
3686,-3.3%,USD,2009-03-02 10:00:00,-1.5%,worse,Low,Construction Spending m/m,-2.4%,worse,10
3687,29.0,USD,2009-03-02 10:00:00,35.5,worse,Low,ISM Manufacturing Prices,29.0,,10
3688,,USD,2009-03-02 12:45:00,,,Medium,FOMC Member Lacker Speaks,,,10
3689,,CHF,2009-03-02 13:30:00,,,Medium,SNB Chairman Roth Speaks,,,10
3690,6.4%,JPY,2009-03-02 18:50:00,1.9%,better,Low,Monetary Base y/y,3.9%,,10
3691,0.2%,AUD,2009-03-02 19:30:00,-0.5%,better,High,Retail Sales m/m,3.8%,,10
3692,-6.5B,AUD,2009-03-02 19:30:00,-7.3B,better,Medium,Current Account,-9.5B,,10
3693,41.9,CNY,2009-03-02 20:00:00,,,Low,Non-Manufacturing PMI,51.0,,10
3694,3.25%,AUD,2009-03-02 22:30:00,3.00%,better,High,Cash Rate,3.25%,,10
3695,,AUD,2009-03-02 22:30:00,,,High,RBA Rate Statement,,,10
3696,1.30|2.9,JPY,2009-03-02 22:45:00,,,Low,10-y Bond Auction,1.30|2.2,,10
3697,-0.3%,CHF,2009-03-03 01:45:00,-0.9%,better,Medium,GDP q/q,-0.1%,worse,10
3698,-0.4%,EUR,2009-03-03 02:00:00,-2.0%,better,Low,German WPI m/m,-3.2%,worse,10
3699,154.1K,EUR,2009-03-03 03:00:00,,,Low,Spanish Unemployment Change,198.8K,,10
3700,27.8,GBP,2009-03-03 04:30:00,34.2,worse,Medium,Construction PMI,34.5,,10
3701,,USD,2009-03-03 08:00:00,,,Medium,FOMC Member Lockhart Speaks,,,10
3702,,USD,2009-03-03 08:15:00,,,High,Fed Announcement,,,10
3703,17.5%,NZD,2009-03-03 08:30:00,,,Low,GDT Price Index,-8.2%,,10
3704,,CAD,2009-03-03 09:00:00,,,High,BOC Rate Statement,,,10
3705,0.50%,CAD,2009-03-03 09:00:00,0.50%,,High,Overnight Rate,1.00%,,10
3706,,USD,2009-03-03 10:00:00,,,High,Fed Chairman Bernanke Testifies,,,10
3707,-7.7%,USD,2009-03-03 10:00:00,-3.0%,worse,High,Pending Home Sales m/m,4.8%,worse,10
3708,9.1M,USD,2009-03-03 00:00:00,9.5M,worse,Low,Total Vehicle Sales,9.6M,,10
3709,,EUR,2009-03-03 12:30:00,,,Medium,ECB President Trichet Speaks,,,10
3710,,USD,2009-03-03 12:30:00,,,Medium,Treasury Sec Geithner Speaks,,,10
3711,,NZD,2009-03-03 16:15:00,,,Medium,RBNZ Gov Bollard Speaks,,,10
3712,32.2,AUD,2009-03-03 17:30:00,,,Low,AIG Services Index,41.0,,10
3713,,AUD,2009-03-03 18:40:00,,,Medium,RBA Assist Gov Edey Speaks,,,10
3714,43,GBP,2009-03-03 19:01:00,38,better,Medium,Nationwide Consumer Confidence,41,better,10
3715,-0.5%,AUD,2009-03-03 19:30:00,0.2%,worse,High,GDP q/q,0.1%,,10
3716,49.0,CNY,2009-03-03 20:00:00,,,High,Manufacturing PMI,45.3,,10
3717,-4.6%,NZD,2009-03-03 21:09:00,,,Low,ANZ Commodity Prices m/m,-4.3%,,10
3718,31.7,EUR,2009-03-04 03:15:00,,,Low,Spanish Services PMI,31.8,,10
3719,37.9,EUR,2009-03-04 03:45:00,39.6,worse,Low,Italian Services PMI,41.1,,10
3720,40.2,EUR,2009-03-04 03:50:00,40.1,,Low,French Final Services PMI,40.1,,10
3721,41.3,EUR,2009-03-04 03:55:00,41.6,,Low,German Final Services PMI,41.6,,10
3722,39.2,EUR,2009-03-04 04:00:00,38.9,,Medium,Final Services PMI,38.9,,10
3723,43.2,GBP,2009-03-04 04:30:00,41.6,better,High,Services PMI,42.5,,10
3724,1.9%,GBP,2009-03-04 05:30:00,,,Low,BRC Shop Price Index y/y,1.1%,,10
3725,4.49|1.5,GBP,2009-03-04 05:43:00,,,Low,30-y Bond Auction,3.98|1.7,,10
3726,158.4%,USD,2009-03-04 07:30:00,,,Low,Challenger Job Cuts y/y,222.4%,,10
3727,-697K,USD,2009-03-04 08:15:00,-620K,worse,High,ADP Non-Farm Employment Change,-614K,worse,10
3728,41.6,USD,2009-03-04 10:00:00,41.2,better,High,ISM Non-Manufacturing PMI,42.9,,10
3729,,USD,2009-03-04 10:00:00,,,Low,Treasury Sec Geithner Speaks,,,10
3730,-0.7M,USD,2009-03-04 10:30:00,1.0M,,Medium,Crude Oil Inventories,0.7M,,10
3731,,USD,2009-03-04 12:00:00,,,Medium,FOMC Member Lockhart Speaks,,,10
3732,,USD,2009-03-04 14:00:00,,,Medium,Beige Book,,,10
3733,-17.3%,JPY,2009-03-04 18:50:00,-15.6%,worse,Medium,Capital Spending q/y,-13.0%,,10
3734,-3.7%,AUD,2009-03-04 19:30:00,1.4%,worse,High,Building Approvals m/m,-1.9%,better,10
