,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_240_after,direction_agg_0_240_after
434,2009-09-24 08:30:00,32,-1.16,0,3.65,0,0,1,0,0,0,1,1,2009,39,3,1,28,13,12,10,11,-3,11,14,4,13,19,5,13,20,1,11,14,-6,33,19,38,-4,38,8,-82,0
435,2009-09-24 10:00:00,14,-2.12,0,0.02,0,0,0,1,1,0,0,1,2009,39,3,1,30,-25,-27,14,-33,-9,14,-39,-6,19,-48,-8,16,-41,6,13,-39,2,58,-43,84,-45,62,-30,-121,0
436,2009-09-25 08:30:00,8,-1.48,0,0.07,0,0,0,1,1,0,0,1,2009,39,4,1,33,-32,-31,17,-35,-3,14,-30,3,15,-22,9,16,-29,-6,14,-23,7,44,-29,47,1,59,-25,4,1
437,2009-09-25 10:00:00,21,-0.51,0,-0.59,0,0,0,1,0,0,1,1,2009,39,4,1,36,14,15,24,30,16,20,15,-14,19,25,9,16,24,-4,13,20,-3,54,24,54,15,57,32,-18,1
438,2009-09-29 10:00:00,4,-0.5,0,0.57,0,0,0,1,0,1,0,1,2009,40,1,1,16,-4,-4,23,9,14,14,10,-1,11,9,-1,17,1,-12,15,9,8,33,1,43,3,53,-17,37,2
439,2009-09-30 08:15:00,0,-0.59,0,0.54,0,0,0,1,0,1,0,1,2009,40,2,1,26,17,18,35,-7,-21,26,-23,-16,20,-15,11,18,-22,-5,19,-37,-13,61,-23,79,-38,41,-24,-12,1
440,2009-10-01 08:30:00,32,1.66,0,2.98,0,0,0,1,1,0,0,1,2009,40,3,1,36,-9,-7,26,8,16,13,9,2,15,19,11,12,20,2,18,27,6,54,23,55,32,36,1,5,1
441,2009-10-05 10:00:00,18,0.69,0,0.0,0,0,1,0,1,0,0,1,2009,41,0,1,13,-3,-4,16,-10,-5,12,-8,1,14,1,7,15,6,6,12,4,-2,25,5,27,3,32,21,39,2
442,2009-10-08 08:30:00,32,-1.47,0,2.24,0,0,1,0,1,0,0,1,2009,41,3,1,15,3,1,23,17,10,7,15,-1,17,8,-8,31,12,6,35,40,26,56,12,66,1,21,-6,39,2
443,2009-10-09 08:30:00,31,0.63,0,0.2,0,0,1,0,1,0,0,1,2009,41,4,1,11,-5,-5,12,1,6,13,-8,-11,11,-8,0,9,-10,-1,13,-11,0,22,-11,42,-23,33,-23,-65,0
444,2009-10-16 09:00:00,30,-0.03,0,0.4,0,1,0,0,1,0,0,1,2009,42,4,1,19,13,13,15,9,-3,9,6,-1,10,7,0,13,9,3,12,5,-4,23,9,41,24,40,-20,21,2
445,2009-10-22 08:30:00,32,0.93,0,3.3,0,0,0,1,0,0,1,1,2009,43,3,1,15,-9,-8,12,-8,1,14,-11,-2,9,-13,-2,12,-15,-1,11,-15,1,25,-15,43,0,29,15,-8,1
446,2009-10-23 10:00:00,14,1.15,0,-0.49,0,0,1,0,1,0,0,1,2009,43,4,1,15,-4,-6,14,-9,-4,16,-12,-4,13,-5,6,11,-6,-1,15,-3,4,31,-9,31,0,32,-18,4,1
447,2009-10-27 10:00:00,4,-0.78,0,0.43,0,0,0,1,1,0,0,1,2009,44,1,1,39,-33,-31,30,-48,-14,22,-36,10,22,-50,-15,11,-43,6,22,-29,15,59,-42,59,-33,81,-40,-60,0
448,2009-10-28 08:30:00,8,0.31,0,-0.32,0,0,1,0,0,0,1,1,2009,44,2,1,15,0,2,13,0,-1,13,4,4,9,4,0,9,5,1,14,10,5,27,7,28,3,46,32,-57,0
449,2009-10-28 10:00:00,21,-1.5,0,-1.46,0,0,0,1,0,0,1,1,2009,44,2,1,29,-24,-23,11,-17,7,15,-11,6,10,-7,2,13,-2,4,12,-4,-2,32,-1,43,-33,42,10,-73,0
450,2009-11-04 08:15:00,0,-0.49,0,0.73,0,0,0,1,0,1,0,1,2009,45,2,1,19,7,9,15,10,4,25,28,17,9,23,-4,10,19,-5,14,23,2,42,23,48,32,33,2,76,2
451,2009-11-04 10:00:00,18,-0.81,0,0.0,0,0,0,1,1,0,0,1,2009,45,2,1,33,15,17,10,17,1,18,28,14,14,21,-7,7,19,-3,8,17,-2,44,21,47,28,48,17,32,2
452,2009-11-04 14:19:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2009,45,2,1,51,-19,-17,34,-45,-25,38,-21,24,16,-21,-3,54,8,30,16,15,9,81,8,81,-5,58,43,-15,1
453,2009-11-05 08:30:00,32,-0.63,0,0.92,0,0,1,0,1,0,0,1,2009,45,3,1,19,17,16,20,20,4,33,49,29,17,38,-11,19,26,-12,13,32,5,55,26,55,9,25,-3,-5,1
454,2009-11-12 08:30:00,32,-0.66,0,0.92,0,0,1,0,1,0,0,1,2009,46,3,1,15,-4,-4,11,-1,5,20,10,11,12,6,-5,8,5,0,9,5,-1,25,6,28,-1,33,11,-56,0
455,2009-11-13 08:30:00,31,-1.39,0,-0.19,0,0,0,1,1,0,0,1,2009,46,4,1,19,12,11,14,14,1,17,3,-13,13,1,-1,8,3,2,11,5,3,28,1,59,-28,38,-2,41,2
456,2009-11-13 09:55:00,28,-1.29,0,1.24,0,0,0,1,0,1,0,1,2009,46,4,1,21,-21,-20,18,-10,12,19,-4,6,16,-6,-1,12,0,6,12,2,2,34,1,63,21,53,-30,70,2
457,2009-11-17 08:30:00,23,-0.37,0,0.0,0,0,0,1,1,0,0,1,2009,47,1,1,17,4,2,18,15,12,11,17,1,15,8,-10,10,7,-1,13,2,-3,27,3,35,0,34,13,-24,0
458,2009-11-17 09:00:00,30,0.26,0,13.87,2,0,1,0,0,1,0,1,2009,47,1,1,13,6,4,11,1,-6,12,2,3,15,-7,-7,17,0,7,17,-8,-8,25,-2,32,-6,32,1,-41,0
459,2009-11-19 08:30:00,32,0.16,0,1.37,0,1,0,0,1,0,0,1,2009,47,3,1,21,11,10,14,7,-4,9,8,0,9,9,2,17,16,6,10,14,-2,32,15,40,22,34,15,46,2
460,2009-11-23 10:00:00,14,1.99,1,-1.45,1,0,1,0,0,0,1,1,2009,48,0,1,19,-6,-5,9,-1,4,18,-4,-3,7,-4,-1,14,-13,-8,9,-14,-2,28,-11,29,-15,19,4,-18,1
461,2009-11-24 08:30:00,26,-0.17,0,1.32,0,0,0,1,1,0,0,1,2009,48,1,1,14,-11,-11,9,-13,-2,24,7,21,14,11,4,13,2,-7,9,1,-1,30,2,31,0,19,0,-28,0
462,2009-11-24 10:00:00,4,0.38,0,2.81,0,0,1,0,0,1,0,1,2009,48,1,1,28,-2,-1,24,-11,-8,7,-10,1,2,-10,1,1,-11,-1,2,-10,0,42,-9,42,3,41,-31,10,1
463,2009-11-25 10:00:00,21,0.64,0,0.31,0,0,1,0,0,1,0,1,2009,48,2,1,17,1,2,12,-1,0,10,-4,-1,14,1,6,11,-4,-5,12,-9,-6,19,-2,32,-11,34,-4,27,2
464,2009-11-30 09:45:00,6,0.64,0,0.0,0,0,1,0,1,0,0,1,2009,49,0,1,13,-6,-6,10,-8,-2,15,-1,3,12,-1,0,13,9,6,11,13,5,28,8,40,14,34,-7,-22,0
465,2009-12-02 08:15:00,0,-0.71,0,0.53,0,0,0,1,0,1,0,1,2009,49,2,1,15,-3,-7,15,7,10,11,0,-5,13,-2,-4,10,-3,-1,9,-2,2,20,-8,36,-21,18,3,-39,0
466,2009-12-03 08:30:00,32,-1.36,0,-1.43,1,0,1,0,1,0,0,1,2009,49,3,1,18,-8,-10,58,13,22,33,-6,-20,18,-11,-4,21,-24,-13,14,-30,-5,60,-27,78,-36,21,-2,-41,0
467,2009-12-03 10:00:00,18,-2.4,0,0.0,0,0,0,1,1,0,0,1,2009,49,3,1,18,-9,-9,12,-3,6,9,-5,-4,9,-9,-5,9,-7,4,15,2,9,20,-7,30,4,48,-14,15,1
468,2009-12-11 09:55:00,28,1.25,0,1.62,0,0,1,0,0,1,0,1,2009,50,4,1,10,-8,-7,20,-2,5,23,-20,-16,12,-17,2,23,-32,-14,14,-26,6,53,-31,63,-42,80,-64,-35,0
469,2009-12-15 08:30:00,23,1.26,0,0.0,0,0,1,0,1,0,0,1,2009,51,1,1,18,-2,-2,11,-3,-1,14,-4,-3,12,1,3,16,13,13,15,7,-6,28,13,45,27,22,1,-26,0
470,2009-12-15 09:00:00,30,-0.36,0,2.51,0,0,0,1,1,0,0,1,2009,51,1,1,17,6,7,11,11,5,14,7,-4,21,18,12,11,21,3,12,17,-3,29,21,29,14,33,-3,-29,0
471,2009-12-16 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2009,51,2,1,44,-4,-7,34,-33,-26,21,-30,4,15,-34,-5,13,-25,8,13,-26,-1,63,-28,66,-34,44,6,-24,0
472,2009-12-17 08:30:00,32,0.78,0,-0.3,0,0,0,1,1,0,0,1,2009,51,3,1,17,2,1,12,-1,-2,17,-13,-9,15,-2,8,9,-3,-1,11,1,2,30,-2,43,22,39,-24,-31,0
473,2009-12-17 10:00:00,25,1.04,0,0.0,0,0,1,0,1,0,0,1,2009,51,3,1,17,14,14,15,8,-7,11,5,-3,9,5,0,7,6,1,11,-1,-7,19,6,29,5,27,2,-14,1
474,2009-12-22 10:00:00,14,1.03,0,-0.46,0,0,1,0,1,0,0,1,2009,52,1,1,25,-8,-5,16,-2,6,15,-13,-11,11,-16,-2,24,-1,16,12,-5,-4,28,2,58,-39,53,-31,-11,1
475,2009-12-23 10:00:00,21,-2.57,0,-3.26,0,0,0,1,0,0,1,1,2009,52,2,1,42,36,34,13,33,-2,13,39,6,10,41,0,11,42,-1,9,40,-1,50,39,69,52,46,2,61,2
476,2009-12-29 10:00:00,4,-0.02,0,2.75,0,1,0,0,0,1,0,1,2009,52,1,1,18,-10,-9,17,0,10,10,-3,-4,14,0,3,9,0,0,9,-3,-4,23,2,28,-13,38,-12,-65,0
477,2009-12-30 09:45:00,6,1.12,0,0.0,0,0,1,0,1,0,0,1,2009,52,2,1,15,-7,-8,17,2,8,15,-2,-5,9,-5,-4,9,0,2,9,3,3,20,-1,44,-1,46,-31,36,2
478,2009-12-31 08:30:00,32,-1.31,0,0.98,0,0,1,0,1,0,0,1,2009,52,3,1,31,-25,-23,15,-17,7,8,-20,-2,9,-22,-3,7,-20,2,24,-4,15,31,-17,33,-13,43,-11,-70,0
479,2010-01-04 10:00:00,17,0.88,0,0.0,0,0,1,0,1,0,0,1,2010,2,0,1,18,-2,1,21,9,11,15,-4,-12,24,-20,-16,12,-16,2,13,-7,8,36,-12,55,22,37,-15,-9,1
480,2010-01-05 10:00:00,24,-7.56,1,0.61,0,0,0,1,0,1,0,1,2010,2,1,1,23,17,16,15,7,-11,9,9,3,16,20,9,11,12,-5,19,21,9,34,11,34,7,41,-5,-40,0
481,2010-01-06 08:15:00,0,-0.55,0,2.93,0,0,0,1,0,1,0,1,2010,2,2,1,22,19,17,13,11,-8,11,14,4,11,13,-1,17,21,10,10,23,2,30,19,31,14,24,0,53,2
482,2010-01-06 10:00:00,18,-0.27,0,0.0,0,0,0,1,1,0,0,1,2010,2,2,1,28,21,22,23,34,14,11,29,-4,12,28,-1,10,24,-5,17,33,10,44,24,44,24,34,-7,42,2
483,2010-01-07 08:30:00,32,-0.76,0,0.46,0,0,1,0,1,0,0,1,2010,2,3,1,18,11,10,11,11,1,11,9,-3,9,13,4,10,20,7,8,21,2,28,18,38,26,42,-20,13,1
484,2010-01-12 08:30:00,31,-0.36,0,-0.64,0,0,0,1,1,0,0,1,2010,3,1,1,18,-6,-8,13,0,6,10,0,1,18,8,7,13,0,-7,20,-13,-12,27,-3,36,1,40,-6,29,2
485,2010-01-15 08:30:00,7,0.08,0,0.0,0,1,0,0,1,0,0,1,2010,3,4,1,17,0,0,17,-2,-2,14,1,4,15,-1,-3,14,3,4,14,3,-1,30,4,40,14,26,-17,11,1
486,2010-01-15 09:55:00,28,-0.2,0,-0.99,0,0,0,1,0,0,1,1,2010,3,4,1,13,-1,-2,23,-16,-14,17,-26,-10,10,-19,7,10,-19,-1,12,-16,4,33,-21,37,-20,34,14,-8,1
487,2010-01-19 09:00:00,30,2.12,0,-0.55,0,0,1,0,1,0,0,1,2010,4,1,1,21,-8,-10,16,-18,-9,14,-8,9,10,-11,-3,16,-1,11,8,2,2,23,-2,44,10,32,10,1,1
488,2010-01-21 08:30:00,32,2.32,0,1.53,0,0,0,1,1,0,0,1,2010,4,3,1,18,7,9,19,21,12,12,14,-5,9,10,-6,13,12,2,12,6,-5,33,13,39,27,28,-7,45,2
489,2010-01-21 10:00:00,25,-1.03,0,0.0,0,0,0,1,1,0,0,1,2010,4,3,1,9,4,6,12,6,3,10,1,-5,16,-6,-8,29,-31,-26,18,-44,-13,59,-29,71,-53,30,15,17,1
490,2010-01-25 10:00:00,14,-2.03,1,0.01,0,0,0,1,1,0,0,1,2010,5,0,1,13,-8,-5,17,-17,-8,10,-17,0,10,-13,3,12,-8,4,14,-4,4,28,-5,33,0,23,0,-2,1
491,2010-01-26 10:00:00,4,0.49,0,1.96,0,0,1,0,0,1,0,1,2010,5,1,1,13,5,3,17,15,10,15,19,5,14,16,-3,10,10,-6,16,2,-8,24,8,35,2,22,-8,36,2
492,2010-01-27 10:00:00,21,-0.59,0,0.96,0,0,0,1,0,1,0,1,2010,5,2,1,15,5,2,14,14,8,18,1,-11,13,-7,-7,11,-2,5,12,3,4,26,-4,35,-9,33,9,-11,1
493,2010-01-27 14:16:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,5,2,1,31,-18,-14,30,-31,-18,14,-39,-9,15,-41,-1,25,-23,19,31,-9,13,50,-18,58,-23,37,13,-12,1
494,2010-01-29 08:30:00,1,1.16,0,-0.96,0,0,1,0,0,0,1,1,2010,5,4,1,35,-19,-18,12,-19,-2,16,-10,8,11,-5,1,16,-15,-9,12,-16,-1,35,-14,47,-28,37,6,-88,0
495,2010-02-01 10:00:00,17,1.5,0,0.0,0,0,1,0,1,0,0,1,2010,6,0,1,26,-20,-19,14,-17,3,11,-13,5,11,-11,1,15,-5,6,13,-14,-11,29,-2,31,-20,37,8,-9,1
496,2010-02-02 10:00:00,24,0.07,0,-3.65,0,0,1,0,0,0,1,1,2010,6,1,1,15,-7,-10,9,-10,-3,17,-19,-8,10,-11,7,10,-5,5,19,2,7,35,-8,41,7,23,15,21,2
497,2010-02-03 08:15:00,0,0.45,0,2.77,0,0,1,0,0,1,0,1,2010,6,2,1,7,-4,-4,11,-9,-6,11,-21,-11,4,-19,2,5,-19,-1,13,-28,-9,31,-19,48,-41,21,-12,-66,0
498,2010-02-03 10:00:00,18,-0.42,0,0.0,0,0,0,1,1,0,0,1,2010,6,2,1,12,-6,-5,11,-3,3,11,-7,-3,17,-14,-7,11,-21,-6,14,-30,-8,34,-21,51,-38,20,1,-48,0
499,2010-02-04 08:30:00,32,0.7,0,0.78,0,0,0,1,1,0,0,1,2010,6,3,1,14,-2,-1,12,-7,-5,13,-9,-1,20,-13,-5,13,-13,0,19,-24,-11,36,-12,45,-29,14,-6,-84,0
500,2010-02-10 08:30:00,31,-1.1,0,0.5,0,0,0,1,1,0,0,1,2010,7,2,1,16,-6,-7,10,-4,3,17,-16,-12,19,-19,-4,12,-18,3,15,-14,2,38,-17,44,-24,56,-21,-13,1
501,2010-02-11 08:30:00,32,-0.97,0,1.18,0,0,1,0,1,0,0,1,2010,7,3,1,18,-9,-7,16,-19,-7,23,-29,-9,14,-32,-4,19,-17,14,11,-21,-4,38,-15,71,-42,34,2,-56,0
502,2010-02-12 09:55:00,28,-0.25,0,1.01,0,0,0,1,0,1,0,1,2010,7,4,1,45,34,34,27,16,-18,39,50,34,14,43,-8,17,48,3,20,34,-13,61,47,61,34,77,0,24,2
503,2010-02-16 09:00:00,30,0.24,0,-0.14,0,0,1,0,1,0,0,1,2010,8,1,1,10,-1,-2,21,-11,-10,14,-14,-3,10,-16,-2,10,-18,-2,11,-15,6,30,-22,31,-16,37,28,93,2
504,2010-02-17 08:30:00,3,-0.27,0,0.0,0,1,0,0,1,0,0,1,2010,8,2,1,15,2,2,14,1,-1,14,8,8,19,-1,-9,10,1,1,11,7,9,20,-2,32,-15,34,-18,-82,0
505,2010-02-18 10:00:00,25,0.1,0,0.0,0,0,1,0,1,0,0,1,2010,8,3,1,14,5,7,16,-3,-8,18,5,10,13,-4,-8,12,-15,-8,13,-21,-5,35,-14,35,-3,89,50,-11,1
506,2010-02-19 08:30:00,7,-3.59,1,0.0,0,0,0,1,1,0,0,1,2010,8,4,1,22,0,0,26,-14,-14,16,-10,7,16,-5,4,14,0,6,23,-12,-11,43,-1,43,-9,38,12,48,2
507,2010-02-23 10:00:00,4,-2.46,0,1.7,0,0,0,1,0,1,0,1,2010,9,1,1,23,-17,-16,26,3,20,20,-12,-15,16,-9,2,15,-17,-8,12,-14,5,29,-18,45,-8,34,8,-38,0
508,2010-02-24 10:00:00,21,-1.13,0,0.36,0,0,0,1,0,1,0,1,2010,9,2,1,50,22,23,23,9,-12,22,-2,-8,17,-10,-9,12,-10,-1,12,-2,6,50,-7,80,53,58,23,-21,0
509,2010-02-26 08:30:00,26,0.69,1,0.72,0,0,1,0,1,0,0,1,2010,9,4,1,21,-8,-9,21,2,10,13,7,5,13,15,8,20,16,0,8,14,-2,44,15,44,4,46,-26,46,2
510,2010-02-26 10:00:00,14,-1.22,1,-0.82,0,0,0,1,1,0,0,1,2010,9,4,1,28,-22,-22,17,-12,9,14,-8,5,10,-3,4,16,3,6,16,14,13,44,1,92,40,35,12,44,2
511,2010-03-01 10:00:00,17,-0.58,0,0.0,0,0,0,1,1,0,0,1,2010,10,0,1,21,15,14,12,22,7,15,22,-1,13,15,-6,35,-11,-25,33,-35,-24,71,-12,76,-25,43,-35,49,2
512,2010-03-03 08:15:00,0,-0.22,0,-5.16,0,1,0,0,0,0,1,1,2010,10,2,1,19,6,8,15,10,4,13,16,8,14,11,-5,18,7,-2,15,15,7,36,10,45,-6,48,5,83,2
513,2010-03-03 10:00:00,18,1.46,0,0.0,0,0,1,0,1,0,0,1,2010,10,2,1,24,-10,-13,18,-11,0,12,-14,-4,16,-2,10,17,-1,3,12,2,3,37,-4,72,11,32,10,66,2
514,2010-03-04 08:30:00,32,-0.14,0,0.72,0,1,0,0,1,0,0,1,2010,10,3,1,18,-3,-4,26,6,11,17,0,-5,11,4,3,11,6,3,20,17,11,43,5,48,-10,34,-16,-91,0
515,2010-03-04 10:00:00,24,-1.1,0,-0.91,0,0,0,1,0,0,1,1,2010,10,3,1,14,2,2,27,-21,-20,11,-20,2,20,-32,-12,17,-34,-4,13,-34,-2,53,-32,63,-37,47,-28,-75,0
516,2010-03-12 09:55:00,28,-0.39,0,-0.07,0,0,0,1,1,0,0,1,2010,11,4,1,8,8,4,23,-5,-13,10,-10,-6,9,-7,4,12,-7,2,10,-6,1,25,-11,37,10,28,-13,9,1
517,2010-03-15 08:58:00,30,-0.71,0,2.77,0,0,0,1,1,0,0,1,2010,12,0,1,10,-2,-2,10,-5,-4,12,-12,-9,9,-11,3,9,-8,4,10,-11,-1,21,-10,22,-9,20,-4,-56,0
518,2010-03-16 08:30:00,3,0.04,0,0.0,0,1,0,0,1,0,0,1,2010,12,1,1,12,6,6,9,6,1,9,5,-1,9,2,-4,9,0,1,10,4,3,17,1,26,9,25,-1,41,2
519,2010-03-16 14:13:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,12,1,1,39,-6,-8,18,8,12,14,3,-4,11,0,-6,23,-14,-15,13,-16,-5,49,-13,49,-4,61,7,15,1
520,2010-03-17 08:30:00,23,-0.59,0,0.0,0,0,0,1,1,0,0,1,2010,12,2,1,10,5,5,15,-3,-10,17,-13,-12,7,-11,0,11,-9,1,7,-11,0,26,-11,40,-26,25,-17,-11,1
521,2010-03-18 10:00:00,25,0.41,0,0.0,0,0,1,0,1,0,0,1,2010,12,3,1,19,6,8,10,2,-6,8,1,-2,9,-1,-3,10,1,2,11,-6,-9,22,5,40,-18,41,20,-52,0
522,2010-03-23 10:00:00,14,0.02,0,0.01,0,1,0,0,1,0,0,1,2010,13,1,1,16,3,3,27,24,21,11,20,-4,19,35,14,16,34,2,16,24,-10,45,34,51,39,36,-7,-7,1
523,2010-03-24 08:30:00,8,0.22,0,2.62,0,0,1,0,0,1,0,1,2010,13,2,1,17,9,7,21,-4,-14,11,4,7,12,6,2,11,6,0,14,11,6,23,3,26,-1,30,-15,9,1
524,2010-03-24 10:00:00,21,-0.26,0,0.34,0,0,0,1,0,1,0,1,2010,13,2,1,12,0,-2,14,7,7,10,12,3,11,12,2,9,13,0,13,8,-6,27,12,27,3,34,11,-26,0
525,2010-03-25 08:30:00,32,-0.55,0,-0.77,0,0,1,0,1,0,0,1,2010,13,3,1,16,-6,-4,12,-1,4,10,3,3,11,0,-2,12,2,4,8,2,-1,20,5,26,-6,34,-20,-12,1
526,2010-03-30 10:00:00,4,0.47,0,1.25,0,0,1,0,0,1,0,1,2010,14,1,1,16,6,7,15,-1,-9,11,-11,-10,10,-12,-2,10,-9,3,15,-15,-6,35,-8,40,-22,41,-31,-30,0
527,2010-03-31 08:15:00,0,-5.66,0,-0.15,0,0,0,1,1,0,0,1,2010,14,2,1,25,21,18,20,35,14,13,25,-9,19,13,-12,11,10,-1,10,12,3,40,6,40,25,27,4,53,2
528,2010-04-01 08:30:00,32,-0.06,0,2.3,0,1,0,0,1,0,0,1,2010,14,3,1,15,6,7,15,12,7,15,19,6,11,26,6,10,22,-2,11,29,7,34,23,38,27,42,-32,104,2
529,2010-04-01 10:00:00,17,1.28,0,0.0,0,0,1,0,1,0,0,1,2010,14,3,1,28,-10,-12,16,-14,-5,20,-2,12,12,-6,-4,10,-13,-6,10,-11,1,28,-14,56,20,38,23,50,2
530,2010-04-08 08:30:00,32,4.44,0,1.65,0,0,0,1,1,0,0,1,2010,15,3,1,11,-2,-1,13,5,6,10,2,-2,14,9,7,12,12,0,15,20,9,28,12,32,8,22,-1,50,2
531,2010-04-13 08:30:00,31,-0.29,0,0.7,0,0,0,1,1,0,0,1,2010,16,1,1,15,8,9,9,9,1,14,14,7,8,13,-1,17,21,11,13,26,7,33,20,42,20,21,-3,-2,1
532,2010-04-15 08:30:00,32,3.36,0,2.05,0,0,0,1,1,0,0,1,2010,16,3,1,17,-7,-12,8,-2,4,13,4,8,16,-4,-7,14,5,9,11,6,-1,25,2,31,2,27,15,-6,1
533,2010-04-15 09:00:00,30,0.26,0,-1.48,1,0,1,0,0,0,1,1,2010,16,3,1,15,1,1,14,-6,-7,12,-14,-7,20,-1,14,9,0,0,10,6,5,31,1,31,3,29,11,9,1
534,2010-04-15 10:00:00,25,0.13,0,0.0,0,0,1,0,1,0,0,1,2010,16,3,1,13,-1,0,12,3,5,19,8,4,9,5,-4,9,5,-3,7,7,2,24,6,30,12,28,2,2,1
535,2010-04-16 08:30:00,3,1.65,0,0.03,1,0,1,0,0,1,0,1,2010,16,4,1,15,-5,-6,14,-13,-7,9,-7,7,15,-11,-3,10,-15,-5,16,-22,-8,33,-15,47,-27,23,7,-41,0
536,2010-04-16 09:55:00,28,-1.46,0,1.01,0,0,0,1,0,1,0,1,2010,16,4,1,16,9,9,14,11,2,20,25,14,14,23,-3,21,33,9,17,24,-11,43,35,44,20,26,-8,-11,1
537,2010-04-22 10:00:00,14,0.17,0,-0.82,0,0,1,0,1,0,0,1,2010,17,3,1,14,-2,-1,11,-2,-1,15,-8,-5,12,2,9,15,7,5,42,21,14,59,8,74,13,58,-25,27,2
538,2010-04-23 08:30:00,8,1.56,0,1.43,0,0,1,0,0,1,0,1,2010,17,4,1,17,2,2,18,-7,-10,9,-9,-4,19,-19,-9,13,-15,5,13,-10,5,34,-15,36,-16,45,-13,73,2
539,2010-04-23 10:00:00,21,2.1,0,0.92,0,0,1,0,0,1,0,1,2010,17,4,1,21,-9,-10,11,-10,-1,34,17,28,16,12,-4,12,13,3,11,6,-7,44,12,82,57,54,28,66,2
540,2010-04-27 10:00:00,4,0.89,0,-0.69,0,0,1,0,1,0,0,1,2010,18,1,1,16,2,0,13,8,6,11,2,-8,9,6,0,14,3,-1,13,14,11,18,1,55,0,39,13,-56,0
541,2010-04-28 14:14:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,18,2,1,20,7,6,21,18,10,18,28,8,14,33,6,16,42,10,13,33,-10,48,42,48,30,27,0,46,2
542,2010-04-29 08:30:00,32,0.27,0,1.02,0,0,0,1,1,0,0,1,2010,18,3,1,13,2,3,11,6,3,11,-2,-7,20,-15,-13,12,-10,4,10,-10,-1,29,-8,54,-17,21,2,-1,1
543,2010-04-30 08:30:00,1,-0.18,0,-0.08,0,0,0,1,0,0,1,1,2010,18,4,1,15,12,11,11,16,5,9,18,0,12,22,3,10,16,-6,13,21,6,29,14,39,32,27,-19,-37,0
544,2010-05-03 10:00:00,17,0.2,0,0.0,0,0,1,0,1,0,0,1,2010,19,0,1,14,-4,-2,11,-4,-1,9,-1,4,10,-5,-5,12,-12,-7,15,-21,-9,28,-10,68,-58,23,-3,-37,0
545,2010-05-04 10:00:00,24,0.15,0,0.46,0,0,1,0,1,0,0,1,2010,19,1,1,14,1,0,10,-1,-2,13,2,1,16,-7,-9,16,5,9,11,3,-2,25,4,39,-12,40,-18,-39,0
546,2010-05-05 08:15:00,0,0.11,0,1.65,0,1,0,0,0,1,0,1,2010,19,2,1,19,-11,-10,13,-3,8,19,-19,-15,14,-26,-8,17,-35,-6,13,-26,7,48,-32,125,-95,34,-11,-30,0
547,2010-05-05 10:00:00,18,-0.37,0,0.0,0,0,0,1,1,0,0,1,2010,19,2,1,29,16,13,11,15,1,12,9,-5,17,20,11,15,22,2,18,8,-11,31,16,34,22,66,0,14,1
548,2010-05-06 08:30:00,32,0.16,0,0.97,0,1,0,0,1,0,0,1,2010,19,3,1,21,-12,-12,19,-1,12,15,-6,-4,18,1,7,19,-8,-7,24,-27,-20,35,-7,54,-37,55,-19,-4,1
549,2010-05-12 08:30:00,31,-0.11,0,0.73,0,1,0,0,1,0,0,1,2010,20,2,1,14,-3,-5,14,-9,-6,13,-6,5,14,0,7,10,-3,1,11,-8,-4,26,-6,35,2,26,2,-38,0
550,2010-05-13 08:30:00,32,0.22,0,1.3,0,1,0,0,1,0,0,1,2010,20,3,1,15,-12,-10,14,-11,2,25,-32,-21,21,-15,16,10,-14,2,17,-26,-10,34,-14,45,-18,41,-26,-12,1
551,2010-05-14 09:55:00,28,-0.06,0,2.51,0,1,0,0,0,1,0,1,2010,20,4,1,15,-10,-10,23,-22,-12,20,-16,5,14,-1,13,21,-6,-5,19,-3,6,41,-9,43,-12,83,-63,-64,0
552,2010-05-17 09:00:00,30,1.81,0,1.73,0,0,1,0,1,0,0,1,2010,21,0,1,23,21,18,13,18,-2,16,16,-3,19,28,11,31,49,20,16,39,-9,58,45,76,36,35,-16,-25,0
553,2010-05-20 08:30:00,32,1.75,0,0.61,0,0,0,1,1,0,0,1,2010,21,3,1,15,-6,-4,35,16,22,17,21,7,14,17,-6,29,42,24,23,31,-10,64,43,79,44,43,-2,31,2
